year,sample_size,wage,at_cap,union_wage,nonunion_wage,union_wage_premium_raw,union_wage_premium_adjusted,facet
1984,4727,7.538444995880127,0.010003942996263504,9.828569412231445,6.845170021057129,0.43584007024765015,0.2919826805591583,demographics: hispanic male
1985,4876,7.760677337646484,0.01034715585410595,10.184186935424805,7.0614190101623535,0.4422295093536377,0.3113243877887726,demographics: hispanic male
1986,4953,8.069066047668457,0.01349892932921648,10.479307174682617,7.440939426422119,0.4083312153816223,0.26789361238479614,demographics: hispanic male
1987,4922,8.101363182067871,0.012715429998934269,10.853310585021973,7.421169757843018,0.46247977018356323,0.28811177611351013,demographics: hispanic male
1988,4497,8.358244895935059,0.0183643139898777,11.363511085510254,7.698713779449463,0.4760272204875946,0.24690604209899902,demographics: hispanic male
1989,4931,8.80305290222168,0.0035331512335687876,11.795628547668457,8.195406913757324,0.43929749727249146,0.26409581303596497,demographics: hispanic male
1990,6223,9.019065856933594,0.0036090302746742964,12.387454986572266,8.403838157653809,0.4740235209465027,0.2603912949562073,demographics: hispanic male
1991,6156,9.147591590881348,0.003158754901960492,12.606386184692383,8.49364948272705,0.4842131435871124,0.2746101915836334,demographics: hispanic male
1992,6050,9.400187492370605,0.0019331304356455803,13.185577392578125,8.660307884216309,0.5225298404693604,0.2893202304840088,demographics: hispanic male
1993,5833,9.6295928955078125,0.00345016410574317,13.451106071472168,8.909497261047363,0.509749174118042,0.31292665004730225,demographics: hispanic male
1994,6809,10.063308715820313,0.004564711824059486,13.729433059692383,9.3914642333984375,0.46190547943115234,0.3069302439689636,demographics: hispanic male
1995,7058,10.30109977722168,0.005849698558449745,14.184568405151367,9.668010711669922,0.46716514229774475,0.32169491052627563,demographics: hispanic male
1996,5528,10.145944595336914,0.005649240221828222,14.42296314239502,9.52676010131836,0.5139421224594116,0.2796476185321808,demographics: hispanic male
1997,5924,10.659626960754395,0.006164294667541981,15.244438171386719,10.008028030395508,0.523220956325531,0.3398456275463104,demographics: hispanic male
1998,6106,11.154057502746582,0.002190454863011837,15.678962707519531,10.50421142578125,0.4926358759403229,0.30941706895828247,demographics: hispanic male
1999,6230,11.772501945495605,0.0027957914862781763,16.668190002441406,11.044279098510742,0.5092148184776306,0.3200860321521759,demographics: hispanic male
2000,6844,12.23010540008545,0.004156264942139387,17.19285774230957,11.508233070373535,0.49396154284477234,0.3283262252807617,demographics: hispanic male
2001,6882,12.617349624633789,0.0021507644560188055,17.357990264892578,11.977263450622559,0.4492450952529907,0.24922814965248108,demographics: hispanic male
2002,7274,13.069583892822266,0.0035788859240710735,18.544219970703125,12.392477989196777,0.4964093565940857,0.2968476712703705,demographics: hispanic male
2003,7310,13.363680839538574,0.0041592614725232124,19.284902572631836,12.638628005981445,0.5258699655532837,0.3499026596546173,demographics: hispanic male
2004,7386,13.685096740722656,0.004641462117433548,19.93605613708496,12.961838722229004,0.5380577445030212,0.2790175974369049,demographics: hispanic male
2005,7720,13.99766731262207,0.0051592253148555756,19.865713119506836,13.289456367492676,0.49484768509864807,0.3080143928527832,demographics: hispanic male
2006,8156,14.394700050354004,0.004259834997355938,20.864547729492188,13.688159942626953,0.5242770314216614,0.28855299949645996,demographics: hispanic male
2007,8237,15.207962036132813,0.006576311308890581,21.42885971069336,14.525883674621582,0.4752190113067627,0.3177817463874817,demographics: hispanic male
2008,7958,16.11854362487793,0.009171861223876476,22.105667114257813,15.377968788146973,0.43748939037323,0.3057568073272705,demographics: hispanic male
2009,7600,16.314958572387695,0.00945206731557846,23.117698669433594,15.505486488342285,0.49093669652938843,0.2980732321739197,demographics: hispanic male
2010,7591,16.648881912231445,0.01259590033441782,23.50067138671875,15.894927024841309,0.4785013794898987,0.3157322108745575,demographics: hispanic male
2011,7352,16.312318801879883,0.008622272871434689,23.591672897338867,15.514225006103516,0.5206478238105774,0.3389923870563507,demographics: hispanic male
2012,7591,16.86591911315918,0.00916359480470419,24.61104965209961,15.948325157165527,0.5431745648384094,0.3339117169380188,demographics: hispanic male
2013,7723,17.32847023010254,0.011876223608851433,25.568525314331055,16.490217208862305,0.5505269169807434,0.3418041467666626,demographics: hispanic male
2014,7349,17.51334571838379,0.011845046654343605,25.245203018188477,16.703842163085938,0.5113410949707031,0.32930469512939453,demographics: hispanic male
2015,6872,18.29277992248535,0.014024294912815094,26.30477523803711,17.420196533203125,0.5100159645080566,0.33333149552345276,demographics: hispanic male
2016,7398,19.289386749267578,0.017447713762521744,28.137767791748047,18.360166549682617,0.5325442552566528,0.32748860120773315,demographics: hispanic male
2017,7109,19.931686401367188,0.01598464883863926,28.403837203979492,19.005491256713867,0.4945068657398224,0.37015992403030396,demographics: hispanic male
2018,6814,21.055757522583008,0.020086409524083138,29.346067428588867,20.122591018676758,0.45836424827575684,0.287990540266037,demographics: hispanic male
2019,6897,22.113237380981445,0.02291996031999588,30.188383102416992,21.201030731201172,0.42391109466552734,0.2497522383928299,demographics: hispanic male
2020,5851,24.047542572021484,0.02753743901848793,30.889860153198242,23.210956573486328,0.33083099126815796,0.2655375003814697,demographics: hispanic male
2021,6242,24.929372787475586,0.03130048140883446,31.769664764404297,24.22086524963379,0.3116651475429535,0.16681094467639923,demographics: hispanic male
2022,6435,27.11910629272461,0.03949834778904915,33.13032913208008,26.46873664855957,0.2516777515411377,0.21159064769744873,demographics: hispanic male
1973,638,2.6294095516204834,0.0015963742043823004,3.2082087993621826,2.457660436630249,0.305391401052475,0.21494442224502563,demographics: hispanic female
1974,677,2.9665088653564453,0,3.559051513671875,2.8171379566192627,0.2633571922779083,0.1720219999551773,demographics: hispanic female
1975,680,3.179176092147827,0,3.7218852043151855,3.056863307952881,0.21755042672157288,0.11374814808368683,demographics: hispanic female
1976,688,3.4664485454559326,0,3.986968994140625,3.362187385559082,0.18582592904567719,0.15387305617332458,demographics: hispanic female
1977,838,3.615078926086426,0,4.228107929229736,3.4779770374298096,0.21568022668361664,0.1654762476682663,demographics: hispanic female
1978,858,3.7789061069488525,0,4.691903591156006,3.61249041557312,0.2988002896308899,0.2108878344297409,demographics: hispanic female
1979,801,4.346031188964844,0,4.946535110473633,4.204729080200195,0.17642183601856232,0.14130885899066925,demographics: hispanic female
1980,1077,4.902219772338867,0,5.528539180755615,4.762326717376709,0.1608903557062149,0.11302368342876434,demographics: hispanic female
1981,265,5.09012508392334,0,6.409346103668213,4.859953880310059,0.31880801916122437,0.20347502827644348,demographics: hispanic female
1983,3272,5.677070617675781,7.900779019109905e-4,7.156325817108154,5.3849992752075195,0.32893720269203186,0.2020503729581833,demographics: hispanic female
1984,3450,5.8709564208984375,0.0011159548303112388,7.73240327835083,5.535828113555908,0.3967925012111664,0.24685117602348328,demographics: hispanic female
1985,3458,6.224908828735352,0.0027489569038152695,8.015397071838379,5.950299263000488,0.3470578193664551,0.18996281921863556,demographics: hispanic female
1986,3609,6.472343444824219,0.002872435376048088,8.484809875488281,6.143116474151611,0.38118982315063477,0.22194530069828033,demographics: hispanic female
1987,3653,6.710052013397217,0.00442431028932333,9.040914535522461,6.352850914001465,0.423127144575119,0.20447193086147308,demographics: hispanic female
1988,3416,6.906305313110352,0.00400207843631506,9.014002799987793,6.600928783416748,0.36556583642959595,0.17233142256736755,demographics: hispanic female
1989,3572,7.35076904296875,0,10.119807243347168,6.92891263961792,0.46051880717277527,0.25323808193206787,demographics: hispanic female
1990,4534,7.623231410980225,4.265528405085206e-4,10.289445877075195,7.249957084655762,0.41924232244491577,0.23125815391540527,demographics: hispanic female
1991,4542,8.04073429107666,5.302045028656721e-4,10.61173152923584,7.648914337158203,0.3873513340950012,0.20842576026916504,demographics: hispanic female
1992,4423,8.379599571228027,0.0011258095037192106,11.550305366516113,7.937587738037109,0.45514050126075745,0.22640837728977203,demographics: hispanic female
1993,4428,8.604453086853027,0.0018345934804528952,11.621124267578125,8.16006851196289,0.4241454303264618,0.20776180922985077,demographics: hispanic female
1994,5172,8.86380672454834,0.003059831215068698,11.379352569580078,8.513435363769531,0.33663463592529297,0.19569674134254456,demographics: hispanic female
1995,5338,8.827520370483398,0.0016449170652776957,12.019351959228516,8.401876449584961,0.43055567145347595,0.2458001673221588,demographics: hispanic female
1996,4150,9.219335556030273,0.0032236569095402956,12.967790603637695,8.702534675598145,0.49011650681495667,0.2777925133705139,demographics: hispanic female
1997,4593,9.166618347167969,0.0018724914407357574,12.126835823059082,8.808999061584473,0.37664175033569336,0.18408329784870148,demographics: hispanic female
1998,4686,9.675951957702637,8.941925480030477e-4,12.991153717041016,9.266152381896973,0.40200087428092957,0.16410823166370392,demographics: hispanic female
1999,4711,10.082280158996582,4.4558208901435137e-4,13.707393646240234,9.632230758666992,0.42307570576667786,0.23758094012737274,demographics: hispanic female
2000,5131,10.460396766662598,9.154377039521933e-4,14.05851936340332,10.026901245117188,0.4020801782608032,0.2449001669883728,demographics: hispanic female
2001,5106,11.000715255737305,3.106971562374383e-4,14.311037063598633,10.59649658203125,0.3505442142486572,0.1926470398902893,demographics: hispanic female
2002,5477,11.346755027770996,0.002206099685281515,15.561595916748047,10.839630126953125,0.43562057614326477,0.23237711191177368,demographics: hispanic female
2003,5527,11.569010734558105,9.885488543659449e-4,15.706320762634277,11.082158088684082,0.41726192831993103,0.23148038983345032,demographics: hispanic female
2004,5613,12.297070503234863,0.0032194792293012142,17.371063232421875,11.696040153503418,0.4852089285850525,0.26111939549446106,demographics: hispanic female
2005,5672,12.359643936157227,0.0022667967714369297,16.583011627197266,11.819977760314941,0.40296471118927,0.14932997524738312,demographics: hispanic female
2006,6087,12.995640754699707,0.0036805844865739346,17.45952796936035,12.455216407775879,0.40178439021110535,0.21446484327316284,demographics: hispanic female
2007,6297,13.683063507080078,0.00337523827329278,18.784337997436523,13.11695671081543,0.4320652484893799,0.22896045446395874,demographics: hispanic female
2008,6125,14.309002876281738,0.003910957835614681,19.462900161743164,13.678197860717773,0.422914057970047,0.18069499731063843,demographics: hispanic female
2009,6267,14.569902420043945,0.0045061917044222355,19.46017074584961,13.98575210571289,0.39142826199531555,0.19880862534046173,demographics: hispanic female
2010,6323,14.375408172607422,0.004231558181345463,19.34378433227539,13.810317993164063,0.40067625045776367,0.18386150896549225,demographics: hispanic female
2011,6251,14.69713306427002,0.00470748683437705,21.17616081237793,13.927909851074219,0.5204119682312012,0.1940310299396515,demographics: hispanic female
2012,6351,14.779196739196777,0.005620052106678486,21.722169876098633,14.010536193847656,0.5504167675971985,0.24324172735214233,demographics: hispanic female
2013,6206,15.033313751220703,0.005202315282076597,21.40147590637207,14.346014022827148,0.49180641770362854,0.20683987438678741,demographics: hispanic female
2014,5854,15.394906997680664,0.006155198905616999,20.691036224365234,14.856608390808105,0.3927159905433655,0.20895037055015564,demographics: hispanic female
2015,5806,16.001264572143555,0.0066297464072704315,21.39933967590332,15.412354469299316,0.3884536325931549,0.1667773723602295,demographics: hispanic female
2016,6058,16.472492218017578,0.005702807102352381,22.892807006835938,15.834794998168945,0.44572803378105164,0.2368987500667572,demographics: hispanic female
