review_number,brand,variety,style,country,stars
483,Itomen,Yellow Buckwheat,Bowl,Japan,4.5
482,Menraku,Shio,Bowl,Japan,4.5
481,Thai Kitchen,Roasted Garlic Rice Noodle,Bowl,United States,3.75
480,Thai Kitchen,Mushroom Rice Noodle,Bowl,United States,3.25
479,Nongshim,Potato Noodle Soup,Pack,South Korea,3.75
478,Vedan,Mushroom & Artificial Cuttlefish,Pack,Taiwan,1.75
477,Mr. Udon,Malaysian Beef Udon,Pack,South Korea,3
476,Annie Chun's,Teriyaki Noodle,Bowl,United States,1.75
475,Gefen,Vegetable,Pack,United States,3.25
474,Saigon Ve Wong,Kung Fu Rice Noodle Shrimp Crab,Bowl,Vietnam,3.75
473,Myojo,Ramen-Desse Miso Soybean Paste,Bowl,Japan,4.5
472,Thai Kitchen,Spring Onion Rice Noodle,Bowl,United States,3.75
471,Koyo,Lemongrass ginger,Pack,United States,1.5
470,Maruchan,Ramen Noodle Soup Chicken Mushroom,Pack,United States,3.25
469,Gefen,Chicken,Pack,United States,3.5
468,Paldo,Snack Noodle slightly Hot,Pack,South Korea,3.75
467,Vifon,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,1.75
466,Saigon Ve Wong,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,3.5
465,Nissin,Souper Meal Picante Shrimp Hot Spicy,Bowl,United States,2.75
464,Mama,Vegetable,Pack,Thailand,3.25
463,Ottogi,Ppushu Ppushu Barbecue,Pack,South Korea,3
462,Nissin,Top Ramen Shrimp,Pack,United States,3.5
461,Samyang,Sutah Hot Spicy Beef,Pack,South Korea,3.5
460,Menraku,Tempura Udon,Bowl,Japan,5
459,Gefen,Imitation Chicken Vegetarian,Pack,United States,3
458,Ve Wong,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,3.75
457,Ibumie,Harmee Mee goreng Prawn,Pack,Malaysia,4.5
456,Ve Wong,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,3.75
455,Baijia,Single Noble Pickled Radish & Duck,Cup,China,0.25
454,Koyo,Asian Vegetable,Pack,United States,1.5
453,Nongshim,Bowl Noodle Savory Chicken,Bowl,United States,3.25
452,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4
451,Myojo,Ippeichan Soybean Paste,Bowl,Japan,4
450,Ottogi,Ppushu Ppushu Tteobokki,Pack,South Korea,3.25
449,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,4.25
448,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75
447,Ve Wong,Little Prince Bacon,Pack,Vietnam,4.75
446,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25
445,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25
444,Mr. Udon,Chicken,Pack,South Korea,3.25
443,Lucky Me!,N-Rich Chicken Tinola,Pack,Philippines,4
442,Nongshim,Kalguksoo,Pack,South Korea,4.5
441,Ottogi,Spice Seafood,Pack,South Korea,3.75
440,Maruchan,Instant Lunch Hot spicy Beef,Cup,United States,2.75
439,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,3
438,Samyang,Beef,Bowl,South Korea,3.75
437,Nongshim,Big Bowl Spicy Kimchi,Bowl,South Korea,3.25
436,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75
435,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,4.25
434,Mi Sedaap,Kari Spesial,Pack,Indonesia,4.5
433,Lucky Me!,Supreme Bulalo,Bowl,Philippines,3.25
432,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,2.5
431,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75
430,Quickchow,Pancit Canton toyo Mansi,Pack,Philippines,5
429,Quickchow,Chicken Mami,Pack,Philippines,3.75
428,Kamfen,E Menm Chicken,,China,3.75
427,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,5
426,Vifon,Tu quy Chicken,Pack,Vietnam,3
425,Chikara,Shrimp Udon,Pack,United States,4.5
424,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25
423,Noodle Time,Shin Cup,Cup,South Korea,3
422,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,4
421,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75
420,Sapporo Ichiban,Beef Flavorc,Cup,United States,3.5
419,Myojo,Ramen Desse Shio,Bowl,Japan,4.25
418,iNoodle,Udon Noodle Soup Oriental,Pack,Taiwan,3.75
417,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,3.5
416,Sapporo Ichiban,Chicken Flavor,Cup,United States,3.75
415,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,3.75
414,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5
413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25
412,Maruchan,Midori No Tanuki,Bowl,Japan,4.125
411,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25
410,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75
409,Payless,Instant Mami Chicken,Pack,Philippines,4
408,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25
407,Ottogi,Snack Ramyon,Cup,South Korea,3.5
406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75
405,Ibumie,Harmee Prawn,Pack,Malaysia,3.25
404,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75
403,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,United States,2.25
402,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3
401,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25
400,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25
399,Paldo,Spicy Seafood,Cup,South Korea,3.75
398,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75
397,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3
396,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25
395,Ottogi,Jin Ramen (Mild),Cup,South Korea,3
394,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,3.5
393,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,2
392,Nissin,Yakisoba Noodles Karashi,Tray,Japan,5
391,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25
390,Menraku,Curry Soba,Bowl,Japan,4
389,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75
388,Maruchan,Instant Lunch Cheddar Cheese,Cup,United States,2.75
387,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,United States,3.75
386,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,United States,0
385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25
384,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4
383,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75
382,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5
381,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25
380,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75
379,Nissin,Chow Mein Thai Peanut,Tray,United States,2.5
378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75
377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75
375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5
374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75
373,Nissin,Cup Noodles Chicken Vegetable,Cup,United States,2.75
372,Noodle Time,Spicy Thai,Bowl,Canada,0.5
371,Nissin,Chow Noodles Alfredo,Tray,United States,3.75
370,Fuku,Superior Soup,Pack,Hong Kong,5
369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75
368,Knorr,Chili Pork,Cup,Thailand,3.5
367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25
366,Payless,Pancit Shanghai,Pack,Philippines,2.75
365,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25
364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5
363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5
362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5
361,Tayho,Vermicelli With Pork,Bowl,United States,1.25
360,Nissin,Cup Noodles Hearty Chicken,Cup,United States,2.5
359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,United States,3.75
358,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75
357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4
356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,United States,2.75
355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5
354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,United States,3
353,Nissin,Top Ramen Chili,Pack,United States,3.25
352,Maruchan,Ramen Noodle Soup Chili,Pack,United States,2.75
351,Nissin,Top Ramen Picante Beef,Pack,United States,3
350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,United States,3.5
349,Ottogi,Ramen Bokki,Bowl,South Korea,3.25
348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75
346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125
345,Myojo,Charumera Shoyu,Pack,Japan,3.5
344,Paldo,Stirfried Kimchi,Pack,South Korea,3.75
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5
342,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5
341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75
340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4
339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5
338,Nissin,Big Cup Noodles Chicken,Cup,United States,2.25
337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,United States,5
336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5
335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5
334,Nissin,Big Cup Noodles Beef,Cup,United States,2.125
333,Nissin,Big Cup Noodles Shrimp,Cup,United States,2.25
332,Nongshim,Champong Oriental Noodles,Cup,South Korea,3.75
331,Sunlee,Crab Noodle,Bowl,Thailand,4.5
330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25
329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5
328,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5
327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5
326,Little Cook,TVP Curry Chicken,Bowl,Thailand,4
325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5
323,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5
322,Unif,Shrimp Fish,Bowl,Taiwan,3.75
321,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75
320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,United States,4
319,Maruchan,Ramen Noodle Soup Oriental,Pack,United States,3.75
318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25
317,Maruchan,Yakisoba Cheddar Cheese,Tray,United States,4
316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5
315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75
314,Paldo,Dosirac Mushroom,Tray,South Korea,2.5
313,Paldo,Dosirac Shrimp,Tray,South Korea,4.25
312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75
311,Vifon,Tasty Mushroom,Pack,Vietnam,2
310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5
309,Paldo,Dosirac Beef,Tray,South Korea,3.75
308,Tradition,Imitation Chicken Vegetarian,Pack,United States,3.75
307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75
306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75
305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75
304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25
302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75
301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5
300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli,Bowl,Philippines,3.75
298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25
296,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25
295,Tablemark,Soybean Paste,Bowl,Japan,4.5
294,Paldo,South Korean Seafood,Pack,South Korea,3.75
293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0
292,Paldo,South Korean U Dong,Pack,South Korea,3.75
291,Nongshim,Shin Bowl,Bowl,South Korea,3
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3
289,Paldo,South Korean Broad Noodle,Pack,South Korea,2
288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25
287,Paldo,King Cup Lobster,Cup,South Korea,3.75
286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4
285,Doll,Artificial Chicken,Pack,Hong Kong,4.5
284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5
283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4
282,Doll,Pickled Vegetable,Pack,Hong Kong,4.25
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3
280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4
279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75
278,Fortune,Udon Mushroom,Pack,United States,3
277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25
275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75
274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4
273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5
272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5
271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5
270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2
269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,United States,3.5
267,Mama,Pork,Cup,Thailand,2
266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4
265,Nissin,Cup Noodles Chicken,Cup,United States,3.5
264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75
263,Nissin,Chow Mein Kung Pao Chicken,Tray,United States,1.5
262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75
260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,United States,3.5
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25
257,Nissin,Cup Noodles Beef,Cup,United States,3.5
256,Nissin,Cup Noodles Shrimp,Cup,United States,3.5
255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75
254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4
253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,United States,4.25
252,Fortune,Udon Chicken,Pack,United States,3.25
251,Fortune,Udon Beef,Pack,United States,3.5
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75
249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75
248,Koka,Tomato,Pack,Singapore,4.75
247,Myojo,Udon Mushroom,Pack,Japan,3
246,Mama,Artificial Pork Jumbo,Pack,Thailand,3
245,Six Fortune,Broad Noodles,Pack,South Korea,3.75
244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75
243,Myojo,Udon Hot & Spicy,Pack,Japan,4.5
242,Fashion Foods,Tom Klong,Bowl,Thailand,2
241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,United States,4
240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5
239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75
238,Nissin,Chow Noodles Tomato Basil,Bowl,United States,4
237,Koka,Spicy Seafood Marinara,Bowl,Singapore,3
236,Koka,Spicy Sesame,Pack,Singapore,5
235,Koka,Curry,Pack,Singapore,4.25
234,Myojo,Udon Shrimp,Pack,Japan,3.75
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5
232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5
231,Indomie,Onion Chicken,Pack,Indonesia,4.5
230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75
229,Myojo,Udon Chicken,Pack,Japan,3.75
228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2
227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75
226,Nissin,Chow Noodles Cheddar Cheese,Tray,United States,4
225,Ottogi,Snack Ramyon,Pack,South Korea,3.75
224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75
223,Koka,Laksa Singapura,Bowl,Singapore,4.25
222,Myojo,Udon Crab,Pack,Japan,3
221,Nissin,Top Ramen Beef,Pack,United States,3.75
220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3
219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75
218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,United States,3
217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4
216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,United States,2.75
215,Maruchan,Yakisoba Chicken,Tray,United States,2
214,Maruchan,Yakisoba Teriyaki Beef,Tray,United States,2
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,United States,4
212,Maruchan,Yakisoba Roast chicken,Tray,United States,3.75
211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5
210,Rocket Brand,Satoimo Noodles,Pack,China,2.5
209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,United States,3
208,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25
207,Sapporo Ichiban,Original Flavor,Pack,United States,3.5
206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3
205,Sapporo Ichiban,Beef Flavor,Pack,United States,4.5
204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,United States,2.5
203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,United States,2
202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,United States,3.25
201,Nongshim,Bowl Noodle Beef Ginger,Bowl,United States,3.5
200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,United States,4.5
199,Samyang,Chinese Soybean Paste,Pack,South Korea,2
198,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25
197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25
196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5
195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3
194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5
193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5
192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25
191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25
190,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9
189,Nissin,Cup Noodles Manchurian,Cup,India,3
188,Nongshim,Udon,Pack,South Korea,4
187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4
186,Paldo,Teumsae Ramyun,Pack,South Korea,3.5
185,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75
184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75
183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,United States,2
182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25
181,Kamfen,Noodle King Thin Wonton,Pack,China,2
180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75
179,Mama,Kimchi,Pack,Thailand,3
178,Mama,Oriental Style Clear Soup,Pack,Thailand,2
177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75
176,Paldo,Dosirac Pork,Tray,South Korea,4.125
175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3
174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25
173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5
172,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75
171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75
170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5
169,Samyang,Seafood Party,Pack,South Korea,2.25
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75
167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5
166,Koyo,Garlic Pepper,Pack,United States,3.25
165,Doll,Sesame Oil,Pack,Hong Kong,3.5
164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75
163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5
162,Myojo,Chukazanmai Oriental,Pack,Japan,3.75
161,Paldo,Green Tea Chlorella,Pack,South Korea,0
160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5
159,Mama,Hot & Spicy,Pack,Thailand,1.75
158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5
157,Nissin,Sotanghon,Cup,Philippines,2
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,United States,3
155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75
154,Nissin,Creamy Chicken,Cup,United States,1.75
153,Sapporo Ichiban,Shrimp Flavor,Cup,United States,1.75
152,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5
151,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,3
150,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25
149,Maruchan,Akai Kitsune Udon,Bowl,Japan,4
148,Myojo,Okinawa Soba,Pack,Japan,3.75
147,Higashi,Nagasaki Sara Udon,Pack,Japan,5
146,Mama,Pho Bo,Pack,Thailand,2.5
145,Sakurai,Vegetarian Flavor,Pack,Japan,3.5
144,Nongshim,Kimchi Ramyun,Pack,South Korea,3.5
143,Mama,Mamy Chand Clear Soup,Pack,Thailand,2.75
142,Nissin,Chow Mein Teriyaki Beef,Tray,United States,4.5
141,Six Fortune,Seafood Flavor,Pack,South Korea,2.5
140,Mama,Mi Goreng,Pack,Thailand,5
139,Kamfen,Noodle King Beef,Pack,China,1.75
138,Unif,100 Furong Shrimp,,Taiwan,3
137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,United States,1.75
136,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,5
135,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,3.25
134,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25
133,Baijia,Hot & Sour Rice Noodle,Pack,China,0
132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5
131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25
130,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,3.5
129,Nongshim,Mupama Tang Myun,Pack,South Korea,3.5
128,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1
127,Vifon,Mi Chay Vegetarian,Pack,Vietnam,2.8
126,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5
125,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,3
124,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5
123,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,3.7
122,Doll,Shrimp Wonton,Pack,Hong Kong,4
121,Ottogi,Bekse Curry,Pack,South Korea,4
120,Samyang,Beef,Pack,South Korea,4
119,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,3.4
118,Paldo,Bibim Men,Pack,South Korea,3.75
117,Ottogi,Ramyonsari,Pack,South Korea,4
116,Mama,Nam Vang,Pack,Thailand,3.6
115,Ottogi,Miso Ramyun,Pack,South Korea,2.8
114,Samyang,Kimchi,Pack,South Korea,2.9
113,Nongshim,Hooroorook,Pack,South Korea,4
112,Ottogi,Jiajang Noodle,Pack,South Korea,3.75
111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25
110,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5
109,Mama,Pad Thai,Pack,Thailand,3.1
108,Teriyaki Time,Ramen,Bowl,United States,2
107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1
106,GreeNoodle,Tom Yum,Pack,Thailand,0.5
105,Indomie,Special Fried Curly Noodle,Pack,Indonesia,5
104,Maruchan,Ramen Noodle Soup Chicken,Pack,United States,2
103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3
102,Indomie,Soto Mie,Pack,Indonesia,1.5
101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25
100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85
99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75
98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5
97,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5
96,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75
95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1
94,Mama,Artificial Chicken,Pack,Thailand,2.5
93,Payless,Xtra Big Original Pancit Canton,Pack,Philippines,4.5
92,Fashion Food,Tom Yum Seafood Creamy,Bowl,Thailand,2
91,Binh Tay,Mi Chay Mushroom,Pack,Vietnam,2.75
90,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3
89,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2
88,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25
87,Wai Wai,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75
86,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65
85,Nissin,Demae Ramen Sesame,Pack,Japan,3.75
84,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8
83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2
82,Nissin,Demae Ramen Miso,Pack,Japan,2.75
81,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5
80,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5
79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25
78,Nissin,Demae Ramen Seafood,Pack,Japan,2.5
