name,nickname,weight_class,url,profile_name,profile_nickname,status,place_of_birth,age,height,weight,octagon_debut,sig_strikes_landed,sig_strikes_attempted,sig_str_landed,sig_str_absorbed,takedown_avg,submission_avg,sig_str_defense,takedown_defense,knockdown_avg,average_fight_time,takedowns_attempted,fighting_style,reach,leg_reach,takedowns_landed,trains_at,wins,losses,draws,standing_count,standing_pct,clinch_count,clinch_percent,ground_count,ground_percent,ko_tko_win,ko_tko_percent,dec_wins,dec_percent,sub_wins,sub_percent
Abel Trujillo,Killa,Lightweight,https://www.ufc.com/athlete/abel-trujillo,Abel Trujillo,Killa,Not Fighting,"Greensboro, United States",39,68,155.5,2012-12-08,273,662,2.65,2.31,2.18,0.44,0.6,0.4,0.44,9M 23S,33,NA,70,39,15,"Blackzilians - Boca Raton, FL",15,8,0,145,0.53,63,0.23,65,0.24,7,0.47000000000000003,6,0.4,2,0.13
Arman Tsarukyan,Ahalkalakets,Lightweight,https://www.ufc.com/athlete/arman-tsarukyan,Arman Tsarukyan,Ahalkalakets,Active,Georgia,29,67,156,2019-04-20,567,1133,3.85,1.8,3.26,0.1,0.55,0.75,0.31,12M 16S,85,Kickboxer,72.5,39.5,3,"Syndicate MMA - Las Vegas, NV",23,3,0,349,0.62,42,0.07,176,0.31,9,0.39,8,0.35000000000000003,6,0.26
Rei Tsuruya,NA,Bantamweight,https://www.ufc.com/athlete/rei-tsuruya,Rei Tsuruya,NA,Active,Japan,23,66,125.5,2024-02-03,143,266,2.4,1.91,5.03,2.01,0.43,0.5,0,9M 56S,54,MMA,68,36,3,NA,11,1,0,55,0.38,4,0.03,84,0.59,4,0.36,2,0.18,5,0.45
Magomed Tuchalov,NA,Light Heavyweight,https://www.ufc.com/athlete/magomed-tuchalov,Magomed Tuchalov,NA,Active,Russia,26,NA,NA,2026-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Tuchscherer,The Crowbar,Heavyweight,https://www.ufc.com/athlete/kris-fishgold-1,Chris Tuchscherer,The Crowbar,Not Fighting,"Rugby, United States",NA,73,261,2009-08-29,34,107,1.35,3.17,1.19,0.59,0.47000000000000003,NA,0,6M 19S,11,NA,NA,NA,NA,NA,18,4,0,25,0.74,8,0.24,1,0.03,0,0,0,0,0,0
Jon Tuck,The Super Saiyan,Lightweight,https://www.ufc.com/athlete/jon-tuck,Jon Tuck,The Super Saiyan,Not Fighting,"Spokane, United States",38,71,155.5,2012-11-10,324,809,3,3.74,0.42,0.97,0.61,0.5,0.28,11M 59S,9,NA,73,39,3,Guam,10,5,0,259,0.8,30,0.09,35,0.11,4,0.4,1,0.1,5,0.5
Gavin Tucker,Guv'nor,Featherweight,https://www.ufc.com/athlete/gavin-tucker,Gavin Tucker,Guv'nor,Not Fighting,"Ship Cove, Canada",39,66.5,145,2017-02-20,309,691,4.29,4.18,3.13,1.46,0.5700000000000001,0.54,0,10M 17S,34,Jiu-Jitsu,66,38,1,Titans MMA,13,3,0,247,0.8,49,0.16,13,0.04,4,0.31,3,0.23,6,0.46
Jumabieke Tuerxun,Leopard,Bantamweight,https://www.ufc.com/athlete/khulio-arse-0,Jumabieke Tuerxun,Leopard,Not Fighting,United States,37,67,135,2014-03-01,51,176,1.6,3.08,0.47,0.94,0.6,0.67,0,10M 36S,9,NA,67,NA,NA,NA,17,3,0,40,0.78,7,0.14,4,0.08,3,0.18,9,0.53,5,0.29
Tai Tuivasa,Bam Bam,Heavyweight,https://www.ufc.com/athlete/tai-tuivasa,Tai Tuivasa,Bam Bam,Active,"Kingswood, Australia",33,74,282,2017-11-18,491,1010,3.37,4.61,0,0,0.43,0.59,0.82,8M 6S,3,NA,75,39.5,NA,Team Tuivasa,15,10,0,347,0.71,120,0.24,24,0.05,14,0.93,1,0.07,0,0
Zubaira Tukhugov,Warrior,Lightweight,https://www.ufc.com/athlete/zubaira-tukhugov,Zubaira Tukhugov,Warrior,Not Fighting,"USSR, Russia",32,68,157.5,2014-02-15,357,894,3.17,3.07,2.13,0,0.64,1,0.4,12M 31S,41,Striker,68,38.5,7,"Tiger Muay Thai - Phuket, Thailand",20,6,1,302,0.85,24,0.07,31,0.09,7,0.35000000000000003,12,0.6,1,0.05
Teila Tuli,NA,NA,https://www.ufc.com/athlete/teila-tuli,Teila Tuli,NA,Not Fighting,"Honolulu, United States",54,74,415,1993-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Tulio,Matuto,Middleweight,https://www.ufc.com/athlete/marco-tulio,Marco Tulio,Matuto,Active,"Uberlândia, Brazil",31,72,185.5,2025-01-11,345,641,6.02,2.97,1.05,0.26,0.5700000000000001,NA,1.31,9M 33S,15,Striker,74.5,41,NA,Chute Boxe,14,3,0,296,0.86,18,0.05,31,0.09,10,0.71,3,0.21,1,0.07
Nyamjargal Tumendemberel,Art of Knockout,Flyweight,https://www.ufc.com/athlete/nyamjargal-tumendemberel,Nyamjargal Tumendemberel,Art of Knockout,Active,"Bayanbulag, Mongolia",27,67,126,2024-06-01,133,316,2.72,2.47,3.37,2.15,0.53,0.5700000000000001,0.61,9M 47S,22,MMA,71,38.5,NA,Shandas MMA,10,1,0,91,0.68,10,0.08,32,0.24,2,0.2,2,0.2,6,0.6
Albert Tumenov,Einstein,Welterweight,https://www.ufc.com/athlete/albert-tumenov,Albert Tumenov,Einstein,Not Fighting,"Nalchik, Russia",31,71,169,2014-02-15,279,664,3.76,3.34,0.2,0,0.59,0.75,1.01,9M 16S,5,NA,73,39,NA,K Dojo Warrior Tribe,17,4,0,243,0.87,20,0.07,16,0.06,11,0.65,6,0.35000000000000003,0,0
Ricky Turcios,NA,Bantamweight,https://www.ufc.com/athlete/ricky-turcios,Ricky Turcios,NA,NA,"Houston, United States",32,69,135,2017-07-11,412,1031,4.68,3.84,0.85,0.34,0.52,0.44,0.17,12M 35S,28,Freestyle,71,38.5,2,NA,13,5,0,295,0.72,71,0.17,46,0.11,3,0.23,9,0.6900000000000001,1,0.08
Anton Turkalj,The Pleasure Man,Light Heavyweight,https://www.ufc.com/athlete/anton-turkalj,Anton Turkalj,The Pleasure Man,Active,"Gothenburg, Sweden",27,76,220.5,2022-09-10,118,275,2.45,3.42,4.98,0,0.54,0.17,0,9M 38S,39,MMA,78,43,NA,NA,8,4,0,94,0.8,15,0.13,9,0.08,5,0.63,1,0.13,2,0.25
Wellington Turman,The Prodigy,Welterweight,https://www.ufc.com/athlete/wellington-turman,Wellington Turman,The Prodigy,Active,"Curitiba, Brazil",27,72,171,2019-07-13,312,609,3.23,4.17,1.55,0.78,0.45,0.43,0,10M 44S,48,Jiu-Jitsu,72,41,4,"Teixeira MMA & Fitness-Bethel, CT",18,8,0,237,0.76,51,0.16,24,0.08,4,0.22,6,0.33,8,0.44
Courtney Turner,NA,Lightweight,https://www.ufc.com/athlete/ronis-torres-1,Courtney Turner,NA,Not Fighting,"Metairie, United States",NA,0,0,1998-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalin Turner,The Tarantula,Lightweight,https://www.ufc.com/athlete/jalin-turner,Jalin Turner,The Tarantula,Active,"Los Angeles, United States",30,75,155,2018-10-07,576,1177,5.79,4.54,0.75,1.06,0.42,0.75,1.51,6M 38S,9,MMA,77,46,NA,RVCA,15,9,0,423,0.73,57,0.1,96,0.17,11,0.73,0,0,4,0.27
Austin Tweedy,The Flash,Lightweight,https://www.ufc.com/athlete/austin-tweedy,Austin Tweedy,The Flash,Active,"Indianapolis, United States",32,69,155.5,2026-06-28,2,3,4.29,6.43,0,0,NA,NA,0,28S,NA,NA,68,39,NA,NA,8,2,0,2,1,0,0,0,0,0,0,0,0,0,0
Marcin Tybura,Tybur,Heavyweight,https://www.ufc.com/athlete/marcin-tybura,Marcin Tybura,Tybur,Active,"Uniejow, Poland",40,75,256,2016-04-10,942,1954,3.56,3.26,1.3,0.11,0.55,0.71,0.06,11M 1S,69,MMA,78,46,11,S4 Warszawa,27,11,0,648,0.6900000000000001,92,0.1,202,0.21,10,0.37,10,0.37,7,0.26
Takeru Uchida,NA,Flyweight,https://www.ufc.com/athlete/takeru-uchida,Takeru Uchida,NA,Not Fighting,NA,20,NA,125.5,2022-06-09,2,5,0.42,0.63,3.17,6.34,0.25,NA,0,2M 22S,5,NA,NA,NA,NA,NA,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Tagir Ulanbekov,NA,Flyweight,https://www.ufc.com/athlete/tagir-ulanbekov,Tagir Ulanbekov,NA,Active,"Dagestan, Russia",34,67,125.5,2020-10-10,298,618,3.01,3.44,2.73,1.52,0.51,0.63,0.15,12M 22S,46,Wrestling,70,39,11,AKA / Eagles MMA,17,3,0,225,0.76,42,0.14,31,0.1,1,0.06,9,0.53,7,0.41000000000000003
Carlos Ulberg,Black Jag,Light Heavyweight,https://www.ufc.com/athlete/carlos-ulberg,Carlos Ulberg,Black Jag,Active,"Auckland, New Zealand",35,76,205,2021-03-06,563,1009,6.57,4.03,0.53,0.18,0.51,0.86,1.4,7M 9S,5,Kickboxer,77,43.5,2,City Kickboxing,15,1,0,498,0.88,23,0.04,42,0.07,10,0.67,4,0.27,1,0.07
Gasan Umalatov,Cobra,Welterweight,https://www.ufc.com/athlete/gasan-umalatov,Gasan Umalatov,Cobra,Not Fighting,Russia,40,71,170,2014-02-02,134,337,2.23,4.1,0.75,0,0.6,0.9,0,15M 0S,17,NA,71,41,NA,NA,15,5,1,119,0.89,13,0.1,2,0.01,2,0.13,6,0.4,7,0.47000000000000003
Caol Uno,NA,Lightweight,https://www.ufc.com/athlete/caol-uno,Caol Uno,NA,Not Fighting,"Kanagawa, Japan",NA,67,156,2001-02-23,266,487,2.15,2.83,2.42,0.24,0.51,0.38,0,12M 24S,64,NA,NA,NA,NA,NA,25,13,5,116,0.44,58,0.22,92,0.35000000000000003,0,0,0,0,0,0
Logan Urban,NA,Welterweight,https://www.ufc.com/athlete/logan-urban,Logan Urban,NA,Not Fighting,NA,NA,72,170,2026-06-26,2,3,2.55,16.6,0,0,0.28,NA,0,47S,1,NA,72,40,NA,NA,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Hector Urbina,El Toro,Welterweight,https://www.ufc.com/athlete/hector-urbina,Hector Urbina,El Toro,Not Fighting,"Monterrey, Mexico",35,72,170,2014-11-15,19,49,0.97,2.44,0,3.82,0.39,0.38,0,6M 33S,1,NA,73,40,NA,"Revolution Martial Arts Inman, SC",25,10,0,10,0.53,7,0.37,2,0.11,9,0.53,3,0.18,5,0.29
Elias Urbina,NA,Middleweight,https://www.ufc.com/athlete/elias-urbina,Elias Urbina,NA,Active,United States,29,0,185.8,2017-08-29,30,79,3.85,6.17,0,0,0.51,NA,0,7M 47S,1,NA,NA,NA,NA,NA,3,1,0,25,0.8300000000000001,5,0.17,0,0,1,0.33,1,0.33,1,0.33
Gilbert Urbina,The RGV Bad Boy,Middleweight,https://www.ufc.com/athlete/gilbert-urbina,Gilbert Urbina,The RGV Bad Boy,Active,United States,30,69,171,2021-08-28,117,206,5.57,4.62,2.86,0.71,0.45,NA,1.43,5M 15S,9,MMA,75,43,2,NA,7,5,0,63,0.54,22,0.19,32,0.27,2,0.29,3,0.43,2,0.29
Nick Urso,NA,Flyweight,https://www.ufc.com/athlete/nick-urso,Nick Urso,NA,Active,"Chicago, United States",37,66,125.3,2017-08-22,5,11,3.61,5.06,0,0,0.36,NA,0,1M 23S,2,NA,66,NA,NA,NA,10,4,0,4,0.8,1,0.2,0,0,2,0.2,5,0.5,3,0.3
Yasuhiro Urushitani,NA,Flyweight,https://www.ufc.com/athlete/yasuhiro-urushitani,Yasuhiro Urushitani,NA,Not Fighting,Japan,46,65,125.5,2012-03-03,70,176,3.47,4.71,0,0,0.65,0.8,0,10M 6S,1,NA,NA,NA,NA,NA,19,6,6,70,1,0,0,0,0,0,0,0,0,0,0
Sho Patrick Usami,NA,Lightweight,https://www.ufc.com/athlete/sho-patrick-usami,Sho Patrick Usami,NA,Not Fighting,NA,23,NA,172.8,2022-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed Usman,The Motor,Heavyweight,https://www.ufc.com/athlete/mohammed-usman,Mohammed Usman,The Motor,Not Fighting,"Auchi, Nigeria",36,74,244.5,2022-08-06,310,791,3.85,4.27,0.56,0,0.51,0.67,0.19,13M 26S,21,MMA,79,43,NA,Kill Cliff FC,12,4,0,298,0.96,6,0.02,6,0.02,4,0.33,6,0.5,2,0.17
Kamaru Usman,Nigerian Nightmare,Middleweight,https://www.ufc.com/athlete/kamaru-usman,Kamaru Usman,Nigerian Nightmare,Active,"Auchi, Nigeria",39,72,171,2015-07-12,1411,2719,4.16,2.67,2.79,0.09,0.55,0.9,0.44,17M 50S,143,Freestyle,76,41,28,"Blackzilians - Boca Raton, FL",21,4,0,809,0.5700000000000001,238,0.17,364,0.26,9,0.43,11,0.52,1,0.05
Darren Uyenoyama,BC,Flyweight,https://www.ufc.com/athlete/darren-uyenoyama,Darren Uyenoyama,BC,Not Fighting,United States,43,66,125,2011-11-12,85,213,1.34,2.21,1.42,0.71,0.66,0.35000000000000003,0,10M 7S,18,NA,64,NA,NA,NA,8,5,0,49,0.58,10,0.12,26,0.31,1,0.13,3,0.38,4,0.5
Richie Vaculik,Vas,Flyweight,https://www.ufc.com/athlete/richie-vaculik,Richie Vaculik,Vas,Not Fighting,"Sydney, Australia",40,66,125,2013-12-07,166,355,3.69,4.09,3,1,0.5700000000000001,0.32,0,11M 15S,20,NA,69,41,NA,NA,10,5,0,132,0.8,23,0.14,11,0.07,3,0.3,1,0.1,6,0.6
Richie Vaculik,NA,Flyweight,https://www.ufc.com/athlete/richie-vaculik-0,Richie Vaculik,NA,Not Fighting,Australia,NA,NA,NA,2026-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artem Vakhitov,NA,Light Heavyweight,https://www.ufc.com/athlete/artem-vakhitov,Artem Vakhitov,NA,Active,Russia,33,NA,205.5,2026-06-29,17,20,3.88,0.68,0,0,0.8,1,3.42,4M 23S,2,NA,NA,NA,NA,NA,1,0,0,10,0.59,6,0.35000000000000003,1,0.06,0,0,0,0,0,0
Genaro Valdez,Rayadito,Lightweight,https://www.ufc.com/athlete/genaro-valdez,Genaro Valdez,Rayadito,Not Fighting,"Cabo San Lucas, Mexico",32,69,156,2022-01-22,159,524,4.08,7.16,1.54,0.38,0.49,0.36,0.77,9M 45S,9,MMA,72,40.5,NA,NA,10,3,0,143,0.9,12,0.08,4,0.03,7,0.7000000000000001,0,0,3,0.3
Charlie Valencia,NA,Bantamweight,https://www.ufc.com/athlete/charlie-valencia,Charlie Valencia,NA,Not Fighting,"Los Angeles, United States",48,63,136,2011-04-30,221,584,2.58,2.61,1.4,0.52,0.78,0.75,0.7,8M 35S,15,NA,NA,NA,NA,NA,12,7,0,140,0.63,44,0.2,37,0.17,0,0,0,0,0,0
Robert Valentin,Robzilla,Middleweight,https://www.ufc.com/athlete/robert-valentin-frey,Robert Valentin,Robzilla,Active,"Zurich, Switzerland",31,74,186,2024-08-24,33,59,1.3,2.72,0.59,1.78,0.33,0.55,0,6M 20S,2,NA,77,42,NA,"Xtreme Couture - Las Vegas, NV",12,6,0,15,0.45,12,0.36,6,0.18,3,0.25,1,0.08,8,0.67
Ivan Valenzuela,NA,Middleweight,https://www.ufc.com/athlete/ivan-valenzuela,Ivan Valenzuela,NA,Active,"Veracruz, Mexico",30,NA,186,2026-06-29,0,3,0,9.6,0,0,0.33,NA,0,25S,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Valenzuela,Psicosis,Welterweight,https://www.ufc.com/athlete/victor-valenzuela-0,Victor Valenzuela,Psicosis,Active,"Santiago Metropolitan Region, Chile",32,69,170,2026-04-25,83,206,3.47,4.81,0.63,0,0.51,0.56,0,11M 58S,3,Striker,71.5,40,1,"MMA Masters - Miami, FL",14,4,0,80,0.96,3,0.04,0,0,7,0.5,5,0.36,2,0.14
Timur Valiev,Lucky,Bantamweight,https://www.ufc.com/athlete/timur-valiev,Timur Valiev,Lucky,Not Fighting,"Makhachkala, Russia",33,66,136,2020-08-22,270,509,5.19,3.33,1.73,0.29,0.45,0.56,0.29,13M 0S,15,MMA,67,38,4,NA,18,3,0,220,0.81,17,0.06,33,0.12,5,0.28,11,0.61,2,0.11
Victor Valimaki,The Matrix,Light Heavyweight,https://www.ufc.com/athlete/victor-valimaki,Victor Valimaki,The Matrix,Not Fighting,"Kingston, Canada",NA,72,203,2006-12-13,66,219,3.94,2.99,0.9,0,0.68,NA,0,8M 22S,7,NA,NA,NA,NA,NA,8,3,0,53,0.8,8,0.12,5,0.08,0,0,0,0,0,0
Kevin Vallejos,El Chino,Featherweight,https://www.ufc.com/athlete/kevin-vallejos,Kevin Vallejos,El Chino,Active,"Mar del Plata, Argentina",24,67,145,2025-03-15,279,576,6.12,4.41,0.66,0,0.5700000000000001,0.85,1.65,7M 36S,7,Striker,68,37,NA,Team Lucas Mineiro,17,1,0,237,0.85,22,0.08,20,0.07,13,0.72,3,0.17,2,0.11
Isaac Vallie-Flagg,NA,Lightweight,https://www.ufc.com/athlete/isaac-vallie-flagg,Isaac Vallie-Flagg,NA,Not Fighting,United States,45,68,156,2012-05-20,417,871,5.56,5.6,0.2,0,0.45,0.59,0,15M 0S,8,NA,70,NA,NA,NA,14,5,1,282,0.68,128,0.31,7,0.02,6,0.43,6,0.43,2,0.14
Joshua Van,The Fearless,Flyweight,https://www.ufc.com/athlete/joshua-van,Joshua Van,The Fearless,Active,"Hakha , Myanmar",24,65,124.5,2023-06-24,1230,2144,8.43,5.82,0.82,0.21,0.58,0.76,0.72,13M 15S,13,Freestyle,65,35,NA,4oz Fight Club,17,2,0,1070,0.87,94,0.08,66,0.05,9,0.53,6,0.35000000000000003,2,0.12
Mike Van Arsdale,NA,Light Heavyweight,https://www.ufc.com/athlete/mike-van-arsdale,Mike Van Arsdale,NA,Not Fighting,"Waterloo, United States",58,0,205,1998-05-15,43,104,1.52,1.91,1.06,0,0.42,0.38,0,9M 6S,14,NA,NA,NA,NA,NA,10,3,1,8,0.19,4,0.09,31,0.72,0,0,0,0,0,0
Matt Van Buren,Gutter,Light Heavyweight,https://www.ufc.com/athlete/matt-van-buren,Matt Van Buren,Gutter,Not Fighting,United States,37,77,205,2014-07-06,102,222,7.73,6.82,0,0,0.49,0.5,0,6M 36S,NA,NA,76,NA,NA,NA,7,4,0,74,0.73,28,0.27,0,0,3,0.43,3,0.43,1,0.14
Ron Van Clief,NA,NA,https://www.ufc.com/athlete/ron-van-clief,Ron Van Clief,NA,Not Fighting,"Brooklyn, United States",80,0,0,1994-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron VanCamp,Jumpman,Lightweight,https://www.ufc.com/athlete/cameron-vancamp,Cameron VanCamp,Jumpman,Not Fighting,"Indianapolis, United States",30,74,155.5,2022-05-07,34,71,5.31,6.41,0,0,0.41000000000000003,NA,0,3M 12S,NA,NA,74,41.5,NA,NA,15,7,1,34,1,0,0,0,0,4,0.27,2,0.13,9,0.6
Jared Vanderaa,NA,Heavyweight,https://www.ufc.com/athlete/jared-vanderaa,Jared Vanderaa,NA,Not Fighting,"Richland, United States",31,76,259,2021-02-20,420,940,4.96,5.67,0.18,0,0.45,0.2,0,10M 35S,2,MMA,80,43,NA,Kings MMA,12,10,0,359,0.85,45,0.11,16,0.04,7,0.58,2,0.17,3,0.25
Austin Vanderford,NA,Welterweight,https://www.ufc.com/athlete/austin-vanderford,Austin Vanderford,NA,Active,"Santa Rosa, United States",35,71,170.5,2025-02-22,74,125,3.04,2.71,3.08,1.23,0.48,1,0,8M 6S,14,Freestyle,74,40,2,American Top Team,13,3,0,26,0.35000000000000003,3,0.04,45,0.61,5,0.38,5,0.38,3,0.23
Lando Vannata,Groovy,Lightweight,https://www.ufc.com/athlete/lando-vannata,Lando Vannata,Groovy,Not Fighting,"Neptune City, United States",34,69,156,2016-07-14,711,1546,4.52,4.71,1.24,0.29,0.55,0.67,0.48,11M 14S,36,MMA,71,39,6,Joel Diaz Boxing,12,8,2,617,0.87,56,0.08,38,0.05,4,0.33,3,0.25,5,0.42
Paige VanZant,12 Gauge,Women's Flyweight,https://www.ufc.com/athlete/paige-vanzant,Paige VanZant,12 Gauge,Not Fighting,"Newberg, United States",30,64,126,2014-11-22,315,605,3.35,2.62,1.27,0.96,0.43,0.34,0.16,10M 28S,24,NA,65,37,8,Team Alpha Male (Urijah Faber's Ultimate Fitness),8,5,0,109,0.35000000000000003,104,0.33,102,0.32,2,0.25,3,0.38,3,0.38
Paul Varelans,NA,NA,https://www.ufc.com/athlete/paul-varelans,Paul Varelans,NA,Not Fighting,"Sunnyvale, United States",NA,0,0,1995-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazula Vargas,NA,Lightweight,https://www.ufc.com/athlete/kazula-vargas,Kazula Vargas,NA,Not Fighting,"Mexico City, Mexico",37,68,155,2019-08-10,138,256,3.65,1.77,0.4,0.4,0.58,0.3,0,9M 28S,4,Freestyle,71.5,37,NA,Team Kazula,12,5,0,118,0.86,6,0.04,14,0.1,7,0.58,2,0.17,3,0.25
Jamie Varner,NA,Lightweight,https://www.ufc.com/athlete/jamie-varner,Jamie Varner,NA,Not Fighting,"Phoenix, United States",38,68,156,2006-08-26,477,1376,2.92,2.55,3.49,0.83,0.59,0.67,0.64,9M 36S,71,NA,72,NA,NA,NA,21,11,1,302,0.63,68,0.14,107,0.22,9,0.43,3,0.14,9,0.43
Guilherme Vasconcelos,Bomba,Middleweight,https://www.ufc.com/athlete/guilherme-vasconcelos,Guilherme Vasconcelos,Bomba,Not Fighting,"Belo Horizonte, Brazil",NA,72,185,2014-07-05,49,166,3.27,4.4,0,0,0.71,NA,0,15M 0S,3,NA,NA,NA,NA,NA,3,2,0,48,0.98,1,0.02,0,0,0,0,0,0,0,0
Yuri Vaulin,NA,Lightweight,https://www.ufc.com/athlete/dmitriy-stepanov-1,Yuri Vaulin,NA,Not Fighting,United States,NA,0,0,1997-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gianni Vazquez,Kriptonita,Bantamweight,https://www.ufc.com/athlete/gianni-vazquez,Gianni Vazquez,Kriptonita,Not Fighting,"Mexico City, Mexico",31,68,135,2026-02-07,24,108,1.6,3.93,0,2,0.39,0.63,0,15M 0S,NA,Striker,NA,NA,NA,Team Oyama,13,5,1,23,0.96,1,0.04,0,0,4,0.31,6,0.46,3,0.23
Javier Vazquez,Showtime,Featherweight,https://www.ufc.com/athlete/javier-vazquez,Javier Vazquez,Showtime,Not Fighting,"Pomona, United States",45,67,146,2011-06-27,171,471,2.43,1.99,2.56,1.49,0.72,0.5700000000000001,0,11M 43S,23,NA,NA,NA,NA,NA,16,5,0,124,0.73,2,0.01,45,0.26,0,0,0,0,0,0
Manny Vazquez,NA,Flyweight,https://www.ufc.com/athlete/manny-vazquez,Manny Vazquez,NA,Active,NA,29,70,125.8,2017-07-11,22,53,1.47,2.67,1,1,0.49,NA,1,15M 0S,3,NA,72,39,NA,NA,11,2,0,15,0.68,4,0.18,3,0.14,1,0.09,4,0.36,6,0.55
Matt Veach,NA,Lightweight,https://www.ufc.com/athlete/matt-veach,Matt Veach,NA,Not Fighting,"Springfield, United States",42,67,155,2009-02-07,23,80,1.12,4.91,3.64,1.46,0.45,1,0.73,6M 52S,13,NA,NA,NA,NA,NA,11,2,0,12,0.52,7,0.3,4,0.17,0,0,0,0,0,0
Joe Vedepo,The Doctor,Middleweight,https://www.ufc.com/athlete/joe-vedepo,Joe Vedepo,The Doctor,Not Fighting,"Iowa City, United States",NA,72,185,2008-09-17,20,47,1.43,5.71,1.07,0,0.38,NA,0,4M 40S,5,NA,NA,NA,NA,NA,9,3,0,9,0.45,9,0.45,2,0.1,0,0,0,0,0,0
Kelly Velasco,Killer,Women's Bantamweight,https://www.ufc.com/athlete/kelly-velasco,Kelly Velasco,Killer,Active,"Santa Clara, United States",28,69,135,2017-08-29,34,97,2.27,5.67,0,0,0.48,1,0,15M 0S,5,NA,NA,NA,NA,NA,2,2,0,31,0.91,3,0.09,0,0,1,0.5,1,0.5,0,0
Greg Velasco,NA,Heavyweight,https://www.ufc.com/athlete/greg-velasco,Greg Velasco,NA,Active,NA,NA,NA,NA,2026-06-29,NA,NA,0,1.52,0,0,NA,NA,0,2M 38S,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cain Velasquez,NA,Heavyweight,https://www.ufc.com/athlete/cain-velasquez,Cain Velasquez,NA,Retired,"Salinas, United States",40,73.5,248,2008-04-19,745,1287,6.37,2.33,5.13,0.38,0.5700000000000001,0.86,1.28,6M 53S,88,NA,77,41,34,AKA (American Kickboxing Academy) San Jose,14,3,0,265,0.36,197,0.26,283,0.38,12,0.86,2,0.14,0,0
David Velasquez,NA,Lightweight,https://www.ufc.com/athlete/dzho-vedepo-0,David Velasquez,NA,Not Fighting,United States,NA,0,0,2000-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0S,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bojan Velickovic,Serbian Steel,Welterweight,https://www.ufc.com/athlete/bojan-velickovic,Bojan Velickovic,Serbian Steel,Not Fighting,"Novi Sad, Serbia",34,72,170,2016-04-10,195,560,2.18,2.31,0.67,0.5,0.58,0.55,0.17,14M 56S,16,NA,76,41,4,"Elevation Fight Team - Denver, CO",15,6,1,166,0.85,19,0.1,10,0.05,4,0.27,3,0.2,8,0.53
Karlos Vemola,NA,Middleweight,https://www.ufc.com/athlete/kamaru-usman-0,Karlos Vemola,NA,Not Fighting,NA,37,72,186,2010-07-03,91,206,1.67,2.13,1.93,1.66,0.38,0.31,0,9M 4S,27,NA,75,NA,NA,NA,10,4,0,27,0.3,15,0.16,49,0.54,0,0,0,0,0,0
Luigi Vendramini,The Italian Stallion,Lightweight,https://www.ufc.com/athlete/luigi-vendramini,Luigi Vendramini,The Italian Stallion,Not Fighting,"Brasilia, Brazil",27,68,155.5,2018-09-23,76,186,2.82,3.82,1.11,0.56,0.58,1,0.56,6M 44S,13,Freestyle,73,38,NA,Factory X,9,3,0,62,0.8200000000000001,6,0.08,8,0.11,5,0.56,0,0,4,0.44
Brandon Vera,The Truth,Heavyweight,https://www.ufc.com/athlete/brandon-vera,Brandon Vera,The Truth,Not Fighting,United States,45,74,241,2005-10-03,519,926,3.03,2.81,0.7,0.18,0.53,0.6,0.7,9M 30S,15,NA,NA,NA,NA,NA,12,7,0,295,0.5700000000000001,176,0.34,48,0.09,0,0,0,0,0,0
