date,fuel,grade,formulation,price
2018-04-23,gasoline,regular,all,2.798
2018-04-23,gasoline,regular,conventional,2.696
2018-04-23,gasoline,regular,reformulated,3.014
2018-04-23,gasoline,midgrade,all,3.075
2018-04-23,gasoline,midgrade,conventional,2.967
2018-04-23,gasoline,midgrade,reformulated,3.284
2018-04-23,gasoline,premium,all,3.31
2018-04-23,gasoline,premium,conventional,3.243
2018-04-23,gasoline,premium,reformulated,3.433
2018-04-23,diesel,all,NA,3.133
2018-04-23,diesel,ultra_low_sulfur,NA,3.133
2018-04-30,gasoline,all,all,2.961
2018-04-30,gasoline,all,conventional,2.858
2018-04-30,gasoline,all,reformulated,3.17
2018-04-30,gasoline,regular,all,2.846
2018-04-30,gasoline,regular,conventional,2.741
2018-04-30,gasoline,regular,reformulated,3.068
2018-04-30,gasoline,midgrade,all,3.117
2018-04-30,gasoline,midgrade,conventional,3.008
2018-04-30,gasoline,midgrade,reformulated,3.33
2018-04-30,gasoline,premium,all,3.353
2018-04-30,gasoline,premium,conventional,3.285
2018-04-30,gasoline,premium,reformulated,3.479
2018-04-30,diesel,all,NA,3.157
2018-04-30,diesel,ultra_low_sulfur,NA,3.157
2018-05-07,gasoline,all,all,2.96
2018-05-07,gasoline,all,conventional,2.851
2018-05-07,gasoline,all,reformulated,3.182
2018-05-07,gasoline,regular,all,2.845
2018-05-07,gasoline,regular,conventional,2.733
2018-05-07,gasoline,regular,reformulated,3.078
2018-05-07,gasoline,midgrade,all,3.119
2018-05-07,gasoline,midgrade,conventional,3.003
2018-05-07,gasoline,midgrade,reformulated,3.343
2018-05-07,gasoline,premium,all,3.354
2018-05-07,gasoline,premium,conventional,3.28
2018-05-07,gasoline,premium,reformulated,3.491
2018-05-07,diesel,all,NA,3.171
2018-05-07,diesel,ultra_low_sulfur,NA,3.171
2018-05-14,gasoline,all,all,2.949
2018-05-14,gasoline,all,conventional,2.846
2018-05-14,gasoline,all,reformulated,3.148
2018-05-14,gasoline,regular,all,2.873
2018-05-14,gasoline,regular,conventional,2.786
2018-05-14,gasoline,regular,reformulated,3.055
2018-05-14,gasoline,midgrade,all,3.212
2018-05-14,gasoline,midgrade,conventional,3.076
2018-05-14,gasoline,midgrade,reformulated,3.405
2018-05-14,gasoline,premium,all,3.452
2018-05-14,gasoline,premium,conventional,3.347
2018-05-14,gasoline,premium,reformulated,3.574
2018-05-14,diesel,all,NA,3.239
2018-05-14,diesel,ultra_low_sulfur,NA,3.239
2018-05-21,gasoline,all,all,2.999
2018-05-21,gasoline,all,conventional,2.893
2018-05-21,gasoline,all,reformulated,3.201
2018-05-21,gasoline,regular,all,2.923
2018-05-21,gasoline,regular,conventional,2.834
2018-05-21,gasoline,regular,reformulated,3.109
2018-05-21,gasoline,midgrade,all,3.257
2018-05-21,gasoline,midgrade,conventional,3.121
2018-05-21,gasoline,midgrade,reformulated,3.448
2018-05-21,gasoline,premium,all,3.497
2018-05-21,gasoline,premium,conventional,3.391
2018-05-21,gasoline,premium,reformulated,3.617
2018-05-21,diesel,all,NA,3.277
2018-05-21,diesel,ultra_low_sulfur,NA,3.277
2018-05-28,gasoline,all,all,3.039
2018-05-28,gasoline,all,conventional,2.937
2018-05-28,gasoline,all,reformulated,3.235
2018-05-28,gasoline,regular,all,2.962
2018-05-28,gasoline,regular,conventional,2.877
2018-05-28,gasoline,regular,reformulated,3.142
2018-05-28,gasoline,midgrade,all,3.296
2018-05-28,gasoline,midgrade,conventional,3.165
2018-05-28,gasoline,midgrade,reformulated,3.482
2018-05-28,gasoline,premium,all,3.536
2018-05-28,gasoline,premium,conventional,3.435
2018-05-28,gasoline,premium,reformulated,3.653
2018-05-28,diesel,all,NA,3.288
2018-05-28,diesel,ultra_low_sulfur,NA,3.288
2018-06-04,gasoline,all,all,3.018
2018-06-04,gasoline,all,conventional,2.91
2018-06-04,gasoline,all,reformulated,3.226
2018-06-04,gasoline,regular,all,2.94
2018-06-04,gasoline,regular,conventional,2.849
2018-06-04,gasoline,regular,reformulated,3.131
2018-06-04,gasoline,midgrade,all,3.285
2018-06-04,gasoline,midgrade,conventional,3.146
2018-06-04,gasoline,midgrade,reformulated,3.482
2018-06-04,gasoline,premium,all,3.524
2018-06-04,gasoline,premium,conventional,3.417
2018-06-04,gasoline,premium,reformulated,3.647
2018-06-04,diesel,all,NA,3.285
2018-06-04,diesel,ultra_low_sulfur,NA,3.285
2018-06-11,gasoline,all,all,2.989
2018-06-11,gasoline,all,conventional,2.883
2018-06-11,gasoline,all,reformulated,3.194
2018-06-11,gasoline,regular,all,2.911
2018-06-11,gasoline,regular,conventional,2.822
2018-06-11,gasoline,regular,reformulated,3.099
2018-06-11,gasoline,midgrade,all,3.259
2018-06-11,gasoline,midgrade,conventional,3.122
2018-06-11,gasoline,midgrade,reformulated,3.453
2018-06-11,gasoline,premium,all,3.495
2018-06-11,gasoline,premium,conventional,3.387
2018-06-11,gasoline,premium,reformulated,3.619
2018-06-11,diesel,all,NA,3.266
2018-06-11,diesel,ultra_low_sulfur,NA,3.266
2018-06-18,gasoline,all,all,2.958
2018-06-18,gasoline,all,conventional,2.852
2018-06-18,gasoline,all,reformulated,3.161
2018-06-18,gasoline,regular,all,2.879
2018-06-18,gasoline,regular,conventional,2.79
2018-06-18,gasoline,regular,reformulated,3.064
2018-06-18,gasoline,midgrade,all,3.23
2018-06-18,gasoline,midgrade,conventional,3.093
2018-06-18,gasoline,midgrade,reformulated,3.422
2018-06-18,gasoline,premium,all,3.47
2018-06-18,gasoline,premium,conventional,3.359
2018-06-18,gasoline,premium,reformulated,3.598
2018-06-18,diesel,all,NA,3.244
2018-06-18,diesel,ultra_low_sulfur,NA,3.244
2018-06-25,gasoline,all,all,2.913
2018-06-25,gasoline,all,conventional,2.808
2018-06-25,gasoline,all,reformulated,3.116
2018-06-25,gasoline,regular,all,2.833
2018-06-25,gasoline,regular,conventional,2.745
2018-06-25,gasoline,regular,reformulated,3.018
2018-06-25,gasoline,midgrade,all,3.189
2018-06-25,gasoline,midgrade,conventional,3.055
2018-06-25,gasoline,midgrade,reformulated,3.38
2018-06-25,gasoline,premium,all,3.432
2018-06-25,gasoline,premium,conventional,3.324
2018-06-25,gasoline,premium,reformulated,3.557
2018-06-25,diesel,all,NA,3.216
2018-06-25,diesel,ultra_low_sulfur,NA,3.216
2018-07-02,gasoline,all,all,2.924
2018-07-02,gasoline,all,conventional,2.824
2018-07-02,gasoline,all,reformulated,3.117
2018-07-02,gasoline,regular,all,2.844
2018-07-02,gasoline,regular,conventional,2.762
2018-07-02,gasoline,regular,reformulated,3.019
2018-07-02,gasoline,midgrade,all,3.197
2018-07-02,gasoline,midgrade,conventional,3.068
2018-07-02,gasoline,midgrade,reformulated,3.382
2018-07-02,gasoline,premium,all,3.439
2018-07-02,gasoline,premium,conventional,3.335
2018-07-02,gasoline,premium,reformulated,3.559
2018-07-02,diesel,all,NA,3.236
2018-07-02,diesel,ultra_low_sulfur,NA,3.236
2018-07-09,gasoline,all,all,2.937
2018-07-09,gasoline,all,conventional,2.837
2018-07-09,gasoline,all,reformulated,3.132
2018-07-09,gasoline,regular,all,2.857
2018-07-09,gasoline,regular,conventional,2.774
2018-07-09,gasoline,regular,reformulated,3.034
2018-07-09,gasoline,midgrade,all,3.207
2018-07-09,gasoline,midgrade,conventional,3.08
2018-07-09,gasoline,midgrade,reformulated,3.389
2018-07-09,gasoline,premium,all,3.454
2018-07-09,gasoline,premium,conventional,3.354
2018-07-09,gasoline,premium,reformulated,3.571
2018-07-09,diesel,all,NA,3.243
2018-07-09,diesel,ultra_low_sulfur,NA,3.243
2018-07-16,gasoline,all,all,2.943
2018-07-16,gasoline,all,conventional,2.852
2018-07-16,gasoline,all,reformulated,3.12
2018-07-16,gasoline,regular,all,2.865
2018-07-16,gasoline,regular,conventional,2.79
2018-07-16,gasoline,regular,reformulated,3.023
2018-07-16,gasoline,midgrade,all,3.209
2018-07-16,gasoline,midgrade,conventional,3.093
2018-07-16,gasoline,midgrade,reformulated,3.377
2018-07-16,gasoline,premium,all,3.451
2018-07-16,gasoline,premium,conventional,3.362
2018-07-16,gasoline,premium,reformulated,3.555
2018-07-16,diesel,all,NA,3.239
2018-07-16,diesel,ultra_low_sulfur,NA,3.239
2018-07-23,gasoline,all,all,2.911
2018-07-23,gasoline,all,conventional,2.818
2018-07-23,gasoline,all,reformulated,3.092
2018-07-23,gasoline,regular,all,2.831
2018-07-23,gasoline,regular,conventional,2.754
2018-07-23,gasoline,regular,reformulated,2.994
2018-07-23,gasoline,midgrade,all,3.18
2018-07-23,gasoline,midgrade,conventional,3.06
2018-07-23,gasoline,midgrade,reformulated,3.352
2018-07-23,gasoline,premium,all,3.426
2018-07-23,gasoline,premium,conventional,3.338
2018-07-23,gasoline,premium,reformulated,3.529
2018-07-23,diesel,all,NA,3.22
2018-07-23,diesel,ultra_low_sulfur,NA,3.22
2018-07-30,gasoline,all,all,2.924
2018-07-30,gasoline,all,conventional,2.834
2018-07-30,gasoline,all,reformulated,3.102
2018-07-30,gasoline,regular,all,2.846
2018-07-30,gasoline,regular,conventional,2.772
2018-07-30,gasoline,regular,reformulated,3.006
2018-07-30,gasoline,midgrade,all,3.189
2018-07-30,gasoline,midgrade,conventional,3.075
2018-07-30,gasoline,midgrade,reformulated,3.357
2018-07-30,gasoline,premium,all,3.433
2018-07-30,gasoline,premium,conventional,3.349
2018-07-30,gasoline,premium,reformulated,3.533
2018-07-30,diesel,all,NA,3.226
2018-07-30,diesel,ultra_low_sulfur,NA,3.226
2018-08-06,gasoline,all,all,2.93
2018-08-06,gasoline,all,conventional,2.843
2018-08-06,gasoline,all,reformulated,3.101
2018-08-06,gasoline,regular,all,2.852
2018-08-06,gasoline,regular,conventional,2.781
2018-08-06,gasoline,regular,reformulated,3.004
2018-08-06,gasoline,midgrade,all,3.191
2018-08-06,gasoline,midgrade,conventional,3.08
2018-08-06,gasoline,midgrade,reformulated,3.352
2018-08-06,gasoline,premium,all,3.435
2018-08-06,gasoline,premium,conventional,3.354
2018-08-06,gasoline,premium,reformulated,3.53
2018-08-06,diesel,all,NA,3.223
2018-08-06,diesel,ultra_low_sulfur,NA,3.223
2018-08-13,gasoline,all,all,2.921
2018-08-13,gasoline,all,conventional,2.836
2018-08-13,gasoline,all,reformulated,3.089
2018-08-13,gasoline,regular,all,2.843
2018-08-13,gasoline,regular,conventional,2.774
2018-08-13,gasoline,regular,reformulated,2.993
2018-08-13,gasoline,midgrade,all,3.184
2018-08-13,gasoline,midgrade,conventional,3.077
2018-08-13,gasoline,midgrade,reformulated,3.339
2018-08-13,gasoline,premium,all,3.428
2018-08-13,gasoline,premium,conventional,3.351
2018-08-13,gasoline,premium,reformulated,3.518
2018-08-13,diesel,all,NA,3.217
2018-08-13,diesel,ultra_low_sulfur,NA,3.217
2018-08-20,gasoline,all,all,2.9
2018-08-20,gasoline,all,conventional,2.818
2018-08-20,gasoline,all,reformulated,3.062
2018-08-20,gasoline,regular,all,2.821
2018-08-20,gasoline,regular,conventional,2.755
2018-08-20,gasoline,regular,reformulated,2.964
2018-08-20,gasoline,midgrade,all,3.171
2018-08-20,gasoline,midgrade,conventional,3.066
2018-08-20,gasoline,midgrade,reformulated,3.323
2018-08-20,gasoline,premium,all,3.407
2018-08-20,gasoline,premium,conventional,3.334
2018-08-20,gasoline,premium,reformulated,3.494
2018-08-20,diesel,all,NA,3.207
2018-08-20,diesel,ultra_low_sulfur,NA,3.207
2018-08-27,gasoline,all,all,2.906
2018-08-27,gasoline,all,conventional,2.824
2018-08-27,gasoline,all,reformulated,3.068
2018-08-27,gasoline,regular,all,2.827
2018-08-27,gasoline,regular,conventional,2.761
2018-08-27,gasoline,regular,reformulated,2.969
2018-08-27,gasoline,midgrade,all,3.176
2018-08-27,gasoline,midgrade,conventional,3.069
2018-08-27,gasoline,midgrade,reformulated,3.329
2018-08-27,gasoline,premium,all,3.412
2018-08-27,gasoline,premium,conventional,3.336
2018-08-27,gasoline,premium,reformulated,3.502
2018-08-27,diesel,all,NA,3.226
2018-08-27,diesel,ultra_low_sulfur,NA,3.226
2018-09-03,gasoline,all,all,2.903
2018-09-03,gasoline,all,conventional,2.822
2018-09-03,gasoline,all,reformulated,3.064
2018-09-03,gasoline,regular,all,2.824
2018-09-03,gasoline,regular,conventional,2.759
2018-09-03,gasoline,regular,reformulated,2.964
2018-09-03,gasoline,midgrade,all,3.175
2018-09-03,gasoline,midgrade,conventional,3.069
2018-09-03,gasoline,midgrade,reformulated,3.328
2018-09-03,gasoline,premium,all,3.416
2018-09-03,gasoline,premium,conventional,3.34
2018-09-03,gasoline,premium,reformulated,3.505
2018-09-03,diesel,all,NA,3.252
2018-09-03,diesel,ultra_low_sulfur,NA,3.252
2018-09-10,gasoline,all,all,2.912
2018-09-10,gasoline,all,conventional,2.829
2018-09-10,gasoline,all,reformulated,3.079
2018-09-10,gasoline,regular,all,2.833
2018-09-10,gasoline,regular,conventional,2.765
2018-09-10,gasoline,regular,reformulated,2.98
2018-09-10,gasoline,midgrade,all,3.184
2018-09-10,gasoline,midgrade,conventional,3.08
2018-09-10,gasoline,midgrade,reformulated,3.336
2018-09-10,gasoline,premium,all,3.426
2018-09-10,gasoline,premium,conventional,3.351
2018-09-10,gasoline,premium,reformulated,3.516
2018-09-10,diesel,all,NA,3.258
2018-09-10,diesel,ultra_low_sulfur,NA,3.258
2018-09-17,gasoline,all,all,2.921
2018-09-17,gasoline,all,conventional,2.834
2018-09-17,gasoline,all,reformulated,3.091
2018-09-17,gasoline,regular,all,2.841
2018-09-17,gasoline,regular,conventional,2.771
2018-09-17,gasoline,regular,reformulated,2.991
2018-09-17,gasoline,midgrade,all,3.194
2018-09-17,gasoline,midgrade,conventional,3.081
2018-09-17,gasoline,midgrade,reformulated,3.355
2018-09-17,gasoline,premium,all,3.435
2018-09-17,gasoline,premium,conventional,3.35
2018-09-17,gasoline,premium,reformulated,3.534
2018-09-17,diesel,all,NA,3.268
2018-09-17,diesel,ultra_low_sulfur,NA,3.268
2018-09-24,gasoline,all,all,2.923
2018-09-24,gasoline,all,conventional,2.841
2018-09-24,gasoline,all,reformulated,3.082
2018-09-24,gasoline,regular,all,2.844
2018-09-24,gasoline,regular,conventional,2.779
2018-09-24,gasoline,regular,reformulated,2.982
2018-09-24,gasoline,midgrade,all,3.195
2018-09-24,gasoline,midgrade,conventional,3.086
2018-09-24,gasoline,midgrade,reformulated,3.349
2018-09-24,gasoline,premium,all,3.436
2018-09-24,gasoline,premium,conventional,3.356
2018-09-24,gasoline,premium,reformulated,3.528
2018-09-24,diesel,all,NA,3.271
2018-09-24,diesel,ultra_low_sulfur,NA,3.271
2018-10-01,gasoline,all,all,2.947
2018-10-01,gasoline,all,conventional,2.859
2018-10-01,gasoline,all,reformulated,3.117
2018-10-01,gasoline,regular,all,2.866
2018-10-01,gasoline,regular,conventional,2.796
2018-10-01,gasoline,regular,reformulated,3.014
2018-10-01,gasoline,midgrade,all,3.223
2018-10-01,gasoline,midgrade,conventional,3.106
2018-10-01,gasoline,midgrade,reformulated,3.39
2018-10-01,gasoline,premium,all,3.468
2018-10-01,gasoline,premium,conventional,3.378
2018-10-01,gasoline,premium,reformulated,3.573
2018-10-01,diesel,all,NA,3.313
2018-10-01,diesel,ultra_low_sulfur,NA,3.313
2018-10-08,gasoline,all,all,2.984
2018-10-08,gasoline,all,conventional,2.892
2018-10-08,gasoline,all,reformulated,3.161
2018-10-08,gasoline,regular,all,2.903
2018-10-08,gasoline,regular,conventional,2.829
2018-10-08,gasoline,regular,reformulated,3.057
2018-10-08,gasoline,midgrade,all,3.263
2018-10-08,gasoline,midgrade,conventional,3.136
2018-10-08,gasoline,midgrade,reformulated,3.44
2018-10-08,gasoline,premium,all,3.504
2018-10-08,gasoline,premium,conventional,3.405
2018-10-08,gasoline,premium,reformulated,3.618
2018-10-08,diesel,all,NA,3.385
2018-10-08,diesel,ultra_low_sulfur,NA,3.385
2018-10-15,gasoline,all,all,2.961
2018-10-15,gasoline,all,conventional,2.869
2018-10-15,gasoline,all,reformulated,3.141
2018-10-15,gasoline,regular,all,2.879
2018-10-15,gasoline,regular,conventional,2.806
2018-10-15,gasoline,regular,reformulated,3.034
2018-10-15,gasoline,midgrade,all,3.249
2018-10-15,gasoline,midgrade,conventional,3.119
2018-10-15,gasoline,midgrade,reformulated,3.431
2018-10-15,gasoline,premium,all,3.488
2018-10-15,gasoline,premium,conventional,3.387
2018-10-15,gasoline,premium,reformulated,3.603
2018-10-15,diesel,all,NA,3.394
2018-10-15,diesel,ultra_low_sulfur,NA,3.394
2018-10-22,gasoline,all,all,2.925
2018-10-22,gasoline,all,conventional,2.828
2018-10-22,gasoline,all,reformulated,3.113
2018-10-22,gasoline,regular,all,2.841
2018-10-22,gasoline,regular,conventional,2.763
2018-10-22,gasoline,regular,reformulated,3.005
2018-10-22,gasoline,midgrade,all,3.221
2018-10-22,gasoline,midgrade,conventional,3.084
2018-10-22,gasoline,midgrade,reformulated,3.414
2018-10-22,gasoline,premium,all,3.463
2018-10-22,gasoline,premium,conventional,3.357
2018-10-22,gasoline,premium,reformulated,3.585
2018-10-22,diesel,all,NA,3.38
2018-10-22,diesel,ultra_low_sulfur,NA,3.38
2018-10-29,gasoline,all,all,2.896
2018-10-29,gasoline,all,conventional,2.799
2018-10-29,gasoline,all,reformulated,3.083
2018-10-29,gasoline,regular,all,2.811
2018-10-29,gasoline,regular,conventional,2.732
2018-10-29,gasoline,regular,reformulated,2.975
2018-10-29,gasoline,midgrade,all,3.196
2018-10-29,gasoline,midgrade,conventional,3.064
2018-10-29,gasoline,midgrade,reformulated,3.381
2018-10-29,gasoline,premium,all,3.437
2018-10-29,gasoline,premium,conventional,3.334
2018-10-29,gasoline,premium,reformulated,3.555
2018-10-29,diesel,all,NA,3.355
2018-10-29,diesel,ultra_low_sulfur,NA,3.355
2018-11-05,gasoline,all,all,2.84
2018-11-05,gasoline,all,conventional,2.738
2018-11-05,gasoline,all,reformulated,3.036
2018-11-05,gasoline,regular,all,2.753
2018-11-05,gasoline,regular,conventional,2.67
2018-11-05,gasoline,regular,reformulated,2.927
2018-11-05,gasoline,midgrade,all,3.146
2018-11-05,gasoline,midgrade,conventional,3.008
2018-11-05,gasoline,midgrade,reformulated,3.34
2018-11-05,gasoline,premium,all,3.389
2018-11-05,gasoline,premium,conventional,3.281
2018-11-05,gasoline,premium,reformulated,3.514
2018-11-05,diesel,all,NA,3.338
2018-11-05,diesel,ultra_low_sulfur,NA,3.338
2018-11-12,gasoline,all,all,2.773
2018-11-12,gasoline,all,conventional,2.672
2018-11-12,gasoline,all,reformulated,2.971
2018-11-12,gasoline,regular,all,2.686
2018-11-12,gasoline,regular,conventional,2.604
2018-11-12,gasoline,regular,reformulated,2.86
2018-11-12,gasoline,midgrade,all,3.086
2018-11-12,gasoline,midgrade,conventional,2.949
2018-11-12,gasoline,midgrade,reformulated,3.28
2018-11-12,gasoline,premium,all,3.326
2018-11-12,gasoline,premium,conventional,3.22
2018-11-12,gasoline,premium,reformulated,3.448
2018-11-12,diesel,all,NA,3.317
2018-11-12,diesel,ultra_low_sulfur,NA,3.317
2018-11-19,gasoline,all,all,2.7
2018-11-19,gasoline,all,conventional,2.594
2018-11-19,gasoline,all,reformulated,2.903
2018-11-19,gasoline,regular,all,2.611
2018-11-19,gasoline,regular,conventional,2.525
2018-11-19,gasoline,regular,reformulated,2.793
2018-11-19,gasoline,midgrade,all,3.022
2018-11-19,gasoline,midgrade,conventional,2.883
2018-11-19,gasoline,midgrade,reformulated,3.219
2018-11-19,gasoline,premium,all,3.258
2018-11-19,gasoline,premium,conventional,3.151
2018-11-19,gasoline,premium,reformulated,3.383
2018-11-19,diesel,all,NA,3.282
2018-11-19,diesel,ultra_low_sulfur,NA,3.282
2018-11-26,gasoline,all,all,2.63
2018-11-26,gasoline,all,conventional,2.517
2018-11-26,gasoline,all,reformulated,2.85
2018-11-26,gasoline,regular,all,2.539
2018-11-26,gasoline,regular,conventional,2.445
2018-11-26,gasoline,regular,reformulated,2.736
2018-11-26,gasoline,midgrade,all,2.965
2018-11-26,gasoline,midgrade,conventional,2.819
2018-11-26,gasoline,midgrade,reformulated,3.171
2018-11-26,gasoline,premium,all,3.203
2018-11-26,gasoline,premium,conventional,3.088
2018-11-26,gasoline,premium,reformulated,3.335
2018-11-26,diesel,all,NA,3.261
2018-11-26,diesel,ultra_low_sulfur,NA,3.261
2018-12-03,gasoline,all,all,2.544
2018-12-03,gasoline,all,conventional,2.422
2018-12-03,gasoline,all,reformulated,2.777
2018-12-03,gasoline,regular,all,2.451
2018-12-03,gasoline,regular,conventional,2.35
2018-12-03,gasoline,regular,reformulated,2.665
2018-12-03,gasoline,midgrade,all,2.883
2018-12-03,gasoline,midgrade,conventional,2.731
2018-12-03,gasoline,midgrade,reformulated,3.098
2018-12-03,gasoline,premium,all,3.119
2018-12-03,gasoline,premium,conventional,2.998
2018-12-03,gasoline,premium,reformulated,3.258
2018-12-03,diesel,all,NA,3.207
2018-12-03,diesel,ultra_low_sulfur,NA,3.207
