qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank
Q54997374,Fort Cuyo,fortress,Philippines,PH,10.85549,121.00811,1680,0,17th century,https://en.wikipedia.org/wiki/Fort_Cuyo,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Cuyo.jpg?width=1280,3,1324,4395
Q65121823,Castillo de Cojímar,castle,Cuba,CU,23.1673,-82.2946,NA,0,NA,https://es.wikipedia.org/wiki/Torre%C3%B3n_de_Coj%C3%ADmar,https://commons.wikimedia.org/wiki/Special:FilePath/Cojimar%2C%20CubaDSC01229.jpg?width=1280,3,0,5576
Q28919838,Fort of the Conception and of the Triumph,fortress,Philippines,PH,8.14028,123.84722,1756,0,18th century,https://en.wikipedia.org/wiki/Fuerte_de_la_Concepcion_y_del_Triunfo,https://commons.wikimedia.org/wiki/Special:FilePath/Fuerte%20de%20la%20Concepcion%20y%20del%20Triunfo.jpg?width=1280,3,2706,3963
Q28923093,Fort Pikit,fortress,Philippines,PH,7.06133,124.67807,1893,0,19th century,https://en.wikipedia.org/wiki/Fort_Pikit,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Pikit%2003.jpg?width=1280,3,1462,4320
Q5470722,Fort Amador,fortress,Panama,PA,8.93806,-79.54778,NA,0,NA,https://en.wikipedia.org/wiki/Fort_Amador,https://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20east%20and%20north%20sides%2C%20facing%20southwest.%20-%20Fort%20Amador%2C%20Officers%27%20Quarters%2C%20Fifth%20Street%20at%20intersection%20with%20Amador%20Road%2C%20Panama%20City%2C%20Former%20Panama%20Canal%20Zone%2C%20CZ%20HABS%20CZ%2C1-PANCI.V%2C1C-5.tif?width=1280,3,6155,3500
Q13017020,Mahakan Fort,fortress,Thailand,TH,13.75558,100.50554,1783,0,18th century,https://es.wikipedia.org/wiki/Fuerte_Mahakan,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Mahakan%2007.23.jpg?width=1280,3,0,5512
Q6392849,"Fort San Carlos, Campeche",fortress,Mexico,MX,19.84444,-90.54056,NA,0,NA,https://es.wikipedia.org/wiki/Baluarte_de_San_Carlos,https://commons.wikimedia.org/wiki/Special:FilePath/BaluarteSanCarlos2.JPG?width=1280,3,0,5480
Q587291,Tel Afula,castle,Israel,IL,32.6057,35.29,NA,0,NA,https://pl.wikipedia.org/wiki/La_F%C3%A8ve,https://commons.wikimedia.org/wiki/Special:FilePath/Afula%20Fortress%20P1170741.JPG?width=1280,3,0,5414
Q6126951,Jalore Fort,fortress,India,IN,25.3373,72.6144,NA,0,NA,https://en.wikipedia.org/wiki/Jalore_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Sonagir%20engraving2.jpg?width=1280,3,6342,3485
Q21296341,Tibava Castle,ruin,Slovakia,SK,48.82163,22.30504,NA,0,NA,https://cs.wikipedia.org/wiki/Tibavsk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Podhoro%C4%8F%20Castle%20-%20Keep%20-%20Northeastern%20and%20northern%20side%20of%20the%20castle%20keep%20ruins%2C%20summer%20%28July%202009%29%2001.jpg?width=1280,3,0,5542
Q10295983,Živánska Veža Castle,castle,Slovakia,SK,48.46531,18.51811,NA,0,NA,https://cs.wikipedia.org/wiki/%C5%BDiv%C3%A1nsk%C3%A1_v%C4%9B%C5%BE,https://commons.wikimedia.org/wiki/Special:FilePath/Zivanska%20veza.JPG?width=1280,3,0,5486
Q12763324,Bodoň,castle,Slovakia,SK,48.93639,21.40139,NA,0,NA,https://cs.wikipedia.org/wiki/Bodo%C5%88_(hrad),https://commons.wikimedia.org/wiki/Special:FilePath/Hrad%20Bodo%C5%88%2016Slovakia1.JPG?width=1280,3,0,5504
Q12774897,Pustý hrad (Sklené Teplice),castle,Slovakia,SK,48.53333,18.85,1300,0,13th century,https://cs.wikipedia.org/wiki/Pust%C3%BD_hrad_(Sklen%C3%A9_Teplice),https://commons.wikimedia.org/wiki/Special:FilePath/Sklene%20teplice%20pusty%20hrad%202011.jpg?width=1280,3,0,5505
Q12777329,Tekovský Castle,castle,Slovakia,SK,48.24667,18.53556,NA,0,NA,https://cs.wikipedia.org/wiki/Tekovsk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Tekovskyhrad.jpg?width=1280,3,0,5506
Q13371390,Hrad Šebeš,castle,Slovakia,SK,49.00153,21.3562,1300,0,13th century,https://cs.wikipedia.org/wiki/%C5%A0ebe%C5%A1_(hrad),https://commons.wikimedia.org/wiki/Special:FilePath/CastleSebes14Slovakia22.JPG?width=1280,3,0,5515
Q15905735,Hanigovce Castle,castle,Slovakia,SK,49.19001,21.03912,1342,0,14th century,https://cs.wikipedia.org/wiki/Hanigovsk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Slovakia%2C%20Hanigovce%20Fortepan%206258.jpg?width=1280,3,0,5523
Q19724882,Košeca Castle,castle,Slovakia,SK,48.97583,18.3075,NA,0,NA,https://cs.wikipedia.org/wiki/Ko%C5%A1eca_(hrad),https://commons.wikimedia.org/wiki/Special:FilePath/Ko%C5%A1eck%C3%BD%20hrad.jpg?width=1280,3,0,5538
Q20736807,Sučiansky hrad,castle,Slovakia,SK,49.07234,19.06826,NA,0,NA,https://cs.wikipedia.org/wiki/Su%C4%8Dansk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Su%C4%8Diansky%20hrad%20SKT.jpg?width=1280,3,0,5541
Q23072119,Obišovský hrad,castle,Slovakia,SK,48.87197,21.22722,NA,0,NA,https://cs.wikipedia.org/wiki/Obi%C5%A1ovsk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Obi%C5%A1ovsk%C3%BD%20hrad16Slovakia27.JPG?width=1280,3,0,5549
Q23072117,Lipovce,castle,Slovakia,SK,49.0575,20.9354,1300,0,13th century,https://cs.wikipedia.org/wiki/Lipovsk%C3%BD_hrad,https://commons.wikimedia.org/wiki/Special:FilePath/Lipovsk%C3%BD%20hrad16Slovakia22.JPG?width=1280,3,0,5548
Q23072123,Kysacký hrad,castle,Slovakia,SK,48.8594,21.2088,NA,0,NA,https://cs.wikipedia.org/wiki/Kysak_(hrad),https://commons.wikimedia.org/wiki/Special:FilePath/Kysack%C3%BD%20hrad16Slovakia1.JPG?width=1280,3,0,5550
Q123246016,Zelená Hora (Hrabušice),ruin,Slovakia,SK,48.95907,20.40788,NA,0,NA,https://cs.wikipedia.org/wiki/Zelen%C3%A1_Hora_(Hrabu%C5%A1ice),https://commons.wikimedia.org/wiki/Special:FilePath/Zelena%20hora%20torzo%20veze.jpg?width=1280,3,0,5591
Q125156546,Hamborek,castle,Slovakia,SK,49.12369,20.83083,NA,0,NA,https://cs.wikipedia.org/wiki/Hamborek,https://commons.wikimedia.org/wiki/Special:FilePath/Hamborsk%C3%BD%20hrad%2002.png?width=1280,3,0,5593
Q13418900,Hlohovec Castle,castle,Slovakia,SK,48.41942,17.78747,2000,0,20th century,https://cs.wikipedia.org/wiki/Hlohovsk%C3%BD_z%C3%A1mek,https://commons.wikimedia.org/wiki/Special:FilePath/Hlohovec%20z%C3%A1mok%2018%2001.jpg?width=1280,3,0,5516
Q12723641,Zichy mansion in Gheghie,castle,Romania,RO,47.0161,22.51831,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_de_v%C3%A2n%C4%83toare_Zichy,https://commons.wikimedia.org/wiki/Special:FilePath/Gheghie%20%E2%80%93%20Zichy%20Castle%2002.jpg?width=1280,3,0,5499
Q267052,"Kemény-Bánffy castle in Luncani, Cluj",castle,Romania,RO,46.47364,23.95205,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Kem%C3%A9ny-B%C3%A1nffy_din_Luncani,https://commons.wikimedia.org/wiki/Special:FilePath/Castelul%20Kem%C3%A9ny-B%C3%A1nffy%20din%20Luncani%20%282%29.JPG?width=1280,3,0,5410
Q384444,Konopi Castle,castle,Romania,RO,46.10926,21.81434,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Konopi_din_Odvo%C8%99,https://commons.wikimedia.org/wiki/Special:FilePath/Castelul%20Konopi%20din%20Odvo%C8%99.jpg?width=1280,3,0,5411
Q1317659,Castelul Teleki din Posmuș,castle,Romania,RO,46.97921,24.58876,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Teleki_din_Posmu%C8%99,https://commons.wikimedia.org/wiki/Special:FilePath/Castelul%20Teleki%20din%20Posmu%C8%99.jpg?width=1280,3,0,5450
Q1467296,"Zichy Mansion (Voivodeni, Mureș)",castle,Romania,RO,46.70222,24.62722,NA,0,NA,https://ro.wikipedia.org/wiki/Conacul_Zichy_din_Voivodeni,https://commons.wikimedia.org/wiki/Special:FilePath/RO%20MS%20Conacul%20Zichy%20din%20Voivodeni%20%285%29.jpg?width=1280,3,0,5458
Q28726269,"Rhédey Mansion, Sângeorgiu de Pădure",castle,Romania,RO,46.43171,24.83637,NA,0,NA,https://ro.wikipedia.org/wiki/Castelul_Rh%C3%A9dey_din_S%C3%A2ngeorgiu_de_P%C4%83dure,https://commons.wikimedia.org/wiki/Special:FilePath/Castelul%20Rh%C3%A9dey%20din%20S%C3%A2ngeorgiu%20de%20P%C4%83dure%20%28164%29.jpg?width=1280,3,0,5558
Q42659692,Teleki mansion in Glodeni,castle,Romania,RO,46.65408,24.60905,NA,0,NA,https://ro.wikipedia.org/wiki/Conacul_Teleki_din_Glodeni,https://commons.wikimedia.org/wiki/Special:FilePath/RO%20MS%20Conacul%20Teleki%20din%20Glodeni%20%2815%29.jpg?width=1280,3,0,5566
Q1317737,Hungarian Choral Castle,castle,Hungary,HU,47.65148,19.01847,NA,0,NA,https://hu.wikipedia.org/wiki/Teleki%E2%80%93Wattay-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B3ruskast%C3%A9ly%20k%C3%BAttal.jpg?width=1280,3,0,5451
Q1426287,Schmiddeg–Vigyázó Mansion in Nagyberki,palace,Hungary,HU,46.365,18.00917,NA,0,NA,https://hu.wikipedia.org/wiki/Vigy%C3%A1z%C3%B3-kast%C3%A9ly_(Nagyberki),https://commons.wikimedia.org/wiki/Special:FilePath/Nagyberki%2C%20Vigy%C3%A1z%C3%B3-kast%C3%A9ly%202021%2002.jpg?width=1280,3,0,5456
Q25452035,Semsey Castle,castle,Hungary,HU,47.6122,21.34445,NA,0,NA,https://hu.wikipedia.org/wiki/Semsey-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Balmaz%C3%BAjv%C3%A1ros%2C%20kast%C3%A9ly.JPG?width=1280,3,0,5554
Q27209050,"Batthyány-Strattmann Mansion, Intaháza",castle,Hungary,HU,47.25237,17.08197,NA,0,NA,https://hu.wikipedia.org/wiki/Batthy%C3%A1ny-Strattmann-kast%C3%A9ly_(Intah%C3%A1za),https://commons.wikimedia.org/wiki/Special:FilePath/Intah%C3%A1za%20kast%C3%A9ly.jpg?width=1280,3,0,5555
Q56121888,Patay Mansion (Abaújszántó),palace,Hungary,HU,48.28452,21.20807,NA,0,NA,https://hu.wikipedia.org/wiki/Patay-kast%C3%A9ly_(Aba%C3%BAjsz%C3%A1nt%C3%B3),https://commons.wikimedia.org/wiki/Special:FilePath/Patay-kast%C3%A9lyrom%20Aba%C3%BAjsz%C3%A1nt%C3%B3n.jpg?width=1280,3,0,5572
Q658543,"Almásy Mansion, Tarnaméra",castle,Hungary,HU,47.65087,20.15639,NA,0,NA,https://hu.wikipedia.org/wiki/Alm%C3%A1sy-kast%C3%A9ly_(Tarnam%C3%A9ra),https://commons.wikimedia.org/wiki/Special:FilePath/Tarnam%C3%A9ra%2C%20Alm%C3%A1ssy-kast%C3%A9ly.jpg?width=1280,3,0,5415
Q791372,"Batthyány Mansion, Bicske",castle,Hungary,HU,47.4958,18.63042,NA,0,NA,https://hu.wikipedia.org/wiki/Batthy%C3%A1ny-kast%C3%A9ly_(Bicske),https://commons.wikimedia.org/wiki/Special:FilePath/Batthyany%20kast03.JPG?width=1280,3,0,5416
Q791377,Batthyány Mansion in Zalaszentgrót,castle,Hungary,HU,46.9439,17.0736,NA,0,NA,https://hu.wikipedia.org/wiki/Batthy%C3%A1ny-kast%C3%A9ly_(Zalaszentgr%C3%B3t),https://commons.wikimedia.org/wiki/Special:FilePath/Batthy%C3%A1ny-kast%C3%A9ly%20%C3%A9s%20parkja1.JPG?width=1280,3,0,5417
Q792257,"Beleznay Mansion, Bugyi",castle,Hungary,HU,47.22306,19.15049,NA,0,NA,https://hu.wikipedia.org/wiki/Beleznay-kast%C3%A9ly_(Bugyi),https://commons.wikimedia.org/wiki/Special:FilePath/Beleznay-kast%C3%A9ly%20%2811717.%20sz%C3%A1m%C3%BA%20m%C5%B1eml%C3%A9k%29.jpg?width=1280,3,0,5418
Q900068,Cziráky Mansion in Lovasberény,castle,Hungary,HU,47.31338,18.54479,NA,0,NA,https://hu.wikipedia.org/wiki/Czir%C3%A1ky-kast%C3%A9ly_(Lovasber%C3%A9ny),https://commons.wikimedia.org/wiki/Special:FilePath/Czir%C3%A1ky-kast%C3%A9ly.jpg?width=1280,3,0,5424
Q903367,"Degenfeld Mansion, Téglás",castle,Hungary,HU,47.71361,21.66583,NA,0,NA,https://hu.wikipedia.org/wiki/Degenfeld-Schonburg-kast%C3%A9ly_(T%C3%A9gl%C3%A1s),https://commons.wikimedia.org/wiki/Special:FilePath/T%C3%A9gl%C3%A1s%20l%C3%A9gifot%C3%B3.jpg?width=1280,3,0,5426
Q903365,Degenfeld-Schonburg mansion in Ács,castle,Hungary,HU,47.69408,18.03142,NA,0,NA,https://hu.wikipedia.org/wiki/Degenfeld-Schonburg-kast%C3%A9ly_(%C3%81cs),https://commons.wikimedia.org/wiki/Special:FilePath/Degenfeld-Schonburg-kast%C3%A9ly%2C%202009%20%C3%81cs.jpg?width=1280,3,0,5425
Q1034441,"Hauszmann–Gschwindt Mansion, Velence",castle,Hungary,HU,47.2422,18.64451,NA,0,NA,https://hu.wikipedia.org/wiki/Hauszmann%E2%80%93Gschwindt-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Hauszmann%E2%80%93Gschwind-Mansion.JPG?width=1280,3,0,5428
Q1037192,Lamberg Mansion in Bodajk,castle,Hungary,HU,47.31917,18.23917,NA,0,NA,https://hu.wikipedia.org/wiki/Hochburg%E2%80%93Lamberg-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Bodajk%20-%20Palace.jpg?width=1280,3,0,5429
Q1127699,Lamberg Mansion in Mór,castle,Hungary,HU,47.37197,18.21003,NA,0,NA,https://hu.wikipedia.org/wiki/Lamberg-kast%C3%A9ly_(M%C3%B3r),https://commons.wikimedia.org/wiki/Special:FilePath/Lamberg%20Mansion%20mid%20part%20and%20fountain%2C%202017%20M%C3%B3r.jpg?width=1280,3,0,5433
Q1160585,"Lónyay mansion, Tuzsér",castle,Hungary,HU,48.34631,22.11832,NA,0,NA,https://hu.wikipedia.org/wiki/L%C3%B3nyay-kast%C3%A9ly_(Tuzs%C3%A9r),https://commons.wikimedia.org/wiki/Special:FilePath/Tuzs%C3%A9r%2C%20L%C3%B3nyay-kast%C3%A9ly.jpg?width=1280,3,0,5434
Q1175657,Melczer Mansion in Alsókéked (Kéked),castle,Hungary,HU,48.54607,21.34905,NA,0,NA,https://hu.wikipedia.org/wiki/Melczer-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Melczer%20kast%C3%A9ly%202.jpg?width=1280,3,0,5435
Q1228483,"Pallavicini Mansion, Pusztaradvány",castle,Hungary,HU,48.46721,21.13594,NA,0,NA,https://hu.wikipedia.org/wiki/Pallavicini-kast%C3%A9ly_(Pusztaradv%C3%A1ny),https://commons.wikimedia.org/wiki/Special:FilePath/Pallavicini-kast%C3%A9ly%20%28Pusztaradv%C3%A1ny%29.jpg?width=1280,3,0,5438
Q1228489,"Pallavicini Mansion, Ópusztaszer",castle,Hungary,HU,46.48993,20.07007,NA,0,NA,https://hu.wikipedia.org/wiki/Pallavicini-kast%C3%A9ly_(%C3%93pusztaszer),https://commons.wikimedia.org/wiki/Special:FilePath/Pallavicini-kast%C3%A9ly.jpg?width=1280,3,0,5439
Q1237184,Platthy Mansion,castle,Hungary,HU,48.22266,20.50815,NA,0,NA,https://hu.wikipedia.org/wiki/Platthy-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Platthy-kast%C3%A9ly%20B%C3%A1nhorv%C3%A1ti.jpg?width=1280,3,0,5440
Q1241050,"Prónay Mansion, Alsópetény",castle,Hungary,HU,47.87198,19.24648,NA,0,NA,https://hu.wikipedia.org/wiki/Pr%C3%B3nay-kast%C3%A9ly_(Als%C3%B3pet%C3%A9ny),https://commons.wikimedia.org/wiki/Special:FilePath/Als%C3%B3pet%C3%A9ny%20-%20Palace%202.jpg?width=1280,3,0,5441
Q1241442,Puchner Mansion in Bikal,castle,Hungary,HU,46.33194,18.28472,NA,0,NA,https://hu.wikipedia.org/wiki/Puchner-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Puchner-kast%C3%A9ly%2C%20Bikal.jpg?width=1280,3,0,5442
Q1252506,"Rákóczi Mansion, Felsővadász",castle,Hungary,HU,48.37046,20.9155,NA,0,NA,https://hu.wikipedia.org/wiki/R%C3%A1k%C3%B3czi-kast%C3%A9ly_(Fels%C5%91vad%C3%A1sz),https://commons.wikimedia.org/wiki/Special:FilePath/Fels%C5%91vad%C3%A1szi%20R%C3%A1k%C3%B3czi-kast%C3%A9ly.JPG?width=1280,3,0,5444
Q1287331,Serényi mansion in Putnok,castle,Hungary,HU,48.29639,20.43417,NA,0,NA,https://hu.wikipedia.org/wiki/Ser%C3%A9nyi-kast%C3%A9ly_(Putnok),https://commons.wikimedia.org/wiki/Special:FilePath/Putnok%20Ser%C3%A9nyi%20kast%C3%A9ly%20homlokzat1.jpg?width=1280,3,0,5445
Q1287689,Sibrik Mansion in Bozsok,castle,Hungary,HU,47.33,16.49167,NA,0,NA,https://hu.wikipedia.org/wiki/Sibrik-v%C3%A1r,https://commons.wikimedia.org/wiki/Special:FilePath/Bozsok%20-%20Palace.jpg?width=1280,3,0,5446
Q1302721,"Széll Mansion, Rátót",castle,Hungary,HU,46.965,16.42667,NA,0,NA,https://hu.wikipedia.org/wiki/Sz%C3%A9ll-kast%C3%A9ly_(R%C3%A1t%C3%B3t),https://commons.wikimedia.org/wiki/Special:FilePath/R%C3%A1t%C3%B3t02.jpg?width=1280,3,0,5449
Q1420605,Vay mansions in Golop,castle,Hungary,HU,47.99753,22.16573,NA,0,NA,https://hu.wikipedia.org/wiki/Vay-kast%C3%A9lyok_(Golop),https://commons.wikimedia.org/wiki/Special:FilePath/Golop%20-%20Palace.jpg?width=1280,3,0,5455
Q16004765,"Serényi Mansion, Dédes (Dédestapolcsány)",castle,Hungary,HU,48.16944,20.4875,NA,0,NA,https://hu.wikipedia.org/wiki/Ser%C3%A9nyi-kast%C3%A9ly_(D%C3%A9destapolcs%C3%A1ny),https://commons.wikimedia.org/wiki/Special:FilePath/D%C3%A9destapolcs%C3%A1ny1.jpg?width=1280,3,0,5525
Q16523233,Teleki–Tisza Mansion,castle,Hungary,HU,47.57528,18.89056,NA,0,NA,https://hu.wikipedia.org/wiki/Teleki%E2%80%93Tisza-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Nagykov%C3%A1csi%20l%C3%A9gifot%C3%B3.jpg?width=1280,3,0,5527
Q20439356,"Migazzi Mansion, Verőce",castle,Hungary,HU,47.82847,19.02017,NA,0,NA,https://hu.wikipedia.org/wiki/Migazzi-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Migazzi-kast%C3%A9ly.jpg?width=1280,3,0,5540
Q22348326,"Gyürky-Solymossy Castle & Park, Kisterenye",castle,Hungary,HU,48.00934,19.83389,NA,0,NA,https://hu.wikipedia.org/wiki/Gy%C3%BCrky%E2%80%93Solymossy-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/Gy%C3%BCrky-Solymossy%20Kast%C3%A9ly.jpg?width=1280,3,0,5546
Q23728388,"Degenfeld Mansion, Baktalórántháza",castle,Hungary,HU,47.99814,22.07364,NA,0,NA,https://hu.wikipedia.org/wiki/Degenfeld-kast%C3%A9ly_(Baktal%C3%B3r%C3%A1nth%C3%A1za),https://commons.wikimedia.org/wiki/Special:FilePath/Degenfeld%20Mansion%2C%20Baktal%C3%B3r%C3%A1nth%C3%A1za%2002.jpg?width=1280,3,0,5551
Q24756267,"Károlyi Mansion, Füzérradvány",castle,Hungary,HU,48.48458,21.52775,NA,0,NA,https://hu.wikipedia.org/wiki/K%C3%A1rolyi-kast%C3%A9ly_(F%C3%BCz%C3%A9rradv%C3%A1ny),https://commons.wikimedia.org/wiki/Special:FilePath/F%C3%BCz%C3%A9rradv%C3%A1ny%2C%20K%C3%A1rolyi-kast%C3%A9ly%20homlokzata.jpg?width=1280,3,0,5553
Q31092205,Szakáts Mansion and chapel in Bölcske,castle,Hungary,HU,46.73946,18.91971,NA,0,NA,https://hu.wikipedia.org/wiki/Szak%C3%A1ts-kast%C3%A9ly,https://commons.wikimedia.org/wiki/Special:FilePath/B%C3%B6lcske%2C%20Szent%20Andr%C3%A1s-kast%C3%A9ly%2C%20l%C3%A9gi%20fot%C3%B3.jpg?width=1280,3,0,5560
Q43372145,"Festetics Mansion, Alsóbogát",castle,Hungary,HU,46.63781,17.21541,NA,0,NA,https://hu.wikipedia.org/wiki/Festetics-kast%C3%A9ly_(Als%C3%B3bog%C3%A1t),https://commons.wikimedia.org/wiki/Special:FilePath/Bogat-7928.jpg?width=1280,3,0,5570
Q56390508,Szegedy Mansion,castle,Hungary,HU,47.3231,16.73431,NA,0,NA,https://hu.wikipedia.org/wiki/Szegedy-kast%C3%A9ly_(Acs%C3%A1d),https://commons.wikimedia.org/wiki/Special:FilePath/Vas%20County%20Old%20People%27s%20Home%2C%20former%20Szegedy%20Mansion%2C%20Acs%C3%A1d.jpg?width=1280,3,0,5574
Q14928219,Town Hall (Baja),palace,Hungary,HU,46.1775,18.95194,NA,0,NA,https://hu.wikipedia.org/wiki/Grassalkovich-kast%C3%A9ly_(Baja),https://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A1rosh%C3%A1za%20%28Grassalkovich-h%C3%A1z%29%20%282123.%20sz%C3%A1m%C3%BA%20m%C5%B1eml%C3%A9k%29%203.jpg?width=1280,3,0,5518
Q19786760,Széchenyi Mansion,palace,Hungary,HU,47.29917,16.59028,NA,0,NA,https://hu.wikipedia.org/wiki/Sz%C3%A9chenyi-kast%C3%A9ly_(Gencsap%C3%A1ti),https://commons.wikimedia.org/wiki/Special:FilePath/A%20gencsap%C3%A1ti%20Sz%C3%A9chenyi-kast%C3%A9ly%20l%C3%A9gi%20fot%C3%B3n.jpg?width=1280,3,0,5539
Q9698225,Garcia d'Ávila Tower House,ruin,Brazil,BR,-12.57972,-38.02944,NA,0,NA,https://en.wikipedia.org/wiki/Garcia_d%27%C3%81vila_Tower_House,https://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Torre%20Garcia%20D%20%C3%80vila%20-%20Praia%20do%20Forte.%20Foto%20Rita%20Barreto%20-%20Bahiatursa%20%288835040443%29.jpg?width=1280,3,1610,4282
Q10283640,Fortaleza de São José de Macapá,fortress,Brazil,BR,0.03106,-51.04913,1998,0,20th century,https://en.wikipedia.org/wiki/Fortaleza_de_S%C3%A3o_Jos%C3%A9_de_Macap%C3%A1,https://commons.wikimedia.org/wiki/Special:FilePath/Fortaleza%20de%20S%C3%A3o%20Jos%C3%A9%20de%20Macap%C3%A1.jpg?width=1280,3,927,4609
Q10283983,Forte de São Francisco Xavier de Piratininga,fortress,Brazil,BR,-20.32382,-40.28688,NA,0,NA,https://en.wikipedia.org/wiki/Fort_of_S%C3%A3o_Francisco_Xavier_de_Piratininga,https://commons.wikimedia.org/wiki/Special:FilePath/Forte%20de%20S%C3%A3o%20Francisco%20Xavier%20de%20Piratininga%20%28tamb%C3%A9m%20conhecido%20como%20Forte%20deS%C3%A3o%20Francisco%20Xavier%20da%20Barra%29%2C%20Vila%20Velha%20-%20ES%2C%20Brasil.%2020240519161735.JPEG?width=1280,3,286,5113
Q10284033,Fort of Saint Louis,fortress,Brazil,BR,-22.93458,-43.121339999999996,NA,0,NA,https://en.wikipedia.org/wiki/Forte_de_S%C3%A3o_Lu%C3%ADs,https://commons.wikimedia.org/wiki/Special:FilePath/S%C3%A3o%20Luiz%20fort%20main%20entrance.JPG?width=1280,3,397,4974
Q10284043,Fort of São Paulo da Gamboa,fortress,Brazil,BR,-12.98556,-38.52278,1625,1,17th century,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo_da_Gamboa_Battery,https://commons.wikimedia.org/wiki/Special:FilePath/Forte%20de%20S%C3%A3o%20Paulo%20da%20Gamboa%20Salvador%20Bahia%202021-0295.jpg?width=1280,3,341,4989
Q10283903,Fort of the Holy Cross (São Roque do Paraguaçu),fortress,Brazil,BR,-12.79851,-38.86106,1700,0,17th century,https://en.wikipedia.org/wiki/Fort_Santa_Cruz_do_Paragua%C3%A7u,https://commons.wikimedia.org/wiki/Special:FilePath/Forte%20de%20Santa%20Cruz%20do%20Paragua%C3%A7u%207777.jpg?width=1280,3,285,5114
Q10284150,Andradas Fort,fortress,Brazil,BR,-24.02333,-46.28396,NA,0,NA,https://en.wikipedia.org/wiki/Andradas_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Guaruj%C3%A1%20%28March%202018%29%2011.jpg?width=1280,3,495,4918
Q2294023,Cypros,fortress,Israel,IL,31.84547,35.42572,NA,0,NA,https://nl.wikipedia.org/wiki/Cypros_(fort),https://commons.wikimedia.org/wiki/Special:FilePath/2703%20%D7%A7%D7%99%D7%A4%D7%A8%D7%95%D7%A1%20%D7%9E%D7%9E%D7%A2%D7%A8%D7%91.JPG?width=1280,3,0,5459
Q56275871,Castle of Akrotiri,ruin,Greece,GR,36.3582,25.39719,NA,0,NA,https://en.wikipedia.org/wiki/Castle_of_Akrotiri,https://commons.wikimedia.org/wiki/Special:FilePath/Venetian%20Castle%20of%20Santorini%20%28Akrotiri%29.jpg?width=1280,3,3309,3850
Q108612662,Sidirokastro in Achaea,ruin,Greece,GR,38.16652,21.76561,1364,0,14th century,https://en.wikipedia.org/wiki/Sidirokastro_(Achaea),https://commons.wikimedia.org/wiki/Special:FilePath/Sidirokastro05.jpg?width=1280,3,209,5117
Q12885882,Frourio Nymfaia,ruin,Greece,GR,41.18667,25.42861,NA,0,NA,https://el.wikipedia.org/wiki/%CE%A6%CF%81%CE%BF%CF%8D%CF%81%CE%B9%CE%BF_%CE%9D%CF%85%CE%BC%CF%86%CE%B1%CE%AF%CE%B1%CF%82,https://commons.wikimedia.org/wiki/Special:FilePath/2012118%20Frourio%20Nymfaias%20north%20of%20Komotini%20Thrace%20Greece%20Panoramic.jpg?width=1280,3,0,5510
Q12885887,Frourio Komotini,castle,Greece,GR,41.12062,25.39959,NA,0,NA,https://el.wikipedia.org/wiki/%CE%A6%CF%81%CE%BF%CF%8D%CF%81%CE%B9%CE%BF_%CE%9A%CE%BF%CE%BC%CE%BF%CF%84%CE%B7%CE%BD%CE%AE%CF%82,https://commons.wikimedia.org/wiki/Special:FilePath/20120718%20Byzantine%20fortress%20frourio%20Komotini%20Thrace%20Greece.jpg?width=1280,3,0,5511
