id,title,original_title,original_language,overview,release_date,popularity,vote_average,vote_count,adult,video,genre_ids 
598563,Allah Loves Equality,Allah Loves Equality,en,"This documentary film aims to highlight the current situation of LGBT people living in The Islamic State of Pakistan. Through interviewing Muslim lesbians, gays, bisexuals and transgender persons living in Pakistan, we will help them raise their voice all over the world. The world will get to see their everyday life and how they get treated by the society, also exploring what Islam says about homosexuality and what are the rights of LGBT people, if any.",2019-04-28,0.6,0.0,0,False,False,[99]
598285,Strip and War,Стриптиз и война,be,"The film tells the story of a small family, consisting of a grandfather retired from the army, and his stripper grandson. It is not just a story of a relationship, but rather a reflection of entire Belarus and the post-Soviet, pro-Russian world. Moreover, it's a universally-recognized reflection of a generation gap.",2019-04-12,0.6,0.0,0,False,False,[99]
597130,Seduced by a Real Lesbian 5,Seduced by a Real Lesbian 5,en,"When Tiffany had too much to drink at their friends wedding, Angelina couldn't resist taking advantage so she tongue-fucked her luscious ass and sucked her juicy clit before stretching her tight pussy out with a hi-powered vibrator! Britney was having the worst day ever, until a sexy stranger named Samantha gave her a helping hand... right out of her panties! When Ashley told Carly that she was curious about other girls, she was happy to show her how to lick the clit. Ariel and Elizabeth were supposed to go out and blow off a little steam after work at the bar, but they ended up passionately kissing and caressing each other's bodies instead.",2009-06-22,0.6,0.0,0,True,False,[]
596763,Until Rainbow Dawn,虹色の朝が来るまで,ja,"When Hana falls in love with Ayumi, a girl she meets in her sign language group, she comes out to her parents who swiftly reject her. In an effort to cheer her up, Ayumi takes Hana to a deaf LGBTQ group in Tokyo, as they both find self-acceptance. A landmark film with a deaf cast and crew, this tender and sweet story showcases the beauty found within intersectionality and will warm the hearts of deaf and hearing audiences alike.",2018-09-15,0.6,0.0,0,False,False,[]
596748,Lesbian Sex 19,Lesbian Sex 19,en,Sexy intimate secrets shared,2018-12-23,0.6,10.0,1,True,False,[]
596743,Spring,Primavera,es,Fernando is attracted to his best friend. They skip class together and go camping in the woods.,2018-10-23,0.6,1.0,1,False,False,[18]
596490,AIDS Diva: The Legend of Connie Norman,AIDS Diva: The Legend of Connie Norman,en,"Seizing her power as she confronts her mortality, trailblazing trans activist Connie Norman evolves as an irrepressible, challenging and soulful voice for the AIDS and queer communities of early 90's Los Angeles.",2021-03-17,0.6,0.0,0,False,False,[99]
596245,Lesbian Cougars on the Prowl,Lesbian Cougars on the Prowl,en,"I've always wanted to have fun with you, you're so young and pretty! Do you do this with all your clients? Only the special ones, without inhibitions!",2013-02-01,0.6,0.0,0,True,False,[]
595201,Kissing Cousins 2,Kissing Cousins 2,en,These young couplings will drive you to the edge of your sexual restraint as they drive themselves to the point of cumming using their tongues and their fingers to tickle all the right spots.,2013-12-20,0.6,0.0,0,True,False,[]
595014,Kissing Cousins 4,Kissing Cousins 4,en,Curious cousins wondering about what gets each other off. They can't contain their sexy questions any longer! They're going to find out when they become Kissing Cousins!,2017-11-16,0.6,0.0,0,True,False,[]
594984,Seduced by Mommy 15,Seduced by Mommy 15,en,"Whatever Mommy wants, Mommy gets! These smoking hot young ladies are no exception to the rule. She's made up her mind and is on the prowl for fresh n' easy teen pussy.",2018-05-30,0.6,0.0,0,True,False,[]
594887,Girls Love: Part 2,"错了性别, 不错爱 2",zh,Mi & Xiao Rou are now in a relationship and must face the reactions of their loved ones when their relationship is exposed.,2016-04-25,0.6,0.0,0,False,False,"[18, 10749]"
594793,Mankind,Mankind,en,A restless young man wants to leave love and the Earth behind.,2019-03-30,0.6,5.0,2,False,False,"[18, 878]"
594538,Strap It On 4,Strap It On 4,en,10 pussies and rubber dicks equals orgasmic pleasure.,2006-04-20,0.6,0.0,0,True,False,[]
593785,Thirst,צמא,he,"Two friends go on a hike to the desert. In the desolate wilderness something hidden comes out in their friendship. From then on, the only way they manage to communicate is sexually and violently. While one of them wants more than the other is able to give, he expresses his frustration by making sure they get lost and have no water - anything to escape from awaiting reality.",2015-06-19,0.6,4.5,2,False,False,[18]
593764,Good Boy,Good Boy,en,"Two high school friends, Caleb and Macon, are reunited after many years. During the tense reunion, Macon fights his tortured mind, wrestling with a dark secret that is the source of Caleb's greatest pain.",2016-05-01,0.6,5.0,2,False,False,"[53, 18, 80, 9648]"
593517,2 Weeks,2 Weeks,en,"When 20-something-year-old Tanya begins to realize she’s asexual, the highly charged sexualized world she lives in as an actress and partner begins to fall apart and feels more and more like an unbearable nightmare.",2020-06-22,0.6,10.0,1,False,False,"[27, 18]"
593002,Lesbian Tutors 2,Lesbian Tutors 2,en,A girl can never have too much sex education.,2016-04-11,0.6,0.0,0,True,False,[]
592794,Lesbian Analingus 13,Lesbian Analingus 13,en,"Sweetheart is back with a brand new collection of sexy, lesbian analingus tales.",2019-04-03,0.6,6.5,2,True,False,[]
592626,Join the Squad,Join the Squad,en,"Considering joining the cheer squad, Kenna James meets up with Judy Jolie, who has been in the team for some time. Once their training is done, Judy proposses they try something a little different. Kenna smiles knowing exactly what she means. Abella Danger asks Avi Love to help her passing the test, but an idea starts forming in her head. She moves closer to Avi, beginning to use her charms to seduce her. Avi's too hot for Abella to pass up this chance. She agrees and the deal is sealed with some fun on the couch. Sabina Rouge introduces herself as Gia Derza's new roommate. She lays her hand seductively on Gia's leg, telling her that part of college is meeting new groups of people and having . . . new experiences.",2019-04-02,0.6,8.0,1,True,False,[]
592018,L'unione falla forse,L'unione falla forse,it,"L'unione falla forse is a documentary film that intertwines the life of homogenitorial families with the bizarre theories of anti-LGBT exponents, in a single story. Two absolutely distant and distinct worlds that needed to be confronted directly, due to the exponential growth of proLife extremist Catholic movements and their political ascent, thanks to the exploit of the right-wing parties that welcomed them into their row (the Fontana family minister and Senator Pillon, both members of the Family Day, are a clear example). But also because of the growing need for legal recognition that homogenitorial families are clamoring for, to which sometimes only the magistracy grants approval, due to the gaps in the law on civil unions of 2016 caused by the cutting of the Stepchild Adoption and the obligation of loyalty among the partners. The result is a desecrating mix between the silent normality of these families and the bawling madness of their protesters.",2018-03-17,0.6,0.0,0,False,False,[99]
591536,Actos impuros,Actos impuros,es,"Oscar works in a public bath, where he murders several people.",1993-03-28,0.6,5.3,3,False,False,"[27, 53, 18]"
591325,I Kissed a Girl and I Liked It,I Kissed a Girl and I Liked It,en,"See what happens when girls kiss girls. See the naughty things these adorable cuties are willing to do when their sexual curiosity is too overwhelming. It seems to become second nature very quickly once they feel the touch, the kiss and the taste of another woman",2012-10-29,0.6,0.0,0,True,False,[]
591104,Marco,Marco,en,"When a banker invites a sex worker to his London apartment, he finds himself coming face to face with both his own past, and one of the world's largest humanitarian crises.",2019-03-31,0.6,4.0,3,False,False,[18]
590946,I,ÉG,is,A young trans person travels to the city in search of the freedom to be themselves,2018-03-21,0.6,10.0,1,False,False,"[10751, 18]"
590878,Concern for Welfare,Concern for Welfare,en,"Ali is a gay Lebanese probationary constable and kicking against her Muslim brother's controlling behaviour. When she attends a 'concern for welfare' and discovers the body of an elderly man who died alone and unnoticed, she realises the value of a loving family, even if they can be misguided.",2018-03-07,0.6,0.0,0,False,False,[18]
590876,Children Alike,Lika Barn,sv,"Johannes introduces his new girlfriend Wilma to his sister Hanna. However, Wilma and Hanna are everything but strangers.",2018-06-16,0.6,0.0,0,False,False,"[18, 35]"
590122,Night of Love,Night of Love,he,"Yonatan abandons the army in an attempt to reunite with his ex-boyfriend. After it turns into a failure, he finds himself alone in Tel Aviv, without a place to sleep. Broken and confused, he goes on a wild night's journey looking for consolation.",2018-07-10,0.6,2.0,1,False,False,[18]
590063,A Close Reunion,A Close Reunion,en,"Alison Rey has taken some time off to go visit her second cousin, Zoe Bloom. When she learns her cousin has a crush on a girl at school, Alison tells her that she's seduced girls before and if she likes, she can show her the ropes. When Lena Paul stumbles upon a picture of her ex, Casey Calvert, she can't believe her luck; she still looks amazing! They decide to meet and it doesn't take long for them to realize the still have the hots for each other. Charlotte Sartre and April O'Neil have both been stood up by their dates and the girls laugh it off by adding how dumb men can sometimes be. It's pretty clear at this point that they're flirting with each other.",2019-03-22,0.6,8.0,1,True,False,[]
590055,Almost the Same,Almost the Same,en,Scarlett Sage suspects that Ivy Wolfe might be harboring some feelings for her stepmom Cherie DeVille. Karlee Grey wants some alone time with her friends but Sinn Sage wants to go to the beach with her step-daughter and she isn't taking no for an answer. London River finds that her stepdaughter Kenna James has been looking at porn with older women in it; it looks like she has a mommy fetish!,2019-03-22,0.6,8.0,1,True,False,[]
