"","yearly_rank","region","state","loc_id","city","airport_name","airport_classification","hub_type","year","passengers"
"8751",355,"WP","CA","RIV","Riverside","March ARB","General Aviation",NA,2016,14719
"8752",372,"WP","CA","CCR","Concord","Buchanan Field","Primary","Nonhub",2016,67
"8753",411,"WP","CA","MCE","Merced","Merced Regional/Macready Field","Commercial Service",NA,2016,9426
"8754",431,"WP","CA","CEC","Crescent City","Jack McNamara Field","Commercial Service",NA,2016,8667
"8755",436,"WP","CA","TRK","Truckee","Truckee-Tahoe","General Aviation",NA,2016,10385
"8756",443,"WP","CA","IPL","Imperial","Imperial County","Commercial Service",NA,2016,4136
"8757",446,"WP","CA","CRQ","Carlsbad","McClellan-Palomar","Commercial Service",NA,2016,180
"8758",587,"WP","CA","NKX","San Diego","Miramar MCAS (Joe Foss Field)","General Aviation",NA,2016,1968
"8759",627,"WP","CA","VNY","Van Nuys","Van Nuys","General Aviation",NA,2016,467
"8760",641,"WP","CA","NTD","Point Mugu","Point Mugu NAS","General Aviation",NA,2016,842
"8761",650,"WP","CA","SUU","Fairfield","Travis AFB","General Aviation",NA,2016,1475
"8762",704,"WP","CA","NJK","El Centro","El Centro NAF","General Aviation",NA,2016,465
"8763",720,"WP","CA","IYK","Inyokern","Inyokern","General Aviation",NA,2016,0
"8764",741,"WP","CA","NZY","San Diego","North Island NAS /Halsey Field/","General Aviation",NA,2016,315
"8765",763,"WP","CA","APC","Napa","Napa County","General Aviation",NA,2016,87
"8766",766,"WP","CA","SLI","Los Alamitos","Los Alamitos AAF","General Aviation",NA,2016,0
"8767",792,"WP","CA","NLC","Lemoore","Lemoore NAS (Reeves Field)","General Aviation",NA,2016,0
"8768",815,"WP","CA","TRM","Palm Springs","Jacqueline Cochran Regional","General Aviation",NA,2016,39
"8769",817,"WP","CA","SMO","Santa Monica","Santa Monica Municipal","General Aviation",NA,2016,57
"8770",848,"WP","CA","SDM","San Diego","Brown Field Municipal","General Aviation",NA,2016,48
"8771",881,"WP","CA","EDW","Edwards","Edwards AFB","General Aviation",NA,2016,80
"8772",904,"WP","CA","GOO","Grass Valley","Nevada County","General Aviation",NA,2016,35
"8773",918,"WP","CA","MOD","Modesto","Modesto City County-Harry Sham Field","General Aviation",NA,2016,85
"8774",933,"WP","CA","CMA","Camarillo","Camarillo","General Aviation",NA,2016,15
"8775",983,"WP","CA","SAC","Sacramento","Sacramento Executive","General Aviation",NA,2016,32
"8776",991,"WP","CA","MHR","Sacramento","Sacramento Mather","General Aviation",NA,2016,460
"8777",1000,"WP","CA","F70","Riverside (County)","French Valley","General Aviation",NA,2016,17
"8778",1024,"WP","CA","PRB","Paso Robles","Paso Robles Municipal","General Aviation",NA,2016,19
"8779",1025,"WP","CA","TVL","South Lake Tahoe","Lake Tahoe","General Aviation",NA,2016,12
"8780",1030,"WP","CA","NUQ","Mountain View","Moffett Federal Airfield","General Aviation",NA,2016,46
"8781",1041,"WP","CA","HHR","Hawthorne","Jack Northrop Field/Hawthorne Municipal","General Aviation",NA,2016,9
"8782",1046,"WP","CA","TOA","Torrance","Zamperini Field","General Aviation",NA,2016,0
"8783",1053,"WP","CA","MCC","Sacramento","McClellan Airfield","General Aviation",NA,2016,4
"8784",1061,"WP","CA","HWD","Hayward","Hayward Executive","General Aviation",NA,2016,9
"8785",1073,"WP","CA","CNO","Chino","Chino","General Aviation",NA,2016,25
"8786",1080,"WP","CA","SBD","San Bernardino","San Bernardino International","General Aviation",NA,2016,18
"8787",1122,"WP","CA","L08","Borrego Springs","Borrego Valley","General Aviation",NA,2016,0
"8788",1127,"WP","CA","PAO","Palo Alto","Palo Alto","General Aviation",NA,2016,3
"8789",1174,"WP","CA","RAL","Riverside","Riverside Municipal","General Aviation",NA,2016,4
"8790",1179,"WP","CA","SQL","San Carlos","San Carlos","General Aviation",NA,2016,0
"8791",1190,"WP","CA","A30","Fort Jones","Scott Valley","General Aviation",NA,2016,0
"8792",1205,"WP","CA","MHV","Mojave","Mojave Air and Space Port","General Aviation",NA,2016,0
"8793",1215,"WP","CA","SEE","San Diego","Gillespie Field","General Aviation",NA,2016,25
"8794",1220,"WP","CA","VIS","Visalia","Visalia Municipal","General Aviation",NA,2016,86
"8795",1227,"WP","CA","2O1","Quincy","Gansner Field","General Aviation",NA,2016,0
"8796",1260,"WP","CA","OXR","Oxnard","Oxnard","General Aviation",NA,2016,8
"8797",1281,"WP","CA","BIH","Bishop","Bishop","General Aviation",NA,2016,0
"8798",1289,"WP","CA","CVH","Hollister","Hollister Municipal","General Aviation",NA,2016,3
"8799",1294,"WP","CA","JAQ","Jackson","Westover Field Amador County","General Aviation",NA,2016,0
"8800",1298,"WP","CA","LVK","Livermore","Livermore Municipal","General Aviation",NA,2016,2
"8801",1308,"WP","CA","WVI","Watsonville","Watsonville Municipal","General Aviation",NA,2016,0
"8802",9999,"WP","CA","CIC","Chico","Chico Municipal","General Aviation",NA,2016,0
"8803",5,"NM","CO","DEN","Denver","Denver International","Primary","Large",2016,28267394
"8804",99,"NM","CO","COS","Colorado Springs","City of Colorado Springs Municipal","Primary","Small",2016,657694
"8805",172,"NM","CO","ASE","Aspen","Aspen-Pitkin County/Sardy Field","Primary","Nonhub",2016,254392
"8806",176,"NM","CO","GJT","Grand Junction","Grand Junction Regional","Primary","Nonhub",2016,218319
"8807",189,"NM","CO","DRO","Durango","Durango-La Plata County","Primary","Nonhub",2016,187789
"8808",196,"NM","CO","EGE","Eagle","Eagle County Regional","Primary","Nonhub",2016,163840
"8809",213,"NM","CO","MTJ","Montrose","Montrose Regional","Primary","Nonhub",2016,116272
"8810",233,"NM","CO","HDN","Hayden","Yampa Valley","Primary","Nonhub",2016,107339
"8811",309,"NM","CO","GUC","Gunnison","Gunnison-Crested Butte Regional","Primary","Nonhub",2016,34979
"8812",417,"NM","CO","CEZ","Cortez","Cortez Municipal","Commercial Service",NA,2016,4564
"8813",435,"NM","CO","ALS","Alamosa","San Luis Valley Regional/Bergman Field","Commercial Service",NA,2016,3863
"8814",500,"NM","CO","PUB","Pueblo","Pueblo Memorial","Commercial Service",NA,2016,2377
"8815",525,"NM","CO","FNL","Loveland","Northern Colorado Regional","General Aviation",NA,2016,4559
"8816",560,"NM","CO","TEX","Telluride","Telluride Regional","General Aviation",NA,2016,133
"8817",748,"NM","CO","BJC","Broomfield","Rocky Mountain Metropolitan","General Aviation",NA,2016,556
"8818",808,"NM","CO","RIL","Rifle","Rifle Garfield County","General Aviation",NA,2016,27
"8819",828,"NM","CO","APA","Englewood","Centennial","General Aviation",NA,2016,347
"8820",1159,"NM","CO","BKF","Aurora","Buckley AFB","General Aviation",NA,2016,0
"8821",53,"NE","CT","BDL","Windsor Locks","Bradley International","Primary","Medium",2016,2982194
"8822",315,"NE","CT","HVN","New Haven","Tweed-New Haven","Primary","Nonhub",2016,27911
"8823",657,"NE","CT","DXR","Danbury","Danbury Municipal","General Aviation",NA,2016,858
"8824",810,"NE","CT","OXC","Oxford","Waterbury-Oxford","General Aviation",NA,2016,87
"8825",812,"NE","CT","BDR","Bridgeport","Igor I Sikorsky Memorial","General Aviation",NA,2016,141
"8826",926,"NE","CT","GON","Groton","Groton-New London","General Aviation",NA,2016,84
"8827",973,"NE","CT","HFD","Hartford","Hartford-Brainard","General Aviation",NA,2016,53
"8828",1105,"NE","CT","4B8","Plainville","Robertson Field","General Aviation",NA,2016,8
"8829",1124,"NE","CT","MMK","Meriden","Meriden Markham Municipal","General Aviation",NA,2016,10
"8830",1264,"NE","CT","SNC","Chester","Chester","General Aviation",NA,2016,2
"8831",671,"EA","DE","DOV","Dover","Dover AFB","General Aviation",NA,2016,463
"8832",722,"EA","DE","ILG","Wilmington","New Castle","General Aviation",NA,2016,1043
"8833",1117,"EA","DE","GED","Georgetown","Delaware Coastal","General Aviation",NA,2016,21
"8834",12,"SO","FL","MCO","Orlando","Orlando International","Primary","Large",2016,20283541
"8835",14,"SO","FL","MIA","Miami","Miami International","Primary","Large",2016,20875813
"8836",19,"SO","FL","FLL","Fort Lauderdale","Fort Lauderdale/Hollywood International","Primary","Large",2016,14263270
"8837",29,"SO","FL","TPA","Tampa","Tampa International","Primary","Large",2016,9194994
"8838",45,"SO","FL","RSW","Fort Myers","Southwest Florida International","Primary","Medium",2016,4239261
"8839",54,"SO","FL","PBI","West Palm Beach","Palm Beach International","Primary","Medium",2016,3100624
"8840",55,"SO","FL","JAX","Jacksonville","Jacksonville International","Primary","Medium",2016,2729129
"8841",77,"SO","FL","SFB","Sanford","Orlando Sanford International","Primary","Small",2016,1341699
"8842",89,"SO","FL","PIE","Clearwater","St Pete-Clearwater International","Primary","Small",2016,915672
"8843",98,"SO","FL","PNS","Pensacola","Pensacola International","Primary","Small",2016,792916
"8844",107,"SO","FL","PGD","Punta Gorda","Punta Gorda","Primary","Small",2016,558482
"8845",112,"SO","FL","SRQ","Sarasota","Sarasota/Bradenton International","Primary","Small",2016,589860
"8846",116,"SO","FL","VPS","Valparaiso","Eglin AFB/Destin-Ft Walton Beach","Primary","Small",2016,440002
"8847",130,"SO","FL","ECP","Panama City","Northwest Florida Beaches International","Primary","Small",2016,434302
"8848",136,"SO","FL","EYW","Key West","Key West International","Primary","Nonhub",2016,380505
"8849",146,"SO","FL","TLH","Tallahassee","Tallahassee International","Primary","Nonhub",2016,345404
"8850",147,"SO","FL","DAB","Daytona Beach","Daytona Beach International","Primary","Nonhub",2016,342495
"8851",177,"SO","FL","MLB","Melbourne","Melbourne International","Primary","Nonhub",2016,220360
"8852",179,"SO","FL","GNV","Gainesville","Gainesville Regional","Primary","Nonhub",2016,206330
"8853",373,"SO","FL","NIP","Jacksonville","Jacksonville NAS (Towers Field)","General Aviation",NA,2016,6598
"8854",384,"SO","FL","SGJ","Saint Augustine","Northeast Florida Regional","Primary","Nonhub",2016,28462
"8855",401,"SO","FL","VRB","Vero Beach","Vero Beach Regional","Commercial Service",NA,2016,4581
"8856",586,"SO","FL","HRT","Mary Esther","Hurlburt Field","General Aviation",NA,2016,2161
"8857",649,"SO","FL","PAM","Panama City","Tyndall AFB","General Aviation",NA,2016,623
"8858",675,"SO","FL","OPF","Miami","Miami-Opa Locka Executive","General Aviation",NA,2016,1250
"8859",685,"SO","FL","NQX","Key West","Key West NAS /Boca Chica Field/","General Aviation",NA,2016,813
"8860",712,"SO","FL","COF","Cocoa Beach","Patrick AFB","General Aviation",NA,2016,458
"8861",713,"SO","FL","FXE","Fort Lauderdale","Fort Lauderdale Executive","General Aviation",NA,2016,317
"8862",719,"SO","FL","APF","Naples","Naples Municipal","General Aviation",NA,2016,1337
"8863",764,"SO","FL","MCF","Tampa","MacDill AFB","General Aviation",NA,2016,305
"8864",773,"SO","FL","LAL","Lakeland","Lakeland Linder Regional","General Aviation",NA,2016,223
"8865",777,"SO","FL","BCT","Boca Raton","Boca Raton","General Aviation",NA,2016,323
"8866",799,"SO","FL","ORL","Orlando","Executive","General Aviation",NA,2016,114
"8867",804,"SO","FL","NPA","Pensacola","Pensacola NAS/Forrest Sherman Field","General Aviation",NA,2016,632
"8868",819,"SO","FL","TMB","Miami","Miami Executive","General Aviation",NA,2016,245
"8869",830,"SO","FL","HST","Homestead","Homestead ARB","General Aviation",NA,2016,327
"8870",845,"SO","FL","SUA","Stuart","Witham Field","General Aviation",NA,2016,289
"8871",873,"SO","FL","FPR","Fort Pierce","Treasure Coast International","General Aviation",NA,2016,25
"8872",889,"SO","FL","DTS","Destin","Destin Executive","General Aviation",NA,2016,23
"8873",916,"SO","FL","ISM","Kissimmee","Kissimmee Gateway","General Aviation",NA,2016,39
"8874",939,"SO","FL","FMY","Fort Myers","Page Field","General Aviation",NA,2016,58
"8875",959,"SO","FL","CEW","Crestview","Bob Sikes","General Aviation",NA,2016,0
"8876",987,"SO","FL","F45","West Palm Beach","North Palm Beach County General Aviation","General Aviation",NA,2016,0
"8877",1044,"SO","FL","MTH","Marathon","The Florida Keys Marathon International","General Aviation",NA,2016,28
"8878",1069,"SO","FL","07FA","Key Largo","Ocean Reef Club","General Aviation",NA,2016,25
"8879",1081,"SO","FL","VNC","Venice","Venice Municipal","General Aviation",NA,2016,26
"8880",1208,"SO","FL","OCF","Ocala","Ocala International-Jim Taylor Field","General Aviation",NA,2016,103
"8881",1219,"SO","FL","VDF","Tampa","Tampa Executive","General Aviation",NA,2016,0
"8882",1249,"SO","FL","FHB","Fernandina Beach","Fernandina Beach Municipal","General Aviation",NA,2016,8
"8883",1250,"SO","FL","FIN","Bunnell","Flagler Executive","General Aviation",NA,2016,0
"8884",1292,"SO","FL","FA54","Placida","Coral Creek","General Aviation",NA,2016,0
"8885",1,"SO","GA","ATL","Atlanta","Hartsfield - Jackson Atlanta International","Primary","Large",2016,50501858
"8886",85,"SO","GA","SAV","Savannah","Savannah/Hilton Head International","Primary","Small",2016,1056265
"8887",161,"SO","GA","AGS","Augusta","Augusta Regional at Bush Field","Primary","Nonhub",2016,270797
"8888",275,"SO","GA","CSG","Columbus","Columbus","Primary","Nonhub",2016,44813
"8889",284,"SO","GA","VLD","Valdosta","Valdosta Regional","Primary","Nonhub",2016,40275
"8890",296,"SO","GA","ABY","Albany","Southwest Georgia Regional","Primary","Nonhub",2016,34226
"8891",298,"SO","GA","BQK","Brunswick","Brunswick Golden Isles","Primary","Nonhub",2016,36054
"8892",396,"SO","GA","SVN","Savannah","Hunter AAF","General Aviation",NA,2016,6316
"8893",473,"SO","GA","MCN","Macon","Middle Georgia Regional","General Aviation",NA,2016,860
"8894",524,"SO","GA","PDK","Atlanta","Dekalb-Peachtree","Commercial Service",NA,2016,472
"8895",636,"SO","GA","AHN","Athens","Athens/Ben Epps","General Aviation",NA,2016,1433
"8896",669,"SO","GA","WRB","Warner Robins","Robins AFB","General Aviation",NA,2016,666
"8897",681,"SO","GA","LSF","Fort Benning (U.S. Army)","Lawson AAF (Fort Benning)","General Aviation",NA,2016,1727
"8898",708,"SO","GA","VAD","Valdosta","Moody AFB","General Aviation",NA,2016,274
"8899",717,"SO","GA","MGE","Marietta","Dobbins Air Reserve Base","General Aviation",NA,2016,30
"8900",858,"SO","GA","SSI","Brunswick","McKinnon St Simons Island","General Aviation",NA,2016,41
"8901",922,"SO","GA","FTY","Atlanta","Fulton County Airport-Brown Field","General Aviation",NA,2016,58
"8902",993,"SO","GA","TVI","Thomasville","Thomasville Regional","General Aviation",NA,2016,6
"8903",1040,"SO","GA","FFC","Peachtree City","Atlanta Regional Falcon Field","General Aviation",NA,2016,1
"8904",1086,"SO","GA","DNL","Augusta","Daniel Field","General Aviation",NA,2016,12
"8905",1116,"SO","GA","GA2","Williamson","Alexander Memorial","General Aviation",NA,2016,0
"8906",1139,"SO","GA","EBA","Elberton","Elbert County-Patz Field","General Aviation",NA,2016,0
"8907",1193,"SO","GA","AYS","Waycross","Waycross-Ware County","General Aviation",NA,2016,9
"8908",1231,"SO","GA","3J7","Greensboro","Greene County Regional","General Aviation",NA,2016,28
"8909",1280,"SO","GA","BGE","Bainbridge","Decatur County Industrial Air Park","General Aviation",NA,2016,4
"8910",1296,"SO","GA","LGC","La Grange","La Grange-Callaway","General Aviation",NA,2016,4
"8911",1302,"SO","GA","MUL","Moultrie","Spence","General Aviation",NA,2016,0
"8912",81,"WP","GU","GUM","Tamuning","Guam International","Primary","Small",2016,1444299
"8913",620,"WP","GU","UAM","Andersen,Mariana Island","Andersen AFB","General Aviation",NA,2016,2711
"8914",28,"WP","HI","HNL","Honolulu","Daniel K Inouye International","Primary","Large",2016,9656340
"8915",51,"WP","HI","OGG","Kahului","Kahului","Primary","Medium",2016,3352813
"8916",70,"WP","HI","KOA","Kailua Kona","Ellison Onizuka Kona International at Keahole","Primary","Small",2016,1569602
"8917",75,"WP","HI","LIH","Lihue","Lihue","Primary","Small",2016,1458940
"8918",105,"WP","HI","ITO","Hilo","Hilo International","Primary","Small",2016,640757
"8919",246,"WP","HI","MKK","Kaunakakai","Molokai","Primary","Nonhub",2016,92560
"8920",295,"WP","HI","LNY","Lanai City","Lanai","Primary","Nonhub",2016,43275
"8921",299,"WP","HI","JHM","Lahaina","Kapalua","General Aviation",NA,2016,30131
"8922",454,"WP","HI","LUP","Kalaupapa","Kalaupapa","Commercial Service",NA,2016,6119
"8923",482,"WP","HI","MUE","Kamuela","Waimea-Kohala","Commercial Service",NA,2016,4445
"8924",531,"WP","HI","HNM","Hana","Hana","Commercial Service",NA,2016,2211
"8925",83,"CE","IA","DSM","Des Moines","Des Moines International","Primary","Small",2016,1216357
"8926",115,"CE","IA","CID","Cedar Rapids","The Eastern Iowa","Primary","Small",2016,547786
"8927",289,"CE","IA","SUX","Sioux City","Sioux Gateway/Col Bud Day Field","Primary","Nonhub",2016,36413
"8928",291,"CE","IA","DBQ","Dubuque","Dubuque Regional","Primary","Nonhub",2016,37954
"8929",319,"CE","IA","ALO","Waterloo","Waterloo Regional","Primary","Nonhub",2016,27069
"8930",420,"CE","IA","BRL","Burlington","Southeast Iowa Regional","Commercial Service",NA,2016,7086
"8931",422,"CE","IA","MCW","Mason City","Mason City Municipal","Commercial Service",NA,2016,7734
"8932",427,"CE","IA","FOD","Fort Dodge","Fort Dodge Regional","Commercial Service",NA,2016,7271
"8933",605,"CE","IA","IOW","Iowa City","Iowa City Municipal","General Aviation",NA,2016,1576
"8934",695,"CE","IA","AMW","Ames","Ames Municipal","General Aviation",NA,2016,378
"8935",754,"CE","IA","CIN","Carroll","Arthur N Neu","General Aviation",NA,2016,200
"8936",829,"CE","IA","IKV","Ankeny","Ankeny Regional","General Aviation",NA,2016,16
"8937",911,"CE","IA","SPW","Spencer","Spencer Municipal","General Aviation",NA,2016,3
"8938",967,"CE","IA","EST","Estherville","Estherville Municipal","General Aviation",NA,2016,0
"8939",1149,"CE","IA","MIW","Marshalltown","Marshalltown Municipal","General Aviation",NA,2016,0
"8940",1151,"CE","IA","PEA","Pella","Pella Municipal","General Aviation",NA,2016,0
"8941",1175,"CE","IA","RDK","Red Oak","Red Oak Municipal","General Aviation",NA,2016,0
"8942",1236,"CE","IA","CBF","Council Bluffs","Council Bluffs Municipal","General Aviation",NA,2016,2
"8943",69,"NM","ID","BOI","Boise","Boise Air Terminal/Gowen Field","Primary","Small",2016,1633507
"8944",200,"NM","ID","IDA","Idaho Falls","Idaho Falls Regional","Primary","Nonhub",2016,146213
"8945",242,"NM","ID","SUN","Hailey","Friedman Memorial","Primary","Nonhub",2016,77729
"8946",251,"NM","ID","LWS","Lewiston","Lewiston-Nez Perce County","Primary","Nonhub",2016,72724
"8947",283,"NM","ID","TWF","Twin Falls","Joslin Field - Magic Valley Regional","Primary","Nonhub",2016,38869
"8948",292,"NM","ID","PIH","Arbon Valley","Pocatello Regional","Primary","Nonhub",2016,34462
"8949",734,"NM","ID","MUO","Mountain Home","Mountain Home AFB","General Aviation",NA,2016,682
"8950",791,"NM","ID","SMN","Salmon","Lemhi County","General Aviation",NA,2016,179
"8951",840,"NM","ID","65S","Bonners Ferry","Boundary County","General Aviation",NA,2016,101
"8952",946,"NM","ID","COE","Hayden Lake","Coeur D'Alene - Pappy Boyington Field","General Aviation",NA,2016,48
"8953",1001,"NM","ID","GIC","Grangeville","Idaho County","General Aviation",NA,2016,0
"8954",1050,"NM","ID","DIJ","Driggs","Driggs-Reed Memorial","General Aviation",NA,2016,18
"8955",1152,"NM","ID","S68","Orofino","Orofino Municipal","General Aviation",NA,2016,0
