title	artist	songid	weekid	track_title	track_n	line	lyric
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	19	It's the coldest time of winter
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	20	And I shiver when I see the falling snow
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	21	If we make it through December
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	22	Got plans to be in a warmer town come summer time
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	23	Maybe even California
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	If We Make It Through December	1	24	If we make it through December we'll be fine
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	1	Love and honor a promise to obey
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	2	Sacred vows that we both made yesterday
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	3	But when someone tempted you you ease to cross the line
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	4	And I'll bet love and honor never cross your mind
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	5	You're the woman that once gave me her hand
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	6	And I'm the fool who's trying hard to understand
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	7	Why when someone tempted you you were so inclined
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	8	And I'll bet love and honor never cross your mind
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Love And Honor	2	9	NA
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	1	A rose must remain with the sun and the rain
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	2	Or its lovely promise won't come true
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	3	To each his own, to each his own and my own is you
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	4	What good is a song if the words just don't belong
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	5	And a dream must be a dream for two
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	6	No good alone to each his own and for me there's you
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	7	If a flame is to grow there must be a glow
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	8	To open each door there's a key
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	9	I need you I know I can't let you go
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	10	Your touch means too much to me
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	11	Two lips must insist on two more to be kissed
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	12	Or they'll never know what love can do
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	To Each His Own	3	13	To each his own I've found my own one and only you
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	1	What a twisted game you're playing
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	2	With the highest takes of all
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	3	Somewhere along the way the rules got changed
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	4	From this narrow ledge we're walking
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	5	And there's no way you can fall
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	6	'Cause you're the only girl in the game
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	7	You're the only winner there's no way you can lose
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	8	And why I don't get out I can't explain
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	9	Any one decision you would be good news
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	10	'Cause you're the only girl in the game
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	11	NA
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	12	You're the only girl in the game
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	13	He was not invited still he came
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	14	There can only be one loser and I already feel the pain
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	You're The Only Girl In The Game	4	15	From the only girl in the game
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	1	Said an old man to a good looking girl
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	2	Well I've been around this big wide world
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	3	That home on the hill well honey that's mine
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	4	I've got the money if you've got the time
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	5	Well I'm not too old to cut the mustard anymore
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	6	I can still get around like I did before
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	7	So you come along with me my sweet sweet hon
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	8	I'm an old man looking for fun
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	9	Yeah what I can do now most young men can't
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	10	There's not a town this old boy can't paint
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	11	I can make all the night clubs any old time
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	12	I may be a little old but I'm doing all right
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	13	Don't take me wrong I just want have fun
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	14	Have someone along to help me spend my mon
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	15	'Cause you don't live but once so please understand
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'm An Old Old Man Tryin' To Live While I Can	5	16	That I'm an old old man trying to live while I can
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	1	So your mama taught you right from wrong
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	2	And you wouldn't want to disappoint her
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	3	But you been lonesome a way too long
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	4	And what you don't know really won't hurt her
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	5	But don't be afraid to get out of the cold
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	6	Come on in where it's warm
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	7	Cause you know I wouldn't do you no harm
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	8	You've been a running baby from love too long
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	9	Forget about your mama
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	10	Think about your daddy Come on into my arms
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	11	Don't stand there a shivering my arms are secured
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	12	Oh baby you look so alone standing there all alone
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	13	Just close those big brown eyes so what's in store
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Come On Into My Arms	6	14	And I'll show you things you never known on my own
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	1	I read they're having rain in California
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	2	And Lord I hope that you're not getting wet
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	3	That's the only way on earth I have for knowing how you're doing
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	4	When you left you said you call but you ain't yet
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	5	And I think I was better off when I was hungry
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	6	And fighting off the wolfs from our front door
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	7	But I wrote this song and it came on strong and left you once too often
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	8	Now I think I was better off when I was hungry
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	9	My guitar brought us here to Bonmat Texas
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	10	And I bought you everything your eyes could see
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	11	But the mansion couldn't hold you could nobody's arms to warm you
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	Better Off When I Was Hungry	7	12	I guess I gave you everything but me
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	1	Slowly the long day turns to night
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	2	And soon they'll turn out the prison lights
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	3	But in my cell I'm making plans
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	4	To be with you at home again
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	5	These walls and bars can't hold a dreaming man
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	6	So I'll be home to tuck the babies in
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	7	They can chain my body but not my mind
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	8	And I'll break out again tonight
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	9	The warden thinks I'm in for life
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	10	'Cause all he's ever seen me wear is stripes
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	11	He don't know bout my blue suit and my tie
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	12	That I wear when I'm with you each night
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	I'll Break Out Again Tonight	8	13	And I'll break out again tonight
IF WE MAKE IT THROUGH DECEMBER	Merle Haggard	If We Make It Through DecemberMerle Haggard	1/26/1974	This Cold War With You	9	1	The sun goes down and leaves me sad and blue
