id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
148283,530,49,"Homer Simpson: Hey, what could be cooler than a choo-choo with lollipops on it?",245000,TRUE,2,1,Homer Simpson,Street,"Hey, what could be cooler than a choo-choo with lollipops on it?",hey what could be cooler than a choo-choo with lollipops on it,12
148284,530,50,Jimbo Jones: Hey babies! Where you goin' in your baby train? Babytown?,248000,TRUE,144,1,Jimbo Jones,Street,Hey babies! Where you goin' in your baby train? Babytown?,hey babies where you goin in your baby train babytown,10
148285,530,51,Kearney Zzyzwicz: (LAUGHS),248000,FALSE,145,1,Kearney Zzyzwicz,Street,NA,NA,NA
148286,530,52,"Homer Simpson: Shake it off kids, they're just jealous!",254000,TRUE,2,1,Homer Simpson,Street,"Shake it off kids, they're just jealous!",shake it off kids theyre just jealous,7
148287,530,53,Kearney Zzyzwicz: Hey Lardo! Where're you goin' in your Lardo car? Lardville?,257000,TRUE,145,1,Kearney Zzyzwicz,Street,Hey Lardo! Where're you goin' in your Lardo car? Lardville?,hey lardo wherere you goin in your lardo car lardville,10
148288,530,54,Homer Simpson: (MAD) There's no such place!,261000,TRUE,2,1,Homer Simpson,Street,There's no such place!,theres no such place,4
148289,530,55,(Simpson Home: int. SIMPSON house - KITCHEN - day),265000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
148290,530,56,"Marge Simpson: Okay, I've entered my billing address... expiration date... and charged!",265000,TRUE,1,5,Marge Simpson,Simpson Home,"Okay, I've entered my billing address... expiration date... and charged!",okay ive entered my billing address expiration date and charged,10
148291,530,57,"Patty Bouvier: We're back from ""Baby Beethovens.""",271000,TRUE,10,5,Patty Bouvier,Simpson Home,"We're back from ""Baby Beethovens.""",were back from baby beethovens,5
148292,530,58,"Patty Bouvier: That's Mozart, dummy.",271000,TRUE,10,5,Patty Bouvier,Simpson Home,"That's Mozart, dummy.",thats mozart dummy,3
148293,530,59,"Marge Simpson: Well, thanks for watching Maggie. I just ordered Homer's anniversary gift.",279000,TRUE,1,5,Marge Simpson,Simpson Home,"Well, thanks for watching Maggie. I just ordered Homer's anniversary gift.",well thanks for watching maggie i just ordered homers anniversary gift,11
148294,530,60,Patty Bouvier: Must be tough.,283000,TRUE,10,5,Patty Bouvier,Simpson Home,Must be tough.,must be tough,3
148295,530,61,"Selma Bouvier: Yeah, what size cufflinks do you get an elephant?",285000,TRUE,22,5,Selma Bouvier,Simpson Home,"Yeah, what size cufflinks do you get an elephant?",yeah what size cufflinks do you get an elephant,9
148296,530,62,"Marge Simpson: Well in the first place, the elephant's cufflinks would be the same size. It's the cuffs that would be bigger. As for Homer, I'm getting him a case of his favorite snack cakes, Dolly Madison.",287000,TRUE,1,5,Marge Simpson,Simpson Home,"Well in the first place, the elephant's cufflinks would be the same size. It's the cuffs that would be bigger. As for Homer, I'm getting him a case of his favorite snack cakes, Dolly Madison.",well in the first place the elephants cufflinks would be the same size its the cuffs that would be bigger as for homer im getting him a case of his favorite snack cakes dolly madison,35
148297,530,63,Selma Bouvier: Marge -- this isn't Dolly Madison. (KNOWING) It's Sassy Madison.,298000,TRUE,22,5,Selma Bouvier,Simpson Home,Marge -- this isn't Dolly Madison. It's Sassy Madison.,marge -- this isnt dolly madison its sassy madison,9
148298,530,64,"Marge Simpson: Trust me, Homer doesn't care where the cupcakes come from.",303000,TRUE,1,5,Marge Simpson,Simpson Home,"Trust me, Homer doesn't care where the cupcakes come from.",trust me homer doesnt care where the cupcakes come from,10
148299,530,65,Patty Bouvier: Sassy Madison is a dating site...for married people who are tired of the same old dessert.,306000,TRUE,10,5,Patty Bouvier,Simpson Home,Sassy Madison is a dating site...for married people who are tired of the same old dessert.,sassy madison is a dating sitefor married people who are tired of the same old dessert,16
148300,530,66,Marge Simpson: (HUGE GASP),306000,FALSE,1,5,Marge Simpson,Simpson Home,NA,NA,NA
148301,530,67,Patty Bouvier: Check out their webvertisement.,316000,TRUE,10,5,Patty Bouvier,Simpson Home,Check out their webvertisement.,check out their webvertisement,4
148302,530,68,Female Singer: (SINGS) KELLY WAS AT THE END OF HER WITS / HER HUSBAND WAS TRULY THE PITS,322000,TRUE,423,5,Female Singer,Simpson Home,KELLY WAS AT THE END OF HER WITS / HER HUSBAND WAS TRULY THE PITS,kelly was at the end of her wits her husband was truly the pits,14
148303,530,69,Female Singer: (SINGS) HER RELATIONSHIP SPOUSAL / HAD ZERO AROUSAL,329000,TRUE,423,5,Female Singer,Simpson Home,HER RELATIONSHIP SPOUSAL / HAD ZERO AROUSAL,her relationship spousal had zero arousal,6
148304,530,70,Female Singer: (SINGS) THEN SHE WATCHED THIS COMMERCIAL / AND FOUND HERSELF HERSCHEL...,334000,TRUE,423,5,Female Singer,Simpson Home,THEN SHE WATCHED THIS COMMERCIAL / AND FOUND HERSELF HERSCHEL...,then she watched this commercial and found herself herschel,9
148305,530,71,Female Singer: (SINGS) THANKS TO SASSY MADISON DOT COM!,339000,TRUE,423,5,Female Singer,Simpson Home,THANKS TO SASSY MADISON DOT COM!,thanks to sassy madison dot com,6
148306,530,72,SMOOTH ANNOUNCER: Sassy Madison dot com. It's not cheating if you don't know the person well.,343000,TRUE,3212,5,SMOOTH ANNOUNCER,Simpson Home,Sassy Madison dot com. It's not cheating if you don't know the person well.,sassy madison dot com its not cheating if you dont know the person well,14
148307,530,73,Marge Simpson: I just put all my personal information on their website!,347000,TRUE,1,5,Marge Simpson,Simpson Home,I just put all my personal information on their website!,i just put all my personal information on their website,10
148308,530,74,Selma Bouvier: So now you're gonna get hit on by every loser in town.,350000,TRUE,22,5,Selma Bouvier,Simpson Home,So now you're gonna get hit on by every loser in town.,so now youre gonna get hit on by every loser in town,12
148309,530,75,Patty Bouvier: And this town's got losers like Mexico has headless corpses.,353000,TRUE,10,5,Patty Bouvier,Simpson Home,And this town's got losers like Mexico has headless corpses.,and this towns got losers like mexico has headless corpses,10
148310,530,76,Marge Simpson: So many unhappy men. How sad.,359000,TRUE,1,5,Marge Simpson,Simpson Home,So many unhappy men. How sad.,so many unhappy men how sad,6
148311,530,77,Selma Bouvier: You've got a lot of fish wriggling in that net. Maybe I should get married so I can date these guys.,363000,TRUE,22,5,Selma Bouvier,Simpson Home,You've got a lot of fish wriggling in that net. Maybe I should get married so I can date these guys.,youve got a lot of fish wriggling in that net maybe i should get married so i can date these guys,21
148312,530,78,"Marge Simpson: Selma, cheating is a sin. As much a sin as not replying to an instant message. So, if you'll excuse me, I've got a lot of sleazy gentlemen to let down gently!",368000,TRUE,1,5,Marge Simpson,Simpson Home,"Selma, cheating is a sin. As much a sin as not replying to an instant message. So, if you'll excuse me, I've got a lot of sleazy gentlemen to let down gently!",selma cheating is a sin as much a sin as not replying to an instant message so if youll excuse me ive got a lot of sleazy gentlemen to let down gently,32
148313,530,79,Patty Bouvier: Are you watching the commercial again?,380000,TRUE,10,5,Patty Bouvier,Simpson Home,Are you watching the commercial again?,are you watching the commercial again,6
148314,530,80,Marge Simpson: I'm a fan of animation.,382000,TRUE,1,5,Marge Simpson,Simpson Home,I'm a fan of animation.,im a fan of animation,5
148315,530,81,(Back Room of Moe's: Int. Moe's back room - day),384000,FALSE,NA,1750,NA,Back Room of Moe's,NA,NA,NA
148316,530,82,"Rev. Timothy Lovejoy: (SHUTS EYES) Oh Lord, may thy couplings stay forever locked, and may thy dead man switch never be used.",384000,TRUE,140,1750,Rev. Timothy Lovejoy,Back Room of Moe's,"Oh Lord, may thy couplings stay forever locked, and may thy dead man switch never be used.",oh lord may thy couplings stay forever locked and may thy dead man switch never be used,17
148317,530,83,Moe Szyslak: Amen.,392000,TRUE,17,1750,Moe Szyslak,Back Room of Moe's,Amen.,amen,1
148318,530,84,"Carl Carlson: All right, guys, let's get this train fixed up for Homer's anniversary!",393000,TRUE,170,1750,Carl Carlson,Back Room of Moe's,"All right, guys, let's get this train fixed up for Homer's anniversary!",all right guys lets get this train fixed up for homers anniversary,12
148319,530,85,Moe Szyslak: But first... start your power tools!,396000,TRUE,17,1750,Moe Szyslak,Back Room of Moe's,But first... start your power tools!,but first start your power tools,6
148320,530,86,(Simpson Home: ext. simpson house - night - establishing),407000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
148321,530,87,Marge Simpson: (SIGHS) One more to go and I'm done.,407000,TRUE,1,5,Marge Simpson,Simpson Home,One more to go and I'm done.,one more to go and im done,7
148322,530,88,"Marge Simpson: ""Dear 'Horny in Haverbrook,' sorry, I am not interested in cheating on my wonderful husband, who is described in the attached PDF. Say hello to my trash folder, Marge Simpson.""",409000,TRUE,1,5,Marge Simpson,Simpson Home,"""Dear 'Horny in Haverbrook,' sorry, I am not interested in cheating on my wonderful husband, who is described in the attached PDF. Say hello to my trash folder, Marge Simpson.""",dear horny in haverbrook sorry i am not interested in cheating on my wonderful husband who is described in the attached pdf say hello to my trash folder marge simpson,30
148323,530,89,"Marge Simpson: Hi, Homie! A crazy thing happened when I was ordering your anniversary gift.",420000,TRUE,1,5,Marge Simpson,Simpson Home,"Hi, Homie! A crazy thing happened when I was ordering your anniversary gift.",hi homie a crazy thing happened when i was ordering your anniversary gift,13
148325,530,91,Homer Simpson: Uh... anniversary? That comin' up?,432000,TRUE,2,5,Homer Simpson,Simpson Home,Uh... anniversary? That comin' up?,uh anniversary that comin up,5
148326,530,92,Marge Simpson: Yes. And it's a big one. Remember?,434000,TRUE,1,5,Marge Simpson,Simpson Home,Yes. And it's a big one. Remember?,yes and its a big one remember,7
148327,530,93,"Homer Simpson: Marge, I am focused on this like a laser. (GIGGLES) ""Laser."" That's a funny word. It's just ""loser"" with an ""a."" And speaking of losers, I've lost my train of thought. Oh, and speaking of trains, wait till you see-- (SHORT SCREAM)",438000,TRUE,2,5,Homer Simpson,Simpson Home,"Marge, I am focused on this like a laser. ""Laser."" That's a funny word. It's just ""loser"" with an ""a."" And speaking of losers, I've lost my train of thought. Oh, and speaking of trains, wait till you see--",marge i am focused on this like a laser laser thats a funny word its just loser with an a and speaking of losers ive lost my train of thought oh and speaking of trains wait till you see--,39
148328,530,94,Homer Simpson: The surprise is safe! The expression on her face will be priceless!,452000,TRUE,2,5,Homer Simpson,Simpson Home,The surprise is safe! The expression on her face will be priceless!,the surprise is safe the expression on her face will be priceless,12
148389,530,155,"Marge Simpson: (FIRMLY) Save that sugar for your coffee, Bub.",696000,TRUE,1,4236,Marge Simpson,Supermarket Coffee Shop,"Save that sugar for your coffee, Bub.",save that sugar for your coffee bub,7
148329,530,95,Marge Simpson: (MOANS) He forgot our anniversary again? He remembers the exact number of pork chops in the freezer.,457000,TRUE,1,5,Marge Simpson,Simpson Home,He forgot our anniversary again? He remembers the exact number of pork chops in the freezer.,he forgot our anniversary again he remembers the exact number of pork chops in the freezer,16
148330,530,96,Homer Simpson: Currently: zero.,464000,TRUE,2,5,Homer Simpson,Simpson Home,Currently: zero.,currently zero,2
148331,530,97,Marge Simpson: (WORRIED MURMUR) One of those cyber smoochers wrote me back...,469000,TRUE,1,5,Marge Simpson,Simpson Home,One of those cyber smoochers wrote me back...,one of those cyber smoochers wrote me back,8
148332,530,98,Ben: Thanks for your note. You seem way too nice for this site. Why are you here?,471000,TRUE,1548,5,Ben,Simpson Home,Thanks for your note. You seem way too nice for this site. Why are you here?,thanks for your note you seem way too nice for this site why are you here,16
148333,530,99,Marge Simpson: Good question.,476000,TRUE,1,5,Marge Simpson,Simpson Home,Good question.,good question,2
148334,530,100,Marge Simpson: I thought I was buying snack cakes!,477000,TRUE,1,5,Marge Simpson,Simpson Home,I thought I was buying snack cakes!,i thought i was buying snack cakes,7
148335,530,101,"Ben: That's so cute. Really, really cute. You are over eighteen, right?",477000,TRUE,1548,5,Ben,Simpson Home,"That's so cute. Really, really cute. You are over eighteen, right?",thats so cute really really cute you are over eighteen right,11
148336,530,102,"Marge Simpson: I am, and you seem more interested in my day than my husband!",485000,TRUE,1,5,Marge Simpson,Simpson Home,"I am, and you seem more interested in my day than my husband!",i am and you seem more interested in my day than my husband,13
148337,530,103,"Ben: I know what it's like not to be listened to. Please ignore every sensible instinct you have and continue this conversation. (SMOOTH) And by the way, this is my real voice.",485000,TRUE,1548,5,Ben,Simpson Home,"I know what it's like not to be listened to. Please ignore every sensible instinct you have and continue this conversation. And by the way, this is my real voice.",i know what its like not to be listened to please ignore every sensible instinct you have and continue this conversation and by the way this is my real voice,30
148338,530,104,"Homer Simpson: (ON PHONE) Don't worry, Moe. When Marge is asleep, I'll sneak back.",500000,TRUE,2,5,Homer Simpson,Simpson Home,"Don't worry, Moe. When Marge is asleep, I'll sneak back.",dont worry moe when marge is asleep ill sneak back,10
148339,530,105,"Moe Szyslak: Ooh, good! The strippers are here.",504000,TRUE,17,5,Moe Szyslak,Simpson Home,"Ooh, good! The strippers are here.",ooh good the strippers are here,6
148340,530,106,"Moe Szyslak: Oh, yeah, oh, yeah! That is all comin' off!",506000,TRUE,17,5,Moe Szyslak,Simpson Home,"Oh, yeah, oh, yeah! That is all comin' off!",oh yeah oh yeah that is all comin off,9
148341,530,107,Marge Simpson: (AGGRAVATED NOISE),506000,FALSE,1,5,Marge Simpson,Simpson Home,NA,NA,NA
148342,530,108,"Marge Simpson: ""Tell me more.""",513000,TRUE,1,5,Marge Simpson,Simpson Home,Tell me more.,tell me more,3
148343,530,109,"Marge Simpson: (NERVOUS MURMURS, THEN:) Homie, I bet you're wondering why I stayed on the computer until four a.m.",513000,TRUE,1,5,Marge Simpson,Simpson Home,"Homie, I bet you're wondering why I stayed on the computer until four a.m.",homie i bet youre wondering why i stayed on the computer until four am,14
