iso3c,country,region,income,year,population,overall_score,data_use_score,data_services_score,data_products_score,data_sources_score,data_infrastructure_score
ISL,Iceland,Europe & Central Asia,High income,2008,317414,NA,20,NA,40.75625,NA,NA
IND,India,South Asia,Lower middle income,2008,1206734806,NA,40,NA,57.74374999999999,NA,NA
IDN,Indonesia,East Asia & Pacific,Upper middle income,2008,237936543,NA,40,NA,64.8,NA,NA
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2008,73318394,NA,40,NA,64.30624999999999,NA,NA
IRQ,Iraq,Middle East & North Africa,Upper middle income,2008,29218381,NA,20,NA,64.9875,NA,NA
IRL,Ireland,Europe & Central Asia,High income,2008,4489544,NA,40,NA,45.506249999999994,NA,NA
IMN,Isle of Man,Europe & Central Asia,High income,2008,81997,NA,0,NA,7.225,NA,NA
ISR,Israel,Middle East & North Africa,High income,2008,7308800,NA,40,NA,40.45625,NA,NA
ITA,Italy,Europe & Central Asia,High income,2008,58826731,NA,40,NA,46.775,NA,NA
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2008,2711373,NA,30,NA,63.44375,NA,NA
JPN,Japan,East Asia & Pacific,High income,2008,128063000,NA,40,NA,52.65,NA,NA
JOR,Jordan,Middle East & North Africa,Lower middle income,2008,6632873,NA,20,NA,66.77499999999999,NA,NA
KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,2008,15776938,NA,40,NA,70.6875,NA,NA
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2008,39186895,NA,20,NA,68.4875,NA,NA
KIR,Kiribati,East Asia & Pacific,Lower middle income,2008,103966,NA,20,NA,44.025000000000006,NA,NA
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2008,24469047,NA,0,NA,40.80625,NA,NA
KOR,"Korea, Rep.",East Asia & Pacific,High income,2008,49054708,NA,40,NA,59.99375,NA,NA
XKX,Kosovo,Europe & Central Asia,Upper middle income,2008,1803370,NA,20,NA,NA,NA,NA
KWT,Kuwait,Middle East & North Africa,High income,2008,2650930,NA,20,NA,42.068749999999994,NA,NA
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2008,5318700,NA,40,NA,67.81875000000001,NA,NA
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2008,6135861,NA,30,NA,61.1,NA,NA
LVA,Latvia,Europe & Central Asia,High income,2008,2177322,NA,40,NA,41.98125,NA,NA
LBN,Lebanon,Middle East & North Africa,Lower middle income,2008,4887613,NA,20,NA,62.15625,NA,NA
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2008,1995014,NA,20,NA,51.7375,NA,NA
LBR,Liberia,Sub-Saharan Africa,Low income,2008,3783887,NA,20,NA,49.3125,NA,NA
LBY,Libya,Middle East & North Africa,Upper middle income,2008,6228370,NA,20,NA,39.0375,NA,NA
LIE,Liechtenstein,Europe & Central Asia,High income,2008,35401,NA,0,NA,19.9,NA,NA
LTU,Lithuania,Europe & Central Asia,High income,2008,3198231,NA,40,NA,42.05625,NA,NA
LUX,Luxembourg,Europe & Central Asia,High income,2008,488650,NA,20,NA,40.45625,NA,NA
MAC,"Macao SAR, China",East Asia & Pacific,High income,2008,529038,NA,0,NA,21.356250000000003,NA,NA
MDG,Madagascar,Sub-Saharan Africa,Low income,2008,20513599,NA,30,NA,63.62500000000001,NA,NA
MWI,Malawi,Sub-Saharan Africa,Low income,2008,13889423,NA,20,NA,62.6625,NA,NA
MYS,Malaysia,East Asia & Pacific,Upper middle income,2008,27664296,NA,40,NA,67.5125,NA,NA
MDV,Maldives,South Asia,Upper middle income,2008,336883,NA,20,NA,55.181250000000006,NA,NA
MLI,Mali,Sub-Saharan Africa,Low income,2008,14551117,NA,20,NA,63.5875,NA,NA
MLT,Malta,Middle East & North Africa,High income,2008,409379,NA,40,NA,37.0625,NA,NA
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2008,53816,NA,20,NA,47.26250000000001,NA,NA
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2008,3233336,NA,40,NA,47.08125,NA,NA
MUS,Mauritius,Sub-Saharan Africa,Upper middle income,2008,1244121,NA,20,NA,66.00625,NA,NA
MEX,Mexico,Latin America & Caribbean,Upper middle income,2008,109684489,NA,40,NA,74.6875,NA,NA
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2008,108704,NA,20,NA,34.487500000000004,NA,NA
MDA,Moldova,Europe & Central Asia,Upper middle income,2008,2868833,NA,40,NA,54.08749999999999,NA,NA
MCO,Monaco,Europe & Central Asia,High income,2008,31862,NA,20,NA,14.975,NA,NA
MNG,Mongolia,East Asia & Pacific,Upper middle income,2008,2633887,NA,20,NA,69.575,NA,NA
MNE,Montenegro,Europe & Central Asia,Upper middle income,2008,616969,NA,40,NA,54.51875,NA,NA
MAR,Morocco,Middle East & North Africa,Lower middle income,2008,31634992,NA,30,NA,67.55624999999999,NA,NA
MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,21845571,NA,30,NA,62.4125,NA,NA
MMR,Myanmar,East Asia & Pacific,Lower middle income,2008,48729486,NA,20,NA,54.93749999999999,NA,NA
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2008,2038552,NA,20,NA,61.39375000000001,NA,NA
NRU,Nauru,East Asia & Pacific,High income,2008,10243,NA,20,NA,35.143750000000004,NA,NA
NPL,Nepal,South Asia,Lower middle income,2008,26881544,NA,20,NA,63.287499999999994,NA,NA
NLD,Netherlands,Europe & Central Asia,High income,2008,16445593,NA,40,NA,43.6625,NA,NA
NCL,New Caledonia,East Asia & Pacific,High income,2008,242750,NA,0,NA,16.85625,NA,NA
NZL,New Zealand,East Asia & Pacific,High income,2008,4259800,NA,40,NA,52.6375,NA,NA
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2008,5687744,NA,40,NA,68.46249999999999,NA,NA
NER,Niger,Sub-Saharan Africa,Low income,2008,15455175,NA,20,NA,61.9125,NA,NA
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2008,152382506,NA,20,NA,52.5625,NA,NA
MKD,North Macedonia,Europe & Central Asia,Upper middle income,2008,1971493,NA,40,NA,47.575,NA,NA
MNP,Northern Mariana Islands,East Asia & Pacific,High income,2008,60032,NA,0,NA,9.8,NA,NA
NOR,Norway,Europe & Central Asia,High income,2008,4768212,NA,40,NA,46.58125,NA,NA
OMN,Oman,Middle East & North Africa,High income,2008,2651028,NA,20,NA,46.48125000000001,NA,NA
PAK,Pakistan,South Asia,Lower middle income,2008,185931955,NA,40,NA,66.5875,NA,NA
PLW,Palau,East Asia & Pacific,High income,2008,19102,NA,20,NA,35.48750000000001,NA,NA
PAN,Panama,Latin America & Caribbean,High income,2008,3495276,NA,40,NA,66.67500000000001,NA,NA
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2008,7137988,NA,20,NA,52.993750000000006,NA,NA
PRY,Paraguay,Latin America & Caribbean,Upper middle income,2008,5645148,NA,40,NA,71.18749999999999,NA,NA
PER,Peru,Latin America & Caribbean,Upper middle income,2008,28806185,NA,40,NA,71.3125,NA,NA
PHL,Philippines,East Asia & Pacific,Lower middle income,2008,91252326,NA,40,NA,70.32499999999999,NA,NA
POL,Poland,Europe & Central Asia,High income,2008,38125759,NA,40,NA,43.7125,NA,NA
PRT,Portugal,Europe & Central Asia,High income,2008,10558177,NA,40,NA,45.1375,NA,NA
PRI,Puerto Rico,Latin America & Caribbean,High income,2008,3760866,NA,0,NA,19.7875,NA,NA
QAT,Qatar,Middle East & North Africa,High income,2008,1444277,NA,20,NA,36.3375,NA,NA
ROU,Romania,Europe & Central Asia,High income,2008,20537875,NA,40,NA,52.725,NA,NA
RUS,Russian Federation,Europe & Central Asia,High income,2008,142742366,NA,40,NA,39.95,NA,NA
RWA,Rwanda,Sub-Saharan Africa,Low income,2008,9781996,NA,30,NA,46.05625,NA,NA
WSM,Samoa,East Asia & Pacific,Lower middle income,2008,191787,NA,30,NA,54.91875,NA,NA
SMR,San Marino,Europe & Central Asia,High income,2008,30700,NA,0,NA,16.868750000000002,NA,NA
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2008,174004,NA,20,NA,46.412499999999994,NA,NA
SAU,Saudi Arabia,Middle East & North Africa,High income,2008,27437353,NA,20,NA,44.28125000000001,NA,NA
SEN,Senegal,Sub-Saharan Africa,Lower middle income,2008,11872929,NA,20,NA,63.80000000000001,NA,NA
SRB,Serbia,Europe & Central Asia,Upper middle income,2008,7350222,NA,40,NA,60.76250000000001,NA,NA
SYC,Seychelles,Sub-Saharan Africa,High income,2008,86956,NA,0,NA,54.837500000000006,NA,NA
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2008,6090860,NA,20,NA,55.6125,NA,NA
SGP,Singapore,East Asia & Pacific,High income,2008,4839396,NA,40,NA,36.4875,NA,NA
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,2008,33964,NA,0,NA,6.50625,NA,NA
SVK,Slovak Republic,Europe & Central Asia,High income,2008,5379233,NA,40,NA,43.34375,NA,NA
SVN,Slovenia,Europe & Central Asia,High income,2008,2021316,NA,40,NA,54.01874999999999,NA,NA
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2008,516001,NA,20,NA,55.26875,NA,NA
SOM,Somalia,Sub-Saharan Africa,Low income,2008,11444870,NA,20,NA,37.51875,NA,NA
ZAF,South Africa,Sub-Saharan Africa,Upper middle income,2008,50565812,NA,40,NA,60.45624999999999,NA,NA
SSD,South Sudan,Sub-Saharan Africa,Low income,2008,8823888,NA,20,NA,19.0625,NA,NA
ESP,Spain,Europe & Central Asia,High income,2008,45954106,NA,40,NA,54.78125,NA,NA
LKA,Sri Lanka,South Asia,Lower middle income,2008,20285643,NA,30,NA,68.93125,NA,NA
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2008,47156,NA,0,NA,42.45625,NA,NA
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2008,168576,NA,20,NA,56.275,NA,NA
MAF,St. Martin (French part),Latin America & Caribbean,High income,2008,35541,NA,0,NA,5.41875,NA,NA
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,2008,110316,NA,20,NA,54.0625,NA,NA
SDN,Sudan,Sub-Saharan Africa,Low income,2008,32065241,NA,20,NA,49.625,NA,NA
SUR,Suriname,Latin America & Caribbean,Upper middle income,2008,533938,NA,20,NA,44.20625,NA,NA
SWE,Sweden,Europe & Central Asia,High income,2008,9219637,NA,40,NA,54.90624999999999,NA,NA
CHE,Switzerland,Europe & Central Asia,High income,2008,7647675,NA,40,NA,58.17500000000001,NA,NA
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2008,21474059,NA,30,NA,63.18125000000001,NA,NA
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2008,7324627,NA,40,NA,47.7625,NA,NA
TZA,Tanzania,Sub-Saharan Africa,Lower middle income,2008,42870884,NA,30,NA,67.16875000000002,NA,NA
THA,Thailand,East Asia & Pacific,Upper middle income,2008,67328239,NA,40,NA,54.90625,NA,NA
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2008,1043076,NA,30,NA,53.7875,NA,NA
TGO,Togo,Sub-Saharan Africa,Low income,2008,6222482,NA,20,NA,63.275000000000006,NA,NA
TON,Tonga,East Asia & Pacific,Upper middle income,2008,106932,NA,20,NA,46.68125,NA,NA
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2008,1392803,NA,20,NA,59.85625,NA,NA
TUN,Tunisia,Middle East & North Africa,Lower middle income,2008,10680380,NA,20,NA,68.26874999999998,NA,NA
TUR,Turkiye,Europe & Central Asia,Upper middle income,2008,71051678,NA,40,NA,71.10624999999999,NA,NA
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2008,5100083,NA,20,NA,40.6,NA,NA
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2008,27422,NA,0,NA,14.656250000000002,NA,NA
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2008,10272,NA,20,NA,37.2,NA,NA
UGA,Uganda,Sub-Saharan Africa,Low income,2008,30509862,NA,30,NA,64.9125,NA,NA
UKR,Ukraine,Europe & Central Asia,Upper middle income,2008,46258189,NA,40,NA,63.4,NA,NA
ARE,United Arab Emirates,Middle East & North Africa,High income,2008,6988685,NA,20,NA,30.0875,NA,NA
GBR,United Kingdom,Europe & Central Asia,High income,2008,61806995,NA,40,NA,52.09374999999999,NA,NA
USA,United States,North America,High income,2008,304093966,NA,40,NA,48.181250000000006,NA,NA
URY,Uruguay,Latin America & Caribbean,High income,2008,3336126,NA,40,NA,66.98125,NA,NA
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,2008,27302800,NA,30,NA,44.975,NA,NA
VUT,Vanuatu,East Asia & Pacific,Lower middle income,2008,233952,NA,20,NA,50.275000000000006,NA,NA
VEN,"Venezuela, RB",Latin America & Caribbean,Not classified,2008,27933833,NA,40,NA,64.025,NA,NA
VNM,Viet Nam,East Asia & Pacific,Lower middle income,2008,85597241,NA,40,NA,61.437500000000014,NA,NA
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,2008,108397,NA,0,NA,10.59375,NA,NA
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,2008,3591977,NA,40,NA,53.88125,NA,NA
YEM,"Yemen, Rep.",Middle East & North Africa,Low income,2008,23329004,NA,20,NA,56.46874999999999,NA,NA
ZMB,Zambia,Sub-Saharan Africa,Lower middle income,2008,12852966,NA,40,NA,64.78750000000001,NA,NA
ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,2008,12550347,NA,20,NA,46.900000000000006,NA,NA
AFG,Afghanistan,South Asia,Low income,2007,25903301,NA,20,NA,47.8875,NA,NA
ALB,Albania,Europe & Central Asia,Upper middle income,2007,2970017,NA,40,NA,71.41875,NA,NA
DZA,Algeria,Middle East & North Africa,Upper middle income,2007,33983827,NA,20,NA,57.224999999999994,NA,NA
ASM,American Samoa,East Asia & Pacific,High income,2007,56383,NA,0,NA,16.431250000000002,NA,NA
AND,Andorra,Europe & Central Asia,High income,2007,78168,NA,20,NA,21.93125,NA,NA
AGO,Angola,Sub-Saharan Africa,Lower middle income,2007,20909684,NA,20,NA,62.75000000000001,NA,NA
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2007,82016,NA,0,NA,50.91250000000001,NA,NA
ARG,Argentina,Latin America & Caribbean,Upper middle income,2007,39876111,NA,40,NA,77.67500000000001,NA,NA
ARM,Armenia,Europe & Central Asia,Upper middle income,2007,3004393,NA,40,NA,61.131250000000016,NA,NA
ABW,Aruba,Latin America & Caribbean,High income,2007,96787,NA,0,NA,19.031250000000004,NA,NA
AUS,Australia,East Asia & Pacific,High income,2007,20827622,NA,40,NA,53.35625,NA,NA
AUT,Austria,Europe & Central Asia,High income,2007,8295487,NA,40,NA,61.718749999999986,NA,NA
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,2007,8581300,NA,40,NA,63.568749999999994,NA,NA
BHS,"Bahamas, The",Latin America & Caribbean,High income,2007,357666,NA,20,NA,34.87499999999999,NA,NA
BHR,Bahrain,Middle East & North Africa,High income,2007,1040532,NA,20,NA,44.5375,NA,NA
BGD,Bangladesh,South Asia,Lower middle income,2007,144135934,NA,30,NA,60.85,NA,NA
BRB,Barbados,Latin America & Caribbean,High income,2007,271444,NA,20,NA,59.81875,NA,NA
BLR,Belarus,Europe & Central Asia,Upper middle income,2007,9560953,NA,40,NA,56.46875,NA,NA
BEL,Belgium,Europe & Central Asia,High income,2007,10625700,NA,40,NA,52.5875,NA,NA
BLZ,Belize,Latin America & Caribbean,Upper middle income,2007,297173,NA,20,NA,63.0375,NA,NA
BEN,Benin,Sub-Saharan Africa,Lower middle income,2007,8647761,NA,20,NA,53.1375,NA,NA
BMU,Bermuda,North America,High income,2007,64888,NA,0,NA,16.168750000000003,NA,NA
BTN,Bhutan,South Asia,Lower middle income,2007,681614,NA,20,NA,65.48124999999999,NA,NA
BOL,Bolivia,Latin America & Caribbean,Lower middle income,2007,9711152,NA,40,NA,72.66250000000001,NA,NA
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2007,4007876,NA,30,NA,59.05000000000001,NA,NA
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2007,1966977,NA,20,NA,55.7625,NA,NA
BRA,Brazil,Latin America & Caribbean,Upper middle income,2007,190779453,NA,40,NA,76.21874999999999,NA,NA
VGB,British Virgin Islands,Latin America & Caribbean,High income,2007,25191,NA,0,NA,18.768750000000004,NA,NA
BRN,Brunei Darussalam,East Asia & Pacific,High income,2007,378748,NA,20,NA,36.21875000000001,NA,NA
BGR,Bulgaria,Europe & Central Asia,High income,2007,7545338,NA,40,NA,59.650000000000006,NA,NA
BFA,Burkina Faso,Sub-Saharan Africa,Low income,2007,14757074,NA,30,NA,63.75625,NA,NA
BDI,Burundi,Sub-Saharan Africa,Low income,2007,7944609,NA,30,NA,50.28125,NA,NA
CPV,Cabo Verde,Sub-Saharan Africa,Lower middle income,2007,504733,NA,20,NA,53.118750000000006,NA,NA
KHM,Cambodia,East Asia & Pacific,Lower middle income,2007,13714791,NA,20,NA,69.13125,NA,NA
CMR,Cameroon,Sub-Saharan Africa,Lower middle income,2007,18251866,NA,30,NA,67.975,NA,NA
CAN,Canada,North America,High income,2007,32888886,NA,40,NA,49.70625,NA,NA
CYM,Cayman Islands,Latin America & Caribbean,High income,2007,49647,NA,0,NA,17.150000000000002,NA,NA
CAF,Central African Republic,Sub-Saharan Africa,Low income,2007,4375569,NA,20,NA,43.75000000000001,NA,NA
TCD,Chad,Sub-Saharan Africa,Low income,2007,10722731,NA,20,NA,40.65625,NA,NA
CHI,Channel Islands,Europe & Central Asia,High income,2007,153225,NA,0,NA,NA,NA,NA
CHL,Chile,Latin America & Caribbean,High income,2007,16495538,NA,30,NA,70.8625,NA,NA
CHN,China,East Asia & Pacific,Upper middle income,2007,1317885000,NA,40,NA,48.34375,NA,NA
COL,Colombia,Latin America & Caribbean,Upper middle income,2007,43306582,NA,40,NA,70.1375,NA,NA
COM,Comoros,Sub-Saharan Africa,Lower middle income,2007,616899,NA,0,NA,53.38125,NA,NA
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,2007,60289422,NA,20,NA,52.69375000000001,NA,NA
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2007,3956329,NA,20,NA,50.925,NA,NA
CRI,Costa Rica,Latin America & Caribbean,Upper middle income,2007,4440019,NA,40,NA,69.37500000000001,NA,NA
CIV,Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,2007,19817700,NA,30,NA,60,NA,NA
HRV,Croatia,Europe & Central Asia,High income,2007,4310217,NA,30,NA,51.26875,NA,NA
CUB,Cuba,Latin America & Caribbean,Upper middle income,2007,11269887,NA,20,NA,46.04375,NA,NA
CUW,Curacao,Latin America & Caribbean,High income,2007,144056,NA,0,NA,14.6,NA,NA
CYP,Cyprus,Europe & Central Asia,High income,2007,1073873,NA,40,NA,53.175,NA,NA
CZE,Czechia,Europe & Central Asia,High income,2007,10298828,NA,40,NA,44.425,NA,NA
DNK,Denmark,Europe & Central Asia,High income,2007,5461438,NA,40,NA,45.76875,NA,NA
DJI,Djibouti,Middle East & North Africa,Lower middle income,2007,865196,NA,20,NA,50.1,NA,NA
DMA,Dominica,Latin America & Caribbean,Upper middle income,2007,68775,NA,0,NA,50.5875,NA,NA
DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2007,9402206,NA,40,NA,59.50000000000001,NA,NA
ECU,Ecuador,Latin America & Caribbean,Upper middle income,2007,14251835,NA,40,NA,75.53125,NA,NA
EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,2007,82218755,NA,20,NA,68.0375,NA,NA
SLV,El Salvador,Latin America & Caribbean,Upper middle income,2007,6044131,NA,40,NA,70.20625,NA,NA
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2007,948814,NA,0,NA,40.83125,NA,NA
ERI,Eritrea,Sub-Saharan Africa,Low income,2007,2926168,NA,20,NA,38.79375,NA,NA
EST,Estonia,Europe & Central Asia,High income,2007,1340680,NA,40,NA,52.12500000000001,NA,NA
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,2007,1084008,NA,20,NA,59.79375,NA,NA
ETH,Ethiopia,Sub-Saharan Africa,Low income,2007,81996185,NA,30,NA,68.69999999999999,NA,NA
FRO,Faroe Islands,Europe & Central Asia,High income,2007,48361,NA,0,NA,9.76875,NA,NA
FJI,Fiji,East Asia & Pacific,Upper middle income,2007,890648,NA,20,NA,60.06875,NA,NA
FIN,Finland,Europe & Central Asia,High income,2007,5288720,NA,40,NA,58.85625,NA,NA
FRA,France,Europe & Central Asia,High income,2007,64021737,NA,40,NA,46.8125,NA,NA
PYF,French Polynesia,East Asia & Pacific,High income,2007,278178,NA,0,NA,25.106250000000003,NA,NA
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2007,1549774,NA,0,NA,43.1125,NA,NA
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2007,1764883,NA,20,NA,54.9875,NA,NA
GEO,Georgia,Europe & Central Asia,Upper middle income,2007,3860158,NA,40,NA,60.28125,NA,NA
DEU,Germany,Europe & Central Asia,High income,2007,82266372,NA,40,NA,47.55625,NA,NA
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2007,23708320,NA,30,NA,53.725,NA,NA
GIB,Gibraltar,Europe & Central Asia,High income,2007,29996,NA,0,NA,8.143749999999999,NA,NA
GRC,Greece,Europe & Central Asia,High income,2007,11048473,NA,40,NA,46.075,NA,NA
GRL,Greenland,Europe & Central Asia,High income,2007,56555,NA,0,NA,13.4125,NA,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2007,111725,NA,20,NA,55.9125,NA,NA
GUM,Guam,East Asia & Pacific,High income,2007,164763,NA,0,NA,16.687500000000004,NA,NA
GTM,Guatemala,Latin America & Caribbean,Upper middle income,2007,13477017,NA,30,NA,70.08749999999999,NA,NA
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2007,9547082,NA,20,NA,47.225,NA,NA
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2007,1450572,NA,20,NA,39.8,NA,NA
GUY,Guyana,Latin America & Caribbean,High income,2007,756521,NA,20,NA,56.04375,NA,NA
HTI,Haiti,Latin America & Caribbean,Lower middle income,2007,9420826,NA,20,NA,44.375,NA,NA
HND,Honduras,Latin America & Caribbean,Lower middle income,2007,7924462,NA,40,NA,68.61874999999999,NA,NA
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,2007,6916300,NA,0,NA,25.856250000000003,NA,NA
HUN,Hungary,Europe & Central Asia,High income,2007,10055780,NA,40,NA,44.34375,NA,NA
ISL,Iceland,Europe & Central Asia,High income,2007,311566,NA,20,NA,41.40625,NA,NA
IND,India,South Asia,Lower middle income,2007,1189691809,NA,40,NA,58.02499999999999,NA,NA
IDN,Indonesia,East Asia & Pacific,Upper middle income,2007,234858289,NA,40,NA,63.98750000000001,NA,NA
IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,2007,72319418,NA,40,NA,64.47500000000001,NA,NA
IRQ,Iraq,Middle East & North Africa,Upper middle income,2007,28660887,NA,20,NA,64.51875,NA,NA
IRL,Ireland,Europe & Central Asia,High income,2007,4398942,NA,40,NA,45.925,NA,NA
IMN,Isle of Man,Europe & Central Asia,High income,2007,81100,NA,0,NA,7.225,NA,NA
ISR,Israel,Middle East & North Africa,High income,2007,7180100,NA,40,NA,40.0375,NA,NA
