region,council,swim_site,date,time,enterococci_cfu_100ml,water_temperature_c,conductivity_ms_cm,latitude,longitude
Northern Sydney,Northern Beaches Council,Long Reef Beach,1995-09-27,10:20:00,14,NA,NA,-33.74525,151.30593
Sydney City,Waverley Council,Bronte Beach,1995-09-27,12:15:00,7,NA,NA,-33.903087,151.26879
Northern Sydney,Northern Beaches Council,North Steyne Beach,1995-09-27,11:15:00,16,NA,NA,-33.79099,151.28801
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,1995-09-27,01:12:00,23,16,NA,-33.871276,151.246974
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,1995-09-27,01:21:00,11,16,NA,-33.849925,151.266231
Sydney Harbour,Northern Beaches Council,Davidson Reserve,1995-09-27,11:02:00,2900,15,NA,-33.767929,151.200343
Northern Sydney,Northern Beaches Council,Newport Beach,1995-09-27,08:40:00,18,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Queenscliff Beach,1995-09-27,11:10:00,35,NA,NA,-33.78689,151.28874
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,1995-09-27,11:53:00,110,NA,NA,-33.839154,151.253349
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,1995-09-27,12:44:00,6200,16,NA,-33.83919,151.16949
Northern Sydney,Northern Beaches Council,Freshwater Beach,1995-09-27,11:00:00,16,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,1995-09-27,10:40:00,11,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Mona Vale Beach,1995-09-27,08:10:00,37,NA,NA,-33.679704,151.313981
Sydney Harbour,Northern Beaches Council,Manly Cove,1995-09-27,01:43:00,105,16,NA,-33.79944,151.282519
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,1995-09-27,11:46:00,98,16,NA,-33.826888,151.253476
Southern Sydney,Sutherland Shire Council,Elouera Beach,1995-09-27,07:20:00,230,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,1995-09-27,11:25:00,4,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,1995-09-27,07:10:00,90,NA,NA,-34.03479,151.18418
Southern Sydney,Sutherland Shire Council,Greenhills Beach,1995-09-21,07:35:00,59,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,South Steyne Beach,1995-09-21,09:47:00,10,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Elouera Beach,1995-09-21,07:50:00,910,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,Freshwater Beach,1995-09-21,10:15:00,5,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,Mona Vale Beach,1995-09-21,11:45:00,14,NA,NA,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,1995-09-21,10:35:00,11,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Queenscliff Beach,1995-09-21,10:02:00,54,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Newport Beach,1995-09-21,12:05:00,3,NA,NA,-33.653976,151.32375
Sydney City,Waverley Council,Bronte Beach,1995-09-21,08:14:00,79,NA,NA,-33.903087,151.26879
Northern Sydney,Northern Beaches Council,North Steyne Beach,1995-09-21,09:55:00,37,NA,NA,-33.79099,151.28801
Northern Sydney,Northern Beaches Council,Long Reef Beach,1995-09-21,10:55:00,2,NA,NA,-33.74525,151.30593
Southern Sydney,Sutherland Shire Council,Oak Park Beach,1995-09-21,08:38:00,5,NA,NA,-34.06984,151.156853
Sydney City,Randwick City Council,Coogee Beach,1995-09-21,07:45:00,78,NA,NA,-33.92076,151.25817
Northern Sydney,Northern Beaches Council,Dee Why Beach,1995-09-21,10:42:00,1,NA,NA,-33.753299,151.297338
Sydney City,Randwick City Council,Malabar Beach,1995-09-21,07:05:00,68,NA,NA,-33.96436,151.252247
Northern Sydney,Northern Beaches Council,Warriewood Beach,1995-09-21,11:34:00,1,NA,NA,-33.69107,151.309221
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,1995-09-21,10:28:00,310,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,1995-09-21,12:30:00,12,NA,NA,-33.611207,151.332254
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),1995-09-21,09:37:00,3,NA,NA,-33.800514,151.297668
Southern Sydney,Sutherland Shire Council,Wanda Beach,1995-09-21,07:45:00,109,NA,NA,-34.04393,151.1622
Sydney City,Waverley Council,Bondi Beach,1995-09-21,08:45:00,0,NA,NA,-33.891157,151.278267
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,1995-09-21,08:10:00,77,NA,NA,-34.055497,151.155347
Northern Sydney,Northern Beaches Council,Bilgola Beach,1995-09-21,12:10:00,1,NA,NA,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,Palm Beach,1995-09-21,12:39:00,62,NA,NA,-33.598779,151.325824
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,1995-09-21,11:15:00,6,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bungan Beach,1995-09-21,11:55:00,54,NA,NA,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,Avalon Beach,1995-09-21,12:20:00,11,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,1995-09-21,11:07:00,2,NA,NA,-33.732619,151.302884
Sydney City,Randwick City Council,Clovelly Beach,1995-09-21,08:03:00,15,NA,NA,-33.914578,151.267659
Sydney City,Randwick City Council,Maroubra Beach,1995-09-21,07:24:00,36,NA,NA,-33.948896,151.257459
Sydney City,Waverley Council,Tamarama Beach,1995-09-21,08:25:00,23,NA,NA,-33.900805,151.270734
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),1995-09-21,08:28:00,131,NA,NA,-34.06412,151.15542
Southern Sydney,Sutherland Shire Council,Boat Harbour,1995-09-21,07:30:00,18,NA,NA,-34.038723,151.200127
Northern Sydney,Northern Beaches Council,Turimetta Beach,1995-09-21,11:25:00,0,NA,NA,-33.698084,151.310937
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,1995-09-21,07:55:00,430,NA,NA,-34.05101,151.15659
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,1995-09-18,09:00:00,76,15,NA,-33.845115,151.280546
Sydney Harbour,Lane Cove Council,Tambourine Bay,1995-09-18,09:38:00,101,NA,NA,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,1995-09-18,11:20:00,16,NA,NA,-33.803133,151.270604
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,1995-09-18,09:03:00,25,NA,NA,-33.849889,151.276441
Sydney Harbour,Lane Cove Council,Greenwich Baths,1995-09-18,09:49:00,57,NA,NA,-33.84176,151.1829
Sydney Harbour,Willoughby City Council,Northbridge Baths,1995-09-18,10:36:00,31,NA,NA,-33.806043,151.222754
Sydney Harbour,North Sydney Council,Hayes Street Beach,1995-09-18,09:57:00,83,16,NA,-33.841715,151.219382
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,1995-09-18,10:02:00,190,15,NA,-33.84167,151.23581
Sydney Harbour,Northern Beaches Council,Little Manly Cove,1995-09-18,08:52:00,87,NA,NA,-33.807232,151.286808
Sydney Harbour,Inner West Council,Dawn Fraser Pool,1995-09-18,09:28:00,89,NA,NA,-33.853237,151.172823
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,1995-09-18,09:11:00,300,NA,NA,-33.870027,151.265932
Sydney Harbour,Lane Cove Council,Woodford Bay,1995-09-18,09:44:00,57,17,NA,-33.831968,151.17254
Sydney Harbour,Mosman Municipal Council,Edwards Beach,1995-09-18,10:22:00,44,NA,NA,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,1995-09-18,10:27:00,430,16,NA,-33.80579,151.25172
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,1995-09-18,09:16:00,460,16,NA,-33.871276,151.246974
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,1995-09-18,09:06:00,0,16,NA,-33.849925,151.266231
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,1995-09-18,10:11:00,27,NA,NA,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Davidson Reserve,1995-09-18,10:55:00,85,15,NA,-33.767929,151.200343
Sydney Harbour,Northern Beaches Council,Manly Cove,1995-09-18,08:48:00,55,16,NA,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,1995-09-18,09:34:00,22,16,NA,-33.83919,151.16949
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,1995-09-18,10:19:00,76,16,NA,-33.826888,151.253476
Southern Sydney,Sutherland Shire Council,Elouera Beach,1995-09-15,NA,0,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,1995-09-15,09:45:00,0,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,1995-09-15,NA,0,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,Mona Vale Beach,1995-09-15,08:05:00,0,NA,NA,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,Freshwater Beach,1995-09-15,09:25:00,0,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,1995-09-15,09:00:00,0,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Newport Beach,1995-09-15,07:50:00,0,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Queenscliff Beach,1995-09-15,09:35:00,0,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,North Steyne Beach,1995-09-15,09:40:00,0,NA,NA,-33.79099,151.28801
Sydney City,Waverley Council,Bronte Beach,1995-09-15,10:55:00,0,NA,NA,-33.903087,151.26879
Southern Sydney,Sutherland Shire Council,Oak Park Beach,1995-09-15,NA,0,NA,NA,-34.06984,151.156853
Northern Sydney,Northern Beaches Council,Long Reef Beach,1995-09-15,08:50:00,0,NA,NA,-33.74525,151.30593
Northern Sydney,Northern Beaches Council,Warriewood Beach,1995-09-15,08:15:00,0,NA,NA,-33.69107,151.309221
Sydney City,Randwick City Council,Malabar Beach,1995-09-15,11:40:00,0,NA,NA,-33.96436,151.252247
Northern Sydney,Northern Beaches Council,Dee Why Beach,1995-09-15,08:55:00,0,NA,NA,-33.753299,151.297338
Sydney City,Randwick City Council,Coogee Beach,1995-09-15,11:22:00,0,NA,NA,-33.92076,151.25817
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,1995-09-15,09:15:00,0,16,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,1995-09-15,07:25:00,0,NA,NA,-33.611207,151.332254
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),1995-09-15,09:55:00,0,NA,NA,-33.800514,151.297668
Sydney City,Waverley Council,Bondi Beach,1995-09-15,10:35:00,0,17,NA,-33.891157,151.278267
Southern Sydney,Sutherland Shire Council,Wanda Beach,1995-09-15,NA,0,NA,NA,-34.04393,151.1622
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,1995-09-15,NA,0,NA,NA,-34.055497,151.155347
Northern Sydney,Northern Beaches Council,Avalon Beach,1995-09-15,07:33:00,0,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,1995-09-15,08:40:00,1,NA,NA,-33.732619,151.302884
Sydney City,Randwick City Council,Clovelly Beach,1995-09-15,11:10:00,0,NA,NA,-33.914578,151.267659
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,1995-09-15,08:30:00,0,17,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bungan Beach,1995-09-15,07:57:00,0,17,NA,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,Bilgola Beach,1995-09-15,07:40:00,0,NA,NA,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,Palm Beach,1995-09-15,07:15:00,0,16,NA,-33.598779,151.325824
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,1995-09-15,NA,0,NA,NA,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Boat Harbour,1995-09-15,NA,0,NA,NA,-34.038723,151.200127
Northern Sydney,Northern Beaches Council,Turimetta Beach,1995-09-15,08:20:00,0,NA,NA,-33.698084,151.310937
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),1995-09-15,NA,0,NA,NA,-34.06412,151.15542
Sydney City,Waverley Council,Tamarama Beach,1995-09-15,10:45:00,0,NA,NA,-33.900805,151.270734
Sydney City,Randwick City Council,Maroubra Beach,1995-09-15,11:30:00,0,16,NA,-33.948896,151.257459
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,1995-09-12,11:23:00,4,16,NA,-33.845115,151.280546
Sydney Harbour,Lane Cove Council,Tambourine Bay,1995-09-12,10:37:00,1,NA,NA,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,1995-09-12,08:41:00,3,NA,NA,-33.803133,151.270604
Sydney Harbour,Lane Cove Council,Greenwich Baths,1995-09-12,10:26:00,0,NA,NA,-33.84176,151.1829
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,1995-09-12,11:21:00,0,NA,NA,-33.849889,151.276441
Sydney Harbour,North Sydney Council,Hayes Street Beach,1995-09-12,10:16:00,7,16,NA,-33.841715,151.219382
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,1995-09-12,10:10:00,35,16,NA,-33.84167,151.23581
Sydney Harbour,Willoughby City Council,Northbridge Baths,1995-09-12,09:28:00,0,NA,NA,-33.806043,151.222754
Sydney Harbour,Northern Beaches Council,Little Manly Cove,1995-09-12,11:30:00,1,NA,NA,-33.807232,151.286808
Sydney Harbour,Inner West Council,Dawn Fraser Pool,1995-09-12,10:48:00,3,NA,NA,-33.853237,151.172823
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,1995-09-12,11:11:00,0,NA,NA,-33.870027,151.265932
Sydney Harbour,Lane Cove Council,Woodford Bay,1995-09-12,10:30:00,2,17,NA,-33.831968,151.17254
Sydney Harbour,Mosman Municipal Council,Edwards Beach,1995-09-12,09:54:00,5,NA,NA,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,1995-09-12,09:47:00,1,16,NA,-33.80579,151.25172
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,1995-09-12,11:17:00,0,16,NA,-33.849925,151.266231
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,1995-09-12,11:05:00,1,16,NA,-33.871276,151.246974
Sydney Harbour,Northern Beaches Council,Davidson Reserve,1995-09-12,09:10:00,1,16,NA,-33.767929,151.200343
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,1995-09-12,10:03:00,0,NA,NA,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Manly Cove,1995-09-12,11:35:00,0,16,NA,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,1995-09-12,10:42:00,10,17,NA,-33.83919,151.16949
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,1995-09-12,09:56:00,2,16,NA,-33.826888,151.253476
Southern Sydney,Sutherland Shire Council,Elouera Beach,1995-09-09,NA,117,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,1995-09-09,08:45:00,2,NA,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,1995-09-09,NA,119,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,Mona Vale Beach,1995-09-09,11:05:00,2,NA,NA,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,1995-09-09,09:20:00,0,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Freshwater Beach,1995-09-09,09:00:00,2,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,Queenscliff Beach,1995-09-09,08:55:00,1,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Newport Beach,1995-09-09,10:42:00,2,NA,NA,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,North Steyne Beach,1995-09-09,08:48:00,20,NA,NA,-33.79099,151.28801
Sydney City,Waverley Council,Bronte Beach,1995-09-09,07:12:00,540,NA,NA,-33.903087,151.26879
Southern Sydney,Sutherland Shire Council,Oak Park Beach,1995-09-09,NA,29,NA,NA,-34.06984,151.156853
Northern Sydney,Northern Beaches Council,Long Reef Beach,1995-09-09,09:35:00,1,NA,NA,-33.74525,151.30593
Northern Sydney,Northern Beaches Council,Warriewood Beach,1995-09-09,11:15:00,7,NA,NA,-33.69107,151.309221
Sydney City,Randwick City Council,Malabar Beach,1995-09-09,07:55:00,5,NA,NA,-33.96436,151.252247
Sydney City,Randwick City Council,Coogee Beach,1995-09-09,07:30:00,48,NA,NA,-33.92076,151.25817
Northern Sydney,Northern Beaches Council,Dee Why Beach,1995-09-09,09:30:00,42,NA,NA,-33.753299,151.297338
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,1995-09-09,09:13:00,7,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Whale Beach,1995-09-09,10:15:00,0,NA,NA,-33.611207,151.332254
Southern Sydney,Sutherland Shire Council,Wanda Beach,1995-09-09,NA,77,NA,NA,-34.04393,151.1622
Sydney City,Waverley Council,Bondi Beach,1995-09-09,07:00:00,570,14,NA,-33.891157,151.278267
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),1995-09-09,08:30:00,41,14,NA,-33.800514,151.297668
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,1995-09-09,NA,109,NA,NA,-34.055497,151.155347
Northern Sydney,Northern Beaches Council,Avalon Beach,1995-09-09,10:27:00,0,NA,NA,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,1995-09-09,11:40:00,14,NA,NA,-33.732619,151.302884
Sydney City,Randwick City Council,Clovelly Beach,1995-09-09,07:20:00,5,14,NA,-33.914578,151.267659
Northern Sydney,Northern Beaches Council,Palm Beach,1995-09-09,10:08:00,0,NA,NA,-33.598779,151.325824
Northern Sydney,Northern Beaches Council,Bilgola Beach,1995-09-09,10:35:00,0,NA,NA,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,1995-09-09,11:30:00,0,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bungan Beach,1995-09-09,10:55:00,0,15,NA,-33.665919,151.320776
Southern Sydney,Sutherland Shire Council,Boat Harbour,1995-09-09,NA,90,NA,NA,-34.038723,151.200127
Northern Sydney,Northern Beaches Council,Turimetta Beach,1995-09-09,11:25:00,0,NA,NA,-33.698084,151.310937
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,1995-09-09,NA,33,NA,NA,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),1995-09-09,NA,1,NA,NA,-34.06412,151.15542
Sydney City,Randwick City Council,Maroubra Beach,1995-09-09,07:43:00,31,NA,NA,-33.948896,151.257459
Sydney City,Waverley Council,Tamarama Beach,1995-09-09,07:05:00,596,NA,NA,-33.900805,151.270734
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,1995-09-06,09:35:00,6,NA,NA,-33.845115,151.280546
Sydney Harbour,Lane Cove Council,Tambourine Bay,1995-09-06,10:23:00,21,15,NA,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,1995-09-06,12:08:00,19,NA,NA,-33.803133,151.270604
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,1995-09-06,09:40:00,31,15,NA,-33.849889,151.276441
Sydney Harbour,Lane Cove Council,Greenwich Baths,1995-09-06,10:35:00,3,16,NA,-33.84176,151.1829
Sydney Harbour,Willoughby City Council,Northbridge Baths,1995-09-06,11:21:00,3,NA,NA,-33.806043,151.222754
Sydney Harbour,Mosman Municipal Council,Little Sirius Cove,1995-09-06,10:50:00,77,15,NA,-33.84167,151.23581
Sydney Harbour,North Sydney Council,Hayes Street Beach,1995-09-06,10:44:00,27,NA,NA,-33.841715,151.219382
Sydney Harbour,Northern Beaches Council,Little Manly Cove,1995-09-06,08:53:00,15,14,NA,-33.807232,151.286808
Sydney Harbour,Inner West Council,Dawn Fraser Pool,1995-09-06,10:11:00,4,16,NA,-33.853237,151.172823
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,1995-09-06,09:50:00,21,15,NA,-33.870027,151.265932
Sydney Harbour,Lane Cove Council,Woodford Bay,1995-09-06,10:28:00,10,NA,NA,-33.831968,151.17254
Sydney Harbour,Mosman Municipal Council,Edwards Beach,1995-09-06,11:08:00,2,NA,NA,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,1995-09-06,11:11:00,3,16,NA,-33.80579,151.25172
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,1995-09-06,09:57:00,67,NA,NA,-33.871276,151.246974
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,1995-09-06,09:45:00,12,NA,NA,-33.849925,151.266231
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,1995-09-06,11:00:00,3,NA,NA,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Davidson Reserve,1995-09-06,11:40:00,4,15,NA,-33.767929,151.200343
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,1995-09-06,10:18:00,2,NA,NA,-33.83919,151.16949
Sydney Harbour,Northern Beaches Council,Manly Cove,1995-09-06,08:50:00,60,NA,NA,-33.79944,151.282519
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,1995-09-06,11:05:00,58,15,NA,-33.826888,151.253476
Southern Sydney,Sutherland Shire Council,Elouera Beach,1995-09-03,NA,20,NA,NA,-34.04661,151.15966
Northern Sydney,Northern Beaches Council,South Steyne Beach,1995-09-03,11:30:00,37,15,NA,-33.79889,151.2903
Southern Sydney,Sutherland Shire Council,Greenhills Beach,1995-09-03,NA,145,NA,NA,-34.03479,151.18418
Northern Sydney,Northern Beaches Council,Freshwater Beach,1995-09-03,11:10:00,8,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,1995-09-03,10:55:00,2700,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Mona Vale Beach,1995-09-03,10:00:00,1,NA,NA,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,Newport Beach,1995-09-03,09:40:00,7,NA,NA,-33.653976,151.32375
