artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Pablo Picasso,7,2007,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.500167612,317,33,0,White
Pablo Picasso,8,2011,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,3.430508999,317,35,0,White
Paul Cézanne,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.866001958,318,21,0,White
Paul Cézanne,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.855336571,318,22,0,White
Paul Cézanne,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.965977561,318,25,0,White
Paul Cézanne,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,2.021804131,318,28,0,White
Paul Cézanne,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.61616498,318,32,0,White
Paul Cézanne,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.98776331,318,34,0,White
Paul Cézanne,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.937079799,318,37,0,White
Paul Cézanne,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.581372785,318,39,0,White
Paul Cézanne,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.757680134,318,39,0,White
Paul Gauguin,1,1963,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.164714713,320,4,0,White
Paul Gauguin,1.1,1969,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.158057629,320,4,0,White
Paul Gauguin,2,1977,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.191661512,320,5,0,White
Paul Gauguin,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.251425012,320,5,0,White
Paul Gauguin,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.8665800439,320,6,0,White
Paul Gauguin,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.294205878,320,7,0,White
Paul Gauguin,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.835170806,320,9,0,White
Paul Gauguin,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.176369326,320,9,0,White
Paul Gauguin,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,1.296638559,320,9,0,White
Paul Jenkins,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.6145832152,321,1,3,White
Paul Jenkins,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.6311319138,321,1,3,White
Paul Jenkins,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.6206718573,321,1,3,White
Paul Jenkins,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2027008266,321,1,3,White
Paul Klee,1,1963,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,1.099742278,322,6,0,White
Paul Klee,1.1,1969,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,1.093456552,322,7,0,White
Paul Klee,2,1977,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,1.119244651,322,9,0,White
Paul Klee,3,1986,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,1.134649987,322,10,0,White
Paul Klee,4,1991,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,0.6666000337,322,11,0,White
Paul Klee,5,1995,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,0.7038263198,322,11,0,White
Paul Klee,6,2001,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,0.760849422,322,12,0,White
Paul Klee,7,2007,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,0.391584182,322,13,0,White
Paul Klee,8,2011,Swiss-German,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4353736579,322,13,0,White
Paul Strand,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3610270349,323,3,1,White
Paul Strand,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3354813166,323,3,2,White
Paula Modersohn-Becker,4,1991,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2809242999,324,0,0,White
Paula Modersohn-Becker,5,1995,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2635681239,324,0,0,White
Paula Modersohn-Becker,6,2001,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.2415444978,324,0,0,White
Paula Modersohn-Becker,7,2007,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.3484161488,324,0,0,White
Paula Modersohn-Becker,8,2011,German,German,Female,White,Not Hispanic or Latino origin,Janson,0.427035672,324,0,0,White
Peter Henry Emerson,3,1986,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.244639476,326,0,0,White
Peter Henry Emerson,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2475942982,326,0,0,White
Peter Henry Emerson,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2425413534,326,0,0,White
Peter Henry Emerson,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2166657295,326,0,0,White
Peter Henry Emerson,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.4119556135,326,1,0,White
Peter Henry Emerson,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.4165723171,326,1,0,White
Philipp Otto Runge,5,1995,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4290113186,328,0,0,White
Philipp Otto Runge,6,2001,German,German,Male,White,Not Hispanic or Latino origin,Janson,0.4056184005,328,0,0,White
Pierre Puvis de Chavannes,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4108432861,329,0,0,White
Pierre Puvis de Chavannes,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3964116743,329,0,0,White
Pierre Puvis de Chavannes,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3653084973,329,0,0,White
Pierre Puvis de Chavannes,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.338230433,329,0,0,White
Pierre Puvis de Chavannes,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2968976954,329,0,0,White
Pierre-Étienne-Théodore Rousseau,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4538661964,330,0,0,White
Pierre-Étienne-Théodore Rousseau,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4348792546,330,0,0,White
Pierre-Étienne-Théodore Rousseau,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4201047719,330,0,0,White
Pierre-Étienne-Théodore Rousseau,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.5590826183,330,0,0,White
Pierre-Étienne-Théodore Rousseau,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4149374179,330,0,0,White
Piet Mondrian,1,1963,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.91552068,331,2,0,White
Piet Mondrian,1.1,1969,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.9102878976,331,2,0,White
Piet Mondrian,2,1977,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.901004316,331,2,0,White
Piet Mondrian,3,1986,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.8469969769,331,3,0,White
Piet Mondrian,4,1991,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.457097166,331,3,0,White
Piet Mondrian,5,1995,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5476740238,331,3,0,White
Piet Mondrian,6,2001,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.9877500879,331,4,0,White
Piet Mondrian,7,2007,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4813154872,331,4,0,White
Piet Mondrian,8,2011,Dutch,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4924316401,331,4,0,White
Pompeo Batoni,7,2007,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2897270249,332,0,0,White
Raoul Hausmann,7,2007,Austrian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3540748797,334,0,0,White
Raymond Saunders,5,1995,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.3273004285,335,0,1,Non-White
Raymond Saunders,6,2001,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.3010645892,335,0,1,Non-White
René Magritte,4,1991,Belgian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2095028677,336,3,0,White
René Magritte,5,1995,Belgian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2635681239,336,3,0,White
René Magritte,6,2001,Belgian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2415444978,336,3,0,White
René Magritte,7,2007,Belgian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1843129511,336,3,0,White
René Magritte,8,2011,Belgian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2511205177,336,3,0,White
Richard Anuszkiewicz,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7852033219,337,8,5,White
Richard Anuszkiewicz,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.7970945563,337,11,5,White
Richard Anuszkiewicz,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3142543016,337,12,5,White
Richard Anuszkiewicz,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2669910866,337,12,5,White
Richard Anuszkiewicz,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.257920396,337,12,5,White
Richard Estes,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.2647091115,339,0,2,White
Richard Estes,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.263274055,339,0,2,White
Richard Hamilton,4,1991,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2761628711,340,5,0,White
Richard Hamilton,5,1995,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2885068518,340,5,0,White
Richard Hamilton,6,2001,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.3183852507,340,5,0,White
Richard Hamilton,7,2007,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2278043404,340,6,0,White
Richard Hamilton,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.2658346105,340,6,0,White
Robert Capa,3,1986,Hungarian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2264931412,342,2,0,White
Robert Capa,4,1991,Hungarian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2197059295,342,3,0,White
Robert Capa,5,1995,Hungarian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.2151576522,342,3,0,White
Robert Capa,6,2001,Hungarian-American,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1977704624,342,3,0,White
Robert Delaunay,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2738370119,343,6,0,White
Robert Delaunay,6,2001,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.2558734087,343,7,0,White
Robert Delaunay,7,2007,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.3455059443,343,8,0,White
Robert Delaunay,8,2011,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.4329213091,343,8,0,White
Robert Doisneau,3,1986,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.183479607,344,1,0,White
Robert Doisneau,4,1991,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1850155196,344,1,0,White
Robert Doisneau,5,1995,French,French,Male,White,Not Hispanic or Latino origin,Janson,0.1729411129,344,1,0,White
Robert Frank,3,1986,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5027206814,345,3,1,White
Robert Frank,4,1991,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3975793058,345,3,1,White
Robert Frank,5,1995,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3731029287,345,3,1,White
Robert Frank,6,2001,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.3516094287,345,3,1,White
Robert Frank,7,2007,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.4460696772,345,4,5,White
Robert Frank,8,2011,Swiss,Other,Male,White,Not Hispanic or Latino origin,Janson,0.5767924391,345,4,6,White
Robert Indiana,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1417414285,346,0,4,White
Robert Indiana,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.148462813,346,0,4,White
Robert Indiana,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1276964298,346,0,4,White
Robert Indiana,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.1292387821,346,0,4,White
Romare Bearden,5,1995,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.3532171457,349,4,7,Non-White
Romare Bearden,6,2001,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.3300373321,349,5,7,Non-White
Romare Bearden,7,2007,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.4604590217,349,5,8,Non-White
Romare Bearden,8,2011,American,American,Male,Black or African American,Not Hispanic or Latino origin,Janson,0.5767924391,349,5,8,Non-White
Rosa Bonheur,3,1986,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.3714957976,350,0,0,White
Rosa Bonheur,4,1991,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.3309193025,350,0,0,White
Rosa Bonheur,5,1995,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.3092076259,350,0,0,White
Rosa Bonheur,6,2001,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.3152360395,350,0,0,White
Rosa Bonheur,7,2007,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.593035004,350,0,0,White
Rosa Bonheur,8,2011,French,French,Female,White,Not Hispanic or Latino origin,Janson,0.6379376693,350,0,0,White
Roy Lichtenstein,1.1,1969,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3774480594,351,0,4,White
Roy Lichtenstein,2,1977,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3922717436,351,0,7,White
Roy Lichtenstein,3,1986,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.414005267,351,1,8,White
Roy Lichtenstein,4,1991,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3761528762,351,4,9,White
Roy Lichtenstein,5,1995,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3331683645,351,4,9,White
Roy Lichtenstein,6,2001,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.3130315917,351,6,9,White
Roy Lichtenstein,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4450996091,351,6,13,White
Roy Lichtenstein,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4695430513,351,7,15,White
Salvador Dalí,1,1963,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1206858996,352,4,0,White
Salvador Dalí,1.1,1969,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.119996103,352,5,0,White
Salvador Dalí,2,1977,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1332866143,352,5,0,White
Salvador Dalí,3,1986,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1364335539,352,5,0,White
Salvador Dalí,4,1991,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1249875063,352,5,0,White
Salvador Dalí,5,1995,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1154027407,352,5,0,White
Salvador Dalí,6,2001,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.1114820759,352,6,0,White
Salvador Dalí,7,2007,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.4885909984,352,7,0,White
Salvador Dalí,8,2011,Spanish,Spanish,Male,White,Hispanic or Latino origin,Janson,0.6434963266,352,8,0,White
Sebastiano Del Piombo,1,1963,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.09514391024,356,0,0,White
Sebastiano Del Piombo,1.1,1969,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.09460010235,356,0,0,White
Sebastiano Del Piombo,2,1977,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.09831537392,356,0,0,White
Sebastiano Del Piombo,3,1986,Italian,Other,Male,White,Not Hispanic or Latino origin,Janson,0.1539078022,356,0,0,White
Sigmar Polke,7,2007,German,German,Male,White,Not Hispanic or Latino origin,Janson,1.060607859,361,2,0,White
Sigmar Polke,8,2011,German,German,Male,White,Not Hispanic or Latino origin,Janson,1.278491177,361,2,0,White
Sir Joshua Reynolds,8,2011,British,British,Male,White,Not Hispanic or Latino origin,Janson,0.7203365891,362,0,0,White
Stuart Davis,7,2007,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4126023256,365,8,23,White
Stuart Davis,8,2011,American,American,Male,White,Not Hispanic or Latino origin,Janson,0.4603876158,365,8,25,White
Susan Rothenberg,4,1991,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.3088126687,366,2,3,White
Susan Rothenberg,5,1995,American,American,Female,White,Not Hispanic or Latino origin,Janson,0.6845925297,366,2,3,White
