Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
Vanuatu,VUT,2010,,,0.5636,,,,,,,0.5318,10.6667
Vanuatu,VUT,2011,,,0.5708,,,,,,,0.5114000000000001,10.5335
Vanuatu,VUT,2012,,,0.5714,,,,,,,0.5142,10.333300000000001
Vanuatu,VUT,2013,,,0.6333000000000001,,,,,,,0.5135000000000001,10.1625
Vanuatu,VUT,2014,,,0.6174000000000001,,,,,,,0.5125000000000001,9.9712
Vanuatu,VUT,2015,,,0.6034,,,,,,,0.5138,9.806600000000001
Vanuatu,VUT,2016,,,0.6082000000000001,,,,,,,0.5164,9.628300000000001
Vanuatu,VUT,2017,,,0.6122000000000001,,,,,,,0.5162,9.4514
Vanuatu,VUT,2018,,,0.6162000000000001,,,,,,,0.516,9.274600000000001
Venezuela,VEN,1961,0.5403,1.3799000000000001,1.0792000000000002,,7.934900000000001,0.49150000000000005,0.4873,10.0119,,0.2414,16.1142
Venezuela,VEN,1962,0.5258,1.4947000000000001,1.1184,,7.5837,0.5186000000000001,0.5538000000000001,12.542900000000001,,0.2701,16.5148
Venezuela,VEN,1963,0.5249,1.7791000000000001,1.0081,,7.5491,0.4723,0.4898,13.664900000000001,,0.2967,17.3841
Venezuela,VEN,1964,0.554,1.8271000000000002,1.0721,,8.2955,0.41910000000000003,0.42200000000000004,12.6203,,0.2924,17.386400000000002
Venezuela,VEN,1965,0.5806,1.9020000000000001,1.1282,,8.402800000000001,0.4234,0.5171,12.2904,,0.2882,18.2874
Venezuela,VEN,1966,0.5,1.7723,1.194,,7.6932,0.4424,0.5461,12.5098,,0.2846,18.3036
Venezuela,VEN,1967,0.5151,1.9512,1.0281,,8.2235,0.4485,0.5721,9.012,,0.2954,17.6248
Venezuela,VEN,1968,0.4757,2.1232,1.0550000000000002,,8.4284,0.3652,0.5602,8.414100000000001,,0.2771,19.205000000000002
Venezuela,VEN,1969,0.37210000000000004,2.0563000000000002,1.0456,,7.836,0.3316,0.554,8.0425,,0.25930000000000003,17.974800000000002
Venezuela,VEN,1970,0.3775,1.7369,1.2071,,8.658800000000001,0.3609,0.547,8.1632,,0.2675,18.0423
Venezuela,VEN,1971,0.4328,1.3588,1.214,,8.3215,0.3685,0.4567,8.0366,,0.2675,18.509600000000002
Venezuela,VEN,1972,0.4431,2.5207,1.0887,,8.4837,0.3552,0.41090000000000004,7.835,,0.248,19.5474
Venezuela,VEN,1973,0.45990000000000003,2.6709,1.0353,,9.9885,0.3774,0.3801,8.036,,0.2712,19.706500000000002
Venezuela,VEN,1974,0.3981,2.528,1.1976,,10.645100000000001,0.4076,0.33290000000000003,7.4054,,0.25620000000000004,20.090600000000002
Venezuela,VEN,1975,0.3669,3.1962,1.2909000000000002,,10.7513,0.41590000000000005,0.3478,8.4826,,0.2697,19.143700000000003
Venezuela,VEN,1976,0.4052,3.085,1.2185000000000001,,10.5596,0.4617,0.4187,7.8786000000000005,,0.2081,18.907500000000002
Venezuela,VEN,1977,0.3955,2.991,1.5609000000000002,,11.4208,0.46140000000000003,0.5478000000000001,6.7446,,0.23500000000000001,18.7865
Venezuela,VEN,1978,0.3809,3.019,1.4287,,10.9437,0.48650000000000004,0.4939,7.3354,,0.24000000000000002,19.3072
Venezuela,VEN,1979,0.3739,3.1192,1.498,,11.5219,0.4675,0.5004000000000001,7.3653,,0.24980000000000002,19.2861
Venezuela,VEN,1980,0.40090000000000003,3.0759000000000003,1.4596,,11.2486,0.5053,0.5101,8.5708,,0.22,18.6981
Venezuela,VEN,1981,0.3992,2.8005,1.451,,11.0614,0.5564,0.5149,7.533,,0.2215,19.4932
Venezuela,VEN,1982,0.37310000000000004,2.6756,1.6425,,12.7995,0.47750000000000004,0.4824,7.7010000000000005,,0.2084,19.543100000000003
Venezuela,VEN,1983,0.37970000000000004,2.7339,1.5726,,13.4776,0.4797,0.49200000000000005,8.013,,0.2063,20.2259
Venezuela,VEN,1984,0.367,2.6998,1.7489000000000001,,13.871,0.4587,0.513,8.0083,,0.1746,19.0191
Venezuela,VEN,1985,0.3839,2.6095,1.8608,,13.2789,0.5199,0.502,7.865200000000001,,0.2122,19.7101
Venezuela,VEN,1986,0.3502,2.5900000000000003,1.804,1.5,13.378,0.5182,0.5318,7.782500000000001,,0.22990000000000002,19.985
Venezuela,VEN,1987,0.3312,2.7350000000000003,1.85,1.6280000000000001,13.3306,0.5415,0.561,7.871,,0.225,19.9249
Venezuela,VEN,1988,0.334,2.8352,1.997,1.6929,13.1821,0.5503,0.5720000000000001,8.0306,,0.233,20.785
Venezuela,VEN,1989,0.3382,4.4507,2.085,0.7904,13.2871,0.5559000000000001,0.5526,8.106,,0.23700000000000002,20.8271
Venezuela,VEN,1990,0.34440000000000004,4.3135,2.168,1.1479000000000001,13.224,0.5922000000000001,0.5745,7.9811000000000005,,0.248,21.1145
Venezuela,VEN,1991,0.34590000000000004,4.0227,2.2848,1.4006,14.216600000000001,0.6149,0.5567,9.092600000000001,,0.25620000000000004,20.785400000000003
Venezuela,VEN,1992,0.3765,3.9200000000000004,2.2560000000000002,1.4501000000000002,15.3217,0.6402,0.5217,8.502,,0.24500000000000002,21.0993
Venezuela,VEN,1993,0.41910000000000003,4.6582,2.6203000000000003,1.5389000000000002,23.296300000000002,0.6287,0.5575,9.400500000000001,,0.24600000000000002,20.778200000000002
Venezuela,VEN,1994,0.4832,4.4085,2.8465000000000003,1.7973000000000001,16.2784,0.6879000000000001,0.5827,10.8289,,0.24600000000000002,21.457
Venezuela,VEN,1995,0.3977,4.2662,2.81,1.6683000000000001,16.5627,0.7492000000000001,0.5793,9.938,,0.2788,17.2792
Venezuela,VEN,1996,0.8709,4.5,2.8233,2.9172000000000002,17.286,0.7411,0.5750000000000001,10.483500000000001,,0.2792,20.4764
Venezuela,VEN,1997,1.2595,4.5807,2.8313,2.8853,17.9947,0.7577,0.5682,10.3597,,0.2984,21.6123
Venezuela,VEN,1998,1.6453,4.6167,2.7697000000000003,2.8119,18.1292,0.7502000000000001,1,12.4863,,0.2957,18.0181
Venezuela,VEN,1999,2.0037000000000003,4.8345,3.1324,2.7507,19.2728,0.7782,1.0182,13.3237,,0.27340000000000003,17.2468
Venezuela,VEN,2000,2.5749,4.897,3.5004,2.6582000000000003,17.2087,0.8152,1.28,12.564400000000001,,0.2847,17.1107
Venezuela,VEN,2001,2.7437,4.9355,3.4486000000000003,2.7559,17.6031,0.797,1.0952,12.762400000000001,,0.2948,17.886400000000002
Venezuela,VEN,2002,3,4.9754000000000005,3.1108000000000002,3.0551,17.8982,0.7896000000000001,0.7459,12.4694,,0.29300000000000004,15.9168
Venezuela,VEN,2003,2.9804,4.9408,3.4326000000000003,3.1632000000000002,18.9098,0.8081,1.4452,13.6296,,0.3027,16.4597
Venezuela,VEN,2004,3,4.9003000000000005,3.4501,2.971,18.573,0.8361000000000001,1.4545000000000001,11.7406,,0.31470000000000004,13.838000000000001
Venezuela,VEN,2005,2.9605,4.651,3.2616,1.8069000000000002,18.3026,0.8220000000000001,1.2836,11.3198,,0.3148,15.098400000000002
Venezuela,VEN,2006,3.0137,4.9503,3.3342,1.7885,18.669800000000002,0.8506,1.28,11.7444,,0.3309,14.850800000000001
Venezuela,VEN,2007,3,5.0514,3.4724000000000004,1.6239000000000001,18.5657,0.8284,1.2651000000000001,11.883600000000001,,0.3322,14.6414
Venezuela,VEN,2008,2.987,5.046600000000001,3.3327,1.6786,19.1154,0.8143,1.4657,12.1586,,0.4076,13.9739
Venezuela,VEN,2009,2.9792,4.792800000000001,3.0171,1.814,19.967200000000002,0.8118000000000001,1.4975,11.889700000000001,,0.46490000000000004,13.446100000000001
Venezuela,VEN,2010,2.9942,4.9851,3.7455000000000003,1.2592,17.621100000000002,0.8238000000000001,1.4083,9.8157,,0.3901,9.719800000000001
Venezuela,VEN,2011,3,5.3722,3.4881,1.1791,17.311500000000002,0.8180000000000001,1.4265,12.7027,,0.41800000000000004,10.141300000000001
Venezuela,VEN,2012,2.9863,4.9924,3.5161000000000002,1.2387000000000001,19.9696,0.6907,1.5365,12.2324,,0.5115000000000001,15.1439
Venezuela,VEN,2013,2.9815,5.0436000000000005,3.8327,1.131,19.7853,0.8743000000000001,1.3429,12.5134,,0.47050000000000003,15.365
Venezuela,VEN,2014,2.9815,5.1106,3.8323,1.0181,19.197100000000002,0.7721,1.3737000000000001,12.4687,,0.34550000000000003,14.8228
Venezuela,VEN,2015,2.9833000000000003,4.7398,3.1256,1.1923000000000001,18.5141,0.675,1.625,12.3991,,0.34840000000000004,14.999500000000001
Venezuela,VEN,2016,2.9787000000000003,3.8416,3.4079,1.1429,19.376,0.786,1.6833,12.333,,0.3607,14.6644
Venezuela,VEN,2017,2.9857,3.6818,3,1,18.181800000000003,0.7924,1.6736,12.238100000000001,,0.379,14.0538
Venezuela,VEN,2018,2.9724,4.1555,3.2357,1,18.8384,0.7707,1.6895,12.2371,,0.3921,14.1111
Vietnam,VNM,1961,,1.8966,1.123,0.41590000000000005,13.333300000000001,0.3569,,7.9069,,,9.9174
Vietnam,VNM,1962,,1.9937,1.1987,0.4063,15,0.36960000000000004,,7.314100000000001,,,9.783800000000001
Vietnam,VNM,1963,,2.14,0.9307000000000001,0.4,16.666700000000002,0.3078,,7.3055,,,9.8718
Vietnam,VNM,1964,,1.9441000000000002,1.2436,0.4375,16.666700000000002,0.3396,,7.0552,,,10
Vietnam,VNM,1965,,1.9414,1.1503,0.4355,13.75,0.3567,,7.2727,,,10.25
Vietnam,VNM,1966,,1.8079,0.9589000000000001,0.42250000000000004,15,0.3623,,7.1942,,,10.641
Vietnam,VNM,1967,,1.9159000000000002,1.1,0.4474,18,0.3865,,7.194100000000001,,,11.0256
Vietnam,VNM,1968,,1.7095,1.0962,0.45830000000000004,17,0.34400000000000003,,7.1111,,,11.5385
Vietnam,VNM,1969,,1.788,1.1198000000000001,0.4545,14.833300000000001,0.3699,,7.0455000000000005,,,11.5
Vietnam,VNM,1970,,2.1534,1.101,0.5379,16.666700000000002,0.3714,,7.2137,,,11.3415
Vietnam,VNM,1971,,2.2265,1.0038,0.5367000000000001,15,0.4058,,7.1324000000000005,,,11.1905
Vietnam,VNM,1972,,2.1935000000000002,1.1113,0.5385,17.5,0.4143,,7.2294,,,10.3261
Vietnam,VNM,1973,,2.2117,1.2521,0.5556,15,0.3846,,7.3333,,,9.958300000000001
Vietnam,VNM,1974,,2.1564,1.26,0.5714,12,0.41540000000000005,,7.3333,,,9.434000000000001
Vietnam,VNM,1975,,2.1198,1.0505,0.5092,11.1111,0.3885,,7.4207,,,9.6
Vietnam,VNM,1976,,2.2327,1.1491,0.5254,10.2562,0.4635,,7.8597,,,10.1852
Vietnam,VNM,1977,,1.9378000000000002,1.002,0.5095000000000001,9.241,0.451,,7.672300000000001,,,10.7143
Vietnam,VNM,1978,,1.7922,1.1045,0.5228,9.378300000000001,0.4797,,7.6031,,,11.5517
Vietnam,VNM,1979,,2.0716,0.9917,0.5497000000000001,6.5215000000000005,0.4307,,7.416600000000001,,,13.2123
Vietnam,VNM,1980,,2.0798,1.1006,0.6564,9.2886,1.0861,,7.502800000000001,,,13.314
Vietnam,VNM,1981,,2.1966,1.117,0.7392000000000001,8.0122,0.5,,7.825500000000001,,,12.328800000000001
Vietnam,VNM,1982,,2.5194,1.1487,0.7459,9.2797,0.5441,,7.8268,,,12.837800000000001
Vietnam,VNM,1983,,2.6272,1.2371,0.6577000000000001,8.1312,0.5257000000000001,,8.4665,,,11.8421
Vietnam,VNM,1984,,2.7323,1.377,0.7646000000000001,9.3301,0.5613,,8.788,,,12.820500000000001
Vietnam,VNM,1985,,2.7761,1.4777,0.7755000000000001,8.0051,0.5634,,8.775500000000001,,,13.5
Vietnam,VNM,1986,,2.806,1.4213,0.7953,9.2154,0.5901000000000001,,9.158900000000001,,,15.301300000000001
Vietnam,VNM,1987,,2.6954000000000002,1.3831,0.8124,12.4825,0.6013000000000001,,9.1616,,,14.375
Vietnam,VNM,1988,,2.9613,1.5962,0.8282,9.1636,0.5938,,8.9365,,,14.6386
Vietnam,VNM,1989,,3.2136,1.6449,0.8219000000000001,10.017900000000001,0.6381,,9.0843,,,14.5066
Vietnam,VNM,1990,,3.1815,1.554,0.7873,9.953700000000001,0.5709000000000001,,8.8621,,,13.835700000000001
Vietnam,VNM,1991,,3.1133,1.5013,0.7913,8.9905,0.5999,,8.9857,,,14.424800000000001
Vietnam,VNM,1992,,3.3342,1.5646,0.8222,10.089500000000001,0.5598000000000001,,9.048300000000001,,,15.1637
Vietnam,VNM,1993,,3.4815,1.7768000000000002,0.8801,9.5588,0.5794,,8.8129,,,14.8359
Vietnam,VNM,1994,,3.5657,2.1393,0.9432,9.5,0.6392,,8.4406,,,15.030800000000001
Vietnam,VNM,1995,,3.6898,2.1142000000000003,1.0363,10,0.6811,,7.8947,,,13.9753
Vietnam,VNM,1996,,3.7689000000000004,2.4979,1.0317,10,0.6489,,7.5011,,,13.7508
Vietnam,VNM,1997,,3.8768000000000002,2.49,1.062,9.7222,0.6898000000000001,,9.4473,,,14.243500000000001
Vietnam,VNM,1998,,4.0007,2.471,1.1337000000000002,9.8484,0.6506000000000001,,7.7003,,,14.7278
Vietnam,VNM,1999,,4.1018,2.5341,1.1402,11.7857,0.7180000000000001,,8.58,,,13.5336
Vietnam,VNM,2000,,4.2432,2.7471,1.2031,11.2751,0.6905,,8.3598,,,11.4193
Vietnam,VNM,2001,,4.2853,2.9633000000000003,1.2381,10.5317,0.7815000000000001,,12.005500000000001,,,11.255
Vietnam,VNM,2002,,4.5903,3.0759000000000003,1.2963,11.7585,0.7137,,13.1691,,,11.439
Vietnam,VNM,2003,,4.6387,3.4363,1.3267,10.6935,0.761,,14.2751,,,14.4184
Vietnam,VNM,2004,,4.855300000000001,3.4617,1.3379,10.7353,0.8304,,14.9786,,,14.3719
Vietnam,VNM,2005,,4.8891,3.5979,1.4341000000000002,10.5714,0.8426,,15.7843,,,14.3152
Vietnam,VNM,2006,,4.8943,3.7310000000000003,1.3906,10.5714,0.9191,,16.3773,,,14.3617
Vietnam,VNM,2007,,4.9869,3.9259000000000004,1.4701,10.333300000000001,0.8581000000000001,,16.5344,,,14.263200000000001
Vietnam,VNM,2008,,5.2336,3.1753,1.393,10.5556,0.9463,,16.8049,,,14.7368
Vietnam,VNM,2009,,5.2372000000000005,4.0137,1.4639,10.486500000000001,0.9541000000000001,,16.7989,,,15.1742
Vietnam,VNM,2010,,5.341600000000001,4.0899,1.5096,11.8986,0.9815,,17.2602,,,15.6369
Vietnam,VNM,2011,,5.5383000000000004,4.3128,1.4694,13.781,0.9954000000000001,,17.7327,,,16.3682
Vietnam,VNM,2012,,5.6353,4.3019,1.4520000000000002,14.635200000000001,0.9966,,17.6445,,,16.508100000000002
Vietnam,VNM,2013,,5.5726,4.4354000000000005,1.4360000000000002,13.58,1.0254,,17.933400000000002,,,16.8324
Vietnam,VNM,2014,,5.7538,4.414000000000001,1.4316,14.095400000000001,1.0393000000000001,,18.4707,,,16.2329
Vietnam,VNM,2015,,5.7597000000000005,4.5394000000000005,1.4545000000000001,14.6243,1.0578,,18.9085,,,16.4561
Vietnam,VNM,2016,,5.5738,4.5529,1.6138000000000001,14.274000000000001,1.0299,,19.1658,,,16.177300000000002
Vietnam,VNM,2017,,5.5476,4.6483,1.498,14.8276,1.0877000000000001,,19.2818,,,16.3033
Vietnam,VNM,2018,,5.8180000000000005,4.7202,1.5244,15.254800000000001,1.2477,,19.194300000000002,,,16.2424
Wallis and Futuna,WLF,1961,,,,,,,,9.090900000000001,,,5.6000000000000005
Wallis and Futuna,WLF,1962,,,,,,,,9.090900000000001,,,5.66
Wallis and Futuna,WLF,1963,,,,,,,,9.090900000000001,,,5.5882000000000005
Wallis and Futuna,WLF,1964,,,,,,,,9.090900000000001,,,5.6863
Wallis and Futuna,WLF,1965,,,,,,,,9.090900000000001,,,5.7451
Wallis and Futuna,WLF,1966,,,,,,,,9.090900000000001,,,5.673100000000001
Wallis and Futuna,WLF,1967,,,,,,,,9.1304,,,5.6226
Wallis and Futuna,WLF,1968,,,,,,,,9.1304,,,5.5556
Wallis and Futuna,WLF,1969,,,,,,,,10,,,5.5455000000000005
Wallis and Futuna,WLF,1970,,,,,,,,10,,,5.5357
Wallis and Futuna,WLF,1971,,,,,,,,10,,,5.5263
Wallis and Futuna,WLF,1972,,,,,,,,10,,,5.5172
Wallis and Futuna,WLF,1973,,,,,,,,10,,,5.5932
Wallis and Futuna,WLF,1974,,,,,,,,10,,,5.6667000000000005
Wallis and Futuna,WLF,1975,,,,,,,,10,,,5.8333
Wallis and Futuna,WLF,1976,,,,,,,,10.217400000000001,,,5.8333
Wallis and Futuna,WLF,1977,,,,,,,,10.260900000000001,,,5.8333
Wallis and Futuna,WLF,1978,,,,,,,,10.434800000000001,,,5.8904000000000005
Wallis and Futuna,WLF,1979,,,,,,,,10.434800000000001,,,5.8904000000000005
Wallis and Futuna,WLF,1980,,,,,,,,10.434800000000001,,,5.8904000000000005
Wallis and Futuna,WLF,1981,,,,,,,,10.434800000000001,,,5.8904000000000005
Wallis and Futuna,WLF,1982,,,,,,,,10.434800000000001,,,5.8904000000000005
Wallis and Futuna,WLF,1983,,,,,,,,10.434800000000001,,,5.479500000000001
Wallis and Futuna,WLF,1984,,,,,,,,10.434800000000001,,,5.479500000000001
Wallis and Futuna,WLF,1985,,,,,,,,10.434800000000001,,,5.2
Wallis and Futuna,WLF,1986,,,,,,,,10.434800000000001,,,5.2
Wallis and Futuna,WLF,1987,,,,,,,,10.434800000000001,,,5.3333
Wallis and Futuna,WLF,1988,,,,,,,,10.434800000000001,,,5.4667
Wallis and Futuna,WLF,1989,,,,,,,,10.434800000000001,,,5.4667
Wallis and Futuna,WLF,1990,,,,,,,,9.543800000000001,,,5.0802000000000005
Wallis and Futuna,WLF,1991,,,,,,,,6.2344,,,2.3793
Wallis and Futuna,WLF,1992,,,,,,,,6.4712000000000005,,,2.3968000000000003
Wallis and Futuna,WLF,1993,,,,,,,,6.708,,,2.4142
Wallis and Futuna,WLF,1994,,,,,,,,6.9447,,,2.4317
Wallis and Futuna,WLF,1995,,,,,,,,7.181500000000001,,,2.4491
Wallis and Futuna,WLF,1996,,,,,,,,7.4183,,,2.5695
Wallis and Futuna,WLF,1997,,,,,,,,7.6551,,,2.873
Wallis and Futuna,WLF,1998,,,,,,,,7.891900000000001,,,3.1765000000000003
Wallis and Futuna,WLF,1999,,,,,,,,8.1286,,,3.4801
Wallis and Futuna,WLF,2000,,,,,,,,8.365400000000001,,,3.7836000000000003
Wallis and Futuna,WLF,2001,,,,,,,,8.6022,,,4.0871
Wallis and Futuna,WLF,2002,,,,,,,,8.839,,,4.3907
Wallis and Futuna,WLF,2003,,,,,,,,9.075800000000001,,,4.6942
Wallis and Futuna,WLF,2004,,,,,,,,9.42,,,4.8646
Wallis and Futuna,WLF,2005,,,,,,,,9.7996,,,5.282500000000001
Wallis and Futuna,WLF,2006,,,,,,,,10.208300000000001,,,5.5263
Wallis and Futuna,WLF,2007,,,,,,,,10.200000000000001,,,5.5844000000000005
Wallis and Futuna,WLF,2008,,,,,,,,10.7194,,,6.2182
Wallis and Futuna,WLF,2009,,,,,,,,11.127,,,6.6521
Wallis and Futuna,WLF,2010,,,,,,,,11.540000000000001,,,7.122800000000001
Wallis and Futuna,WLF,2011,,,,,,,,11.952,,,7.6208
Wallis and Futuna,WLF,2012,,,,,,,,12.5,,,8.441600000000001
Wallis and Futuna,WLF,2013,,,,,,,,12.5,,,8.603200000000001
Wallis and Futuna,WLF,2014,,,,,,,,12.7896,,,8.9603
Wallis and Futuna,WLF,2015,,,,,,,,13.327200000000001,,,9.4247
Wallis and Futuna,WLF,2016,,,,,,,,13.6439,,,9.923300000000001
Wallis and Futuna,WLF,2017,,,,,,,,13.997,,,9.4361
Wallis and Futuna,WLF,2018,,,,,,,,14.350200000000001,,,9.594700000000001
Western Africa,,1961,1.6334000000000002,0.9342,0.7414000000000001,0.34940000000000004,9.1727,0.2853,0.5208,7.8266,0.6667000000000001,0.2587,7.5273
Western Africa,,1962,1.6082,1.0229000000000001,0.7681,0.36460000000000004,9.8208,0.2891,0.5333,7.3978,0.6667000000000001,0.2617,8.3826
Western Africa,,1963,1.6071,1.0793000000000001,0.8234,0.3679,10.3344,0.24680000000000002,0.5667,7.6787,0.6667000000000001,0.275,8.5252
Western Africa,,1964,1.639,1.0638,0.7243,0.3279,10.333300000000001,0.2399,0.5625,7.442500000000001,0.7000000000000001,0.3582,8.414100000000001
Western Africa,,1965,1.6332,1.0778,0.7651,0.3048,10.7667,0.2843,0.625,7.890300000000001,0.6667000000000001,0.2553,8.5839
Western Africa,,1966,1.7093,1.2089,0.8380000000000001,0.3245,10.8772,0.2841,0.5333,7.7731,0.6667000000000001,0.3356,8.9295
Western Africa,,1967,1.7907000000000002,1.2755,0.7818,0.36050000000000004,10.2194,0.30110000000000003,0.5,7.6713000000000005,0.6667000000000001,0.32480000000000003,8.4612
Western Africa,,1968,1.6788,1.2749000000000001,0.8524,0.3507,10.625,0.2634,0.5333,8.0923,0.6875,0.2843,8.9381
Western Africa,,1969,1.7144000000000001,1.3282,0.8568,0.3865,11.644300000000001,0.2771,0.5,8.2372,0.6875,0.32580000000000003,8.7377
Western Africa,,1970,1.6251,1.2528000000000001,0.9257000000000001,0.3141,11.337,0.2728,0.5333,9.189,0.6875,0.3531,8.0581
Western Africa,,1971,1.6500000000000001,1.2785,0.9449000000000001,0.31520000000000004,10.1327,0.3074,0.5,8.399700000000001,0.6875,0.3677,8.2169
Western Africa,,1972,1.6537000000000002,1.3005,0.6964,0.31520000000000004,8.8587,0.3529,0.5,8.3133,0.6667000000000001,0.3275,8.9425
Western Africa,,1973,1.3655000000000002,1.2392,0.7577,0.3201,8.2682,0.3209,0.5,8.2681,0.75,0.2979,8.148200000000001
Western Africa,,1974,1.4137000000000002,1.4154,0.8854000000000001,0.3255,7.6606000000000005,0.3508,0.5455,8.0182,0.7619,0.3269,8.789200000000001
Western Africa,,1975,1.5447000000000002,1.4075,0.9962000000000001,0.3255,7.349900000000001,0.3603,0.5455,8.5013,0.7727,0.3272,8.5832
Western Africa,,1976,1.6576000000000002,1.3005,0.9125000000000001,0.31870000000000004,7.3078,0.3431,0.5455,8.8482,0.7826000000000001,0.2949,7.6901
Western Africa,,1977,1.8473000000000002,1.3094000000000001,0.8462000000000001,0.319,7.289700000000001,0.3536,0.5882000000000001,8.7529,0.8333,0.3004,8.3293
Western Africa,,1978,1.9036000000000002,1.3874,0.9158000000000001,0.3017,8.1153,0.38,0.6176,9.2665,0.5,0.2833,9.2271
Western Africa,,1979,1.9672,1.3404,0.8527,0.29450000000000004,8.1205,0.32680000000000003,0.6286,8.9785,0.6667000000000001,0.3108,8.287600000000001
Western Africa,,1980,2.1093,1.4156,0.9349000000000001,0.2888,8.0715,0.2868,0.6328,8.553600000000001,0.6875,0.3115,8.6617
Western Africa,,1981,2.1978,1.4846000000000001,1.0154,0.2686,7.902900000000001,0.306,0.6389,8.4078,0.8824000000000001,0.3159,8.670300000000001
Western Africa,,1982,2.1359,1.482,0.9578000000000001,0.2401,7.6543,0.32780000000000004,0.6842,8.1241,0.9118,0.28400000000000003,8.475200000000001
Western Africa,,1983,1.6788,1.4562000000000002,0.78,0.2293,7.0831,0.2736,0.7077,7.783,0.9143,0.2963,8.616900000000001
Western Africa,,1984,1.6695,1.55,0.9750000000000001,0.23550000000000001,6.881600000000001,0.3703,0.6579,8.3451,0.9444,0.3513,8.9936
Western Africa,,1985,2.0381,1.5887,1.0597,0.3062,6.9510000000000005,0.3125,0.7250000000000001,9.3549,0.9722000000000001,0.3372,9.266200000000001
Western Africa,,1986,1.9375,1.5778,1.119,0.33590000000000003,6.8425,0.3299,0.75,9.1758,0.9722000000000001,0.3527,9.2626
Western Africa,,1987,1.8921000000000001,1.6840000000000002,1.1538000000000002,0.33580000000000004,7.270300000000001,0.39,0.76,9.0235,1,0.372,9.644
Western Africa,,1988,1.2403,1.621,1.3483,0.34490000000000004,7.298,0.3201,0.761,9.4358,1,0.441,9.265500000000001
Western Africa,,1989,1.199,1.6839000000000002,1.2287000000000001,0.4031,7.0459000000000005,0.3498,0.7619,9.159600000000001,1,0.4722,9.1426
Western Africa,,1990,0.9833000000000001,1.6884000000000001,1.1184,0.30710000000000004,9.0205,0.3304,1.2619,9.9929,1.0250000000000001,0.44720000000000004,9.0051
Western Africa,,1991,1.3186,1.6783000000000001,1.1629,0.31920000000000004,9.6951,1.6716,0.5158,9.6081,1.0146,0.4404,8.520800000000001
Western Africa,,1992,1.4617,1.6753,1.1268,0.3143,9.5843,1.6196000000000002,0.4408,9.7964,1.0526,0.4843,8.3368
Western Africa,,1993,2.3143000000000002,1.7536,1.2049,0.3183,9.4801,1.2098,0.42210000000000003,9.9349,0.8824000000000001,0.4726,9.2971
Western Africa,,1994,2.3405,1.4463000000000001,1.2596,0.3099,9.1012,1.6783000000000001,0.4068,9.892100000000001,1.0126,0.4801,8.8953
Western Africa,,1995,2.2082,1.5463,1.2653,0.47390000000000004,9.4198,1.3375000000000001,0.39590000000000003,10.054,1.0262,0.466,8.9369
Western Africa,,1996,2.0332,1.7062000000000002,1.3170000000000002,0.6441,7.042000000000001,1.1906,0.38520000000000004,10.1134,1.0766,0.5065000000000001,9.2985
Western Africa,,1997,2.5049,1.5877000000000001,1.2993000000000001,0.6675,6.8832,1.2032,0.376,10.944,0.8824000000000001,0.48190000000000005,9.0878
Western Africa,,1998,2.0397000000000003,1.6547,1.3170000000000002,0.7371000000000001,6.797000000000001,1.1901000000000002,0.36110000000000003,10.279,1.4525000000000001,0.5036,9.7849
Western Africa,,1999,2.0284,1.6687,1.5123,0.8006000000000001,3.0983,1.2819,0.35600000000000004,9.6393,2,0.4592,10.191600000000001
Western Africa,,2000,1.5003,1.6528,1.3459,0.8266,3.1321000000000003,1.2389000000000001,0.35600000000000004,9.728200000000001,2,0.4832,10.2878
Western Africa,,2001,1.131,1.5306000000000002,1.3892,0.8377,3.1384000000000003,1.0731,0.35660000000000003,9.739700000000001,2,0.4713,10.5967
Western Africa,,2002,1.0556,1.5242,1.4442000000000002,0.8541000000000001,3.2078,1.0135,0.3588,9.975200000000001,2,0.4767,10.8474
Western Africa,,2003,1.1163,1.5958,1.5082,0.8888,3.1773000000000002,1.0309000000000001,0.3518,10.2362,1.9825000000000002,0.49360000000000004,10.837100000000001
Western Africa,,2004,1.1908,1.5725,1.5419,0.8897,3.2252,1.0357,0.3538,10.5809,,0.49920000000000003,11.2072
Western Africa,,2005,1.1881000000000002,1.6215000000000002,1.5873000000000002,0.9393,3.3125,1.0634000000000001,0.3589,10.7703,,0.4723,10.702200000000001
