Entity,Code,Year,Arable land needed to produce a fixed quantity of crops ((1.0 = 1961))
United Arab Emirates,ARE,2006,0.094902913
United Arab Emirates,ARE,2007,0.083908809
United Arab Emirates,ARE,2008,0.090117115
United Arab Emirates,ARE,2009,0.09127394
United Arab Emirates,ARE,2010,0.086783697
United Arab Emirates,ARE,2011,0.195188391
United Arab Emirates,ARE,2012,0.182547033
United Arab Emirates,ARE,2013,0.175041186
United Arab Emirates,ARE,2014,0.159096581
United Kingdom,GBR,1961,1
United Kingdom,GBR,1962,0.88937862
United Kingdom,GBR,1963,0.888581798
United Kingdom,GBR,1964,0.832519477
United Kingdom,GBR,1965,0.80459596
United Kingdom,GBR,1966,0.856545652
United Kingdom,GBR,1967,0.794176321
United Kingdom,GBR,1968,0.806282329
United Kingdom,GBR,1969,0.795116824
United Kingdom,GBR,1970,0.744260852
United Kingdom,GBR,1971,0.711164613
United Kingdom,GBR,1972,0.74569036
United Kingdom,GBR,1973,0.705390872
United Kingdom,GBR,1974,0.690756967
United Kingdom,GBR,1975,0.83081136
United Kingdom,GBR,1976,0.861847509
United Kingdom,GBR,1977,0.68583671
United Kingdom,GBR,1978,0.654064226
United Kingdom,GBR,1979,0.653196286
United Kingdom,GBR,1980,0.61405769
United Kingdom,GBR,1981,0.638085803
United Kingdom,GBR,1982,0.556417405
United Kingdom,GBR,1983,0.598038391
United Kingdom,GBR,1984,0.486578192
United Kingdom,GBR,1985,0.554955732
United Kingdom,GBR,1986,0.524553254
United Kingdom,GBR,1987,0.546040179
United Kingdom,GBR,1988,0.533739047
United Kingdom,GBR,1989,0.509174393
United Kingdom,GBR,1990,0.4932578
United Kingdom,GBR,1991,0.488191614
United Kingdom,GBR,1992,0.463923118
United Kingdom,GBR,1993,0.458519763
United Kingdom,GBR,1994,0.466824684
United Kingdom,GBR,1995,0.473102175
United Kingdom,GBR,1996,0.435710332
United Kingdom,GBR,1997,0.460731323
United Kingdom,GBR,1998,0.46868317
United Kingdom,GBR,1999,0.431899778
United Kingdom,GBR,2000,0.435331724
United Kingdom,GBR,2001,0.475201739
United Kingdom,GBR,2002,0.43140419
United Kingdom,GBR,2003,0.445706658
United Kingdom,GBR,2004,0.448720704
United Kingdom,GBR,2005,0.443092231
United Kingdom,GBR,2006,0.48783426
United Kingdom,GBR,2007,0.513631981
United Kingdom,GBR,2008,0.439472542
United Kingdom,GBR,2009,0.46045901
United Kingdom,GBR,2010,0.458960805
United Kingdom,GBR,2011,0.445857056
United Kingdom,GBR,2012,0.528346836
United Kingdom,GBR,2013,0.506693664
United Kingdom,GBR,2014,0.437668661
United States,USA,1961,1
United States,USA,1962,0.971498343
United States,USA,1963,0.944858707
United States,USA,1964,0.97361567
United States,USA,1965,0.886948382
United States,USA,1966,0.901078778
United States,USA,1967,0.848925054
United States,USA,1968,0.846092088
United States,USA,1969,0.874279497
United States,USA,1970,0.918430818
United States,USA,1971,0.799558969
United States,USA,1972,0.800419548
United States,USA,1973,0.745967618
United States,USA,1974,0.815638568
United States,USA,1975,0.718905505
United States,USA,1976,0.720635584
United States,USA,1977,0.661998914
United States,USA,1978,0.66268974
United States,USA,1979,0.596525099
United States,USA,1980,0.663560173
United States,USA,1981,0.575606318
United States,USA,1982,0.567700172
United States,USA,1983,0.779670276
United States,USA,1984,0.599531717
United States,USA,1985,0.560871437
United States,USA,1986,0.614603515
United States,USA,1987,0.605185638
United States,USA,1988,0.713578536
United States,USA,1989,0.604071295
United States,USA,1990,0.563506062
United States,USA,1991,0.579120499
United States,USA,1992,0.509725636
United States,USA,1993,0.59350387
United States,USA,1994,0.469825373
United States,USA,1995,0.550543274
United States,USA,1996,0.48854308
United States,USA,1997,0.462967632
United States,USA,1998,0.465847249
United States,USA,1999,0.458211237
United States,USA,2000,0.446254954
United States,USA,2001,0.45799677
United States,USA,2002,0.470968146
United States,USA,2003,0.447726351
United States,USA,2004,0.387634202
United States,USA,2005,0.397687832
United States,USA,2006,0.401819122
United States,USA,2007,0.379129957
United States,USA,2008,0.385646391
United States,USA,2009,0.360487337
United States,USA,2010,0.356046732
United States,USA,2011,0.360047022
United States,USA,2012,0.371651865
United States,USA,2013,0.338114056
United States,USA,2014,0.325732927
Uruguay,URY,1961,1
Uruguay,URY,1962,0.924690399
Uruguay,URY,1963,0.928234752
Uruguay,URY,1964,0.855897281
Uruguay,URY,1965,0.805799705
Uruguay,URY,1966,0.761377967
Uruguay,URY,1967,0.899826109
Uruguay,URY,1968,0.831927485
Uruguay,URY,1969,0.676794945
Uruguay,URY,1970,0.588429893
Uruguay,URY,1971,0.615781876
Uruguay,URY,1972,0.654945052
Uruguay,URY,1973,0.545357952
Uruguay,URY,1974,0.482413088
Uruguay,URY,1975,0.489612024
Uruguay,URY,1976,0.421006904
Uruguay,URY,1977,0.521597817
Uruguay,URY,1978,0.5188667
Uruguay,URY,1979,0.455948725
Uruguay,URY,1980,0.454805869
Uruguay,URY,1981,0.371229231
Uruguay,URY,1982,0.383737683
Uruguay,URY,1983,0.412629201
Uruguay,URY,1984,0.390612356
Uruguay,URY,1985,0.37919413
Uruguay,URY,1986,0.379406989
Uruguay,URY,1987,0.360762883
Uruguay,URY,1988,0.321456482
Uruguay,URY,1989,0.301622766
Uruguay,URY,1990,0.336336096
Uruguay,URY,1991,0.33860088
Uruguay,URY,1992,0.289519853
Uruguay,URY,1993,0.286114646
Uruguay,URY,1994,0.300270411
Uruguay,URY,1995,0.267216138
Uruguay,URY,1996,0.227318105
Uruguay,URY,1997,0.22850077
Uruguay,URY,1998,0.24153089
Uruguay,URY,1999,0.211081393
Uruguay,URY,2000,0.257227011
Uruguay,URY,2001,0.262853787
Uruguay,URY,2002,0.277457959
Uruguay,URY,2003,0.235538099
Uruguay,URY,2004,0.187816344
Uruguay,URY,2005,0.186950875
Uruguay,URY,2006,0.17417501
Uruguay,URY,2007,0.179915043
Uruguay,URY,2008,0.202152329
Uruguay,URY,2009,0.213521775
Uruguay,URY,2010,0.187771167
Uruguay,URY,2011,0.193622667
Uruguay,URY,2012,0.175839846
Uruguay,URY,2013,0.178152387
Uruguay,URY,2014,0.172473987
Vanuatu,VUT,1961,1
Vanuatu,VUT,1962,1.010982659
Vanuatu,VUT,1963,0.912482066
Vanuatu,VUT,1964,0.881885794
Vanuatu,VUT,1965,1.375499093
Vanuatu,VUT,1966,1.214096916
Vanuatu,VUT,1967,1.049480729
Vanuatu,VUT,1968,1.185762712
Vanuatu,VUT,1969,1.126012133
Vanuatu,VUT,1970,1.398640544
Vanuatu,VUT,1971,1.306686589
Vanuatu,VUT,1972,1.813688213
Vanuatu,VUT,1973,1.589277601
Vanuatu,VUT,1974,1.227655592
Vanuatu,VUT,1975,1.352047349
Vanuatu,VUT,1976,1.267534821
Vanuatu,VUT,1977,1.162353401
Vanuatu,VUT,1978,1.106344186
Vanuatu,VUT,1979,1.182089552
Vanuatu,VUT,1980,1.37551065
Vanuatu,VUT,1981,1.185974304
Vanuatu,VUT,1982,1.355399205
Vanuatu,VUT,1983,1.324372929
Vanuatu,VUT,1984,1.17195745
Vanuatu,VUT,1985,1.291251384
Vanuatu,VUT,1986,1.218603031
Vanuatu,VUT,1987,1.239217076
Vanuatu,VUT,1988,1.348236654
Vanuatu,VUT,1989,1.535052112
Vanuatu,VUT,1990,1.152553542
Vanuatu,VUT,1991,1.421084704
Vanuatu,VUT,1992,1.465591285
Vanuatu,VUT,1993,1.48220339
Vanuatu,VUT,1994,1.483146067
Vanuatu,VUT,1995,1.409205358
Vanuatu,VUT,1996,1.365872706
Vanuatu,VUT,1997,1.134057384
Vanuatu,VUT,1998,1.08054676
Vanuatu,VUT,1999,1.364274571
Vanuatu,VUT,2000,1.446351044
Vanuatu,VUT,2001,1.372841444
Vanuatu,VUT,2002,1.498554139
Vanuatu,VUT,2003,1.462221758
Vanuatu,VUT,2004,1.411052844
Vanuatu,VUT,2005,1.400600601
Vanuatu,VUT,2006,1.386170002
Vanuatu,VUT,2007,1.376758831
Vanuatu,VUT,2008,1.356734219
Vanuatu,VUT,2009,1.343189018
Vanuatu,VUT,2010,1.02355523
Vanuatu,VUT,2011,1.07755102
Vanuatu,VUT,2012,1.063625998
Vanuatu,VUT,2013,0.989183457
Vanuatu,VUT,2014,1.109243697
Venezuela,VEN,1961,1
Venezuela,VEN,1962,0.996435426
Venezuela,VEN,1963,0.942913248
Venezuela,VEN,1964,0.900116561
Venezuela,VEN,1965,0.838763885
Venezuela,VEN,1966,0.818267282
Venezuela,VEN,1967,0.786588244
Venezuela,VEN,1968,0.770227198
Venezuela,VEN,1969,0.746247349
Venezuela,VEN,1970,0.70455519
Venezuela,VEN,1971,0.716442443
Venezuela,VEN,1972,0.735451175
Venezuela,VEN,1973,0.721031746
Venezuela,VEN,1974,0.687987648
Venezuela,VEN,1975,0.6583719
Venezuela,VEN,1976,0.71312043
Venezuela,VEN,1977,0.610787473
Venezuela,VEN,1978,0.618907018
Venezuela,VEN,1979,0.60402126
Venezuela,VEN,1980,0.608045109
Venezuela,VEN,1981,0.586301029
Venezuela,VEN,1982,0.578783075
Venezuela,VEN,1983,0.571125184
Venezuela,VEN,1984,0.567194192
Venezuela,VEN,1985,0.560629257
Venezuela,VEN,1986,0.542876582
Venezuela,VEN,1987,0.524653424
Venezuela,VEN,1988,0.492995602
Venezuela,VEN,1989,0.459950885
Venezuela,VEN,1990,0.464866252
Venezuela,VEN,1991,0.437386623
Venezuela,VEN,1992,0.409926056
Venezuela,VEN,1993,0.419855081
Venezuela,VEN,1994,0.392229718
Venezuela,VEN,1995,0.392554922
Venezuela,VEN,1996,0.379826312
Venezuela,VEN,1997,0.362482959
Venezuela,VEN,1998,0.358088742
Venezuela,VEN,1999,0.347110057
Venezuela,VEN,2000,0.329129904
Venezuela,VEN,2001,0.334831097
Venezuela,VEN,2002,0.349287392
Venezuela,VEN,2003,0.357087787
Venezuela,VEN,2004,0.345836715
Venezuela,VEN,2005,0.325505298
Venezuela,VEN,2006,0.326912612
Venezuela,VEN,2007,0.317514968
Venezuela,VEN,2008,0.308533587
Venezuela,VEN,2009,0.317395905
Venezuela,VEN,2010,0.355210426
Venezuela,VEN,2011,0.325857586
Venezuela,VEN,2012,0.348622289
Venezuela,VEN,2013,0.326612541
Venezuela,VEN,2014,0.331833985
Vietnam,VNM,1961,1
Vietnam,VNM,1962,0.938139535
Vietnam,VNM,1963,0.94120392
Vietnam,VNM,1964,0.927782889
Vietnam,VNM,1965,0.943846514
Vietnam,VNM,1966,1.016120907
Vietnam,VNM,1967,0.967623551
Vietnam,VNM,1968,1.032809831
Vietnam,VNM,1969,0.998122203
Vietnam,VNM,1970,0.908962183
Vietnam,VNM,1971,0.885746266
Vietnam,VNM,1972,0.872648679
Vietnam,VNM,1973,0.856533214
Vietnam,VNM,1974,0.857414534
Vietnam,VNM,1975,0.899484808
Vietnam,VNM,1976,0.803672488
Vietnam,VNM,1977,0.837484421
Vietnam,VNM,1978,0.841117715
Vietnam,VNM,1979,0.747635368
Vietnam,VNM,1980,0.703858864
Vietnam,VNM,1981,0.674570488
Vietnam,VNM,1982,0.609158988
Vietnam,VNM,1983,0.598206817
Vietnam,VNM,1984,0.559408708
Vietnam,VNM,1985,0.535691849
Vietnam,VNM,1986,0.51182515
Vietnam,VNM,1987,0.515036221
Vietnam,VNM,1988,0.476993243
Vietnam,VNM,1989,0.438740551
Vietnam,VNM,1990,0.424020467
Vietnam,VNM,1991,0.415429501
Vietnam,VNM,1992,0.393977037
Vietnam,VNM,1993,0.37295695
Vietnam,VNM,1994,0.3534613
Vietnam,VNM,1995,0.328467172
Vietnam,VNM,1996,0.318518809
Vietnam,VNM,1997,0.305258442
Vietnam,VNM,1998,0.29971511
Vietnam,VNM,1999,0.287139918
Vietnam,VNM,2000,0.28056596
Vietnam,VNM,2001,0.293502046
Vietnam,VNM,2002,0.270905195
Vietnam,VNM,2003,0.259149371
Vietnam,VNM,2004,0.240553288
Vietnam,VNM,2005,0.232319136
Vietnam,VNM,2006,0.224417499
Vietnam,VNM,2007,0.214565026
Vietnam,VNM,2008,0.205305967
Vietnam,VNM,2009,0.205323968
Vietnam,VNM,2010,0.203311197
Vietnam,VNM,2011,0.194543043
Vietnam,VNM,2012,0.179504812
Vietnam,VNM,2013,0.179456905
Vietnam,VNM,2014,0.174249135
Wallis and Futuna,WLF,1961,1
Wallis and Futuna,WLF,1962,0.997481813
Wallis and Futuna,WLF,1963,0.995531974
Wallis and Futuna,WLF,1964,0.991241485
Wallis and Futuna,WLF,1965,0.988767161
Wallis and Futuna,WLF,1966,0.986987818
Wallis and Futuna,WLF,1967,0.934224319
Wallis and Futuna,WLF,1968,0.932513733
Wallis and Futuna,WLF,1969,0.923694779
Wallis and Futuna,WLF,1970,0.919881306
Wallis and Futuna,WLF,1971,0.911764706
Wallis and Futuna,WLF,1972,0.908395974
Wallis and Futuna,WLF,1973,0.901048907
Wallis and Futuna,WLF,1974,0.891918939
Wallis and Futuna,WLF,1975,0.882972136
Wallis and Futuna,WLF,1976,0.871744712
Wallis and Futuna,WLF,1977,0.867502129
Wallis and Futuna,WLF,1978,0.806469856
Wallis and Futuna,WLF,1979,0.806561086
Wallis and Futuna,WLF,1980,0.809675221
Wallis and Futuna,WLF,1981,0.810411457
Wallis and Futuna,WLF,1982,0.810964513
Wallis and Futuna,WLF,1983,0.83284663
Wallis and Futuna,WLF,1984,0.835873388
Wallis and Futuna,WLF,1985,0.868558899
Wallis and Futuna,WLF,1986,0.868347339
Wallis and Futuna,WLF,1987,0.851343284
Wallis and Futuna,WLF,1988,0.835188005
Wallis and Futuna,WLF,1989,0.832457677
Wallis and Futuna,WLF,1990,0.866553233
Wallis and Futuna,WLF,1991,0.827626233
Wallis and Futuna,WLF,1992,0.827146172
Wallis and Futuna,WLF,1993,0.817098327
Wallis and Futuna,WLF,1994,0.807200272
Wallis and Futuna,WLF,1995,0.823230574
Wallis and Futuna,WLF,1996,0.80121362
Wallis and Futuna,WLF,1997,0.796826106
Wallis and Futuna,WLF,1998,0.792310257
Wallis and Futuna,WLF,1999,0.779575771
Wallis and Futuna,WLF,2000,0.756659238
Wallis and Futuna,WLF,2001,0.739089872
Wallis and Futuna,WLF,2002,0.733992176
Wallis and Futuna,WLF,2003,0.75084246
Wallis and Futuna,WLF,2004,0.71817083
Wallis and Futuna,WLF,2005,0.700668239
Wallis and Futuna,WLF,2006,0.720420329
Wallis and Futuna,WLF,2007,0.746284279
Wallis and Futuna,WLF,2008,0.696153095
Wallis and Futuna,WLF,2009,0.691025393
Wallis and Futuna,WLF,2010,0.682231365
Wallis and Futuna,WLF,2011,0.673913043
Wallis and Futuna,WLF,2012,0.660307464
Wallis and Futuna,WLF,2013,0.649539947
Wallis and Futuna,WLF,2014,0.608413687
Western Africa,,1961,1
Western Africa,,1962,0.9725345
Western Africa,,1963,0.969186804
Western Africa,,1964,0.943944796
Western Africa,,1965,0.964582207
Western Africa,,1966,0.927064468
Western Africa,,1967,0.926170035
Western Africa,,1968,0.93017929
Western Africa,,1969,0.934194269
Western Africa,,1970,0.830376215
Western Africa,,1971,0.846162798
Western Africa,,1972,0.874212709
Western Africa,,1973,0.92630679
Western Africa,,1974,0.768642301
Western Africa,,1975,0.753346203
Western Africa,,1976,0.801985652
Western Africa,,1977,0.753985135
Western Africa,,1978,0.721550513
Western Africa,,1979,0.699080128
Western Africa,,1980,0.724898894
Western Africa,,1981,0.648959306
Western Africa,,1982,0.669933383
Western Africa,,1983,0.686490323
Western Africa,,1984,0.696233354
Western Africa,,1985,0.67231348
Western Africa,,1986,0.677665552
Western Africa,,1987,0.67148463
Western Africa,,1988,0.60060329
Western Africa,,1989,0.558672218
Western Africa,,1990,0.558380893
Western Africa,,1991,0.511911509
Western Africa,,1992,0.496909836
Western Africa,,1993,0.485823972
Western Africa,,1994,0.482841342
Western Africa,,1995,0.48364075
Western Africa,,1996,0.47143029
Western Africa,,1997,0.462047258
Western Africa,,1998,0.438817338
Western Africa,,1999,0.430202472
Western Africa,,2000,0.427085328
Western Africa,,2001,0.416212201
Western Africa,,2002,0.411230168
Western Africa,,2003,0.401743667
Western Africa,,2004,0.381689838
Western Africa,,2005,0.369834814
Western Africa,,2006,0.353871515
Western Africa,,2007,0.385739166
Western Africa,,2008,0.355288148
Western Africa,,2009,0.370961383
Western Africa,,2010,0.336552348
Western Africa,,2011,0.359269292
Western Africa,,2012,0.332883469
Western Africa,,2013,0.330216614
Western Africa,,2014,0.302770663
Western Asia,,1961,1
Western Asia,,1962,0.960298411
Western Asia,,1963,0.969230389
Western Asia,,1964,0.912692673
Western Asia,,1965,0.926881949
Western Asia,,1966,0.877558441
Western Asia,,1967,0.821861301
Western Asia,,1968,0.798017473
Western Asia,,1969,0.832857139
Western Asia,,1970,0.798443601
Western Asia,,1971,0.737949582
Western Asia,,1972,0.70474433
Western Asia,,1973,0.813727293
Western Asia,,1974,0.698513514
Western Asia,,1975,0.659940636
Western Asia,,1976,0.605720786
Western Asia,,1977,0.614029233
Western Asia,,1978,0.577717949
Western Asia,,1979,0.598708097
Western Asia,,1980,0.55153712
Western Asia,,1981,0.561500655
Western Asia,,1982,0.503475847
Western Asia,,1983,0.506284743
Western Asia,,1984,0.50751446
Western Asia,,1985,0.486225769
Western Asia,,1986,0.461490928
Western Asia,,1987,0.471318077
Western Asia,,1988,0.42366515
Western Asia,,1989,0.460859146
Western Asia,,1990,0.414321894
Western Asia,,1991,0.431526692
Western Asia,,1992,0.404490297
Western Asia,,1993,0.411875517
Western Asia,,1994,0.405695281
Western Asia,,1995,0.391710714
Western Asia,,1996,0.365727876
Western Asia,,1997,0.37968427
Western Asia,,1998,0.34159157
Western Asia,,1999,0.360755507
Western Asia,,2000,0.331359556
Western Asia,,2001,0.347662303
Western Asia,,2002,0.319838049
Western Asia,,2003,0.324572307
Western Asia,,2004,0.321062038
Western Asia,,2005,0.305636351
Western Asia,,2006,0.293283233
Western Asia,,2007,0.307444339
Western Asia,,2008,0.288696832
Western Asia,,2009,0.274977545
Western Asia,,2010,0.275592637
Western Asia,,2011,0.257821696
Western Asia,,2012,0.256434955
Western Asia,,2013,0.256700101
Western Asia,,2014,0.282639025
Western Europe,,1961,1
Western Europe,,1962,0.825272371
Western Europe,,1963,0.844050154
Western Europe,,1964,0.8382644
Western Europe,,1965,0.859958686
Western Europe,,1966,0.858481061
Western Europe,,1967,0.757607821
Western Europe,,1968,0.739843372
Western Europe,,1969,0.803194238
Western Europe,,1970,0.736776489
Western Europe,,1971,0.742239951
Western Europe,,1972,0.76506056
Western Europe,,1973,0.684623553
Western Europe,,1974,0.707528709
Western Europe,,1975,0.782793568
Western Europe,,1976,0.812106425
Western Europe,,1977,0.796261621
Western Europe,,1978,0.727849892
Western Europe,,1979,0.689383586
Western Europe,,1980,0.715428589
Western Europe,,1981,0.754110655
Western Europe,,1982,0.646911074
Western Europe,,1983,0.734632524
Western Europe,,1984,0.650526325
Western Europe,,1985,0.659721446
Western Europe,,1986,0.663301614
Western Europe,,1987,0.665453372
Western Europe,,1988,0.644953457
Western Europe,,1989,0.64727878
Western Europe,,1990,0.655140642
Western Europe,,1991,0.691749081
Western Europe,,1992,0.636736897
Western Europe,,1993,0.677191094
Western Europe,,1994,0.699985296
Western Europe,,1995,0.679395244
Western Europe,,1996,0.635069772
Western Europe,,1997,0.635090509
Western Europe,,1998,0.631707971
Western Europe,,1999,0.601414856
Western Europe,,2000,0.595756186
Western Europe,,2001,0.63289224
Western Europe,,2002,0.61794284
Western Europe,,2003,0.695316417
Western Europe,,2004,0.588252406
Western Europe,,2005,0.631401297
Western Europe,,2006,0.663774746
Western Europe,,2007,0.662199564
Western Europe,,2008,0.628982482
Western Europe,,2009,0.604292795
Western Europe,,2010,0.645232524
Western Europe,,2011,0.623688086
Western Europe,,2012,0.643522286
Western Europe,,2013,0.641923437
Western Europe,,2014,0.583557006
World,OWID_WRL,1961,1
World,OWID_WRL,1962,0.970877366
World,OWID_WRL,1963,0.94972332
World,OWID_WRL,1964,0.910578933
World,OWID_WRL,1965,0.904784298
World,OWID_WRL,1966,0.871402307
World,OWID_WRL,1967,0.842765861
World,OWID_WRL,1968,0.82306545
World,OWID_WRL,1969,0.834886406
World,OWID_WRL,1970,0.801665872
World,OWID_WRL,1971,0.777092954
World,OWID_WRL,1972,0.792241601
World,OWID_WRL,1973,0.73420175
World,OWID_WRL,1974,0.742284304
World,OWID_WRL,1975,0.72764132
World,OWID_WRL,1976,0.712920536
World,OWID_WRL,1977,0.693395525
World,OWID_WRL,1978,0.65873692
World,OWID_WRL,1979,0.653066156
World,OWID_WRL,1980,0.659709236
World,OWID_WRL,1981,0.629628711
World,OWID_WRL,1982,0.607480394
World,OWID_WRL,1983,0.619030528
World,OWID_WRL,1984,0.584316795
World,OWID_WRL,1985,0.582108189
World,OWID_WRL,1986,0.578649896
World,OWID_WRL,1987,0.576270216
World,OWID_WRL,1988,0.57484243
World,OWID_WRL,1989,0.548702271
World,OWID_WRL,1990,0.534842579
World,OWID_WRL,1991,0.535742981
World,OWID_WRL,1992,0.517031282
World,OWID_WRL,1993,0.514519107
World,OWID_WRL,1994,0.500590316
World,OWID_WRL,1995,0.492174906
World,OWID_WRL,1996,0.461800501
World,OWID_WRL,1997,0.454308516
World,OWID_WRL,1998,0.451228925
World,OWID_WRL,1999,0.435711969
World,OWID_WRL,2000,0.424726794
World,OWID_WRL,2001,0.416254307
World,OWID_WRL,2002,0.41333715
World,OWID_WRL,2003,0.401427687
World,OWID_WRL,2004,0.379820293
World,OWID_WRL,2005,0.374781419
World,OWID_WRL,2006,0.365297027
World,OWID_WRL,2007,0.352657614
World,OWID_WRL,2008,0.337132371
World,OWID_WRL,2009,0.335606658
World,OWID_WRL,2010,0.326200883
World,OWID_WRL,2011,0.313311267
World,OWID_WRL,2012,0.313688719
World,OWID_WRL,2013,0.300549438
World,OWID_WRL,2014,0.295867133
Yemen,YEM,1961,1
Yemen,YEM,1962,0.976197655
Yemen,YEM,1963,0.940230721
Yemen,YEM,1964,0.951277065
Yemen,YEM,1965,0.91512463
Yemen,YEM,1966,0.992649206
Yemen,YEM,1967,1.00675706
Yemen,YEM,1968,1.02839963
Yemen,YEM,1969,1.01058066
Yemen,YEM,1970,1.109454693
Yemen,YEM,1971,0.86400531
Yemen,YEM,1972,0.899003724
Yemen,YEM,1973,0.794835005
Yemen,YEM,1974,0.803432696
Yemen,YEM,1975,0.680744556
Yemen,YEM,1976,0.689113785
Yemen,YEM,1977,0.712881451
Yemen,YEM,1978,0.747778204
Yemen,YEM,1979,0.667002611
Yemen,YEM,1980,0.663132448
Yemen,YEM,1981,0.66463528
Yemen,YEM,1982,0.666637596
Yemen,YEM,1983,0.808966266
Yemen,YEM,1984,0.756079405
Yemen,YEM,1985,0.763682913
Yemen,YEM,1986,0.617720137
Yemen,YEM,1987,0.609455832
Yemen,YEM,1988,0.580121468
Yemen,YEM,1989,0.531043784
Yemen,YEM,1990,0.603604418
Yemen,YEM,1991,0.712413102
Yemen,YEM,1992,0.515249139
Yemen,YEM,1993,0.577133111
Yemen,YEM,1994,0.612981711
Yemen,YEM,1995,0.583099347
Yemen,YEM,1996,0.620902481
Yemen,YEM,1997,0.556454413
Yemen,YEM,1998,0.478711347
Yemen,YEM,1999,0.48195912
Yemen,YEM,2000,0.444362851
Yemen,YEM,2001,0.398673696
Yemen,YEM,2002,0.389475331
Yemen,YEM,2003,0.349165164
Yemen,YEM,2004,0.34394537
Yemen,YEM,2005,0.32272196
Yemen,YEM,2006,0.303702873
Yemen,YEM,2007,0.271846808
Yemen,YEM,2008,0.253503925
Yemen,YEM,2009,0.234946334
Yemen,YEM,2010,0.233793321
Yemen,YEM,2011,0.23261296
Yemen,YEM,2012,0.235106584
Yemen,YEM,2013,0.245204607
Yemen,YEM,2014,0.255207054
Zambia,ZMB,1961,1
Zambia,ZMB,1962,1.010206306
Zambia,ZMB,1963,1.056682958
Zambia,ZMB,1964,0.974747008
Zambia,ZMB,1965,0.958842657
Zambia,ZMB,1966,0.880351628
Zambia,ZMB,1967,0.890904602
Zambia,ZMB,1968,0.893491185
Zambia,ZMB,1969,0.881315868
Zambia,ZMB,1970,0.957316297
Zambia,ZMB,1971,0.784323163
Zambia,ZMB,1972,0.696621733
Zambia,ZMB,1973,0.787994422
Zambia,ZMB,1974,0.738055728
Zambia,ZMB,1975,0.605238957
Zambia,ZMB,1976,0.547927463
Zambia,ZMB,1977,0.553352231
Zambia,ZMB,1978,0.583137778
Zambia,ZMB,1979,0.604336706
Zambia,ZMB,1980,0.583687821
Zambia,ZMB,1981,0.553152615
Zambia,ZMB,1982,0.600175367
Zambia,ZMB,1983,0.548882607
Zambia,ZMB,1984,0.517161318
Zambia,ZMB,1985,0.492320045
Zambia,ZMB,1986,0.474609054
Zambia,ZMB,1987,0.509280421
Zambia,ZMB,1988,0.381944847
Zambia,ZMB,1989,0.431955717
Zambia,ZMB,1990,0.521412595
Zambia,ZMB,1991,0.470073452
Zambia,ZMB,1992,0.646328402
Zambia,ZMB,1993,0.397663238
Zambia,ZMB,1994,0.490016485
Zambia,ZMB,1995,0.528016223
Zambia,ZMB,1996,0.430384384
Zambia,ZMB,1997,0.469981529
Zambia,ZMB,1998,0.496425178
Zambia,ZMB,1999,0.411005744
Zambia,ZMB,2000,0.429581155
Zambia,ZMB,2001,0.425171772
Zambia,ZMB,2002,0.399719338
Zambia,ZMB,2003,0.361861187
Zambia,ZMB,2004,0.33444651
Zambia,ZMB,2005,0.301918895
Zambia,ZMB,2006,0.309043184
Zambia,ZMB,2007,0.312951375
Zambia,ZMB,2008,0.293431912
Zambia,ZMB,2009,0.270550795
Zambia,ZMB,2010,0.227529206
Zambia,ZMB,2011,0.221787379
Zambia,ZMB,2012,0.22717045
Zambia,ZMB,2013,0.239725101
