Entity,Code,Year,Cereal yield (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare)
Sri Lanka,LKA,2018,3.7616,
Sudan,SDN,2012,0.5373,1.44
Sudan,SDN,2013,0.5928,2.28
Sudan,SDN,2014,0.6827000000000001,2.03
Sudan,SDN,2015,0.5699000000000001,3.85
Sudan,SDN,2016,0.6848000000000001,8.95
Sudan,SDN,2017,0.5840000000000001,8.2
Sudan,SDN,2018,0.743,
Sudan (former),,1961,0.9131,
Sudan (former),,1962,0.8112,
Sudan (former),,1963,0.8776,
Sudan (former),,1964,0.7836000000000001,
Sudan (former),,1965,0.6988000000000001,
Sudan (former),,1966,0.6053000000000001,
Sudan (former),,1967,0.908,
Sudan (former),,1968,0.6685,
Sudan (former),,1969,0.8026000000000001,
Sudan (former),,1970,0.7212000000000001,
Sudan (former),,1971,0.7566,
Sudan (former),,1972,0.6047,
Sudan (former),,1973,0.6042000000000001,
Sudan (former),,1974,0.6721,
Sudan (former),,1975,0.6926,
Sudan (former),,1976,0.7768,
Sudan (former),,1977,0.6489,
Sudan (former),,1978,0.7224,
Sudan (former),,1979,0.544,
Sudan (former),,1980,0.6295000000000001,
Sudan (former),,1981,0.7601,
Sudan (former),,1982,0.4803,
Sudan (former),,1983,0.49410000000000004,
Sudan (former),,1984,0.2904,
Sudan (former),,1985,0.5598000000000001,
Sudan (former),,1986,0.5654,
Sudan (former),,1987,0.3648,
Sudan (former),,1988,0.6283000000000001,
Sudan (former),,1989,0.3694,
Sudan (former),,1990,0.463,
Sudan (former),,1991,0.6812,
Sudan (former),,1992,0.6516000000000001,
Sudan (former),,1993,0.5032,
Sudan (former),,1994,0.5083,
Sudan (former),,1995,0.4249,
Sudan (former),,1996,0.607,
Sudan (former),,1997,0.4305,
Sudan (former),,1998,0.5940000000000001,
Sudan (former),,1999,0.4295,
Sudan (former),,2000,0.5052,
Sudan (former),,2001,0.6262,
Sudan (former),,2002,0.4872,3.27
Sudan (former),,2003,0.6437,3.16
Sudan (former),,2004,0.6572,4.11
Sudan (former),,2005,0.5058,2.1
Sudan (former),,2006,0.6448,2.37
Sudan (former),,2007,0.7295,2.88
Sudan (former),,2008,0.5671,2.87
Sudan (former),,2009,0.5873,4.3
Sudan (former),,2010,0.45170000000000005,6.46
Sudan (former),,2011,0.5638000000000001,
Suriname,SUR,1961,2.7634000000000003,
Suriname,SUR,1962,2.8970000000000002,
Suriname,SUR,1963,2.7053000000000003,
Suriname,SUR,1964,2.8902,
Suriname,SUR,1965,2.9944,
Suriname,SUR,1966,3.3309,
Suriname,SUR,1967,3.5279000000000003,
Suriname,SUR,1968,3.2677,
Suriname,SUR,1969,3.4796,
Suriname,SUR,1970,3.7083000000000004,
Suriname,SUR,1971,3.3916,
Suriname,SUR,1972,3.2842000000000002,
Suriname,SUR,1973,3.6406,
Suriname,SUR,1974,3.6564,
Suriname,SUR,1975,3.6753,
Suriname,SUR,1976,3.5599000000000003,
Suriname,SUR,1977,4.0774,
Suriname,SUR,1978,4.0517,
Suriname,SUR,1979,3.9997000000000003,
Suriname,SUR,1980,3.9595000000000002,
Suriname,SUR,1981,3.9581000000000004,
Suriname,SUR,1982,4.1446000000000005,
Suriname,SUR,1983,3.6497,
Suriname,SUR,1984,4.0317,
Suriname,SUR,1985,3.9902,
Suriname,SUR,1986,3.9855,
Suriname,SUR,1987,3.8127,
Suriname,SUR,1988,3.8111,
Suriname,SUR,1989,3.7315,
Suriname,SUR,1990,3.7651000000000003,
Suriname,SUR,1991,3.8134,
Suriname,SUR,1992,3.7951,
Suriname,SUR,1993,3.6940000000000004,
Suriname,SUR,1994,3.6269,
Suriname,SUR,1995,3.5157000000000003,
Suriname,SUR,1996,3.7007000000000003,
Suriname,SUR,1997,3.9808000000000003,
Suriname,SUR,1998,3.7565000000000004,
Suriname,SUR,1999,3.7186000000000003,
Suriname,SUR,2000,3.8960000000000004,
Suriname,SUR,2001,3.7658,
Suriname,SUR,2002,3.9212000000000002,75.23
Suriname,SUR,2003,3.6938,91.69
Suriname,SUR,2004,3.5592,106.42
Suriname,SUR,2005,3.5977,76.51
Suriname,SUR,2006,4.1287,136.8
Suriname,SUR,2007,4.2527,99.37
Suriname,SUR,2008,4.1887,277.88
Suriname,SUR,2009,4.2089,120.03
Suriname,SUR,2010,4.2324,161.38
Suriname,SUR,2011,4.1327,146.7
Suriname,SUR,2012,4.3619,106.43
Suriname,SUR,2013,4.4958,98.03
Suriname,SUR,2014,4.433,133.68
Suriname,SUR,2015,4.5296,152.44
Suriname,SUR,2016,4.433,171.21
Suriname,SUR,2017,4.8790000000000004,174.89
Suriname,SUR,2018,4.8684,
Swaziland,SWZ,1961,0.4693,
Swaziland,SWZ,1962,0.48610000000000003,
Swaziland,SWZ,1963,0.5411,
Swaziland,SWZ,1964,0.4778,
Swaziland,SWZ,1965,0.4829,
Swaziland,SWZ,1966,0.4534,
Swaziland,SWZ,1967,0.6851,
Swaziland,SWZ,1968,0.5521,
Swaziland,SWZ,1969,0.6195,
Swaziland,SWZ,1970,0.6482,
Swaziland,SWZ,1971,1.619,
Swaziland,SWZ,1972,1.7535,
Swaziland,SWZ,1973,1.1606,
Swaziland,SWZ,1974,1.5543,
Swaziland,SWZ,1975,1.4187,
Swaziland,SWZ,1976,1.4692,
Swaziland,SWZ,1977,1.3225,
Swaziland,SWZ,1978,1.8033000000000001,
Swaziland,SWZ,1979,0.9671000000000001,
Swaziland,SWZ,1980,1.3814,
Swaziland,SWZ,1981,1.6854,
Swaziland,SWZ,1982,0.9015000000000001,
Swaziland,SWZ,1983,0.7202000000000001,
Swaziland,SWZ,1984,1.8028000000000002,
Swaziland,SWZ,1985,2.0455,
Swaziland,SWZ,1986,1.487,
Swaziland,SWZ,1987,1.2889000000000002,
Swaziland,SWZ,1988,1.3139,
Swaziland,SWZ,1989,1.0532000000000001,
Swaziland,SWZ,1990,1.284,
Swaziland,SWZ,1991,1.0504,
Swaziland,SWZ,1992,1.5543,
Swaziland,SWZ,1993,1.3812,
Swaziland,SWZ,1994,1.2719,
Swaziland,SWZ,1995,2.1696,
Swaziland,SWZ,1996,1.7566000000000002,
Swaziland,SWZ,1997,1.9060000000000001,
Swaziland,SWZ,1998,1.8977000000000002,
Swaziland,SWZ,1999,1.6337000000000002,
Swaziland,SWZ,2000,1.6327,
Swaziland,SWZ,2001,1.4159000000000002,
Swaziland,SWZ,2002,0.9939,
Swaziland,SWZ,2003,1.0214,
Swaziland,SWZ,2004,1.243,
Swaziland,SWZ,2005,1.3133000000000001,
Swaziland,SWZ,2006,1.4181000000000001,
Swaziland,SWZ,2007,0.5599000000000001,
Swaziland,SWZ,2008,0.9951000000000001,
Swaziland,SWZ,2009,1.2837,
Swaziland,SWZ,2010,1.2,
Swaziland,SWZ,2011,1.337,
Swaziland,SWZ,2012,1.3307,
Swaziland,SWZ,2013,1.3626,
Swaziland,SWZ,2014,0.9995,
Swaziland,SWZ,2015,1.0665,
Swaziland,SWZ,2016,1.1623,
Swaziland,SWZ,2017,1.1631,
Swaziland,SWZ,2018,1.1602000000000001,
Sweden,SWE,1961,2.8127,
Sweden,SWE,1962,2.6447000000000003,
Sweden,SWE,1963,2.5500000000000003,
Sweden,SWE,1964,3.2376,
Sweden,SWE,1965,3.1562,
Sweden,SWE,1966,2.5438,
Sweden,SWE,1967,3.2585,
Sweden,SWE,1968,3.3949000000000003,
Sweden,SWE,1969,2.6782,
Sweden,SWE,1970,3.2407000000000004,
Sweden,SWE,1971,3.5358,
Sweden,SWE,1972,3.3680000000000003,
Sweden,SWE,1973,3.084,
Sweden,SWE,1974,4.1914,
Sweden,SWE,1975,3.3781000000000003,
Sweden,SWE,1976,3.4273000000000002,
Sweden,SWE,1977,3.3757,
Sweden,SWE,1978,3.6996,
Sweden,SWE,1979,3.4361,
Sweden,SWE,1980,3.5208000000000004,
Sweden,SWE,1981,3.8270000000000004,
Sweden,SWE,1982,3.9239,
Sweden,SWE,1983,3.6535,
Sweden,SWE,1984,4.492100000000001,
Sweden,SWE,1985,3.7791,
Sweden,SWE,1986,3.9077,
Sweden,SWE,1987,3.8208,
Sweden,SWE,1988,3.6815,
Sweden,SWE,1989,4.3251,
Sweden,SWE,1990,4.9637,
Sweden,SWE,1991,4.4926,
Sweden,SWE,1992,3.3594,
Sweden,SWE,1993,4.758900000000001,
Sweden,SWE,1994,3.8914,
Sweden,SWE,1995,4.3586,
Sweden,SWE,1996,4.8936,
Sweden,SWE,1997,4.7183,
Sweden,SWE,1998,4.379700000000001,
Sweden,SWE,1999,4.2763,
Sweden,SWE,2000,4.5603,
Sweden,SWE,2001,4.5833,
Sweden,SWE,2002,4.7804,68.96
Sweden,SWE,2003,4.5845,67.48
Sweden,SWE,2004,4.8929,66.44
Sweden,SWE,2005,4.932300000000001,59.75
Sweden,SWE,2006,4.2922,60.26
Sweden,SWE,2007,5.1508,63.1
Sweden,SWE,2008,4.8205,70.78
Sweden,SWE,2009,5.0789,53.88
Sweden,SWE,2010,4.510400000000001,63.48
Sweden,SWE,2011,4.7129,65.46
Sweden,SWE,2012,5.1018,56.79
Sweden,SWE,2013,5.1235,61.82
Sweden,SWE,2014,5.6469000000000005,69.73
Sweden,SWE,2015,6.0536,73.45
Sweden,SWE,2016,5.4382,72.12
Sweden,SWE,2017,5.9923,77.28
Sweden,SWE,2018,3.5347,
Switzerland,CHE,1961,2.8726000000000003,
Switzerland,CHE,1962,3.7769000000000004,
Switzerland,CHE,1963,2.9361,
Switzerland,CHE,1964,3.6274,
Switzerland,CHE,1965,3.2122,
Switzerland,CHE,1966,3.3057000000000003,
Switzerland,CHE,1967,3.9834,
Switzerland,CHE,1968,3.8522000000000003,
Switzerland,CHE,1969,3.6514,
Switzerland,CHE,1970,3.6925000000000003,
Switzerland,CHE,1971,4.282900000000001,
Switzerland,CHE,1972,4.0796,
Switzerland,CHE,1973,4.198300000000001,
Switzerland,CHE,1974,4.766900000000001,
Switzerland,CHE,1975,4.2569,
Switzerland,CHE,1976,4.5302,
Switzerland,CHE,1977,4.0044,
Switzerland,CHE,1978,4.8158,
Switzerland,CHE,1979,5.0784,
Switzerland,CHE,1980,4.6237,
Switzerland,CHE,1981,4.9481,
Switzerland,CHE,1982,5.2799000000000005,
Switzerland,CHE,1983,5.071000000000001,
Switzerland,CHE,1984,6.1629000000000005,
Switzerland,CHE,1985,5.7206,
Switzerland,CHE,1986,5.0907,
Switzerland,CHE,1987,5.043200000000001,
Switzerland,CHE,1988,6.3289,
Switzerland,CHE,1989,6.7809,
Switzerland,CHE,1990,5.9839,
Switzerland,CHE,1991,6.1036,
Switzerland,CHE,1992,5.877400000000001,
Switzerland,CHE,1993,6.2090000000000005,
Switzerland,CHE,1994,5.8076,
Switzerland,CHE,1995,6.0688,
Switzerland,CHE,1996,6.7068,
Switzerland,CHE,1997,6.407,
Switzerland,CHE,1998,6.641,
Switzerland,CHE,1999,5.6431000000000004,
Switzerland,CHE,2000,6.402200000000001,
Switzerland,CHE,2001,6.011900000000001,
Switzerland,CHE,2002,6.2698,93.78
Switzerland,CHE,2003,5.0865,100.4
Switzerland,CHE,2004,6.7325,106.71
Switzerland,CHE,2005,6.300400000000001,124.01
Switzerland,CHE,2006,6.165,123.57
Switzerland,CHE,2007,6.4185,112.99
Switzerland,CHE,2008,6.4131,123.07
Switzerland,CHE,2009,6.5783000000000005,118.73
Switzerland,CHE,2010,6.0939000000000005,118.62
Switzerland,CHE,2011,6.8746,108.76
Switzerland,CHE,2012,6.464300000000001,91.89
Switzerland,CHE,2013,5.945600000000001,114.22
Switzerland,CHE,2014,7.0433,115.66
Switzerland,CHE,2015,6.431500000000001,117.51
Switzerland,CHE,2016,5.1546,124.04
Switzerland,CHE,2017,6.8002,114.78
Switzerland,CHE,2018,6.2037,
Syria,SYR,1961,0.5286000000000001,
Syria,SYR,1962,0.9871000000000001,
Syria,SYR,1963,0.8203,
Syria,SYR,1964,0.7624000000000001,
Syria,SYR,1965,0.8939,
Syria,SYR,1966,0.6184000000000001,
Syria,SYR,1967,0.8699,
Syria,SYR,1968,0.7182000000000001,
Syria,SYR,1969,0.8619,
Syria,SYR,1970,0.34650000000000003,
Syria,SYR,1971,0.5887,
Syria,SYR,1972,1.2566000000000002,
Syria,SYR,1973,0.2938,
Syria,SYR,1974,1.0019,
Syria,SYR,1975,0.7882,
Syria,SYR,1976,1.0277,
Syria,SYR,1977,0.6227,
Syria,SYR,1978,0.9215000000000001,
Syria,SYR,1979,0.6732,
Syria,SYR,1980,1.4204,
Syria,SYR,1981,1.33,
Syria,SYR,1982,0.792,
Syria,SYR,1983,0.936,
Syria,SYR,1984,0.5845,
Syria,SYR,1985,0.9351,
Syria,SYR,1986,1.167,
Syria,SYR,1987,0.8147000000000001,
Syria,SYR,1988,1.6606,
Syria,SYR,1989,0.3347,
Syria,SYR,1990,0.75,
Syria,SYR,1991,0.9222,
Syria,SYR,1992,1.1747,
Syria,SYR,1993,1.489,
Syria,SYR,1994,1.5365,
Syria,SYR,1995,1.6612,
Syria,SYR,1996,1.8531000000000002,
Syria,SYR,1997,1.2729000000000001,
Syria,SYR,1998,1.5847,
Syria,SYR,1999,1.0724,
Syria,SYR,2000,1.1486,
Syria,SYR,2001,1.6926,
Syria,SYR,2002,1.9935,40.88
Syria,SYR,2003,1.999,44.04
Syria,SYR,2004,1.6575,40.24
Syria,SYR,2005,1.7114,47.9
Syria,SYR,2006,2.0023,49.33
Syria,SYR,2007,1.6224,46.3
Syria,SYR,2008,0.8967,47.69
Syria,SYR,2009,1.7077,37.14
Syria,SYR,2010,1.2319,20.92
Syria,SYR,2011,1.6788,23.26
Syria,SYR,2012,1.6432,19.49
Syria,SYR,2013,1.5759,4.38
Syria,SYR,2014,1.0634000000000001,5.05
Syria,SYR,2015,1.4584000000000001,4.56
Syria,SYR,2016,1.5534000000000001,3.1
Syria,SYR,2017,1.6211,1.11
Syria,SYR,2018,1.6419000000000001,
Taiwan,TWN,1961,3.184,
Taiwan,TWN,1962,3.2871,
Taiwan,TWN,1963,3.2491000000000003,
Taiwan,TWN,1964,3.6313,
Taiwan,TWN,1965,3.7463,
Taiwan,TWN,1966,3.6844,
Taiwan,TWN,1967,3.7697000000000003,
Taiwan,TWN,1968,3.9031000000000002,
Taiwan,TWN,1969,3.6158,
Taiwan,TWN,1970,3.8893,
Taiwan,TWN,1971,3.7731000000000003,
Taiwan,TWN,1972,4.0395,
Taiwan,TWN,1973,3.8400000000000003,
Taiwan,TWN,1974,3.8991000000000002,
Taiwan,TWN,1975,3.9050000000000002,
Taiwan,TWN,1976,4.2497,
Taiwan,TWN,1977,4.2137,
Taiwan,TWN,1978,4.0358,
Taiwan,TWN,1979,4.2163,
Taiwan,TWN,1980,4.5281,
Taiwan,TWN,1981,4.3993,
Taiwan,TWN,1982,4.6466,
Taiwan,TWN,1983,4.8245000000000005,
Taiwan,TWN,1984,4.8047,
Taiwan,TWN,1985,4.820600000000001,
Taiwan,TWN,1986,4.6252,
Taiwan,TWN,1987,4.7475000000000005,
Taiwan,TWN,1988,4.8554,
Taiwan,TWN,1989,4.8899,
Taiwan,TWN,1990,4.9446,
Taiwan,TWN,1991,5.2747,
Taiwan,TWN,1992,5.1407,
Taiwan,TWN,1993,5.5673,
Taiwan,TWN,1994,5.4791,
Taiwan,TWN,1995,5.532900000000001,
Taiwan,TWN,1996,5.5086,
Taiwan,TWN,1997,5.550400000000001,
Taiwan,TWN,1998,5.2184,
Taiwan,TWN,1999,5.4462,
Taiwan,TWN,2000,5.6224,
Taiwan,TWN,2001,5.237900000000001,
Taiwan,TWN,2002,5.943300000000001,
Taiwan,TWN,2003,6.0943000000000005,
Taiwan,TWN,2004,6.0842,
Taiwan,TWN,2005,5.498600000000001,
Taiwan,TWN,2006,5.9402,
Taiwan,TWN,2007,5.2938,
Taiwan,TWN,2008,5.7917000000000005,
Taiwan,TWN,2009,6.2067000000000005,
Taiwan,TWN,2010,5.9325,
Taiwan,TWN,2011,6.4985,
Taiwan,TWN,2012,6.4425,
Taiwan,TWN,2013,5.8525,
Taiwan,TWN,2014,6.3009,
Taiwan,TWN,2015,6.1671000000000005,
Taiwan,TWN,2016,5.7012,
Taiwan,TWN,2017,6.2876,
Taiwan,TWN,2018,7.0014,
Tajikistan,TJK,1992,0.9937,
Tajikistan,TJK,1993,0.9638000000000001,
Tajikistan,TJK,1994,0.8808,
Tajikistan,TJK,1995,0.9159,
Tajikistan,TJK,1996,1.0388,
Tajikistan,TJK,1997,1.3142,
Tajikistan,TJK,1998,1.2353,
Tajikistan,TJK,1999,1.2355,
Tajikistan,TJK,2000,1.3107,
Tajikistan,TJK,2001,1.3979000000000001,
Tajikistan,TJK,2002,1.8893000000000002,
Tajikistan,TJK,2003,2.1006,
Tajikistan,TJK,2004,2.1504000000000003,30.11
Tajikistan,TJK,2005,2.1644,32.76
Tajikistan,TJK,2006,2.1587,62.14
Tajikistan,TJK,2007,2.44,63.34
Tajikistan,TJK,2008,2.141,59.93
Tajikistan,TJK,2009,3.1194,54.47
Tajikistan,TJK,2010,3.1172,51.65
Tajikistan,TJK,2011,2.5193000000000003,56.13
Tajikistan,TJK,2012,2.8911000000000002,59.13
Tajikistan,TJK,2013,3.1594,58.88
Tajikistan,TJK,2014,3.1894,67.28
Tajikistan,TJK,2015,3.261,68.97
Tajikistan,TJK,2016,3.3487,61.02
Tajikistan,TJK,2017,3.4610000000000003,70.74
Tajikistan,TJK,2018,3.4046000000000003,
Tanzania,TZA,1961,0.8057000000000001,
Tanzania,TZA,1962,0.8313,
Tanzania,TZA,1963,0.9586,
Tanzania,TZA,1964,0.8044,
Tanzania,TZA,1965,0.8014,
Tanzania,TZA,1966,0.7602,
Tanzania,TZA,1967,0.7025,
Tanzania,TZA,1968,0.5811000000000001,
Tanzania,TZA,1969,0.6385000000000001,
Tanzania,TZA,1970,0.5738,
Tanzania,TZA,1971,0.7081000000000001,
Tanzania,TZA,1972,0.668,
Tanzania,TZA,1973,0.903,
Tanzania,TZA,1974,0.7646000000000001,
Tanzania,TZA,1975,1.0522,
Tanzania,TZA,1976,1.0076,
Tanzania,TZA,1977,1.0059,
Tanzania,TZA,1978,0.9996,
Tanzania,TZA,1979,1.1663000000000001,
Tanzania,TZA,1980,1.0202,
Tanzania,TZA,1981,1.0031,
Tanzania,TZA,1982,1.4295,
Tanzania,TZA,1983,1.3009000000000002,
Tanzania,TZA,1984,1.2707000000000002,
Tanzania,TZA,1985,1.3668,
Tanzania,TZA,1986,1.1266,
Tanzania,TZA,1987,1.2743,
Tanzania,TZA,1988,1.2201,
Tanzania,TZA,1989,1.4892,
Tanzania,TZA,1990,1.5065000000000002,
Tanzania,TZA,1991,1.2341,
Tanzania,TZA,1992,1.0876000000000001,
Tanzania,TZA,1993,1.2274,
Tanzania,TZA,1994,1.1517,
Tanzania,TZA,1995,1.7028,
Tanzania,TZA,1996,1.5881,
Tanzania,TZA,1997,1.1012,
Tanzania,TZA,1998,1.1988,
Tanzania,TZA,1999,1.7664000000000002,
Tanzania,TZA,2000,1.4407,
Tanzania,TZA,2001,2.0435000000000003,
Tanzania,TZA,2002,1.8995000000000002,2.18
Tanzania,TZA,2003,0.8581000000000001,2.59
Tanzania,TZA,2004,1.3706,3.09
Tanzania,TZA,2005,1.1016000000000001,2.95
Tanzania,TZA,2006,1.3267,3.45
Tanzania,TZA,2007,1.4273,3.56
Tanzania,TZA,2008,1.3339,3.35
Tanzania,TZA,2009,1.1104,5.03
Tanzania,TZA,2010,1.6479000000000001,4.94
Tanzania,TZA,2011,1.3904,4.74
Tanzania,TZA,2012,1.3148,3.6
Tanzania,TZA,2013,1.4180000000000001,6.91
Tanzania,TZA,2014,1.6734,5.37
Tanzania,TZA,2015,1.6199000000000001,4.89
Tanzania,TZA,2016,1.5446,6.87
Tanzania,TZA,2017,1.5479,6.77
Tanzania,TZA,2018,1.5683,
Thailand,THA,1961,1.6755,
Thailand,THA,1962,1.7372,
Thailand,THA,1963,1.8918000000000001,
Thailand,THA,1964,1.8301,
Thailand,THA,1965,1.7863,
Thailand,THA,1966,1.8428,
Thailand,THA,1967,1.7758,
Thailand,THA,1968,1.8219,
Thailand,THA,1969,1.9052,
Thailand,THA,1970,2.0758,
Thailand,THA,1971,1.9932,
Thailand,THA,1972,1.7814,
Thailand,THA,1973,1.9578,
Thailand,THA,1974,1.8788,
Thailand,THA,1975,1.8894000000000002,
Thailand,THA,1976,1.8995000000000002,
Thailand,THA,1977,1.592,
Thailand,THA,1978,1.9687000000000001,
Thailand,THA,1979,1.8379,
Thailand,THA,1980,1.9111,
Thailand,THA,1981,1.9834,
Thailand,THA,1982,1.9189,
Thailand,THA,1983,2.0505,
Thailand,THA,1984,2.1026000000000002,
Thailand,THA,1985,2.1254,
Thailand,THA,1986,2.089,
Thailand,THA,1987,2.0063,
Thailand,THA,1988,2.2035,
Thailand,THA,1989,2.1431,
Thailand,THA,1990,2.0092,
Thailand,THA,1991,2.2954000000000003,
Thailand,THA,1992,2.2541,
Thailand,THA,1993,2.1199,
Thailand,THA,1994,2.4094,
Thailand,THA,1995,2.5074,
Thailand,THA,1996,2.5257,
Thailand,THA,1997,2.4564,
Thailand,THA,1998,2.5226,
Thailand,THA,1999,2.5374000000000003,
Thailand,THA,2000,2.7190000000000003,
Thailand,THA,2001,2.9526000000000003,
Thailand,THA,2002,2.9983,57.32
Thailand,THA,2003,2.9987000000000004,67.11
Thailand,THA,2004,2.9608000000000003,61.88
Thailand,THA,2005,3.0467,56.01
Thailand,THA,2006,3.0096000000000003,56.74
Thailand,THA,2007,3.0902000000000003,65.89
Thailand,THA,2008,3.0645000000000002,62.21
Thailand,THA,2009,2.9970000000000003,74.58
Thailand,THA,2010,3.0726,79.32
Thailand,THA,2011,3.2592000000000003,78.44
Thailand,THA,2012,3.2587,76.92
Thailand,THA,2013,3.2162,77.19
Thailand,THA,2014,3.1439000000000004,72.43
Thailand,THA,2015,2.9610000000000003,64.51
Thailand,THA,2016,3.0319000000000003,69.52
Thailand,THA,2017,3.2116000000000002,69.52
Thailand,THA,2018,3.1982,
Timor,TLS,1961,1.4040000000000001,
Timor,TLS,1962,1.2172,
Timor,TLS,1963,1.1945000000000001,
Timor,TLS,1964,1.1547,
Timor,TLS,1965,1.1971,
Timor,TLS,1966,1.2407000000000001,
Timor,TLS,1967,1.2801,
Timor,TLS,1968,1.4775,
Timor,TLS,1969,1.3559,
Timor,TLS,1970,1.2768000000000002,
Timor,TLS,1971,1.2333,
Timor,TLS,1972,1.4214,
Timor,TLS,1973,1.476,
Timor,TLS,1974,1.5833000000000002,
Timor,TLS,1975,1.5,
Timor,TLS,1976,1.4000000000000001,
Timor,TLS,1977,1.4146,
Timor,TLS,1978,1.32,
Timor,TLS,1979,1.2807000000000002,
Timor,TLS,1980,1.2698,
Timor,TLS,1981,1.3051000000000001,
Timor,TLS,1982,1.296,
Timor,TLS,1983,1.2923,
Timor,TLS,1984,1.3746,
Timor,TLS,1985,1.3348,
Timor,TLS,1986,1.335,
Timor,TLS,1987,1.4204,
Timor,TLS,1988,1.5237,
Timor,TLS,1989,1.6014000000000002,
Timor,TLS,1990,1.6081,
Timor,TLS,1991,1.7375,
Timor,TLS,1992,1.7354,
Timor,TLS,1993,2.0317000000000003,
Timor,TLS,1994,2.0252,
Timor,TLS,1995,2.0174000000000003,
Timor,TLS,1996,2.0466,
Timor,TLS,1997,1.7794,
Timor,TLS,1998,2.0949,
Timor,TLS,1999,1.5558,
Timor,TLS,2000,1.9368,
Timor,TLS,2001,1.3387,
Timor,TLS,2002,1.6672,
Timor,TLS,2003,1.4434,
Timor,TLS,2004,1.5627,
Timor,TLS,2005,1.5419,
Timor,TLS,2006,1.5034,
Timor,TLS,2007,1.2761,
Timor,TLS,2008,1.4427,
Timor,TLS,2009,2.3155,
Timor,TLS,2010,2.4514,
Timor,TLS,2011,2.5861,
Timor,TLS,2012,2.0899,
Timor,TLS,2013,2.6564,
Timor,TLS,2014,2.9231000000000003,
Timor,TLS,2015,2.5847,
Timor,TLS,2016,2.4266,
Timor,TLS,2017,2.5278,
Timor,TLS,2018,2.5552,
Togo,TGO,1961,0.465,
Togo,TGO,1962,0.47740000000000005,
Togo,TGO,1963,0.5133,
Togo,TGO,1964,0.5021,
Togo,TGO,1965,0.4525,
Togo,TGO,1966,0.4677,
Togo,TGO,1967,0.4632,
Togo,TGO,1968,0.5717,
Togo,TGO,1969,0.7267,
Togo,TGO,1970,0.8125,
Togo,TGO,1971,0.9027000000000001,
Togo,TGO,1972,0.9743,
Togo,TGO,1973,0.859,
Togo,TGO,1974,0.9196000000000001,
Togo,TGO,1975,0.9705,
Togo,TGO,1976,0.8309000000000001,
Togo,TGO,1977,0.8440000000000001,
Togo,TGO,1978,0.7572,
Togo,TGO,1979,0.8226,
Togo,TGO,1980,0.6357,
Togo,TGO,1981,0.728,
Togo,TGO,1982,0.8686,
Togo,TGO,1983,0.7485,
Togo,TGO,1984,0.8924000000000001,
Togo,TGO,1985,0.8404,
Togo,TGO,1986,0.7879,
Togo,TGO,1987,0.7213,
Togo,TGO,1988,0.8438,
Togo,TGO,1989,0.9179,
Togo,TGO,1990,0.7468,
Togo,TGO,1991,0.7627,
Togo,TGO,1992,0.8633000000000001,
Togo,TGO,1993,0.8776,
Togo,TGO,1994,0.7217,
Togo,TGO,1995,0.8493,
Togo,TGO,1996,0.8114,
Togo,TGO,1997,0.9811000000000001,
Togo,TGO,1998,0.8354,
Togo,TGO,1999,1.0608,
Togo,TGO,2000,1.0583,
Togo,TGO,2001,1.1503,
Togo,TGO,2002,1.1311,1.95
Togo,TGO,2003,1.1547,2.49
Togo,TGO,2004,1.0948,1.73
Togo,TGO,2005,1.1326,3.06
Togo,TGO,2006,1.1307,1.88
Togo,TGO,2007,1.1216000000000002,2.2
Togo,TGO,2008,1.1444,0
Togo,TGO,2009,1.2429000000000001,1.45
Togo,TGO,2010,1.1874,3.46
Togo,TGO,2011,1.2263000000000002,4.99
Togo,TGO,2012,1.1124,2.41
Togo,TGO,2013,1.0901,3.25
Togo,TGO,2014,1.1531,0.55
Togo,TGO,2015,1.237,0.2
Togo,TGO,2016,1.1314,4.38
Togo,TGO,2017,1.1392,1.51
Togo,TGO,2018,1.1456,
Tonga,TON,2002,,1.12
Tonga,TON,2003,,144.62
Tonga,TON,2004,,29.42
Tonga,TON,2005,,20.23
Tonga,TON,2006,,11.26
Tonga,TON,2007,,0.22
Tonga,TON,2008,,3.89
Tonga,TON,2009,,156.21
Tonga,TON,2010,,114.71
Tonga,TON,2011,,21.86
Tonga,TON,2012,,97.67
Tonga,TON,2013,,103.36
Tonga,TON,2014,,1.72
Tonga,TON,2015,,1.94
Tonga,TON,2016,,3.47
Tonga,TON,2017,,3.9
