Entity,Code,Year,Cereal yield index,Change to land area used for cereal production since 1961,Total population (Gapminder)
Poland,POL,1984,168,90,36864000
Poland,POL,1985,162,91,37134000
Poland,POL,1986,171,91,37360000
Poland,POL,1987,174,93,37544000
Poland,POL,1988,163,93,37697000
Poland,POL,1989,181,93,37833000
Poland,POL,1990,184,94,37960000
Poland,POL,1991,179,96,38083000
Poland,POL,1992,135,92,38198000
Poland,POL,1993,154,94,38301000
Poland,POL,1994,144,94,38389000
Poland,POL,1995,170,95,38459000
Poland,POL,1996,163,96,38510000
Poland,POL,1997,160,98,38545000
Poland,POL,1998,172,98,38564000
Poland,POL,1999,166,96,38568000
Poland,POL,2000,142,97,38557000
Poland,POL,2001,171,98,38530000
Poland,POL,2002,182,92,38489000
Poland,POL,2003,161,90,38442000
Poland,POL,2004,198,93,38400000
Poland,POL,2005,181,92,38369000
Poland,POL,2006,146,93,38354000
Poland,POL,2007,182,92,38353000
Poland,POL,2008,180,95,38357000
Poland,POL,2009,195,94,38352000
Poland,POL,2010,190,87,38330000
Poland,POL,2011,193,85,38287000
Poland,POL,2012,208,84,38227000
Poland,POL,2013,213,83,38158000
Poland,POL,2014,239,83,38091000
Poland,POL,1800,,,9508747
Poland,POL,1801,,,9552631
Poland,POL,1802,,,9596718
Poland,POL,1803,,,9641008
Poland,POL,1804,,,9685503
Poland,POL,1805,,,9730203
Poland,POL,1806,,,9775109
Poland,POL,1807,,,9820223
Poland,POL,1808,,,9865545
Poland,POL,1809,,,9911076
Poland,POL,1810,,,9960687
Poland,POL,1811,,,10008031
Poland,POL,1812,,,10056977
Poland,POL,1813,,,10107543
Poland,POL,1814,,,10159747
Poland,POL,1815,,,10213606
Poland,POL,1816,,,10269139
Poland,POL,1817,,,10326364
Poland,POL,1818,,,10385299
Poland,POL,1819,,,10445963
Poland,POL,1820,,,10508375
Poland,POL,1821,,,10572553
Poland,POL,1822,,,10638517
Poland,POL,1823,,,10706286
Poland,POL,1824,,,10775879
Poland,POL,1825,,,10847316
Poland,POL,1826,,,10920617
Poland,POL,1827,,,10995801
Poland,POL,1828,,,11072889
Poland,POL,1829,,,11151901
Poland,POL,1830,,,11232857
Poland,POL,1831,,,11315778
Poland,POL,1832,,,11399311
Poland,POL,1833,,,11483460
Poland,POL,1834,,,11568231
Poland,POL,1835,,,11653628
Poland,POL,1836,,,11739655
Poland,POL,1837,,,11826317
Poland,POL,1838,,,11913619
Poland,POL,1839,,,12001566
Poland,POL,1840,,,12090161
Poland,POL,1841,,,12182950
Poland,POL,1842,,,12280010
Poland,POL,1843,,,12381419
Poland,POL,1844,,,12487258
Poland,POL,1845,,,12597606
Poland,POL,1846,,,12712546
Poland,POL,1847,,,12832161
Poland,POL,1848,,,12956537
Poland,POL,1849,,,13085759
Poland,POL,1850,,,13219914
Poland,POL,1851,,,13358699
Poland,POL,1852,,,13502588
Poland,POL,1853,,,13651671
Poland,POL,1854,,,13806040
Poland,POL,1855,,,13965789
Poland,POL,1856,,,14131012
Poland,POL,1857,,,14301806
Poland,POL,1858,,,14478269
Poland,POL,1859,,,14660500
Poland,POL,1860,,,14848599
Poland,POL,1861,,,15044445
Poland,POL,1862,,,15244651
Poland,POL,1863,,,15449304
Poland,POL,1864,,,15658489
Poland,POL,1865,,,15872294
Poland,POL,1866,,,16090808
Poland,POL,1867,,,16314120
Poland,POL,1868,,,16542325
Poland,POL,1869,,,16775516
Poland,POL,1870,,,17013788
Poland,POL,1871,,,17257240
Poland,POL,1872,,,17505970
Poland,POL,1873,,,17739016
Poland,POL,1874,,,17998836
Poland,POL,1875,,,18264436
Poland,POL,1876,,,18535936
Poland,POL,1877,,,18796904
Poland,POL,1878,,,19081968
Poland,POL,1879,,,19373550
Poland,POL,1880,,,19669588
Poland,POL,1881,,,19957872
Poland,POL,1882,,,20262840
Poland,POL,1883,,,20572468
Poland,POL,1884,,,20875588
Poland,POL,1885,,,21181742
Poland,POL,1886,,,21479640
Poland,POL,1887,,,21791320
Poland,POL,1888,,,22078436
Poland,POL,1889,,,22354404
Poland,POL,1890,,,22618936
Poland,POL,1891,,,22871728
Poland,POL,1892,,,23112478
Poland,POL,1893,,,23340874
Poland,POL,1894,,,23556600
Poland,POL,1895,,,23759336
Poland,POL,1896,,,23947400
Poland,POL,1897,,,24135604
Poland,POL,1898,,,24323940
Poland,POL,1899,,,24512398
Poland,POL,1900,,,24700968
Poland,POL,1901,,,24889642
Poland,POL,1902,,,25079180
Poland,POL,1903,,,25267314
Poland,POL,1904,,,25455210
Poland,POL,1905,,,25642856
Poland,POL,1906,,,25831884
Poland,POL,1907,,,26019004
Poland,POL,1908,,,26210804
Poland,POL,1909,,,26369036
Poland,POL,1910,,,26493428
Poland,POL,1911,,,26618380
Poland,POL,1912,,,26639560
Poland,POL,1913,,,26516966
Poland,POL,1914,,,26252700
Poland,POL,1915,,,25848836
Poland,POL,1916,,,25451180
Poland,POL,1917,,,25059644
Poland,POL,1918,,,24675096
Poland,POL,1919,,,24296212
Poland,POL,1920,,,24166012
Poland,POL,1921,,,24363370
Poland,POL,1922,,,24895996
Poland,POL,1923,,,25448914
Poland,POL,1924,,,25944612
Poland,POL,1925,,,26359136
Poland,POL,1926,,,26743716
Poland,POL,1927,,,27104344
Poland,POL,1928,,,27450668
Poland,POL,1929,,,27801980
Poland,POL,1930,,,28169928
Poland,POL,1931,,,28557836
Poland,POL,1932,,,28962712
Poland,POL,1933,,,29347292
Poland,POL,1934,,,29715572
Poland,POL,1935,,,30064890
Poland,POL,1936,,,30404228
Poland,POL,1937,,,30714620
Poland,POL,1938,,,31012038
Poland,POL,1939,,,30755872
Poland,POL,1940,,,30041068
Poland,POL,1941,,,28870574
Poland,POL,1942,,,27805412
Poland,POL,1943,,,26779548
Poland,POL,1944,,,25791536
Poland,POL,1945,,,24839972
Poland,POL,1946,,,24142740
Poland,POL,1947,,,23844384
Poland,POL,1948,,,23994424
Poland,POL,1949,,,24357052
Poland,POL,1950,,,24824000
Poland,POL,1951,,,25283000
Poland,POL,1952,,,25764000
Poland,POL,1953,,,26260000
Poland,POL,1954,,,26764000
Poland,POL,1955,,,27270000
Poland,POL,1956,,,27770000
Poland,POL,1957,,,28260000
Poland,POL,1958,,,28733000
Poland,POL,1959,,,29186000
Poland,POL,1960,,,29614000
Poland,POL,2015,,,38034000
Poland,POL,2016,,,37989000
Poland,POL,2017,,,37953000
Poland,POL,2018,,,37922000
Poland,POL,2019,,,37888000
Portugal,PRT,1961,100,100,8870000
Portugal,PRT,1962,112,106,8889000
Portugal,PRT,1963,106,106,8896000
Portugal,PRT,1964,104,100,8888000
Portugal,PRT,1965,109,99,8862000
Portugal,PRT,1966,102,89,8815000
Portugal,PRT,1967,140,86,8751000
Portugal,PRT,1968,145,90,8688000
Portugal,PRT,1969,121,86,8649000
Portugal,PRT,1970,132,85,8651000
Portugal,PRT,1971,168,77,8700000
Portugal,PRT,1972,146,77,8789000
Portugal,PRT,1973,148,70,8908000
Portugal,PRT,1974,144,71,9040000
Portugal,PRT,1975,145,75,9172000
Portugal,PRT,1976,138,80,9302000
Portugal,PRT,1977,120,57,9431000
Portugal,PRT,1978,114,67,9553000
Portugal,PRT,1979,125,61,9661000
Portugal,PRT,1980,162,58,9751000
Portugal,PRT,1981,134,55,9821000
Portugal,PRT,1982,154,57,9871000
Portugal,PRT,1983,137,56,9903000
Portugal,PRT,1984,190,52,9921000
Portugal,PRT,1985,183,51,9929000
Portugal,PRT,1986,226,49,9926000
Portugal,PRT,1987,230,50,9914000
Portugal,PRT,1988,209,47,9899000
Portugal,PRT,1989,257,48,9891000
Portugal,PRT,1990,239,40,9895000
Portugal,PRT,1991,275,44,9916000
Portugal,PRT,1992,227,40,9951000
Portugal,PRT,1993,259,38,9997000
Portugal,PRT,1994,306,36,10045000
Portugal,PRT,1995,254,38,10091000
Portugal,PRT,1996,318,35,10134000
Portugal,PRT,1997,283,37,10175000
Portugal,PRT,1998,400,27,10214000
Portugal,PRT,1999,361,31,10255000
Portugal,PRT,2000,354,31,10297000
Portugal,PRT,2001,335,26,10341000
Portugal,PRT,2002,370,27,10386000
Portugal,PRT,2003,335,24,10430000
Portugal,PRT,2004,375,24,10471000
Portugal,PRT,2005,258,21,10508000
Portugal,PRT,2006,398,20,10543000
Portugal,PRT,2007,437,17,10573000
Portugal,PRT,2008,457,19,10595000
Portugal,PRT,2009,419,18,10604000
Portugal,PRT,2010,427,16,10596000
Portugal,PRT,2011,521,15,10569000
Portugal,PRT,2012,521,16,10526000
Portugal,PRT,2013,552,17,10473000
Portugal,PRT,2014,563,16,10418000
Portugal,PRT,1800,,,3033454
Portugal,PRT,1801,,,3046116
Portugal,PRT,1802,,,3058832
Portugal,PRT,1803,,,3071600
Portugal,PRT,1804,,,3084421
Portugal,PRT,1805,,,3097297
Portugal,PRT,1806,,,3110225
Portugal,PRT,1807,,,3123208
Portugal,PRT,1808,,,3136245
Portugal,PRT,1809,,,3149337
Portugal,PRT,1810,,,3163489
Portugal,PRT,1811,,,3176944
Portugal,PRT,1812,,,3190700
Portugal,PRT,1813,,,3204756
Portugal,PRT,1814,,,3219108
Portugal,PRT,1815,,,3233802
Portugal,PRT,1816,,,3248788
Portugal,PRT,1817,,,3264111
Portugal,PRT,1818,,,3279767
Portugal,PRT,1819,,,3295756
Portugal,PRT,1820,,,3312025
Portugal,PRT,1821,,,3328669
Portugal,PRT,1822,,,3345636
Portugal,PRT,1823,,,3362925
Portugal,PRT,1824,,,3375913
Portugal,PRT,1825,,,3393979
Portugal,PRT,1826,,,3412453
Portugal,PRT,1827,,,3431333
Portugal,PRT,1828,,,3450616
Portugal,PRT,1829,,,3470300
Portugal,PRT,1830,,,3490333
Portugal,PRT,1831,,,3510238
Portugal,PRT,1832,,,3529762
Portugal,PRT,1833,,,3548952
Portugal,PRT,1834,,,3567762
Portugal,PRT,1835,,,3586190
Portugal,PRT,1836,,,3604190
Portugal,PRT,1837,,,3621857
Portugal,PRT,1838,,,3639095
Portugal,PRT,1839,,,3655857
Portugal,PRT,1840,,,3672238
Portugal,PRT,1841,,,3688238
Portugal,PRT,1842,,,3703810
Portugal,PRT,1843,,,3718952
Portugal,PRT,1844,,,3733524
Portugal,PRT,1845,,,3752190
Portugal,PRT,1846,,,3765524
Portugal,PRT,1847,,,3778476
Portugal,PRT,1848,,,3792095
Portugal,PRT,1849,,,3806476
Portugal,PRT,1850,,,3821571
Portugal,PRT,1851,,,3839357
Portugal,PRT,1852,,,3858478
Portugal,PRT,1853,,,3877934
Portugal,PRT,1854,,,3898963
Portugal,PRT,1855,,,3920660
Portugal,PRT,1856,,,3943027
Portugal,PRT,1857,,,3966062
Portugal,PRT,1858,,,3989718
Portugal,PRT,1859,,,4014091
Portugal,PRT,1860,,,4039181
Portugal,PRT,1861,,,4064940
Portugal,PRT,1862,,,4091416
Portugal,PRT,1863,,,4118561
Portugal,PRT,1864,,,4146423
Portugal,PRT,1865,,,4175193
Portugal,PRT,1866,,,4204775
Portugal,PRT,1867,,,4235266
Portugal,PRT,1868,,,4266379
Portugal,PRT,1869,,,4297351
Portugal,PRT,1870,,,4328374
Portugal,PRT,1871,,,4359589
Portugal,PRT,1872,,,4389188
Portugal,PRT,1873,,,4417090
Portugal,PRT,1874,,,4446575
Portugal,PRT,1875,,,4476906
Portugal,PRT,1876,,,4508135
Portugal,PRT,1877,,,4536546
Portugal,PRT,1878,,,4569429
Portugal,PRT,1879,,,4603317
Portugal,PRT,1880,,,4638209
Portugal,PRT,1881,,,4670476
Portugal,PRT,1882,,,4707663
Portugal,PRT,1883,,,4745922
Portugal,PRT,1884,,,4783357
Portugal,PRT,1885,,,4824395
Portugal,PRT,1886,,,4865669
Portugal,PRT,1887,,,4907324
Portugal,PRT,1888,,,4948513
Portugal,PRT,1889,,,4989341
Portugal,PRT,1890,,,5029809
Portugal,PRT,1891,,,5069825
Portugal,PRT,1892,,,5109480
Portugal,PRT,1893,,,5148683
Portugal,PRT,1894,,,5187525
Portugal,PRT,1895,,,5225915
Portugal,PRT,1896,,,5264309
Portugal,PRT,1897,,,5303343
Portugal,PRT,1898,,,5343383
Portugal,PRT,1899,,,5384428
Portugal,PRT,1900,,,5426479
Portugal,PRT,1901,,,5469627
Portugal,PRT,1902,,,5511412
Portugal,PRT,1903,,,5557089
Portugal,PRT,1904,,,5603883
Portugal,PRT,1905,,,5652017
Portugal,PRT,1906,,,5700936
Portugal,PRT,1907,,,5749390
Portugal,PRT,1908,,,5799164
Portugal,PRT,1909,,,5849342
Portugal,PRT,1910,,,5895515
Portugal,PRT,1911,,,5943362
Portugal,PRT,1912,,,5973032
Portugal,PRT,1913,,,5988332
Portugal,PRT,1914,,,5996613
Portugal,PRT,1915,,,6004895
Portugal,PRT,1916,,,6013512
Portugal,PRT,1917,,,6022130
Portugal,PRT,1918,,,6030401
Portugal,PRT,1919,,,6038424
Portugal,PRT,1920,,,6057813
Portugal,PRT,1921,,,6099601
Portugal,PRT,1922,,,6164454
Portugal,PRT,1923,,,6241009
Portugal,PRT,1924,,,6318566
Portugal,PRT,1925,,,6396791
Portugal,PRT,1926,,,6476354
Portugal,PRT,1927,,,6556920
Portugal,PRT,1928,,,6638489
Portugal,PRT,1929,,,6720726
Portugal,PRT,1930,,,6804301
Portugal,PRT,1931,,,6888878
Portugal,PRT,1932,,,6974458
Portugal,PRT,1933,,,7060707
Portugal,PRT,1934,,,7148293
Portugal,PRT,1935,,,7236882
Portugal,PRT,1936,,,7326808
Portugal,PRT,1937,,,7417737
Portugal,PRT,1938,,,7510004
Portugal,PRT,1939,,,7603273
Portugal,PRT,1940,,,7693199
Portugal,PRT,1941,,,7775102
Portugal,PRT,1942,,,7848982
Portugal,PRT,1943,,,7919184
Portugal,PRT,1944,,,7990055
Portugal,PRT,1945,,,8061595
Portugal,PRT,1946,,,8133804
Portugal,PRT,1947,,,8206681
Portugal,PRT,1948,,,8279892
Portugal,PRT,1949,,,8358107
Portugal,PRT,1950,,,8417000
Portugal,PRT,1951,,,8419000
Portugal,PRT,1952,,,8452000
Portugal,PRT,1953,,,8503000
Portugal,PRT,1954,,,8564000
Portugal,PRT,1955,,,8626000
Portugal,PRT,1956,,,8683000
Portugal,PRT,1957,,,8734000
Portugal,PRT,1958,,,8778000
Portugal,PRT,1959,,,8814000
Portugal,PRT,1960,,,8845000
Portugal,PRT,2015,,,10368000
Portugal,PRT,2016,,,10326000
Portugal,PRT,2017,,,10289000
Portugal,PRT,2018,,,10256000
Portugal,PRT,2019,,,10226000
Post-demographic dividend,,1961,100,100,
Post-demographic dividend,,1962,110,99,
Post-demographic dividend,,1963,113,100,
Post-demographic dividend,,1964,110,100,
Post-demographic dividend,,1965,119,99,
Post-demographic dividend,,1966,121,101,
Post-demographic dividend,,1967,125,105,
Post-demographic dividend,,1968,128,105,
Post-demographic dividend,,1969,134,100,
Post-demographic dividend,,1970,130,95,
Post-demographic dividend,,1971,146,102,
Post-demographic dividend,,1972,148,98,
Post-demographic dividend,,1973,146,103,
Post-demographic dividend,,1974,135,104,
Post-demographic dividend,,1975,144,107,
Post-demographic dividend,,1976,143,109,
Post-demographic dividend,,1977,149,108,
Post-demographic dividend,,1978,164,106,
Post-demographic dividend,,1979,167,106,
Post-demographic dividend,,1980,155,109,
Post-demographic dividend,,1981,166,116,
Post-demographic dividend,,1982,171,114,
Post-demographic dividend,,1983,150,104,
Post-demographic dividend,,1984,179,112,
Post-demographic dividend,,1985,184,112,
Post-demographic dividend,,1986,183,108,
Post-demographic dividend,,1987,183,100,
Post-demographic dividend,,1988,164,96,
Post-demographic dividend,,1989,182,102,
Post-demographic dividend,,1990,192,103,
Post-demographic dividend,,1991,191,98,
Post-demographic dividend,,1992,195,113,
Post-demographic dividend,,1993,179,108,
Post-demographic dividend,,1994,201,108,
Post-demographic dividend,,1995,183,108,
Post-demographic dividend,,1996,199,114,
Post-demographic dividend,,1997,199,114,
Post-demographic dividend,,1998,207,111,
Post-demographic dividend,,1999,209,107,
Post-demographic dividend,,2000,209,109,
Post-demographic dividend,,2001,208,108,
Post-demographic dividend,,2002,200,105,
Post-demographic dividend,,2003,204,108,
Post-demographic dividend,,2004,234,110,
Post-demographic dividend,,2005,224,108,
Post-demographic dividend,,2006,213,103,
Post-demographic dividend,,2007,220,110,
Post-demographic dividend,,2008,235,114,
Post-demographic dividend,,2009,240,109,
Post-demographic dividend,,2010,234,105,
Post-demographic dividend,,2011,239,105,
Post-demographic dividend,,2012,222,109,
Post-demographic dividend,,2013,255,109,
Post-demographic dividend,,2014,267,106,
Pre-demographic dividend,,1961,100,100,
Pre-demographic dividend,,1962,102,104,
Pre-demographic dividend,,1963,100,104,
Pre-demographic dividend,,1964,100,106,
Pre-demographic dividend,,1965,96,111,
Pre-demographic dividend,,1966,94,106,
Pre-demographic dividend,,1967,102,111,
Pre-demographic dividend,,1968,103,108,
Pre-demographic dividend,,1969,101,121,
Pre-demographic dividend,,1970,101,115,
Pre-demographic dividend,,1971,101,113,
Pre-demographic dividend,,1972,103,111,
Pre-demographic dividend,,1973,100,118,
Pre-demographic dividend,,1974,113,117,
Pre-demographic dividend,,1975,115,113,
Pre-demographic dividend,,1976,111,121,
Pre-demographic dividend,,1977,112,116,
Pre-demographic dividend,,1978,113,115,
Pre-demographic dividend,,1979,113,108,
Pre-demographic dividend,,1980,113,113,
Pre-demographic dividend,,1981,124,110,
Pre-demographic dividend,,1982,122,109,
Pre-demographic dividend,,1983,119,112,
Pre-demographic dividend,,1984,113,113,
Pre-demographic dividend,,1985,123,133,
Pre-demographic dividend,,1986,120,143,
Pre-demographic dividend,,1987,120,137,
Pre-demographic dividend,,1988,126,152,
Pre-demographic dividend,,1989,123,151,
Pre-demographic dividend,,1990,118,153,
Pre-demographic dividend,,1991,118,167,
Pre-demographic dividend,,1992,111,175,
Pre-demographic dividend,,1993,114,179,
Pre-demographic dividend,,1994,112,187,
Pre-demographic dividend,,1995,120,179,
Pre-demographic dividend,,1996,124,179,
Pre-demographic dividend,,1997,115,182,
Pre-demographic dividend,,1998,124,187,
Pre-demographic dividend,,1999,127,176,
Pre-demographic dividend,,2000,119,172,
Pre-demographic dividend,,2001,127,177,
Pre-demographic dividend,,2002,130,184,
Pre-demographic dividend,,2003,130,201,
Pre-demographic dividend,,2004,136,186,
Pre-demographic dividend,,2005,132,216,
Pre-demographic dividend,,2006,144,211,
Pre-demographic dividend,,2007,145,211,
Pre-demographic dividend,,2008,148,216,
Pre-demographic dividend,,2009,148,205,
Pre-demographic dividend,,2010,157,224,
Pre-demographic dividend,,2011,143,224,
Pre-demographic dividend,,2012,159,217,
Pre-demographic dividend,,2013,150,234,
Pre-demographic dividend,,2014,162,242,
Puerto Rico,PRI,1961,100,100,2334000
Puerto Rico,PRI,1962,112,60,2378000
Puerto Rico,PRI,1963,115,60,2425000
Puerto Rico,PRI,1964,118,76,2470000
Puerto Rico,PRI,1965,141,64,2508000
Puerto Rico,PRI,1966,130,56,2538000
Puerto Rico,PRI,1967,141,47,2561000
Puerto Rico,PRI,1968,197,21,2581000
Puerto Rico,PRI,1969,188,24,2604000
Puerto Rico,PRI,1970,233,14,2632000
Puerto Rico,PRI,1971,271,12,2666000
Puerto Rico,PRI,1972,269,12,2706000
Puerto Rico,PRI,1973,362,8,2750000
Puerto Rico,PRI,1974,378,7,2797000
Puerto Rico,PRI,1975,400,7,2845000
Puerto Rico,PRI,1976,482,6,2895000
Puerto Rico,PRI,1977,540,6,2946000
Puerto Rico,PRI,1978,545,6,2997000
Puerto Rico,PRI,1979,602,6,3046000
Puerto Rico,PRI,1980,652,5,3091000
Puerto Rico,PRI,1981,856,4,3132000
Puerto Rico,PRI,1982,854,4,3168000
Puerto Rico,PRI,1983,864,4,3202000
Puerto Rico,PRI,1984,702,4,3233000
Puerto Rico,PRI,1985,254,12,3263000
Puerto Rico,PRI,1986,276,12,3292000
Puerto Rico,PRI,1987,181,8,3319000
Puerto Rico,PRI,1988,208,5,3346000
Puerto Rico,PRI,1989,109,4,3373000
Puerto Rico,PRI,1990,95,3,3403000
Puerto Rico,PRI,1991,101,3,3435000
Puerto Rico,PRI,1992,94,3,3469000
Puerto Rico,PRI,1993,153,2,3503000
Puerto Rico,PRI,1994,124,2,3537000
Puerto Rico,PRI,1995,132,3,3568000
Puerto Rico,PRI,1996,141,3,3596000
Puerto Rico,PRI,1997,151,3,3622000
Puerto Rico,PRI,1998,165,3,3644000
Puerto Rico,PRI,1999,154,3,3660000
Puerto Rico,PRI,2000,153,2,3669000
Puerto Rico,PRI,2001,155,1,3670000
Puerto Rico,PRI,2002,157,1,3664000
Puerto Rico,PRI,2003,159,1,3654000
Puerto Rico,PRI,2004,161,2,3642000
Puerto Rico,PRI,2005,162,2,3632000
Puerto Rico,PRI,2006,163,2,3624000
Puerto Rico,PRI,2007,167,2,3616000
Puerto Rico,PRI,2008,165,2,3608000
Puerto Rico,PRI,2009,166,2,3597000
Puerto Rico,PRI,2010,166,2,3580000
Puerto Rico,PRI,2011,167,2,3560000
Puerto Rico,PRI,2012,168,2,3537000
Puerto Rico,PRI,2013,166,2,3504000
Puerto Rico,PRI,2014,168,2,3454000
Puerto Rico,PRI,1950,,,2218000
Puerto Rico,PRI,1951,,,2194000
Puerto Rico,PRI,1952,,,2183000
Puerto Rico,PRI,1953,,,2182000
Puerto Rico,PRI,1954,,,2187000
Puerto Rico,PRI,1955,,,2196000
Puerto Rico,PRI,1956,,,2207000
Puerto Rico,PRI,1957,,,2221000
Puerto Rico,PRI,1958,,,2240000
Puerto Rico,PRI,1959,,,2264000
Puerto Rico,PRI,1960,,,2295000
Puerto Rico,PRI,2015,,,3382000
Puerto Rico,PRI,2016,,,3283000
Puerto Rico,PRI,2017,,,3164000
Puerto Rico,PRI,2018,,,3040000
Puerto Rico,PRI,2019,,,2933000
Qatar,QAT,1961,,,51000
Qatar,QAT,1962,,,56000
Qatar,QAT,1963,,,62000
Qatar,QAT,1964,,,68000
Qatar,QAT,1965,,,74000
Qatar,QAT,1966,,,80000
Qatar,QAT,1967,,,86000
Qatar,QAT,1968,,,93000
Qatar,QAT,1969,,,101000
Qatar,QAT,1970,,,110000
Qatar,QAT,1971,,,119000
Qatar,QAT,1972,,,131000
Qatar,QAT,1973,,,142000
Qatar,QAT,1974,,,154000
Qatar,QAT,1975,,,164000
Qatar,QAT,1976,,,174000
Qatar,QAT,1977,,,182000
Qatar,QAT,1978,,,192000
Qatar,QAT,1979,,,205000
Qatar,QAT,1980,,,224000
Qatar,QAT,1981,,,248000
Qatar,QAT,1982,,,277000
Qatar,QAT,1983,,,309000
Qatar,QAT,1984,,,341000
Qatar,QAT,1985,,,371000
Qatar,QAT,1986,,,398000
Qatar,QAT,1987,,,422000
Qatar,QAT,1988,,,444000
Qatar,QAT,1989,,,462000
Qatar,QAT,1990,,,476000
Qatar,QAT,1991,,,487000
Qatar,QAT,1992,,,495000
Qatar,QAT,1993,,,501000
Qatar,QAT,1994,,,507000
Qatar,QAT,1995,,,513000
Qatar,QAT,1996,,,523000
Qatar,QAT,1997,,,535000
Qatar,QAT,1998,,,552000
Qatar,QAT,1999,,,570000
Qatar,QAT,2000,,,592000
Qatar,QAT,2001,,,615000
Qatar,QAT,2002,,,641000
Qatar,QAT,2003,,,682000
Qatar,QAT,2004,,,753000
Qatar,QAT,2005,,,865000
Qatar,QAT,2006,,,1023000
Qatar,QAT,2007,,,1218000
Qatar,QAT,2008,,,1437000
Qatar,QAT,2009,,,1655000
Qatar,QAT,2010,,,1856000
Qatar,QAT,2011,,,2036000
Qatar,QAT,2012,,,2196000
Qatar,QAT,2013,,,2337000
Qatar,QAT,2014,,,2459000
Qatar,QAT,1800,,,14092
Qatar,QAT,1801,,,14092
Qatar,QAT,1802,,,14092
Qatar,QAT,1803,,,14092
Qatar,QAT,1804,,,14092
Qatar,QAT,1805,,,14092
Qatar,QAT,1806,,,14092
Qatar,QAT,1807,,,14092
Qatar,QAT,1808,,,14092
Qatar,QAT,1809,,,14092
Qatar,QAT,1810,,,14092
Qatar,QAT,1811,,,14092
Qatar,QAT,1812,,,14092
Qatar,QAT,1813,,,14092
Qatar,QAT,1814,,,14092
Qatar,QAT,1815,,,14092
Qatar,QAT,1816,,,14092
Qatar,QAT,1817,,,14092
Qatar,QAT,1818,,,14092
Qatar,QAT,1819,,,14092
Qatar,QAT,1820,,,14092
Qatar,QAT,1821,,,14092
Qatar,QAT,1822,,,14092
Qatar,QAT,1823,,,14092
Qatar,QAT,1824,,,14092
Qatar,QAT,1825,,,14092
Qatar,QAT,1826,,,14092
Qatar,QAT,1827,,,14092
Qatar,QAT,1828,,,14092
Qatar,QAT,1829,,,14092
Qatar,QAT,1830,,,14092
Qatar,QAT,1831,,,14092
Qatar,QAT,1832,,,14092
Qatar,QAT,1833,,,14092
Qatar,QAT,1834,,,14092
Qatar,QAT,1835,,,14092
Qatar,QAT,1836,,,14092
Qatar,QAT,1837,,,14092
Qatar,QAT,1838,,,14092
Qatar,QAT,1839,,,14092
Qatar,QAT,1840,,,14092
Qatar,QAT,1841,,,14092
Qatar,QAT,1842,,,14092
Qatar,QAT,1843,,,14092
Qatar,QAT,1844,,,14092
Qatar,QAT,1845,,,14092
Qatar,QAT,1846,,,14092
Qatar,QAT,1847,,,14092
Qatar,QAT,1848,,,14092
Qatar,QAT,1849,,,14092
Qatar,QAT,1850,,,14092
Qatar,QAT,1851,,,14086
Qatar,QAT,1852,,,14080
Qatar,QAT,1853,,,14074
Qatar,QAT,1854,,,14068
Qatar,QAT,1855,,,14062
Qatar,QAT,1856,,,14055
Qatar,QAT,1857,,,14049
Qatar,QAT,1858,,,14043
Qatar,QAT,1859,,,14037
Qatar,QAT,1860,,,14031
Qatar,QAT,1861,,,14029
Qatar,QAT,1862,,,14030
Qatar,QAT,1863,,,14035
Qatar,QAT,1864,,,14044
Qatar,QAT,1865,,,14057
Qatar,QAT,1866,,,14073
Qatar,QAT,1867,,,14094
Qatar,QAT,1868,,,14118
Qatar,QAT,1869,,,14146
Qatar,QAT,1870,,,14178
Qatar,QAT,1871,,,14213
Qatar,QAT,1872,,,14253
Qatar,QAT,1873,,,14278
Qatar,QAT,1874,,,14327
Qatar,QAT,1875,,,14380
Qatar,QAT,1876,,,14437
Qatar,QAT,1877,,,14490
Qatar,QAT,1878,,,14560
Qatar,QAT,1879,,,14635
Qatar,QAT,1880,,,14710
Qatar,QAT,1881,,,14784
Qatar,QAT,1882,,,14860
Qatar,QAT,1883,,,14936
Qatar,QAT,1884,,,15012
Qatar,QAT,1885,,,15089
Qatar,QAT,1886,,,15167
Qatar,QAT,1887,,,15244
Qatar,QAT,1888,,,15322
Qatar,QAT,1889,,,15400
Qatar,QAT,1890,,,15479
Qatar,QAT,1891,,,15559
Qatar,QAT,1892,,,15639
Qatar,QAT,1893,,,15719
Qatar,QAT,1894,,,15800
Qatar,QAT,1895,,,15881
Qatar,QAT,1896,,,15962
Qatar,QAT,1897,,,16044
Qatar,QAT,1898,,,16126
Qatar,QAT,1899,,,16209
