binomial_name,country,continent,group,year_last_seen,red_list_category,threat_type,threatened
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Climate Change,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Pollution,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Geological Events,0
Pterospermum parvifolium,Indonesia,Asia,Flowering Plant,1920-1939,Extinct,Unknown,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Agriculture & Aquaculture,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Biological Resource Use,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Commercial Development,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Invasive Species,1
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Energy Production & Mining,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Climate Change,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Human Intrusions,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Pollution,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Transportation Corridor,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Natural System Modifications,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Geological Events,0
Puccinellia gussonei,Italy,Europe,Flowering Plant,2000-2020,Extinct,Unknown,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,1
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Climate Change,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Pollution,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Natural System Modifications,1
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Geological Events,0
Pycnandra micrantha,New Caledonia,Oceania,Flowering Plant,1900-1919,Extinct,Unknown,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Agriculture & Aquaculture,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Biological Resource Use,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Commercial Development,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Invasive Species,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Energy Production & Mining,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Climate Change,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Human Intrusions,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Pollution,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Transportation Corridor,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Natural System Modifications,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Geological Events,0
Rauvolfia nukuhivensis,French Polynesia,Oceania,Flowering Plant,2000-2020,Extinct,Unknown,1
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Climate Change,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Pollution,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Rhamnus mildbraedii,Rwanda,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Rhipidoglossum orientalis,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Agriculture & Aquaculture,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Biological Resource Use,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Commercial Development,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Invasive Species,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Energy Production & Mining,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Climate Change,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Human Intrusions,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Pollution,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Transportation Corridor,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Natural System Modifications,1
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Geological Events,0
Rhododendron kanehirai,Taiwan,Asia,Flowering Plant,1980-1999,Extinct in the Wild,Unknown,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Climate Change,1
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Pollution,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Geological Events,0
Rhododendron wilhelminae,Indonesia,Asia,Flowering Plant,1900-1919,Extinct,Unknown,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Climate Change,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Pollution,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Rhynchosia braunii,Tanzania,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Rhynchosia calobotrya,Tanzania,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Biological Resource Use,1
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Commercial Development,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Climate Change,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Pollution,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Geological Events,0
Rhynchosia ledermannii,Cameroon,Africa,Flowering Plant,1900-1919,Extinct,Unknown,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,1
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,1
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Pollution,1
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Rhynchospora hildebrandtii,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,1
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,1
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Ritchiea afzelii,Guinea,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Agriculture & Aquaculture,1
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Biological Resource Use,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Commercial Development,1
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Invasive Species,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Energy Production & Mining,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Climate Change,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Human Intrusions,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Pollution,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Transportation Corridor,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Natural System Modifications,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Geological Events,0
Roupala tobagensis,Trinidad and Tobago,South America,Flowering Plant,1900-1919,Extinct,Unknown,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,1
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Biological Resource Use,1
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Commercial Development,1
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,1
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Climate Change,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Pollution,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Natural System Modifications,1
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Geological Events,0
Sabicea bracteolata,Guinea,Africa,Flowering Plant,1940-1959,Extinct,Unknown,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Commercial Development,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Invasive Species,1
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Climate Change,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Pollution,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Sanicula kauaiensis,United States,North America,Flowering Plant,1940-1959,Extinct,Geological Events,0
