volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
331011,Cobb Segment,20710,Confirmed Eruption,NA,NA,-1180,0,0,Uranium-series,NA,NA,NA,46.88,-129.33
321050,St. Helens,20524,Confirmed Eruption,NA,NA,-1180,0,0,Radiocarbon (corrected),NA,NA,NA,46.2,-122.18
263250,Merapi,15820,Confirmed Eruption,NA,4,-1180,0,0,Radiocarbon (uncorrected),NA,NA,NA,-7.54,110.446
383040,Gran Canaria,13116,Confirmed Eruption,Montañón Negro,NA,-1180,0,0,Radiocarbon (corrected),NA,NA,NA,28,-15.58
372030,Katla,12635,Confirmed Eruption,NA,NA,-1190,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
241030,Taranaki,14435,Confirmed Eruption,NA,NA,-1190,0,0,Radiocarbon (uncorrected),NA,NA,NA,-39.3,174.07
600000,Unknown Source,13286,Confirmed Eruption,"(GISP2, 110 ppb sulfate)",NA,-1192,0,0,Ice Core,NA,NA,NA,0,0
373030,Bardarbunga,12852,Confirmed Eruption,"Veidivötn (Burfellshraun, Drekahraun)",NA,-1200,0,0,Tephrochronology,NA,NA,NA,64.633,-17.516
382001,Flores,12983,Confirmed Eruption,Caldeira Funda de Lajes,NA,-1200,0,0,Radiocarbon (uncorrected),NA,NA,NA,39.462,-31.216
373070,Fremrinamar,12921,Confirmed Eruption,Kraeduborgir (Burfellshraun),NA,-1200,0,0,Tephrochronology,NA,NA,NA,65.416,-16.666
245010,Taveuni,14827,Confirmed Eruption,NA,2,-1200,0,0,Tephrochronology,NA,NA,NA,-16.82,-179.97
242030,Raoul Island,14685,Confirmed Eruption,SW part of Raoul caldera,4,-1200,0,0,Radiocarbon (uncorrected),NA,NA,NA,-29.27,-177.92
231110,"Haylan, Jabal",14158,Confirmed Eruption,West of Sirwan,0,-1200,0,0,Anthropology,NA,NA,NA,15.4,45.1
341095,Naolinco Volcanic Field,10503,Confirmed Eruption,Rincón de Chapultepec,NA,-1200,0,0,Radiocarbon (corrected),NA,NA,NA,19.67,-96.75
300280,Ichinsky,19602,Confirmed Eruption,NA,NA,-1200,0,0,Tephrochronology,NA,NA,NA,55.678,157.718
284060,Aogashima,18303,Confirmed Eruption,NA,NA,-1200,0,0,Radiocarbon (corrected),NA,NA,NA,32.458,139.759
284010,Izu-Oshima,18155,Confirmed Eruption,NA,NA,-1200,0,0,Tephrochronology,NA,NA,NA,34.724,139.394
283020,Hakoneyama,17383,Confirmed Eruption,NW side of Kami-yama (Kanmuriga-take),2,-1200,0,0,Radiocarbon (corrected),NA,NA,NA,35.233,139.021
283100,Myokosan,17667,Confirmed Eruption,NA,NA,-1200,0,0,Tephrochronology,NA,NA,NA,36.891,138.114
313030,Redoubt,20340,Confirmed Eruption,NA,NA,-1210,0,0,Varve Count,NA,NA,NA,60.485,-152.742
372030,Katla,12634,Confirmed Eruption,NA,3,-1220,0,0,Radiocarbon (corrected),NA,NA,NA,63.633,-19.083
352020,Guagua Pichincha,11468,Confirmed Eruption,NA,NA,-1230,0,0,Radiocarbon (corrected),NA,NA,NA,-0.171,-78.598
357120,Villarrica,21091,Confirmed Eruption,NA,4,-1230,NA,NA,Radiocarbon (uncorrected),NA,NA,NA,-39.42,-71.93
332060,Haleakala,10278,Confirmed Eruption,Upper SW rift zone (~2800 m),NA,-1240,0,0,Radiocarbon (corrected),NA,NA,NA,20.708,-156.25
351020,"Ruiz, Nevado del",11271,Confirmed Eruption,ENE flank ? (Alto la Piramide ?),NA,-1245,0,0,Radiocarbon (uncorrected),NA,NA,NA,4.892,-75.324
353050,"Negra, Sierra",11698,Confirmed Eruption,SE flank,0,-1250,0,0,Radiocarbon (uncorrected),NA,NA,NA,-0.83,-91.17
345033,Arenal,11117,Confirmed Eruption,NA,4,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,10.463,-84.703
358062,Aguilera,12308,Confirmed Eruption,NA,5,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,-50.33,-73.75
372070,Hekla,12716,Confirmed Eruption,"NE flank, Vatnafjöll",NA,-1250,0,0,Tephrochronology,NA,NA,NA,63.983,-19.666
373060,Askja,12906,Confirmed Eruption,Litladynga and Askja,0,-1250,0,0,Tephrochronology,NA,NA,NA,65.033,-16.783
383040,Gran Canaria,13115,Confirmed Eruption,Fagajesto,NA,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,28,-15.58
390100,Candlemas Island,13222,Confirmed Eruption,S Sandwich Is (probably Candlemass),NA,-1250,0,0,Ice Core,NA,NA,NA,-57.08,-26.67
322190,Jordan Craters,20615,Confirmed Eruption,Coffeepot Crater,2,-1250,0,0,Radiocarbon (uncorrected),NA,NA,NA,43.147,-117.46
284040,Miyakejima,17584,Confirmed Eruption,NA,3,-1250,0,0,Tephrochronology,NA,NA,NA,34.094,139.526
284020,Niijima,18247,Confirmed Eruption,NA,NA,-1250,0,0,Tephrochronology,NA,NA,NA,34.397,139.27
284050,Hachijojima,18292,Confirmed Eruption,Nishi-yama,NA,-1250,0,0,Tephrochronology,NA,NA,NA,33.137,139.766
283240,Iwatesan,17567,Confirmed Eruption,Higashi-Iwate,3,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,39.853,141.001
283260,Akita-Yakeyama,18075,Confirmed Eruption,NA,NA,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,39.964,140.757
241030,Taranaki,14434,Confirmed Eruption,Southern Beehive,NA,-1250,0,0,Tephrochronology,NA,NA,NA,-39.3,174.07
241070,Taupo,14548,Confirmed Eruption,4 km W of Te Kohaiakahu Point,3,-1250,0,0,Radiocarbon (corrected),NA,NA,NA,-38.82,176
255030,Loloru,15144,Confirmed Eruption,NA,NA,-1260,0,0,Radiocarbon (uncorrected),NA,NA,NA,-6.52,155.62
282110,Asosan,17193,Confirmed Eruption,NA,NA,-1270,0,0,Radiocarbon (uncorrected),NA,NA,NA,32.884,131.104
346010,Baru,11251,Confirmed Eruption,NA,NA,-1270,0,0,Radiocarbon (corrected),NA,NA,NA,8.808,-82.543
372030,Katla,12633,Confirmed Eruption,NA,NA,-1280,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
314010,St. Paul Island,20403,Confirmed Eruption,West side (Fox Hill),NA,-1280,0,0,Radiocarbon (uncorrected),NA,NA,NA,57.18,-170.3
372030,Katla,12632,Confirmed Eruption,NA,NA,-1290,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
382090,Agua de Pau,13029,Confirmed Eruption,Lagoa do Fogo caldera,4,-1290,0,0,Radiocarbon (uncorrected),NA,NA,NA,37.77,-25.47
352006,Cayambe,11398,Confirmed Eruption,NA,NA,-1300,0,0,Tephrochronology,NA,NA,NA,0.029,-77.986
332020,Mauna Loa,10146,Confirmed Eruption,Mokuaweoweo and NE rift zone,0,-1300,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.475,-155.608
283030,Fujisan,17410,Confirmed Eruption,NA,NA,-1300,0,0,Radiocarbon (corrected),NA,NA,NA,35.361,138.728
245010,Taveuni,14826,Confirmed Eruption,NA,2,-1300,0,0,Tephrochronology,NA,NA,NA,-16.82,-179.97
211050,Vulcano,13440,Confirmed Eruption,Fossa,3,-1300,0,0,Tephrochronology,NA,NA,NA,38.404,14.962
332060,Haleakala,10277,Confirmed Eruption,Upper SW rift zone (~2600 m),NA,-1310,0,0,Radiocarbon (corrected),NA,NA,NA,20.708,-156.25
313030,Redoubt,20339,Confirmed Eruption,NA,NA,-1310,0,0,Varve Count,NA,NA,NA,60.485,-152.742
351012,"Bravo, Cerro",11259,Confirmed Eruption,NA,4,-1310,0,0,Radiocarbon (uncorrected),NA,NA,NA,5.091,-75.293
360060,Soufriere Guadeloupe,12352,Confirmed Eruption,Morne Amic,3,-1310,0,0,Radiocarbon (corrected),NA,NA,NA,16.044,-61.664
354050,Yucamane,11796,Confirmed Eruption,NA,5,-1320,0,0,Radiocarbon (uncorrected),NA,NA,NA,-17.184,-70.196
383010,La Palma,13049,Confirmed Eruption,La Fajana (Volcán Fuego),NA,-1320,0,0,Radiocarbon (uncorrected),NA,NA,NA,28.57,-17.83
341040,Colima,10403,Confirmed Eruption,NA,NA,-1320,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.514,-103.62
341110,San Martin,10584,Confirmed Eruption,South flank (Cerro Mono Blanco),NA,-1320,0,0,Radiocarbon (uncorrected),NA,NA,NA,18.57,-95.2
300270,Sheveluch,17663,Confirmed Eruption,NA,3,-1330,0,0,Radiocarbon (corrected),NA,NA,NA,56.653,161.36
222100,Longonot,13995,Confirmed Eruption,NA,NA,-1330,0,0,Radiocarbon (uncorrected),NA,NA,NA,-0.914,36.446
241050,Okataina,14502,Confirmed Eruption,Mt. Edgecumbe,NA,-1330,0,0,Radiocarbon (corrected),NA,NA,NA,-38.12,176.5
341120,"Chichon, El",10600,Confirmed Eruption,NA,NA,-1340,0,0,Radiocarbon (corrected),NA,NA,NA,17.36,-93.228
341070,"Toluca, Nevado de",10487,Confirmed Eruption,NA,NA,-1350,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.108,-99.758
325010,Yellowstone,20699,Confirmed Eruption,Indian Pond crater (N of Yellowstone Lake),NA,-1350,0,0,Radiocarbon (corrected),NA,NA,NA,44.43,-110.67
300250,Bezymianny,19328,Confirmed Eruption,NA,NA,-1350,0,0,Tephrochronology,NA,NA,NA,55.972,160.595
313030,Redoubt,20338,Confirmed Eruption,NA,NA,-1350,0,0,Varve Count,NA,NA,NA,60.485,-152.742
283030,Fujisan,17409,Confirmed Eruption,NA,5,-1350,0,0,Tephrochronology,NA,NA,NA,35.361,138.728
283200,Naruko,17992,Confirmed Eruption,NA,NA,-1350,0,0,Radiocarbon (corrected),NA,NA,NA,38.729,140.734
300190,Krasheninnikov,19232,Confirmed Eruption,N (Zametny) & S (Duga) flank fissures,3,-1350,0,0,Radiocarbon (corrected),NA,NA,NA,54.596,160.27
300020,Koshelev,18906,Confirmed Eruption,Northern flank,NA,-1350,0,0,Radiocarbon (uncorrected),NA,NA,NA,51.356,156.753
300100,Avachinsky,19073,Confirmed Eruption,NA,5,-1350,0,0,Radiocarbon (uncorrected),NA,NA,NA,53.256,158.836
285050,Tokachidake,18636,Confirmed Eruption,Ground Crater,3,-1350,0,0,Radiocarbon (corrected),NA,NA,NA,43.418,142.686
282110,Asosan,17192,Confirmed Eruption,Komezuka,3,-1350,0,0,Radiocarbon (corrected),NA,NA,NA,32.884,131.104
372070,Hekla,12715,Confirmed Eruption,Vatnafjöll,NA,-1350,0,0,Tephrochronology,NA,NA,NA,63.983,-19.666
252080,Witori,15012,Confirmed Eruption,NA,6,-1370,NA,NA,Radiocarbon (corrected),NA,NA,NA,-5.576,150.516
360120,Pelee,12405,Confirmed Eruption,NA,NA,-1390,0,0,Radiocarbon (corrected),NA,NA,NA,14.809,-61.165
213020,Nemrut Dagi,13899,Confirmed Eruption,NA,NA,-1396,0,0,Varve Count,NA,NA,NA,38.654,42.229
300130,Karymsky,19146,Confirmed Eruption,NA,2,-1400,0,0,Radiocarbon (corrected),NA,NA,NA,54.049,159.443
283200,Naruko,17991,Confirmed Eruption,NA,NA,-1400,0,0,Tephrochronology,NA,NA,NA,38.729,140.734
283020,Hakoneyama,17382,Confirmed Eruption,NW side of Kami-yama (Kanmuriga-take),NA,-1400,0,0,Radiocarbon (corrected),NA,NA,NA,35.233,139.021
383030,Tenerife,13087,Confirmed Eruption,NW rift zone (Montaña Samara),NA,-1400,0,0,Tephrochronology,NA,NA,NA,28.271,-16.641
263250,Merapi,15819,Confirmed Eruption,NA,NA,-1410,0,0,Radiocarbon (corrected),NA,NA,NA,-7.54,110.446
211060,Etna,13494,Confirmed Eruption,NA,NA,-1420,0,0,Radiocarbon (corrected),NA,NA,NA,37.748,14.999
345070,Turrialba,11234,Confirmed Eruption,NA,NA,-1420,0,0,Radiocarbon (corrected),NA,NA,NA,10.025,-83.767
211020,Vesuvius,10046,Confirmed Eruption,NA,4,-1430,0,0,Radiocarbon (corrected),NA,NA,NA,40.821,14.426
283150,Nasudake,17872,Confirmed Eruption,Chausu-dake,2,-1440,0,0,Tephrochronology,NA,NA,NA,37.125,139.963
372030,Katla,12631,Confirmed Eruption,NA,4,-1440,0,0,Radiocarbon (corrected),NA,NA,NA,63.633,-19.083
345033,Arenal,11116,Confirmed Eruption,NA,4,-1450,0,0,Tephrochronology,NA,NA,NA,10.463,-84.703
283030,Fujisan,17408,Confirmed Eruption,NA,NA,-1450,0,0,Tephrochronology,NA,NA,NA,35.361,138.728
283230,Akita-Komagatake,18043,Confirmed Eruption,NA,NA,-1450,0,0,Radiocarbon (corrected),NA,NA,NA,39.761,140.799
284040,Miyakejima,17583,Confirmed Eruption,NW flank (NGS scoria layer),NA,-1450,0,0,Tephrochronology,NA,NA,NA,34.094,139.526
284010,Izu-Oshima,18154,Confirmed Eruption,NA,NA,-1450,0,0,Tephrochronology,NA,NA,NA,34.724,139.394
285060,Taisetsuzan,18666,Confirmed Eruption,Asahi-dake,NA,-1450,0,0,Radiocarbon (corrected),NA,NA,NA,43.664,142.854
322110,Newberry,20606,Confirmed Eruption,South of East Lake,NA,-1450,0,0,Hydration Rind,NA,NA,NA,43.722,-121.229
341040,Colima,10402,Confirmed Eruption,NA,NA,-1450,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.514,-103.62
245010,Taveuni,14825,Confirmed Eruption,NA,2,-1450,0,0,Tephrochronology,NA,NA,NA,-16.82,-179.97
282100,Unzendake,17170,Confirmed Eruption,Fugen-dake (Kazaana),NA,-1450,0,0,Thermoluminescence,NA,NA,NA,32.761,130.299
282050,Kuchinoerabujima,16956,Confirmed Eruption,Shindake,NA,-1450,0,0,Radiocarbon (corrected),NA,NA,NA,30.443,130.217
282070,Ata,17012,Confirmed Eruption,"Mizunashi, Kagami, Ikezoko maars",NA,-1450,0,0,Tephrochronology,NA,NA,NA,31.22,130.57
600000,Unknown Source,13285,Confirmed Eruption,"(GISP2, 164 ppb sulfate)",NA,-1454,0,0,Ice Core,NA,NA,NA,0,0
600000,Unknown Source,13284,Confirmed Eruption,"(GISP2, 104 ppb sulfate)",NA,-1459,0,0,Ice Core,NA,NA,NA,0,0
241070,Taupo,14547,Confirmed Eruption,Horomatangi Reefs?,6,-1460,0,0,Radiocarbon (corrected),NA,NA,NA,-38.82,176
211060,Etna,13493,Discredited Eruption,NA,NA,-1470,0,0,NA,NA,NA,NA,37.748,14.999
211030,Ischia,13371,Confirmed Eruption,Castiglione,NA,-1480,0,0,Magnetism,NA,NA,NA,40.73,13.897
357150,Puyehue-Cordon Caulle,12198,Confirmed Eruption,NA,NA,-1490,0,0,Radiocarbon (corrected),NA,NA,NA,-40.59,-72.117
211060,Etna,13492,Confirmed Eruption,NA,5,-1500,0,0,Historical Observations,NA,NA,NA,37.748,14.999
282070,Ata,17011,Confirmed Eruption,Kaimon,4,-1500,0,0,Tephrochronology,NA,NA,NA,31.22,130.57
341100,"Orizaba, Pico de",10566,Confirmed Eruption,NA,3,-1500,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.03,-97.27
300270,Sheveluch,17662,Confirmed Eruption,NA,3,-1500,0,0,Tephrochronology,NA,NA,NA,56.653,161.36
300100,Avachinsky,19072,Confirmed Eruption,NA,5,-1500,0,0,Radiocarbon (corrected),NA,NA,NA,53.256,158.836
283240,Iwatesan,17566,Confirmed Eruption,Higashi-Iwate,NA,-1500,0,0,Tephrochronology,NA,NA,NA,39.853,141.001
290360,Chikurachki,20888,Confirmed Eruption,NA,4,-1500,NA,NA,Tephrochronology,NA,NA,NA,50.324,155.461
283030,Fujisan,17407,Confirmed Eruption,NA,NA,-1510,0,0,Radiocarbon (corrected),NA,NA,NA,35.361,138.728
313030,Redoubt,20337,Confirmed Eruption,NA,NA,-1510,0,0,Varve Count,NA,NA,NA,60.485,-152.742
357070,"Chillan, Nevados de",11965,Confirmed Eruption,Volcán Viejo,NA,-1510,0,0,Radiocarbon (uncorrected),NA,NA,NA,-36.868,-71.378
352050,Cotopaxi,11521,Confirmed Eruption,NA,NA,-1510,0,0,Radiocarbon (uncorrected),NA,NA,NA,-0.677,-78.436
372030,Katla,12630,Confirmed Eruption,NA,NA,-1540,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
313030,Redoubt,20336,Confirmed Eruption,NA,NA,-1540,0,0,Varve Count,NA,NA,NA,60.485,-152.742
305040,Jingbo,19638,Confirmed Eruption,NA,NA,-1540,0,0,Radiocarbon (uncorrected),NA,NA,NA,44.08,128.83
300700,Severny,19621,Confirmed Eruption,WSW flank (Tobeltsen),NA,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,58.28,160.87
311110,Kanaga,19706,Confirmed Eruption,NA,NA,-1550,0,0,Radiocarbon (corrected),NA,NA,NA,51.923,-177.168
300250,Bezymianny,19327,Confirmed Eruption,Expeditsii and Exstrusivny Greben,NA,-1550,0,0,Tephrochronology,NA,NA,NA,55.972,160.595
313030,Redoubt,20335,Confirmed Eruption,NA,NA,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,60.485,-152.742
313050,Hayes,20401,Confirmed Eruption,NA,5,-1550,0,0,Tephrochronology,NA,NA,NA,61.64,-152.411
332010,Kilauea,20740,Confirmed Eruption,SW rift zone,0,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.421,-155.287
283170,Adatarayama,17906,Confirmed Eruption,Numanotaira,NA,-1550,0,0,Tephrochronology,NA,NA,NA,37.647,140.281
300080,Opala,19032,Confirmed Eruption,NA,NA,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,52.543,157.339
300090,Koryaksky,19040,Confirmed Eruption,South and SW flanks,NA,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,53.321,158.712
300123,Bakening,19118,Confirmed Eruption,SE flank,NA,-1550,0,0,Tephrochronology,NA,NA,NA,53.905,158.07
300170,Uzon,17647,Confirmed Eruption,Bannoe Lake,NA,-1550,0,0,Tephrochronology,NA,NA,NA,54.5,159.97
285080,Kussharo,18722,Confirmed Eruption,Atosanupuri,NA,-1550,0,0,Tephrochronology,NA,NA,NA,43.615,144.427
282070,Ata,17010,Confirmed Eruption,Nabeshima-dake,NA,-1550,0,0,Tephrochronology,NA,NA,NA,31.22,130.57
211020,Vesuvius,10045,Confirmed Eruption,NA,4,-1550,0,0,Radiocarbon (corrected),NA,NA,NA,40.821,14.426
222120,"Lengai, Ol Doinyo",13997,Confirmed Eruption,NA,NA,-1550,0,0,Tephrochronology,NA,NA,NA,-2.764,35.914
372070,Hekla,12714,Confirmed Eruption,NA,4,-1550,0,0,Tephrochronology,NA,NA,NA,63.983,-19.666
372050,Torfajokull,12684,Confirmed Eruption,W side of caldera (Markafljot domes),NA,-1550,0,0,Tephrochronology,NA,NA,NA,63.892,-19.122
390030,Deception Island,13169,Confirmed Eruption,NA,NA,-1550,0,0,Radiocarbon (uncorrected),NA,NA,NA,-63.001,-60.652
357061,"Maule, Laguna del",22163,Confirmed Eruption,NA,0,-1550,NA,NA,Ar/Ar,NA,NA,NA,-36.058,-70.492
241030,Taranaki,14433,Confirmed Eruption,NA,NA,-1560,0,0,Radiocarbon (uncorrected),NA,NA,NA,-39.3,174.07
313030,Redoubt,20330,Confirmed Eruption,NA,NA,-1560,0,0,Varve Count,NA,NA,NA,60.485,-152.742
342090,Fuego,10656,Confirmed Eruption,NA,NA,-1580,0,0,Radiocarbon (uncorrected),NA,NA,NA,14.473,-90.88
355011,Taapaca,11808,Confirmed Eruption,NA,NA,-1580,0,0,Radiocarbon (uncorrected),NA,NA,NA,-18.1,-69.5
352022,Chacana,11455,Confirmed Eruption,NA,NA,-1580,0,0,Radiocarbon (uncorrected),NA,NA,NA,-0.375,-78.25
290340,Fuss Peak,20880,Confirmed Eruption,NA,3,-1590,NA,NA,Radiocarbon (corrected),NA,NA,NA,50.267,155.246
283190,Zaozan [Zaosan],17947,Confirmed Eruption,Goshiki-dake,NA,-1600,0,0,Radiocarbon (corrected),NA,NA,NA,38.144,140.44
311111,Moffett,19726,Confirmed Eruption,NA,NA,-1600,0,0,Radiocarbon (corrected),NA,NA,NA,51.944,-176.747
360150,Soufriere St. Vincent,12439,Confirmed Eruption,NA,NA,-1600,0,0,Radiocarbon (uncorrected),NA,NA,NA,13.33,-61.18
321050,St. Helens,20523,Confirmed Eruption,NA,NA,-1610,0,0,Radiocarbon (corrected),NA,NA,NA,46.2,-122.18
212040,Santorini,13879,Confirmed Eruption,NA,7,-1610,0,0,Radiocarbon (corrected),NA,NA,NA,36.404,25.396
282070,Ata,17009,Confirmed Eruption,Kaimon,3,-1610,0,0,Tephrochronology,NA,NA,NA,31.22,130.57
600000,Unknown Source,13283,Confirmed Eruption,"(GISP2, 145 ppb sulfate)",NA,-1623,0,0,Ice Core,NA,NA,NA,0,0
600000,Unknown Source,13282,Confirmed Eruption,(Belfast tree-ring chronology),NA,-1628,0,0,Dendrochronology,NA,NA,NA,0,0
372030,Katla,12629,Confirmed Eruption,NA,NA,-1640,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
312090,Aniakchak,20182,Confirmed Eruption,NA,6,-1645,0,0,Ice Core,NA,NA,NA,56.88,-158.17
312150,Mageik,20215,Confirmed Eruption,East Mageik,NA,-1650,0,0,Radiocarbon (uncorrected),NA,NA,NA,58.195,-155.253
300270,Sheveluch,17661,Confirmed Eruption,NA,3,-1650,0,0,Tephrochronology,NA,NA,NA,56.653,161.36
332010,Kilauea,20738,Confirmed Eruption,SW rift zone,0,-1650,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.421,-155.287
332020,Mauna Loa,10145,Confirmed Eruption,NE and SW rift zones,0,-1650,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.475,-155.608
332040,Hualalai,10240,Confirmed Eruption,NA,0,-1650,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.692,-155.87
283240,Iwatesan,17565,Confirmed Eruption,Nishi-Iwate (O-jigokudani area),NA,-1650,0,0,Radiocarbon (corrected),NA,NA,NA,39.853,141.001
300190,Krasheninnikov,19231,Confirmed Eruption,Northern cone,NA,-1650,0,0,Radiocarbon (corrected),NA,NA,NA,54.596,160.27
300210,Gamchen,19249,Confirmed Eruption,SE flank (Barany),NA,-1650,0,0,Tephrochronology,NA,NA,NA,54.974,160.703
300240,Tolbachik,19273,Confirmed Eruption,SW flank (Istochniky),NA,-1650,0,0,Tephrochronology,NA,NA,NA,55.832,160.326
282110,Asosan,17191,Confirmed Eruption,Ojo-dake,3,-1650,0,0,Radiocarbon (corrected),NA,NA,NA,32.884,131.104
211010,Campi Flegrei,10038,Confirmed Eruption,Fossa Lupara (Monte Senga),4,-1650,0,0,Tephrochronology,NA,NA,NA,40.827,14.139
372070,Hekla,12713,Confirmed Eruption,Vatnafjöll,NA,-1650,0,0,Tephrochronology,NA,NA,NA,63.983,-19.666
383030,Tenerife,13086,Confirmed Eruption,Teide SW flank (La Mancha Ruana),NA,-1650,0,0,Tephrochronology,NA,NA,NA,28.271,-16.641
352006,Cayambe,11397,Confirmed Eruption,NA,NA,-1650,0,0,Tephrochronology,NA,NA,NA,0.029,-77.986
351090,Azufral,11384,Confirmed Eruption,NA,NA,-1650,0,0,Radiocarbon (uncorrected),NA,NA,NA,1.08,-77.68
345033,Arenal,11115,Confirmed Eruption,NA,4,-1650,0,0,Tephrochronology,NA,NA,NA,10.463,-84.703
213020,Nemrut Dagi,13313,Confirmed Eruption,NA,NA,-1662,0,0,Varve Count,NA,NA,NA,38.654,42.229
382100,Furnas,13035,Confirmed Eruption,NA,NA,-1670,0,0,Tephrochronology,NA,NA,NA,37.77,-25.32
372030,Katla,12628,Confirmed Eruption,NA,NA,-1670,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
321050,St. Helens,20522,Confirmed Eruption,NA,NA,-1680,0,0,Radiocarbon (corrected),NA,NA,NA,46.2,-122.18
324020,Craters of the Moon,20690,Confirmed Eruption,Vermillion Chasm to Minidoka-Larkspur,0,-1680,0,0,Radiocarbon (uncorrected),NA,NA,NA,43.42,-113.5
313030,Redoubt,20329,Confirmed Eruption,NA,NA,-1690,0,0,Varve Count,NA,NA,NA,60.485,-152.742
600000,Unknown Source,13281,Confirmed Eruption,"(GISP2, 213 ppb sulfate)",NA,-1695,0,0,Ice Core,NA,NA,NA,0,0
372030,Katla,12627,Confirmed Eruption,NA,NA,-1700,0,0,Tephrochronology,NA,NA,NA,63.633,-19.083
383030,Tenerife,13085,Confirmed Eruption,NW rift zone (Montaña Botija),NA,-1700,0,0,Tephrochronology,NA,NA,NA,28.271,-16.641
313030,Redoubt,20328,Confirmed Eruption,NA,NA,-1700,0,0,Varve Count,NA,NA,NA,60.485,-152.742
300270,Sheveluch,17660,Confirmed Eruption,NA,4,-1700,0,0,Tephrochronology,NA,NA,NA,56.653,161.36
332020,Mauna Loa,10144,Confirmed Eruption,SW rift zone,0,-1700,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.475,-155.608
300100,Avachinsky,19071,Confirmed Eruption,NA,NA,-1700,0,0,Tephrochronology,NA,NA,NA,53.256,158.836
285061,Maruyama,18662,Confirmed Eruption,Maru-yama,2,-1700,0,0,Radiocarbon (corrected),NA,NA,NA,43.418,143.031
241030,Taranaki,14432,Confirmed Eruption,NA,5,-1700,0,0,Radiocarbon (uncorrected),NA,NA,NA,-39.3,174.07
245010,Taveuni,14824,Confirmed Eruption,NA,2,-1700,0,0,Tephrochronology,NA,NA,NA,-16.82,-179.97
358010,Osorno,12220,Confirmed Eruption,NA,NA,-1710,0,0,Radiocarbon (uncorrected),NA,NA,NA,-41.105,-72.496
282120,Kujusan,17358,Confirmed Eruption,Taisen-Minami,NA,-1720,0,0,Tephrochronology,NA,NA,NA,33.086,131.249
371050,Hengill,12526,Confirmed Eruption,Thjófahraun,0,-1730,0,0,Radiocarbon (corrected),NA,NA,NA,64.083,-21.416
370030,Ljosufjoll,12481,Confirmed Eruption,Grábrók,2,-1750,0,0,Radiocarbon (uncorrected),NA,NA,NA,64.9,-22.483
372070,Hekla,12712,Confirmed Eruption,NA,NA,-1750,0,0,Tephrochronology,NA,NA,NA,63.983,-19.666
283090,Niigata-Yakeyama,17533,Confirmed Eruption,NA,NA,-1750,0,0,Radiocarbon (corrected),NA,NA,NA,36.921,138.036
285050,Tokachidake,18635,Confirmed Eruption,NA,NA,-1750,0,0,Radiocarbon (corrected),NA,NA,NA,43.418,142.686
300240,Tolbachik,19272,Confirmed Eruption,SW flank (Mokhnataya),3,-1750,0,0,Tephrochronology,NA,NA,NA,55.832,160.326
332020,Mauna Loa,10143,Confirmed Eruption,NE rift zone,0,-1750,0,0,Radiocarbon (uncorrected),NA,NA,NA,19.475,-155.608
312140,Martin,20207,Confirmed Eruption,NA,NA,-1750,0,0,Radiocarbon (uncorrected),NA,NA,NA,58.172,-155.361
311310,Makushin,19867,Confirmed Eruption,NA,NA,-1750,0,0,Radiocarbon (uncorrected),NA,NA,NA,53.891,-166.923
312070,Veniaminof,20156,Confirmed Eruption,NA,6,-1750,0,0,Radiocarbon (uncorrected),NA,NA,NA,56.17,-159.38
241050,Okataina,14501,Confirmed Eruption,Haroharo (Rotokawau to Rotoatua),4,-1750,0,0,Radiocarbon (corrected),NA,NA,NA,-38.12,176.5
290360,Chikurachki,20889,Confirmed Eruption,NA,3,-1750,NA,NA,Tephrochronology,NA,NA,NA,50.324,155.461
321050,St. Helens,20521,Confirmed Eruption,NA,5,-1770,0,0,Tephrochronology,NA,NA,NA,46.2,-122.18
263250,Merapi,15818,Confirmed Eruption,NA,NA,-1770,0,0,Radiocarbon (corrected),NA,NA,NA,-7.54,110.446
