submission_id,age,cups,where_drink,brew,brew_other,purchase,purchase_other,favorite,favorite_specify,additions,additions_other,dairy,sweetener,style,strength,roast_level,caffeine,expertise,coffee_a_bitterness,coffee_a_acidity,coffee_a_personal_preference,coffee_a_notes,coffee_b_bitterness,coffee_b_acidity,coffee_b_personal_preference,coffee_b_notes,coffee_c_bitterness,coffee_c_acidity,coffee_c_personal_preference,coffee_c_notes,coffee_d_bitterness,coffee_d_acidity,coffee_d_personal_preference,coffee_d_notes,prefer_abc,prefer_ad,prefer_overall,wfh,total_spend,why_drink,why_drink_other,taste,know_source,most_paid,most_willing,value_cafe,spent_equipment,value_equipment,gender,gender_specify,education_level,ethnicity_race,ethnicity_race_specify,employment_status,number_children,political_affiliation
DVAoQj,25-34 years old,2,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Bright,Medium,Light,Full caffeine,6,2,4,5,NA,2,3,3,NA,4,3,2,NA,3,5,5,NA,Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the ritual",NA,Yes,Yes,$10-$15,$10-$15,No,$300-$500,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Independent
xd4bKy,25-34 years old,2,At home,"Pour over, Coffee brewing machine (e.g. Mr. Coffee), Other, Instant coffee, Cold brew",Aeropress,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Fruity,Medium,Light,Full caffeine,6,2,2,3,NA,2,3,3,NA,2,3,3,NA,2,3,4,NA,Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, It makes me go to the bathroom",NA,Yes,Yes,$6-$8,$8-$10,Yes,$500-$1000,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,No affiliation
blKRbo,35-44 years old,4,"At a cafe, At home, On the go, At the office",Espresso,NA,Specialty coffee shop,NA,Cortado,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Fruity,Somewhat strong,Blonde,Full caffeine,8,4,3,3,"clean, fruit",2,3,1,"muddy, don't like mouthfeel, need to wash mouth out after",3,3,2,"smooth, nutty, chocolate",1,4,5,"stewed cherries, cake, funk",Coffee A,Coffee D,Coffee D,I do a mix of both,$60-$80,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,2,No affiliation
xd48r9,25-34 years old,2,"At home, At a cafe","Pour over, Espresso",NA,NA,NA,Espresso,NA,"No - just black, Milk, dairy alternative, or coffee creamer, Sugar or sweetener",NA,"Whole milk, Half and half, Oat milk","Brown Sugar, Honey, Maple Syrup",Juicy,Medium,Light,Full caffeine,8,1,4,5,"Apple, caramel",4,1,2,"Roasty, chocolate",3,2,3,"Tea, Dry, Peach",1,4,4,"Juicy, Strawberry, Kiwi",Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$10-$15,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
9dp0bY,25-34 years old,1,"At home, At the office",Pour over,NA,NA,NA,Other,Cafe au lait,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Chocolatey,Medium,Medium,Half caff,7,2,4,3,Sweet like sucralose,2,3,4,"Balanced, but with complexity",4,2,4,"Sweet like brown sugar, full bodied like a good diner coffee",3,4,1,"Fermented, fruity",Coffee C,Coffee A,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the caffeine",NA,Yes,Yes,$8-$10,$15-$20,No,$300-$500,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Independent
Rzvqrp,25-34 years old,Less than 1,At a cafe,NA,NA,NA,NA,Latte,NA,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Chocolatey,Somewhat light,Medium,Half caff,3,2,4,3,"Dark chocolate, maybe hint of maple",2,2,5,"Well balanced, full bodied, hint of oats. Love it.",3,3,3,"Earthy, dark chocolate, rich",3,5,1,"Fruity, hint of blueberries",Coffee B,Coffee A,Coffee B,I primarily work in person,<$20,Other,Social drinking,Yes,No,$8-$10,$15-$20,Yes,Less than $20,No,Female,NA,Bachelor's degree,Asian/Pacific Islander,NA,Employed full-time,None,Democrat
GrXOqp,25-34 years old,2,"At the office, At home, At a cafe","Pour over, Espresso, Coffee brewing machine (e.g. Mr. Coffee), Coffee extract (e.g. Cometeer), Cold brew, Other",Aeropress,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",NA,"Whole milk, Flavored coffee creamer, Oat milk","Artificial Sweeteners (e.g., Splenda), Stevia, Granulated Sugar",Full Bodied,Very strong,Medium,Full caffeine,6,3,3,3,NA,3,3,3,NA,3,3,3,NA,3,3,3,NA,Coffee B,Coffee A,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, Other",Hobby,Yes,Yes,$8-$10,More than $20,Yes,$100-$300,Yes,Female,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
0E1qKB,25-34 years old,1,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Medium,Light,Full caffeine,7,1,2,3,"Honey, Floral",5,1,1,"Bakers chocolate, walnut",2,2,2,"Peaty, tannin",1,3,4,"Cherry, floral, green apple",Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Independent
GrXOXp,35-44 years old,2,NA,"Pour over, French press, Espresso",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Sweet,Medium,Nordic,Full caffeine,7,NA,NA,3,Some funk when warm. Much better cool.,NA,NA,3,Roast,NA,NA,1,Roast,NA,NA,4,NA,Coffee B,Coffee D,Coffee D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d1rKL,25-34 years old,1,"At home, At a cafe",Coffee brewing machine (e.g. Mr. Coffee),NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Chocolatey,Very strong,Medium,Full caffeine,5,1,2,3,NA,5,1,2,NA,3,2,1,NA,2,3,5,NA,Coffee A,Coffee D,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$4-$6,$4-$6,Yes,$20-$50,Yes,Female,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
Zdvr9y,25-34 years old,1,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Sweet,Medium,Medium,Full caffeine,5,4,4,3,NA,2,2,4,Ceral,2,2,4,NA,1,5,3,Black berry,Coffee C,Coffee A,Coffee C,I do a mix of both,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$4-$6,$6-$8,No,$100-$300,Yes,Male,NA,Some college or associate's degree,White/Caucasian,NA,Employed full-time,None,Democrat
vNE5Og,25-34 years old,2,"At home, At a cafe","Pour over, Espresso",NA,NA,NA,Cortado,NA,No - just black,NA,NA,NA,Floral,Very strong,Light,Full caffeine,7,1,3,4,"Sweet, honey, slight char",3,2,1,"Peat, walnut, cashew",2,2,3,NA,1,2,4,"Rose, tea, flowery, light",Coffee A,Coffee D,Coffee D,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$6-$8,Yes,$50-$100,Yes,Male,NA,Some college or associate's degree,White/Caucasian,NA,Employed full-time,None,Democrat
8dA45x,25-34 years old,Less than 1,At home,Coffee brewing machine (e.g. Mr. Coffee),NA,NA,NA,Mocha,NA,Sugar or sweetener,NA,NA,Granulated Sugar,Full Bodied,Medium,Medium,Full caffeine,1,1,2,3,NA,4,1,1,NA,2,2,1,NA,1,3,2,NA,Coffee A,Coffee A,Coffee A,I primarily work from home,<$20,I need the caffeine,NA,No,No,$4-$6,$4-$6,Yes,Less than $20,Yes,Female,NA,Bachelor's degree,White/Caucasian,NA,Student,None,Independent
Xe1PKP,45-54 years old,2,At home,Other,Clever Dripper,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Nutty,Somewhat strong,Medium,Full caffeine,4,1,4,4,"Juicy, under-ripe strawberry?",2,2,2,"meh, forgettable",2,1,3,ashy,3,2,4,choclatey,Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,It tastes good,NA,Yes,No,$6-$8,$6-$8,Yes,$100-$300,Yes,Male,NA,Some college or associate's degree,White/Caucasian,NA,Employed full-time,1,Democrat
g5Y6KP,25-34 years old,3,"At the office, At home","Pour over, Cold brew, Espresso",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Bright,Somewhat strong,Light,Full caffeine,6,2,5,4,grape/citrus fruit,4,2,5,"chocolate, caramel, nutty",3,2,3,couldn't decipher,1,4,5,"sour fruit: maybe an apple? Ver berry like, maybe a rasberry? 
dryness in mouth
Sweet floral smell",Coffee B,Coffee D,Coffee D,I do a mix of both,$80-$100,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,$10-$15,Yes,$500-$1000,Yes,Male,NA,Master's degree,Asian/Pacific Islander,NA,Employed full-time,NA,NA
pLR20y,18-24 years old,1,At the office,NA,NA,NA,NA,Latte,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Juicy,Somewhat light,Light,Decaf,4,1,4,2,"sour, unripe fruit, vegetal",3,3,4,"bright, fruity, light, thin",3,2,3,"earthy, light, tart",4,2,2,"funky, tart, cherry, thick",Coffee B,Coffee D,Coffee B,I do a mix of both,$20-$40,It tastes good,NA,Yes,No,$8-$10,$8-$10,Yes,Less than $20,Yes,Female,NA,Bachelor's degree,NA,NA,Employed full-time,None,NA
RzvqeQ,18-24 years old,1,"At a cafe, On the go, At home","Instant coffee, Coffee brewing machine (e.g. Mr. Coffee)",NA,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)",NA,Mocha,NA,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Chocolatey,Somewhat strong,Medium,Full caffeine,4,3,4,3,NA,2,3,4,NA,4,4,5,NA,3,5,3,NA,Coffee C,Coffee D,Coffee C,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,No,$6-$8,$8-$10,No,Less than $20,Yes,Male,NA,Some college or associate's degree,Asian/Pacific Islander,NA,Student,None,No affiliation
8dABok,45-54 years old,3,At home,Other,Aeropress,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer",NA,Half and half,NA,Chocolatey,Somewhat strong,Medium,Full caffeine,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8dAB1r,18-24 years old,1,At home,"Espresso, Pour over",NA,NA,NA,Cortado,NA,"Milk, dairy alternative, or coffee creamer",NA,Whole milk,NA,Chocolatey,Medium,Medium,Full caffeine,6,2,5,4,NA,3,2,2,NA,2,3,3,NA,2,4,5,NA,Coffee C,Coffee D,Coffee D,I do a mix of both,$20-$40,"It tastes good, I need the ritual",NA,Yes,Yes,$4-$6,$6-$8,Yes,$500-$1000,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Student,None,No affiliation
OAd2ZY,25-34 years old,1,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Juicy,Medium,Light,Full caffeine,6,2,3,5,"Initially just detected moderate acidity, interesting flavors developed more throughout the tasting. Hard to choose between this and D as a favorite. I liked D more initially, but towards the end A may have been slightly better for me.",4,1,3,"Very ""okay"" coffee - nothing bad about it, nothing particularly interesting either",5,1,2,"If I were to have this regularly, I would be inclined to add some sort of cream.",1,3,5,"Definitely not a washed coffee! I love the in-your-face quality of it, but I wouldn't prefer it as an every-day coffee, more of an occasional experience.",Coffee A,Coffee A,Coffee A,I primarily work from home,$20-$40,"It tastes good, I need the ritual, I need the caffeine",NA,Yes,Yes,$10-$15,More than $20,Yes,$300-$500,Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,None,No affiliation
kYK2lj,25-34 years old,1,"At home, On the go, At a cafe",Pour over,NA,"Specialty coffee shop, Local cafe, Deli or supermarket",NA,Pourover,NA,"No - just black, Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Chocolatey,Somewhat strong,Medium,Full caffeine,7,1,5,2,"stone fruit, light, juicy",2,1,4,"chocolate, earthy, a bit of sweetness, medium body, dry",4,2,4,"Darker notes, bark, chocolate, bitter/dry",2,3,3,"sweet + fruit/acid?, cotton candy, banana",Coffee B,Coffee D,Coffee B,I primarily work from home,$20-$40,"It tastes good, I need the ritual",NA,Yes,Yes,$6-$8,$8-$10,Yes,$20-$50,Yes,Non-binary,NA,Bachelor's degree,White/Caucasian,NA,Employed part-time,None,Democrat
RzvADQ,35-44 years old,2,"At home, On the go, At the office, At a cafe",Coffee brewing machine (e.g. Mr. Coffee),NA,"Specialty coffee shop, Local cafe",NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Medium,Medium,Full caffeine,7,1,4,4,"Green apple, berries as it got cooler, chocolate in the back end",3,2,3,"Honey, ground coffee, almond",1,1,1,"I had a hard time tasting this one, some cherry in the back end, it gets watery as it cools, maybe some cinnamon?",2,4,5,"Blue berries, brownie, brown sugar, kept a consistent taste as it cools",Coffee A,Coffee D,Coffee D,I do a mix of both,$60-$80,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$10-$15,$6-$8,Yes,$50-$100,Yes,Male,NA,Master's degree,Other (please specify),Middle Eastern,Employed full-time,None,No affiliation
9dp82p,25-34 years old,2,"At the office, At home","Pour over, Espresso",NA,NA,NA,Cappuccino,NA,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",NA,Half and half,Granulated Sugar,Chocolatey,Somewhat strong,Medium,Full caffeine,5,2,4,2,lime,3,2,4,NA,5,2,5,Cocoa,1,5,1,"Lemon, Raspberry",Coffee C,Coffee A,Coffee C,I do a mix of both,$60-$80,"It tastes good, I need the caffeine",NA,Yes,Yes,$8-$10,$8-$10,Yes,$500-$1000,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
NAMaMQ,55-64 years old,Less than 1,NA,NA,NA,NA,NA,Iced coffee,NA,No - just black,NA,NA,NA,Floral,Medium,Light,Half caff,1,4,3,2,NA,3,3,3,NA,2,2,4,NA,NA,4,2,NA,Coffee C,Coffee A,Coffee C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pLRElV,25-34 years old,Less than 1,At home,"Espresso, Pod/capsule machine (e.g. Keurig/Nespresso)",NA,NA,NA,Cappuccino,NA,"Sugar or sweetener, Milk, dairy alternative, or coffee creamer",NA,Whole milk,Granulated Sugar,Chocolatey,Medium,Medium,Full caffeine,4,1,5,1,Battery acid. Metallic.  Like off tasting mineral water.,3,2,3,Earthy. Sweet. Balanced. Chocolate finish.,4,1,4,Strong. Chocolate. Thick.,2,4,4,Light. Tea like. Fruity. Thin.,Coffee C,Coffee D,Coffee C,I primarily work from home,$20-$40,"It tastes good, I need the ritual",NA,Yes,Yes,$6-$8,$6-$8,No,$300-$500,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,NA
241pJj,25-34 years old,2,At home,Pour over,NA,NA,NA,Pourover,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Juicy,Medium,Light,Full caffeine,8,3,4,5,Peach,4,2,2,Burnt marshmallow,2,3,3,Strawberry,2,5,4,Rasberry,Coffee A,Coffee A,Coffee A,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$10-$15,More than $20,Yes,$500-$1000,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
jB5KdJ,25-34 years old,2,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Medium,Medium,Full caffeine,6,2,4,3,NA,3,4,2,NA,3,4,3,NA,2,2,4,NA,Coffee A,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the ritual",NA,Yes,Yes,$6-$8,$8-$10,Yes,$300-$500,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,1,Republican
eBKxvq,25-34 years old,2,"At home, At a cafe","Espresso, Cold brew",NA,NA,NA,Cappuccino,NA,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup",NA,Whole milk,NA,Chocolatey,Somewhat strong,Medium,Full caffeine,5,1,3,4,"pleasant, apples or light stone fruit, delicate",3,1,4,heavier than A. closer to a blended coffee but brighter and clearer,2,1,4,"similar to 1, easy to drink, roastier",1,3,3,"unique, fermented maybe?, lemon grass, bright, pears berries",Coffee C,Coffee D,Coffee C,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,$10-$15,Yes,"More than $1,000",Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,None,Republican
dYKPVN,55-64 years old,3,"At home, At the office","Pour over, Pod/capsule machine (e.g. Keurig/Nespresso)",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Medium,Light,Full caffeine,6,2,3,4,"Fruity, Juicy, sweet & sour candy",2,2,3,very neutral flavor,2,3,4,hints of chocolate,2,3,5,"fruity, black tea, sweet & sour candy",Coffee C,Coffee D,Coffee D,I primarily work in person,$60-$80,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$4-$6,$4-$6,No,$300-$500,Yes,Male,NA,Doctorate or professional degree,White/Caucasian,NA,Employed full-time,3,Republican
GrYYvz,45-54 years old,1,At home,"Pour over, French press, Cold brew",NA,NA,NA,Regular drip coffee,NA,"Milk, dairy alternative, or coffee creamer, Sugar or sweetener",NA,"Half and half, Coffee creamer, Flavored coffee creamer, Whole milk","Granulated Sugar, Brown Sugar",Chocolatey,Medium,Medium,Full caffeine,4,2,4,3,NA,1,2,5,NA,4,3,4,NA,1,2,4,NA,Coffee B,Coffee D,Coffee B,I do a mix of both,$80-$100,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,No,$8-$10,$15-$20,Yes,$500-$1000,Yes,Female,NA,Doctorate or professional degree,Asian/Pacific Islander,NA,Employed full-time,1,NA
jB5Ne4,25-34 years old,2,"At home, On the go",Pour over,NA,"Specialty coffee shop, Deli or supermarket",NA,Latte,NA,No - just black,NA,NA,NA,Fruity,Medium,Medium,Full caffeine,7,3,4,4,Orange,4,3,3,Toffee,3,2,3,Honey,2,5,5,Fruit. Plum. Blueberry,Coffee A,Coffee D,Coffee D,I do a mix of both,$40-$60,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$6-$8,Yes,$100-$300,Yes,Male,NA,Master's degree,White/Caucasian,NA,Employed full-time,None,Democrat
5d8Rbo,25-34 years old,2,At home,Pour over,NA,NA,NA,Pourover,NA,"Milk, dairy alternative, or coffee creamer",NA,Oat milk,NA,Bright,Somewhat strong,Medium,Full caffeine,5,4,2,5,NA,2,3,4,NA,2,4,4,Apples,4,4,3,NA,Coffee A,Coffee A,Coffee A,I primarily work from home,$40-$60,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",NA,Yes,Yes,$6-$8,$8-$10,Yes,$500-$1000,Yes,Female,NA,Master's degree,White/Caucasian,NA,Employed full-time,None,Democrat
7d1GbZ,25-34 years old,2,At home,Pour over,NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Chocolatey,Medium,Medium,Half caff,6,2,5,2,NA,3,2,3,NA,3,3,4,NA,2,3,5,NA,Coffee C,Coffee D,Coffee C,I primarily work in person,$40-$60,"I need the ritual, It tastes good, I need the caffeine",NA,Yes,Yes,$10-$15,$15-$20,No,$500-$1000,Yes,NA,NA,NA,NA,NA,NA,NA,No affiliation
OAdOL8,25-34 years old,1,At home,"Espresso, Pour over",NA,NA,NA,Cappuccino,NA,No - just black,NA,NA,NA,Floral,Somewhat strong,Light,Full caffeine,9,2,3,3,"Wheat, bread",4,3,1,"Burnt notes, cigarettes",3,4,3,Balanced,1,2,4,"Fruity, bright",Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$10-$15,More than $20,Yes,"More than $1,000",Yes,Male,NA,Doctorate or professional degree,White/Caucasian,NA,Employed full-time,None,Democrat
blK0G0,35-44 years old,4,"At home, On the go",French press,NA,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop",NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Full Bodied,Very strong,Medium,Full caffeine,6,3,4,3,NA,3,3,1,NA,4,4,2,NA,4,3,4,NA,Coffee A,Coffee D,Coffee B,I primarily work from home,$80-$100,"I need the caffeine, It tastes good",NA,Yes,Yes,$15-$20,More than $20,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xd4kxy,25-34 years old,3,"At home, At the office, At a cafe",Pour over,NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Bright,Somewhat strong,Light,Full caffeine,4,3,4,5,NA,2,4,2,NA,3,3,2,NA,1,4,5,NA,Coffee A,Coffee A,Coffee A,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$6-$8,No,$500-$1000,Yes,Male,NA,Doctorate or professional degree,Asian/Pacific Islander,NA,Student,None,Independent
g5YRyl,25-34 years old,2,At home,"Pour over, Espresso",NA,NA,NA,Pourover,NA,Sugar or sweetener,NA,NA,"Artificial Sweeteners (e.g., Splenda)",Juicy,Medium,Light,Full caffeine,7,2,4,4,NA,3,2,3,NA,3,3,3,NA,2,5,5,NA,Coffee A,Coffee D,Coffee D,I primarily work in person,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,NA,Doctorate or professional degree,White/Caucasian,NA,Employed full-time,None,Democrat
Xe1KVj,25-34 years old,2,At home,"Pour over, Espresso",NA,NA,NA,Regular drip coffee,NA,No - just black,NA,NA,NA,Bright,Medium,Light,Full caffeine,6,3,3,3,NA,2,2,3,NA,3,4,2,NA,3,4,4,NA,Coffee A,Coffee D,Coffee D,I primarily work from home,$20-$40,"It tastes good, I need the caffeine, I need the ritual",NA,Yes,Yes,$8-$10,$8-$10,No,$300-$500,Yes,Female,NA,Doctorate or professional degree,White/Caucasian,NA,Employed full-time,None,Democrat
VZvREv,18-24 years old,2,"At the office, At home, At a cafe","French press, Coffee brewing machine (e.g. Mr. Coffee), Espresso",NA,NA,NA,Espresso,NA,No - just black,NA,NA,NA,Fruity,Very strong,Light,Full caffeine,3,2,4,4,NA,4,2,3,NA,3,3,4,NA,2,5,5,NA,Coffee C,Coffee D,Coffee D,I primarily work in person,$20-$40,"I need the ritual, It tastes good",NA,Yes,No,$8-$10,$8-$10,No,$20-$50,Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,Democrat
zK2p0M,25-34 years old,1,At home,"Cold brew, Espresso, Other",Xbloom,NA,NA,Latte,NA,"No - just black, Milk, dairy alternative, or coffee creamer, Flavor syrup",NA,Whole milk,NA,Fruity,Somewhat light,Light,Full caffeine,8,1,3,3,Grape,3,2,2,Chocolate,2,2,2,NA,2,5,4,NA,Coffee A,Coffee D,Coffee D,I primarily work from home,$60-$80,"It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom",NA,Yes,Yes,NA,$10-$15,Yes,"More than $1,000",Yes,Male,NA,Bachelor's degree,Asian/Pacific Islander,NA,Employed full-time,1,Democrat
J2XaDr,25-34 years old,2,"At home, At a cafe","Pour over, Espresso",NA,NA,NA,Pourover,NA,No - just black,NA,NA,NA,Fruity,Somewhat strong,Light,Full caffeine,7,2,5,4,NA,4,1,2,NA,5,1,1,NA,1,4,5,NA,Coffee A,Coffee D,Coffee C,I do a mix of both,$80-$100,"I need the ritual, I need the caffeine, It tastes good",NA,Yes,Yes,$6-$8,$8-$10,No,"More than $1,000",Yes,Male,NA,Bachelor's degree,White/Caucasian,NA,Employed full-time,None,No affiliation
