source,source_id,source_site_name,site_name,latitude,longitude,phase,phase_description,phase_code,age_start,age_end,taxon_source,n,prop,reference,taxon_detail,taxon,genus,family,category,founder_crop,edibility,grass_type,legume_type
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Triticum dicoccum grains,76,0.02,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Triticum dicoccum spikelet forks,452,0.11,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Triticum species indeterminate fr thr/gl wheat grains,73,0.02,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Triticum species indeterminate fr thr/gl wheat rachis,35,0.01,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Chalcolithic,Chalcolithic,TEF-II,7150,4950,Vicia type,181,0.04,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Chenopodium album L.,20,0.01,NA,Chenopodium album,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Chenopodium sp.,77,0.03,NA,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Ficus carica L.,33,0.01,NA,Ficus carica,Ficus spp. (incl. carica),Ficus,Moraceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Hordeum distichum/vulgare grain (hulled),25,0.01,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Hordeum vulgare vulgare grain (hulled),34,0.01,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Lolium sp.,122,0.04,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Lolium type,1.155,0.39,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Malva sp.,52,0.02,NA,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Phalaris sp.,127,0.04,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Rumex sp.,30,0.01,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Suaeda sp.,33,0.01,NA,Suaeda sp.,"Suaeda spp. (incl. fruticosa, maritima, palaestina)",Suaeda,Amaranthaceae,Wild plants,NA,"leaves, stems",NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Trifolium type,80,0.03,NA,Trifolium sp.,Trifolium sp.,Trifolium,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Triticum species indeterminate glume wheat glume bases,406,0.14,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Triticum dicoccum grains,16,0.01,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Triticum dicoccum spikelet forks,48,0.02,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Triticum species indeterminate fr thr/gl wheat grains,24,0.01,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic period,Protodynastic period,TEF-III,5150,4950,Vicia type,51,0.02,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Amaranthus sp.,86,0.01,NA,Amaranthus sp.,Amaranthus sp.,Amaranthus,Amaranthaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Chenopodium murale L.,71,0.01,NA,Chenopodium murale,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Chenopodium sp.,62,0.01,NA,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Crypsis sp.,273,0.02,NA,Crypsis sp.,"Crypsis spp. (incl. alopecuroides, schoenoides)",Crypsis,Poaceae,Grasses,NA,NA,Small-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Geranium sp.,81,0.01,NA,Geranium sp.,Geranium spp. (incl. dissectum),Geranium,Geraniaceae,Wild plants,NA,NA,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Lens culinaris Medik.,312,0.03,NA,Lens culinaris,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Lolium sp.,69,0.01,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Lolium type,975,0.08,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Phalaris sp.,2.561,0.22,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Prosopis farcta (Banks & Sol.) Macbride in Contrib. Gray Herb,177,0.01,NA,Prosopis farcta,Prosopis spp. (incl. farcta),Prosopis,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Rumex sp.,298,0.03,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Trifolium type,2.027,0.17,NA,Trifolium sp.,Trifolium sp.,Trifolium,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Triticum species indeterminate glume wheat glume bases,911,0.08,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Triticum dicoccum/durum,862,0.07,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Triticum dicoccum spikelet forks,108,0.01,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Triticum species indeterminate fr thr/gl wheat rachis,268,0.02,NA,Triticum sp.,Triticum spp. (indeter.),Triticum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,823,Tell el-Fara'in,Tell el-Fara'in,32.2,35.35,Protodynastic/Early Dynastic period,Protodynastic period,TEF-IV,5150,4950,Vicia type,276,0.02,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,825,Tell el-Hayyat,Tell el-Hayyat,32.4227,35.579,Early Bronze Age,Early Bronze Age,TEHAY_EBA,5150,3950,Triticum monococcum grains (1/2g),24,0.01,NA,Triticum monococcum,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Anthemis pseudocotula Boiss.,27,0.01,NA,Anthemis pseudocotula,"Anthemis spp. (incl. arvensis, cotula, pseudocotula)",Anthemis,Asteraceae,Wild plants,NA,NA,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Bellevalia type,42,0.01,NA,Bellevalia sp.,Bellevalia sp.,Bellevalia,Asparagaceae,Wild plants,NA,NA,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Hordeum vulgare vulgare grain (hulled),149,0.04,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Lolium sp.,1.465,0.38,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Phalaris sp.,1.161,0.3,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Rumex maritimus type,42,0.01,NA,Rumex maritimus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Rumex dentatus L.,206,0.05,NA,Rumex dentatus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Rumex sp.,32,0.01,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Triticum dicoccum glume bases,113,0.03,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Early Dynastic,Early Dynastic,TEI_ED,5050,4650,Vicia sp.,88,0.02,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Bellevalia type,16,0.01,NA,Bellevalia sp.,Bellevalia sp.,Bellevalia,Asparagaceae,Wild plants,NA,NA,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Hordeum vulgare vulgare grain (hulled),58,0.02,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Lolium sp.,247,0.11,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Phalaris sp.,331,0.14,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Rumex maritimus type,34,0.01,NA,Rumex maritimus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Rumex dentatus L.,245,0.1,NA,Rumex dentatus,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Rumex sp.,41,0.02,NA,Rumex sp.,"Rumex spp. (incl. acetocella, conglomeratus, crispus, dentatus, maritimus, pulcher, simpliciflorus, spinosus)",Rumex,Polygonaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Scirpus maritimus L.,20,0.01,NA,Scirpus maritimus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Scirpus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Triticum dicoccum grains,15,0.01,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Triticum dicoccum glume bases,511,0.22,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Triticum dicoccum spikelet forks,60,0.03,NA,Triticum dicoccum,Triticum spp. (incl. dicoccoides/dicoccum),Triticum,Poaceae,Grasses,emmer wheat,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,827,Tell el-Iswid,Tell el-Iswid,30.75,31.8,Pre-Dynastic,Predynastic period,TEI_PD,7450,5150,Vicia sp.,64,0.03,NA,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Aegilops sp. glume remains,440,0.02,NA,Aegilops sp.,"Aegilops spp. (incl. crassa, kotschyi, peregrina, speltoides, umbellulata)",Aegilops,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Astragalus sp.,1.905,0.07,NA,Astragalus sp.,"Astragalus spp. (incl. annularis, callichrous, tribuloides, vogelii)",Astragalus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Eremopyrum sp.,429,0.02,NA,Eremopyrum sp.,Eremopyrum spp. (incl. bonaepartis),Eremopyrum,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Hordeum distichum/vulgare grain,648,0.02,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Hordeum sp. rachis internodes,648,0.02,NA,Hordeum sp.,Hordeum sp. (indeter.),Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,"Lithospermum tenuiflorum, uncarbonized",367,0.01,NA,Lithospermum tenuiflorum,"Lithospermum spp. (incl. arvense, incrassatum, tenuiflorum)",Lithospermum,Boraginaceae,Wild plants,NA,NA,NA,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Silene sp.,148,0.01,NA,Silene sp.,"Silene spp. (incl. aegyptiaca, arabica, colorata, dichotoma, gallica)",Silene,Caryophillaceae,Wild plants,NA,NA,NA,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Trigonella astroites - type,1.832,0.06,NA,Trigonella astroites,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(Miller),Early Bronze Age,SWE_M,5150,3950,Trigonella sp.,14.059,0.5,NA,Trigonella sp.,"Trigonella spp. (incl. arabica, astroites, noeana, sibthorpii)",Trigonella,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(van Zeist),Early Bronze Age,SWE_Z,5150,3950,Hordeum distichum grain (hulled),8.447,0.88,NA,Hordeum distichum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,831,Tell es-Sweyhat,Tell es-Sweyhat,36.273587,38.253974,(van Zeist),Early Bronze Age,SWE_Z,5150,3950,Lathyrus sativus L.,1.115,0.12,NA,Lathyrus sativus,"Lathryrus spp. (incl. aphaca, cicera, hirsutus, nissolia, sativus)",Lathyrus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Ficus carica L.,18,0.01,NA,Ficus carica,Ficus spp. (incl. carica),Ficus,Moraceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Hordeum distichum/vulgare grain,104,0.04,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Hordeum distichum/vulgare grain (hulled),128,0.05,NA,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Hordeum vulgare vulgare grain (hulled),130,0.05,NA,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Lathyrus sativus L.,20,0.01,NA,Lathyrus sativus,"Lathryrus spp. (incl. aphaca, cicera, hirsutus, nissolia, sativus)",Lathyrus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Lens culinaris Medik.,125,0.05,NA,Lens culinaris,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Lolium sp.,475,0.19,NA,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Phalaris type,20,0.01,NA,Phalaris sp.,"Phalaris spp. (incl. minor, paradoxa, tuberosa)",Phalaris,Poaceae,Grasses,NA,Edible seed/fruit,Small-seeded,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Scirpus maritimus L.,20,0.01,NA,Scirpus maritimus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Scirpus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ADEMNES,829,Tell Esh-Shuna,Tell Esh-Shuna,32.65,35.68,Early Chalcolithic,Early Chalcolithic,TES_C,7050,1950,Scirpus setaceus L.,192,0.08,NA,Scirpus setaceus,"Scirpus spp. (incl. setaceus, tabernaemontani)",Scirpus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
