Entity,Code,Year,Access to clean fuels and technologies for cooking (% of population),"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent
Paraguay,PRY,1823,,,156529,
Paraguay,PRY,1824,,,161270,
Paraguay,PRY,1825,,,166154,
Paraguay,PRY,1826,,,171186,
Paraguay,PRY,1827,,,176371,
Paraguay,PRY,1828,,,181712,
Paraguay,PRY,1829,,,187216,
Paraguay,PRY,1830,,,192886,
Paraguay,PRY,1831,,,198727,
Paraguay,PRY,1832,,,204746,
Paraguay,PRY,1833,,,210947,
Paraguay,PRY,1834,,,217336,
Paraguay,PRY,1835,,,223918,
Paraguay,PRY,1836,,,230699,
Paraguay,PRY,1837,,,237686,
Paraguay,PRY,1838,,,244885,
Paraguay,PRY,1839,,,252301,
Paraguay,PRY,1840,,,259942,
Paraguay,PRY,1841,,,267815,
Paraguay,PRY,1842,,,275926,
Paraguay,PRY,1843,,,284283,
Paraguay,PRY,1844,,,292892,
Paraguay,PRY,1845,,,301763,
Paraguay,PRY,1846,,,310902,
Paraguay,PRY,1847,,,320318,
Paraguay,PRY,1848,,,330019,
Paraguay,PRY,1849,,,338219,
Paraguay,PRY,1850,,,344865,
Paraguay,PRY,1851,,,349896,
Paraguay,PRY,1852,,,353259,
Paraguay,PRY,1853,,,354896,
Paraguay,PRY,1854,,,356541,
Paraguay,PRY,1855,,,358193,
Paraguay,PRY,1856,,,359853,
Paraguay,PRY,1857,,,361520,
Paraguay,PRY,1858,,,363196,
Paraguay,PRY,1859,,,364879,
Paraguay,PRY,1860,,,366569,
Paraguay,PRY,1861,,,368268,
Paraguay,PRY,1862,,,369975,
Paraguay,PRY,1863,,,371689,
Paraguay,PRY,1864,,,373412,
Paraguay,PRY,1865,,,375142,
Paraguay,PRY,1866,,,376880,
Paraguay,PRY,1867,,,378627,
Paraguay,PRY,1868,,,380381,
Paraguay,PRY,1869,,,378964,
Paraguay,PRY,1870,,,374476,
Paraguay,PRY,1871,,,367016,
Paraguay,PRY,1872,,,356680,
Paraguay,PRY,1873,,,343559,
Paraguay,PRY,1874,,,330920,
Paraguay,PRY,1875,,,318746,
Paraguay,PRY,1876,,,307020,
Paraguay,PRY,1877,,,295726,
Paraguay,PRY,1878,,,284847,
Paraguay,PRY,1879,,,281232,
Paraguay,PRY,1880,,,285254,
Paraguay,PRY,1881,,,297333,
Paraguay,PRY,1882,,,317936,
Paraguay,PRY,1883,,,347586,
Paraguay,PRY,1884,,,380001,
Paraguay,PRY,1885,,,415440,
Paraguay,PRY,1886,,,454183,
Paraguay,PRY,1887,,,496540,
Paraguay,PRY,1888,,,542846,
Paraguay,PRY,1889,,,576652,
Paraguay,PRY,1890,,,597420,
Paraguay,PRY,1891,,,604539,
Paraguay,PRY,1892,,,597321,
Paraguay,PRY,1893,,,574988,
Paraguay,PRY,1894,,,553491,
Paraguay,PRY,1895,,,532797,
Paraguay,PRY,1896,,,512877,
Paraguay,PRY,1897,,,493702,
Paraguay,PRY,1898,,,475243,
Paraguay,PRY,1899,,,462812,
Paraguay,PRY,1900,,,456307,
Paraguay,PRY,1901,,,455633,
Paraguay,PRY,1902,,,460702,
Paraguay,PRY,1903,,,471434,
Paraguay,PRY,1904,,,482415,
Paraguay,PRY,1905,,,493653,
Paraguay,PRY,1906,,,505152,
Paraguay,PRY,1907,,,516919,
Paraguay,PRY,1908,,,528960,
Paraguay,PRY,1909,,,541305,
Paraguay,PRY,1910,,,553963,
Paraguay,PRY,1911,,,566940,
Paraguay,PRY,1912,,,580244,
Paraguay,PRY,1913,,,593885,
Paraguay,PRY,1914,,,607846,
Paraguay,PRY,1915,,,622136,
Paraguay,PRY,1916,,,636761,
Paraguay,PRY,1917,,,651731,
Paraguay,PRY,1918,,,667060,
Paraguay,PRY,1919,,,682718,
Paraguay,PRY,1920,,,698712,
Paraguay,PRY,1921,,,715050,
Paraguay,PRY,1922,,,731737,
Paraguay,PRY,1923,,,748782,
Paraguay,PRY,1924,,,766225,
Paraguay,PRY,1925,,,784073,
Paraguay,PRY,1926,,,802338,
Paraguay,PRY,1927,,,821028,
Paraguay,PRY,1928,,,840153,
Paraguay,PRY,1929,,,859775,
Paraguay,PRY,1930,,,879905,
Paraguay,PRY,1931,,,900558,
Paraguay,PRY,1932,,,921746,
Paraguay,PRY,1933,,,943484,
Paraguay,PRY,1934,,,965735,
Paraguay,PRY,1935,,,988510,
Paraguay,PRY,1936,,,1011822,
Paraguay,PRY,1937,,,1035684,
Paraguay,PRY,1938,,,1060108,
Paraguay,PRY,1939,,,1086266,
Paraguay,PRY,1940,,,1114229,
Paraguay,PRY,1941,,,1144076,
Paraguay,PRY,1942,,,1175887,
Paraguay,PRY,1943,,,1209743,
Paraguay,PRY,1944,,,1244573,
Paraguay,PRY,1945,,,1280407,
Paraguay,PRY,1946,,,1317272,
Paraguay,PRY,1947,,,1355199,
Paraguay,PRY,1948,,,1394217,
Paraguay,PRY,1949,,,1433568,
Paraguay,PRY,1950,,,1473241,
Paraguay,PRY,1951,,,1511850,
Paraguay,PRY,1952,,,1550983,
Paraguay,PRY,1953,,,1590868,
Paraguay,PRY,1954,,,1631711,
Paraguay,PRY,1955,,,1673667,
Paraguay,PRY,1956,,,1716878,
Paraguay,PRY,1957,,,1761454,
Paraguay,PRY,1958,,,1807458,
Paraguay,PRY,1959,,,1854966,
Paraguay,PRY,1960,,,1903990,
Paraguay,PRY,1961,,,1954552,
Paraguay,PRY,1962,,,2006675,
Paraguay,PRY,1963,,,2060340,
Paraguay,PRY,1964,,,2115573,
Paraguay,PRY,1965,,,2172309,
Paraguay,PRY,1966,,,2230733,
Paraguay,PRY,1967,,,2290797,
Paraguay,PRY,1968,,,2351926,
Paraguay,PRY,1969,,,2413396,
Paraguay,PRY,1970,,,2474757,
Paraguay,PRY,1971,,,2535877,
Paraguay,PRY,1972,,,2597149,
Paraguay,PRY,1973,,,2659418,
Paraguay,PRY,1974,,,2723816,
Paraguay,PRY,1975,,,2791236,
Paraguay,PRY,1976,,,2861868,
Paraguay,PRY,1977,,,2935710,
Paraguay,PRY,1978,,,3013281,
Paraguay,PRY,1979,,,3095151,
Paraguay,PRY,1980,,,3181627,
Paraguay,PRY,1981,,,3272922,
Paraguay,PRY,1982,,,3368763,
Paraguay,PRY,1983,,,3468533,
Paraguay,PRY,1984,,,3571275,
Paraguay,PRY,1985,,,3676206,
Paraguay,PRY,1986,,,3783074,
Paraguay,PRY,1987,,,3891725,
Paraguay,PRY,1988,,,4001678,
Paraguay,PRY,1989,,,4112395,
Paraguay,PRY,2021,,,7219641,
Parma,OWID_PMA,2015,,,,Europe
Peru,PER,2000,35.28,6422.4805683104,26459944,
Peru,PER,2001,40,6380.33766422578,26799289,
Peru,PER,2002,44.1,6653.3950975905,27100964,
Peru,PER,2003,48.13,6861.83061903476,27372217,
Peru,PER,2004,51.72,7136.35156146601,27624226,
Peru,PER,2005,54.92,7519.02906932011,27866140,
Peru,PER,2006,57.57,8017.25502158318,28102055,
Peru,PER,2007,60.08,8629.26453343658,28333050,
Peru,PER,2008,62.34,9341.2310269105,28562321,
Peru,PER,2009,64.53,9368.04546271701,28792663,
Peru,PER,2010,66.13,10066.4675664813,29027680,
Peru,PER,2011,67.86,10616.8436986492,29264314,
Peru,PER,2012,69.53,11176.0867152669,29506790,
Peru,PER,2013,70.95,11724.0035983902,29773986,
Peru,PER,2014,72.41,11877.0789320691,30090372,
Peru,PER,2015,73.87,12110.2668971421,30470739,South America
Peru,PER,2016,75.06,12403.6871416862,30926036,
Peru,PER,1990,,5249.20038403325,22071433,
Peru,PER,1991,,5258.2601899355,22522383,
Peru,PER,1992,,5128.63437496188,22966822,
Peru,PER,1993,,5295.79823307259,23408135,
Peru,PER,1994,,5837.08995634037,23851405,
Peru,PER,1995,,6154.16741922551,24299168,
Peru,PER,1996,,6210.22264216459,24753825,
Peru,PER,1997,,6492.54913723842,25210957,
Peru,PER,1998,,6354.43333131548,25658070,
Peru,PER,1999,,6345.50053364702,26078295,
Peru,PER,2017,,12506.5293750586,31444299,
Peru,PER,2018,,12781.4164435302,31989265,
Peru,PER,2019,,12853.6920747721,32510462,
Peru,PER,2020,,11260.8457538125,32971845,
Peru,PER,-10000,,,242217,
Peru,PER,-9000,,,290661,
Peru,PER,-8000,,,348793,
Peru,PER,-7000,,,418551,
Peru,PER,-6000,,,502262,
Peru,PER,-5000,,,602715,
Peru,PER,-4000,,,723260,
Peru,PER,-3000,,,867911,
Peru,PER,-2000,,,1041493,
Peru,PER,-1000,,,1249792,
Peru,PER,0,,,1499744,
Peru,PER,100,,,1590537,
Peru,PER,200,,,1686815,
Peru,PER,300,,,1788921,
Peru,PER,400,,,1897214,
Peru,PER,500,,,2012046,
Peru,PER,600,,,2133846,
Peru,PER,700,,,2263017,
Peru,PER,800,,,2400000,
Peru,PER,900,,,2700003,
Peru,PER,1000,,,2999997,
Peru,PER,1100,,,3199996,
Peru,PER,1200,,,3400002,
Peru,PER,1300,,,3600002,
Peru,PER,1400,,,3800001,
Peru,PER,1500,,,4000005,
Peru,PER,1600,,,1299997,
Peru,PER,1700,,,1500491,
Peru,PER,1710,,,1484273,
Peru,PER,1720,,,1468221,
Peru,PER,1730,,,1452349,
Peru,PER,1740,,,1436655,
Peru,PER,1750,,,1421123,
Peru,PER,1760,,,1405756,
Peru,PER,1770,,,1390560,
Peru,PER,1780,,,1375523,
Peru,PER,1790,,,1360652,
Peru,PER,1800,,,1271000,
Peru,PER,1801,,,1273261,
Peru,PER,1802,,,1275527,
Peru,PER,1803,,,1277796,
Peru,PER,1804,,,1280070,
Peru,PER,1805,,,1282347,
Peru,PER,1806,,,1284629,
Peru,PER,1807,,,1286914,
Peru,PER,1808,,,1289204,
Peru,PER,1809,,,1291498,
Peru,PER,1810,,,1293800,
Peru,PER,1811,,,1296102,
Peru,PER,1812,,,1298408,
Peru,PER,1813,,,1300718,
Peru,PER,1814,,,1303032,
Peru,PER,1815,,,1305350,
Peru,PER,1816,,,1307673,
Peru,PER,1817,,,1309999,
Peru,PER,1818,,,1312330,
Peru,PER,1819,,,1315315,
Peru,PER,1820,,,1318957,
Peru,PER,1821,,,1323262,
Peru,PER,1822,,,1328231,
Peru,PER,1823,,,1333871,
Peru,PER,1824,,,1339535,
Peru,PER,1825,,,1345222,
Peru,PER,1826,,,1350934,
Peru,PER,1827,,,1356670,
Peru,PER,1828,,,1362430,
Peru,PER,1829,,,1379678,
Peru,PER,1830,,,1408988,
Peru,PER,1831,,,1450962,
Peru,PER,1832,,,1506232,
Peru,PER,1833,,,1575456,
Peru,PER,1834,,,1647861,
Peru,PER,1835,,,1723594,
Peru,PER,1836,,,1802807,
Peru,PER,1837,,,1885661,
Peru,PER,1838,,,1972323,
Peru,PER,1839,,,2062967,
Peru,PER,1840,,,2157778,
Peru,PER,1841,,,2256945,
Peru,PER,1842,,,2360671,
Peru,PER,1843,,,2469163,
Peru,PER,1844,,,2582642,
Peru,PER,1845,,,2701335,
Peru,PER,1846,,,2825484,
Peru,PER,1847,,,2955338,
Peru,PER,1848,,,3091160,
Peru,PER,1849,,,3181932,
Peru,PER,1850,,,3227122,
Peru,PER,1851,,,3226748,
Peru,PER,1852,,,3179501,
Peru,PER,1853,,,3084605,
Peru,PER,1854,,,2992542,
Peru,PER,1855,,,2903227,
Peru,PER,1856,,,2816577,
Peru,PER,1857,,,2732513,
Peru,PER,1858,,,2650958,
Peru,PER,1859,,,2589122,
Peru,PER,1860,,,2546502,
Peru,PER,1861,,,2522613,
Peru,PER,1862,,,2516983,
Peru,PER,1863,,,2529156,
Peru,PER,1864,,,2541387,
Peru,PER,1865,,,2553678,
Peru,PER,1866,,,2566028,
Peru,PER,1867,,,2578437,
Peru,PER,1868,,,2590907,
Peru,PER,1869,,,2607585,
Peru,PER,1870,,,2628547,
Peru,PER,1871,,,2653867,
Peru,PER,1872,,,2683622,
Peru,PER,1873,,,2717888,
Peru,PER,1874,,,2752592,
Peru,PER,1875,,,2787739,
Peru,PER,1876,,,2823335,
Peru,PER,1877,,,2859385,
Peru,PER,1878,,,2895895,
Peru,PER,1879,,,2932872,
Peru,PER,1880,,,2970320,
Peru,PER,1881,,,3008247,
Peru,PER,1882,,,3046657,
Peru,PER,1883,,,3085558,
Peru,PER,1884,,,3124956,
Peru,PER,1885,,,3164856,
Peru,PER,1886,,,3205266,
Peru,PER,1887,,,3246191,
Peru,PER,1888,,,3287640,
Peru,PER,1889,,,3326989,
Peru,PER,1890,,,3364190,
Peru,PER,1891,,,3399191,
Peru,PER,1892,,,3431939,
Peru,PER,1893,,,3462381,
Peru,PER,1894,,,3493093,
Peru,PER,1895,,,3524077,
Peru,PER,1896,,,3555336,
Peru,PER,1897,,,3586872,
Peru,PER,1898,,,3618687,
Peru,PER,1899,,,3653716,
Peru,PER,1900,,,3692024,
Peru,PER,1901,,,3733680,
Peru,PER,1902,,,3778753,
Peru,PER,1903,,,3827311,
Peru,PER,1904,,,3876494,
Peru,PER,1905,,,3926308,
Peru,PER,1906,,,3976762,
Peru,PER,1907,,,4027865,
Peru,PER,1908,,,4079624,
Peru,PER,1909,,,4132020,
Peru,PER,1910,,,4185061,
Peru,PER,1911,,,4238755,
Peru,PER,1912,,,4293109,
Peru,PER,1913,,,4348132,
Peru,PER,1914,,,4403861,
Peru,PER,1915,,,4460303,
Peru,PER,1916,,,4517469,
Peru,PER,1917,,,4575367,
Peru,PER,1918,,,4633132,
Peru,PER,1919,,,4694537,
Peru,PER,1920,,,4759673,
Peru,PER,1921,,,4828635,
Peru,PER,1922,,,4901517,
Peru,PER,1923,,,4978418,
Peru,PER,1924,,,5056524,
Peru,PER,1925,,,5135856,
Peru,PER,1926,,,5216433,
Peru,PER,1927,,,5298274,
Peru,PER,1928,,,5381399,
Peru,PER,1929,,,5466477,
Peru,PER,1930,,,5553548,
Peru,PER,1931,,,5642656,
Peru,PER,1932,,,5733842,
Peru,PER,1933,,,5827151,
Peru,PER,1934,,,5921978,
Peru,PER,1935,,,6018348,
Peru,PER,1936,,,6116287,
Peru,PER,1937,,,6215819,
Peru,PER,1938,,,6316971,
Peru,PER,1939,,,6420892,
Peru,PER,1940,,,6527645,
Peru,PER,1941,,,6637298,
Peru,PER,1942,,,6749915,
Peru,PER,1943,,,6865567,
Peru,PER,1944,,,6983200,
Peru,PER,1945,,,7102849,
Peru,PER,1946,,,7224548,
Peru,PER,1947,,,7348332,
Peru,PER,1948,,,7474237,
Peru,PER,1949,,,7617050,
Peru,PER,1950,,,7777452,
Peru,PER,1951,,,7976478,
Peru,PER,1952,,,8184725,
Peru,PER,1953,,,8401373,
Peru,PER,1954,,,8625982,
Peru,PER,1955,,,8858392,
Peru,PER,1956,,,9098830,
Peru,PER,1957,,,9347833,
Peru,PER,1958,,,9606241,
Peru,PER,1959,,,9875016,
Peru,PER,1960,,,10155011,
Peru,PER,1961,,,10446618,
Peru,PER,1962,,,10749463,
Peru,PER,1963,,,11062295,
Peru,PER,1964,,,11383364,
Peru,PER,1965,,,11711402,
Peru,PER,1966,,,12045783,
Peru,PER,1967,,,12386868,
Peru,PER,1968,,,12735491,
Peru,PER,1969,,,13092846,
Peru,PER,1970,,,13459789,
Peru,PER,1971,,,13836365,
Peru,PER,1972,,,14221954,
Peru,PER,1973,,,14615847,
Peru,PER,1974,,,15017060,
Peru,PER,1975,,,15424745,
Peru,PER,1976,,,15838568,
Peru,PER,1977,,,16258323,
Peru,PER,1978,,,16683451,
Peru,PER,1979,,,17113393,
Peru,PER,1980,,,17547612,
Peru,PER,1981,,,17985398,
Peru,PER,1982,,,18426420,
Peru,PER,1983,,,18870988,
Peru,PER,1984,,,19319746,
Peru,PER,1985,,,19772871,
Peru,PER,1986,,,20230385,
Peru,PER,1987,,,20691285,
Peru,PER,1988,,,21153462,
Peru,PER,1989,,,21614193,
Peru,PER,2021,,,33359415,
Philippines,PHL,2000,36.28,4453.75667171085,77991757,
Philippines,PHL,2001,37.09,4492.72142441184,79672869,
Philippines,PHL,2002,37.87,4562.76138192326,81365260,
Philippines,PHL,2003,38.53,4697.48565008809,83051970,
Philippines,PHL,2004,39.15,4908.05873785245,84710544,
Philippines,PHL,2005,39.29,5054.23893301697,86326251,
Philippines,PHL,2006,40.23,5228.3157413263,87888675,
Philippines,PHL,2007,40.52,5474.68132696435,89405482,
Philippines,PHL,2008,40.75,5618.48495292549,90901967,
Philippines,PHL,2009,41.05,5606.59067690613,92414161,
Philippines,PHL,2010,41.56,5918.37322881976,93966784,
Philippines,PHL,2011,42.06,6043.60167583247,95570049,
Philippines,PHL,2012,42.43,6351.26494235987,97212639,
Philippines,PHL,2013,42.69,6666.25051231347,98871558,
Philippines,PHL,2014,42.83,6973.6389092765,100513137,
Philippines,PHL,2015,43.21,7300.13621040525,102113206,Asia
Philippines,PHL,2016,43.22,7705.05376971311,103663812,
Philippines,PHL,1990,,4231.79173643063,61895169,
Philippines,PHL,1991,,4103.90875030277,63454785,
Philippines,PHL,1992,,4018.62980759338,65020124,
Philippines,PHL,1993,,4006.69625405473,66593903,
Philippines,PHL,1994,,4085.14541043296,68180846,
Philippines,PHL,1995,,4178.03229743529,69784087,
Philippines,PHL,1996,,4322.08507752273,71401743,
Philippines,PHL,1997,,4444.78649201456,73030879,
Philippines,PHL,1998,,4322.02914131141,74672009,
Philippines,PHL,1999,,4358.68940918809,76325927,
Philippines,PHL,2017,,8120.86879329703,105172921,
Philippines,PHL,2018,,8516.13654897274,106651394,
Philippines,PHL,2019,,8914.72379820449,108116622,
Philippines,PHL,2020,,7953.58164428408,109581085,
Philippines,PHL,-10000,,,16146,
Philippines,PHL,-9000,,,19376,
Philippines,PHL,-8000,,,23251,
Philippines,PHL,-7000,,,27901,
Philippines,PHL,-6000,,,33482,
Philippines,PHL,-5000,,,40178,
Philippines,PHL,-4000,,,48214,
Philippines,PHL,-3000,,,57857,
Philippines,PHL,-2000,,,69428,
Philippines,PHL,-1000,,,83314,
Philippines,PHL,0,,,99977,
Philippines,PHL,100,,,99977,
Philippines,PHL,200,,,99977,
Philippines,PHL,300,,,99977,
Philippines,PHL,400,,,99977,
Philippines,PHL,500,,,99977,
Philippines,PHL,600,,,99977,
Philippines,PHL,700,,,99977,
Philippines,PHL,800,,,99977,
Philippines,PHL,900,,,99977,
Philippines,PHL,1000,,,99977,
Philippines,PHL,1100,,,179959,
Philippines,PHL,1200,,,259941,
Philippines,PHL,1300,,,339922,
Philippines,PHL,1400,,,419904,
Philippines,PHL,1500,,,499886,
Philippines,PHL,1600,,,799820,
Philippines,PHL,1700,,,1249717,
Philippines,PHL,1710,,,1326863,
Philippines,PHL,1720,,,1404016,
Philippines,PHL,1730,,,1481163,
Philippines,PHL,1740,,,1558314,
Philippines,PHL,1750,,,1635465,
Philippines,PHL,1760,,,1712613,
Philippines,PHL,1770,,,1789761,
Philippines,PHL,1780,,,1866914,
Philippines,PHL,1790,,,1944059,
Philippines,PHL,1800,,,2500000,
Philippines,PHL,1801,,,2436516,
Philippines,PHL,1802,,,2374643,
Philippines,PHL,1803,,,2314342,
Philippines,PHL,1804,,,2255572,
Philippines,PHL,1805,,,2198295,
Philippines,PHL,1806,,,2142472,
Philippines,PHL,1807,,,2088066,
Philippines,PHL,1808,,,2035043,
Philippines,PHL,1809,,,1983365,
Philippines,PHL,1810,,,1977352,
Philippines,PHL,1811,,,1970924,
Philippines,PHL,1812,,,1979603,
Philippines,PHL,1813,,,2003184,
Philippines,PHL,1814,,,2027046,
Philippines,PHL,1815,,,2051192,
Philippines,PHL,1816,,,2075625,
Philippines,PHL,1817,,,2100350,
Philippines,PHL,1818,,,2125369,
Philippines,PHL,1819,,,2153243,
Philippines,PHL,1820,,,2184052,
Philippines,PHL,1821,,,2217877,
Philippines,PHL,1822,,,2254800,
Philippines,PHL,1823,,,2294908,
Philippines,PHL,1824,,,2335728,
Philippines,PHL,1825,,,2377275,
Philippines,PHL,1826,,,2419561,
Philippines,PHL,1827,,,2462598,
Philippines,PHL,1828,,,2506402,
Philippines,PHL,1829,,,2550984,
Philippines,PHL,1830,,,2596360,
Philippines,PHL,1831,,,2642543,
Philippines,PHL,1832,,,2689547,
Philippines,PHL,1833,,,2737387,
Philippines,PHL,1834,,,2786078,
Philippines,PHL,1835,,,2835636,
Philippines,PHL,1836,,,2886074,
Philippines,PHL,1837,,,2937410,
Philippines,PHL,1838,,,2989660,
Philippines,PHL,1839,,,3041443,
Philippines,PHL,1840,,,3092731,
Philippines,PHL,1841,,,3143492,
Philippines,PHL,1842,,,3193695,
Philippines,PHL,1843,,,3243308,
Philippines,PHL,1844,,,3293691,
Philippines,PHL,1845,,,3344857,
Philippines,PHL,1846,,,3396818,
Philippines,PHL,1847,,,3449585,
Philippines,PHL,1848,,,3503173,
Philippines,PHL,1849,,,3558672,
Philippines,PHL,1850,,,3616131,
Philippines,PHL,1851,,,3668773,
Philippines,PHL,1852,,,3723246,
Philippines,PHL,1853,,,3779589,
Philippines,PHL,1854,,,3836771,
Philippines,PHL,1855,,,3894805,
Philippines,PHL,1856,,,3953702,
Philippines,PHL,1857,,,4013476,
Philippines,PHL,1858,,,4074140,
Philippines,PHL,1859,,,4135705,
Philippines,PHL,1860,,,4198186,
Philippines,PHL,1861,,,4261596,
Philippines,PHL,1862,,,4325947,
Philippines,PHL,1863,,,4391255,
Philippines,PHL,1864,,,4457533,
Philippines,PHL,1865,,,4524794,
Philippines,PHL,1866,,,4593053,
Philippines,PHL,1867,,,4662326,
Philippines,PHL,1868,,,4732625,
Philippines,PHL,1869,,,4803813,
Philippines,PHL,1870,,,4875900,
Philippines,PHL,1871,,,4948896,
Philippines,PHL,1872,,,5022813,
Philippines,PHL,1873,,,5097662,
Philippines,PHL,1874,,,5173608,
Philippines,PHL,1875,,,5250664,
Philippines,PHL,1876,,,5328849,
Philippines,PHL,1877,,,5408176,
Philippines,PHL,1878,,,5488664,
Philippines,PHL,1879,,,5560187,
Philippines,PHL,1880,,,5622571,
Philippines,PHL,1881,,,5675638,
Philippines,PHL,1882,,,5719209,
Philippines,PHL,1883,,,5753101,
Philippines,PHL,1884,,,5787172,
Philippines,PHL,1885,,,5821421,
Philippines,PHL,1886,,,5855850,
Philippines,PHL,1887,,,5890460,
Philippines,PHL,1888,,,5925250,
Philippines,PHL,1889,,,5965587,
Philippines,PHL,1890,,,6011548,
Philippines,PHL,1891,,,6063210,
Philippines,PHL,1892,,,6120654,
Philippines,PHL,1893,,,6183957,
Philippines,PHL,1894,,,6247889,
Philippines,PHL,1895,,,6312457,
Philippines,PHL,1896,,,6377665,
Philippines,PHL,1897,,,6443521,
Philippines,PHL,1898,,,6510030,
Philippines,PHL,1899,,,6586321,
Philippines,PHL,1900,,,6672632,
Philippines,PHL,1901,,,6769206,
Philippines,PHL,1902,,,6876290,
Philippines,PHL,1903,,,6994137,
Philippines,PHL,1904,,,7113973,
Philippines,PHL,1905,,,7235831,
Philippines,PHL,1906,,,7359745,
Philippines,PHL,1907,,,7485749,
Philippines,PHL,1908,,,7613878,
Philippines,PHL,1909,,,7744233,
Philippines,PHL,1910,,,7876852,
Philippines,PHL,1911,,,8011774,
Philippines,PHL,1912,,,8149037,
Philippines,PHL,1913,,,8288682,
Philippines,PHL,1914,,,8430682,
Philippines,PHL,1915,,,8575077,
Philippines,PHL,1916,,,8721906,
Philippines,PHL,1917,,,8871210,
Philippines,PHL,1918,,,9042204,
Philippines,PHL,1919,,,9219611,
Philippines,PHL,1920,,,9403619,
Philippines,PHL,1921,,,9594422,
Philippines,PHL,1922,,,9792220,
Philippines,PHL,1923,,,9997216,
Philippines,PHL,1924,,,10206504,
Philippines,PHL,1925,,,10420173,
Philippines,PHL,1926,,,10638315,
Philippines,PHL,1927,,,10861023,
Philippines,PHL,1928,,,11088394,
Philippines,PHL,1929,,,11325615,
Philippines,PHL,1930,,,11573008,
Philippines,PHL,1931,,,11830908,
Philippines,PHL,1932,,,12099658,
Philippines,PHL,1933,,,12379611,
Philippines,PHL,1934,,,12666041,
Philippines,PHL,1935,,,12959099,
Philippines,PHL,1936,,,13258937,
Philippines,PHL,1937,,,13565712,
Philippines,PHL,1938,,,13879585,
Philippines,PHL,1939,,,14204741,
Philippines,PHL,1940,,,14541537,
Philippines,PHL,1941,,,14890346,
Philippines,PHL,1942,,,15251548,
Philippines,PHL,1943,,,15625536,
Philippines,PHL,1944,,,16008694,
Philippines,PHL,1945,,,16401248,
Philippines,PHL,1946,,,16803428,
Philippines,PHL,1947,,,17215470,
Philippines,PHL,1948,,,17637616,
Philippines,PHL,1949,,,18092132,
Philippines,PHL,1950,,,18580483,
Philippines,PHL,1951,,,19246603,
Philippines,PHL,1952,,,19945269,
Philippines,PHL,1953,,,20669608,
Philippines,PHL,1954,,,21414578,
Philippines,PHL,1955,,,22177060,
Philippines,PHL,1956,,,22955908,
Philippines,PHL,1957,,,23751870,
Philippines,PHL,1958,,,24567266,
Philippines,PHL,1959,,,25405531,
Philippines,PHL,1960,,,26269741,
Philippines,PHL,1961,,,27161052,
Philippines,PHL,1962,,,28077345,
Philippines,PHL,1963,,,29012630,
Philippines,PHL,1964,,,29958687,
Philippines,PHL,1965,,,30909997,
Philippines,PHL,1966,,,31864175,
Philippines,PHL,1967,,,32823970,
Philippines,PHL,1968,,,33795203,
Philippines,PHL,1969,,,34786309,
Philippines,PHL,1970,,,35803591,
Philippines,PHL,1971,,,36849678,
Philippines,PHL,1972,,,37923400,
Philippines,PHL,1973,,,39022759,
Philippines,PHL,1974,,,40144250,
Philippines,PHL,1975,,,41285741,
Philippines,PHL,1976,,,42446659,
Philippines,PHL,1977,,,43629415,
Philippines,PHL,1978,,,44838485,
Philippines,PHL,1979,,,46079844,
Philippines,PHL,1980,,,47357741,
Philippines,PHL,1981,,,48672831,
Philippines,PHL,1982,,,50023564,
Philippines,PHL,1983,,,51408910,
Philippines,PHL,1984,,,52827047,
Philippines,PHL,1985,,,54275836,
Philippines,PHL,1986,,,55755346,
Philippines,PHL,1987,,,57263835,
Philippines,PHL,1988,,,58794999,
Philippines,PHL,1989,,,60340768,
Philippines,PHL,2021,,,111046910,
Pitcairn,PCN,2015,,,,Oceania
Poland,POL,2000,100,16257.6458763574,38556699,
Poland,POL,2001,100,16466.785996586,38529585,
Poland,POL,2002,100,16809.8181953951,38488640,
Poland,POL,2003,100,17409.6390092938,38441821,
Poland,POL,2004,100,18287.8279317579,38399553,
Poland,POL,2005,100,18937.4751533604,38368957,
Poland,POL,2006,100,20111.2996235069,38354447,
Poland,POL,2007,100,21543.1637013335,38353339,
Poland,POL,2008,100,22444.9073474414,38356786,
Poland,POL,2009,100,23064.9537007667,38351924,
Poland,POL,2010,100,23996.1397804791,38329784,
Poland,POL,2011,100,25124.2763632735,38286824,
Poland,POL,2012,100,25457.2064583733,38227033,
Poland,POL,2013,100,25759.339150716,38158043,
Poland,POL,2014,100,26649.577276004,38091095,
Poland,POL,2015,100,27797.0584233597,38034076,Europe
Poland,POL,2016,100,28682.6939326326,37989218,
Poland,POL,1990,,11314.9623717748,37960193,
Poland,POL,1991,,10483.9020339088,38082940,
Poland,POL,1992,,10714.6596214683,38197588,
Poland,POL,1993,,11086.9600535319,38301349,
Poland,POL,1994,,11649.1637787809,38389469,
Poland,POL,1995,,12459.6663496466,38458642,
Poland,POL,1996,,13211.5679658277,38509672,
Poland,POL,1997,,14054.3875264013,38544838,
Poland,POL,1998,,14701.3431089877,38564191,
Poland,POL,1999,,15386.9426340457,38567868,
Poland,POL,2017,,30064.5034841771,37953176,
Poland,POL,2018,,31674.1316243417,37921585,
Poland,POL,2019,,33120.517844588,37887771,
Poland,POL,2020,,32238.157259275,37846605,
Poland,POL,-10000,,,699,
Poland,POL,-9000,,,1166,
Poland,POL,-8000,,,1944,
