year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious-disagree,dubious,FAIL,21000000,52037603,52037603,1999FAIL,29367703,72772612,72772612,4,3,0158983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,ok,PASS,115000000,474544677,1007044677,1999PASS,160823133,663632711,1408313741,4,3,0120915,"Two Jedi Knights escape a hostile blockade to find allies and come across a young boy who may bring balance to the Force, but the long dormant Sith resurface to reclaim their old glory.",PG,True,English,USA,George Lucas,51,6.5,George Lucas,19 May 1999,"Liam Neeson, Ewan McGregor, Natalie Portman, Jake Lloyd","Action, Adventure, Fantasy",Nominated for 3 Oscars. Another 12 wins & 52 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4NjEwNDA2Nl5BMl5BanBnXkFtZTcwNDUyNDQzNw@@._V1_SX300.jpg,"380,234",NA
1999,tt0164912,Stuart Little,notalk-disagree,notalk,FAIL,105000000,140015224,298800000,1999FAIL,146838513,195805974,417860454,4,3,0164912,"The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.",PG,True,"English, Dutch","Germany, USA","E.B. White (book), M. Night Shyamalan (screenplay), Greg Brooker (screenplay)",61,5.9,Rob Minkoff,17 Dec 1999,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 7 wins & 12 nominations.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNTM1MTU4NV5BMl5BanBnXkFtZTYwNjQ3Mjk4._V1_SX300.jpg,"69,492",NA
1999,tt0120855,Tarzan,men-disagree,men,FAIL,145000000,171091819,448191819,1999FAIL,202776994,239265412,626779240,4,3,0120855,A man raised by gorillas must decide where he really belongs when he discovers he is a human.,G,True,English,USA,"Tab Murphy (screenplay), Bob Tzudiker (screenplay), Noni White (screenplay), Stephen J. Anderson (story), Mark Kennedy (story), Carole Holliday (story), Gaëtan Brizzi (story), Paul Brizzi (story), Don Dougherty (story), Ed Gombert (story), Randy Haycock (story), Don Hall (story), Kevin Harkey (story), Glen Keane (story), Burny Mattinson (story), Frank Nissen (story), John Norton (story), Jeff Snow (story), Michael Surrey (story), Chris Ure (story), Mark Walton (story), Stevie Wermers (story), Kelly Wightman (story), John Ramirez (story), Edgar Rice Burroughs (story)",79,7.2,"Chris Buck, Kevin Lima",18 Jun 1999,"Brian Blessed, Glenn Close, Minnie Driver, Tony Goldwyn","Animation, Adventure, Drama",Won 1 Oscar. Another 10 wins & 22 nominations.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIxNzY1MDg2Ml5BMl5BanBnXkFtZTcwMDgxMDEzMQ@@._V1_SX300.jpg,"87,531",NA
1999,tt0120657,The 13th Warrior,dubious-disagree,dubious,FAIL,125000000,32698899,61698899,1999FAIL,174807753,45728169,86283567,4,3,0120657,"In A.D. 922, an Arab ambassador is exiled from his homeland and ends up meeting a group of warrior Norseman, who he soon discovers he is destined join.",R,True,"English, Latin, Swedish, Norse,  Old, Danish",USA,"Michael Crichton (novel), William Wisher Jr. (screenplay), Warren Lewis (screenplay)",42,6.5,"John McTiernan, Michael Crichton",27 Aug 1999,"Antonio Banderas, Vladimir Kulich, Dennis Storhøi, Daniel Southern","Action, Adventure, Fantasy",2 wins & 1 nomination.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNTUxODYyN15BMl5BanBnXkFtZTYwMjgwMjY5._V1_SX300.jpg,"88,087",NA
1999,tt0185937,The Blair Witch Project,ok,ok,PASS,600000,140539099,248300000,1999PASS,839077,196538593,347238122,4,3,0185937,Three film students go missing after traveling into the woods of Maryland to make a documentary about the local Blair Witch legend leaving only their footage behind.,R,True,English,USA,"Daniel Myrick, Eduardo Sánchez",81,6.4,"Daniel Myrick, Eduardo Sánchez",30 Jul 1999,"Heather Donahue, Joshua Leonard, Michael C. Williams, Bob Griffin","Horror, Mystery",11 wins & 17 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0NjMyNTY4OF5BMl5BanBnXkFtZTYwOTMxOTY4._V1_SX300.jpg,"148,692",NA
1999,tt0144117,The Boondock Saints,nowomen-disagree,nowomen,FAIL,7000000,30471,411874,1999FAIL,9789234,42613,575990,4,3,0144117,Fraternal twins set out to rid Boston of the evil men operating there while being tracked down by an FBI agent.,R,True,"English, Spanish, Papiamento, Russian","Canada, USA",Troy Duffy,44,7.9,Troy Duffy,19 Nov 1999,"Willem Dafoe, Sean Patrick Flanery, Norman Reedus, David Della Rocco","Action, Crime, Thriller",N/A,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIzODA2NTUyM15BMl5BanBnXkFtZTYwODQ2Mjk4._V1_SX300.jpg,"171,296",NA
1999,tt0120689,The Green Mile,notalk-disagree,notalk,FAIL,60000000,136801374,290701374,1999FAIL,83907722,191311527,406534833,4,3,0120689,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.",R,True,"English, French",USA,"Stephen King (novel), Frank Darabont (screenplay)",61,8.5,Frank Darabont,10 Dec 1999,"Tom Hanks, David Morse, Michael Clarke Duncan, Bonnie Hunt","Crime, Drama, Fantasy",Nominated for 4 Oscars. Another 15 wins & 23 nominations.,189 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_SX300.jpg,"497,430",NA
1999,tt0171363,The Haunting,ok,ok,PASS,80000000,91188905,180188905,1999PASS,111876962,127524221,251987342,4,3,0171363,"When Eleanor, Theo, and Luke decide to take part in a sleep study at a huge mansion they get more than they bargained for when Dr. Marrow tells them of the house's ghostly past.",PG-13,True,English,USA,"David Self (screenplay), Shirley Jackson (novel)",NA,4.8,Jan de Bont,23 Jul 1999,"Liam Neeson, Catherine Zeta-Jones, Owen Wilson, Lili Taylor","Fantasy, Horror, Mystery",2 wins & 9 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4ODczMTMxNV5BMl5BanBnXkFtZTYwMTI4Nzc5._V1_SX300.jpg,"49,800",NA
1999,tt0129167,The Iron Giant,nowomen-disagree,nowomen,FAIL,50000000,23159305,31333917,1999FAIL,69923101,32387409,43819293,4,3,0129167,A boy makes friends with an innocent alien giant robot that a paranoid government agent wants to destroy.,PG,True,English,USA,"Tim McCanlies (screenplay), Brad Bird (screen story), Ted Hughes (book)",85,7.9,Brad Bird,06 Aug 1999,"Jennifer Aniston, Harry Connick Jr., Vin Diesel, James Gammon","Animation, Action, Adventure",19 wins & 14 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NDc4MzY1NV5BMl5BanBnXkFtZTcwNDcxNjgxMQ@@._V1_SX300.jpg,"95,910",NA
1999,tt0133093,The Matrix,ok-disagree,ok,PASS,65000000,171479930,460279930,1999PASS,90900032,239808171,643684004,4,3,0133093,A computer hacker learns from mysterious rebels about the true nature of his reality and his role in the war against its controllers.,R,True,English,"USA, Australia","Andy Wachowski, Lana Wachowski",73,8.7,"Andy Wachowski, Lana Wachowski",31 Mar 1999,"Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving","Action, Sci-Fi",Won 4 Oscars. Another 29 wins & 36 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkxNDYxOTA4M15BMl5BanBnXkFtZTgwNTk0NzQxMTE@._V1_SX300.jpg,"836,596",NA
1999,tt0120616,The Mummy,notalk,notalk,FAIL,80000000,155385488,416385488,1999FAIL,111876962,217300705,582299294,4,3,0120616,An American serving in the French Foreign Legion on an archaeological dig at the ancient city of Hamunaptra accidentally awakens a Mummy.,PG-13,True,"English, Egyptian (Ancient), Arabic",USA,"Stephen Sommers (screen story), Lloyd Fonvielle (screen story), Kevin Jarre (screen story), Stephen Sommers (screenplay)",48,7,Stephen Sommers,07 May 1999,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo","Action, Adventure, Fantasy",Nominated for 1 Oscar. Another 4 wins & 18 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcwMjQ3Mjk0MV5BMl5BanBnXkFtZTgwNzcxNTYxMTE@._V1_SX300.jpg,"251,958",NA
1999,tt0167404,The Sixth Sense,dubious-disagree,dubious,FAIL,40000000,293506292,672806292,1999FAIL,55938481,410457404,940894052,4,3,0167404,A boy who communicates with spirits that don't know they're dead seeks the help of a disheartened child psychologist.,PG-13,True,"English, Latin, Spanish",USA,M. Night Shyamalan,64,8.2,M. Night Shyamalan,06 Aug 1999,"Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams","Drama, Mystery, Thriller",Nominated for 6 Oscars. Another 32 wins & 37 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc2MTQxNDI5MV5BMl5BanBnXkFtZTYwNjkzMDc4._V1_SX300.jpg,"516,752",NA
1999,tt0134119,The Talented Mr. Ripley,dubious,dubious,FAIL,40000000,81292135,128792135,1999FAIL,55938481,113683964,180110910,4,3,0134119,"In late 1950s New York, Tom Ripley, a young underachiever, is sent to Italy to retrieve a rich and spoiled millionaire playboy, named Dickie Greenleaf. But when the errand fails, Ripley takes extreme measures.",R,True,"English, Italian",USA,"Patricia Highsmith (novel), Anthony Minghella (screenplay)",76,7.3,Anthony Minghella,25 Dec 1999,"Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett","Crime, Drama, Music",Nominated for 5 Oscars. Another 11 wins & 53 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg5NzQ4ODU1OF5BMl5BanBnXkFtZTgwNjkxNTYxMTE@._V1_SX300.jpg,"110,509",NA
1999,tt0144640,Three to Tango,notalk,notalk,FAIL,20000000,10570375,10570375,1999FAIL,27969241,14782268,14782268,4,3,0144640,"A rich businessman's assumption that his new colleague is gay leads him to ask the man to keep an eye on his mistress. However, the man is not gay, and begins to fall for the woman himself.",PG-13,True,English,"Australia, USA","Rodney Patrick Vaccaro (story), Rodney Patrick Vaccaro (screenplay), Aline Brosh McKenna (screenplay)",36,6.1,Damon Santostefano,22 Oct 1999,"Matthew Perry, Neve Campbell, Dylan McDermott, Oliver Platt","Comedy, Romance",N/A,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzNDY1NzU3OV5BMl5BanBnXkFtZTYwMDA5NzE5._V1_SX300.jpg,"14,735",NA
1999,tt0151568,Topsy-Turvy,ok,ok,PASS,20000000,6201757,6201757,1999PASS,27969241,8672922,8672922,4,3,0151568,"After Gilbert and Sullivan's latest play is critically panned, the frustrated team threatens to disband until it is inspired to write the masterpiece ""The Mikado.""",R,True,"English, French, German, Italian, Japanese",UK,Mike Leigh,90,7.4,Mike Leigh,14 Jan 2000,"Allan Corduner, Dexter Fletcher, Sukie Smith, Roger Heathcott","Biography, Comedy, Drama",Won 2 Oscars. Another 12 wins & 22 nominations.,160 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ0NjM2OTk2Ml5BMl5BanBnXkFtZTcwOTE3NjI2NA@@._V1_SX300.jpg,"8,695",NA
1999,tt0120363,Toy Story 2,notalk-disagree,notalk,FAIL,90000000,245852179,511358276,1999FAIL,125861583,343814937,715115132,4,3,0120363,"When Woody is stolen by a toy collector, Buzz and his friends vow to rescue him, but Woody finds the idea of immortality in a museum tempting.",G,True,"English, Arabic",USA,"John Lasseter (original story by), Pete Docter (original story by), Ash Brannon (original story by), Andrew Stanton (original story by), Andrew Stanton (screenplay), Rita Hsiao (screenplay), Doug Chamberlin (screenplay), Chris Webb (screenplay)",88,7.9,"John Lasseter, Ash Brannon, Lee Unkrich",24 Nov 1999,"Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 19 wins & 20 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ0OTU0NTcyNl5BMl5BanBnXkFtZTcwOTk5Mjc4OA@@._V1_SX300.jpg,"276,867",NA
1999,tt0120458,Virus,dubious,dubious,FAIL,75000000,14010690,30626690,1999FAIL,104884652,19593418,42830263,4,3,0120458,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",R,True,"English, Russian","USA, UK, Germany, Japan, France","Chuck Pfarrer (creator), Chuck Pfarrer (screenplay), Dennis Feldman (screenplay)",19,4.8,John Bruno,15 Jan 1999,"Jamie Lee Curtis, William Baldwin, Donald Sutherland, Joanna Pacula","Action, Horror, Thriller",N/A,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMDgwMjY0MV5BMl5BanBnXkFtZTcwMjIzODQyMQ@@._V1_SX300.jpg,"19,039",NA
1999,tt0120891,Wild Wild West,men,men,FAIL,175000000,113805681,221229335,1999FAIL,244730855,159152923,309380824,4,3,0120891,The two best hired guns in the West must save President Grant from the clutches of a 19th century inventor-villain.,PG-13,True,English,USA,"Jim Thomas (story), John Thomas (story), S.S. Wilson (screenplay), Brent Maddock (screenplay), Jeffrey Price (screenplay), Peter S. Seaman (screenplay)",38,4.7,Barry Sonnenfeld,30 Jun 1999,"Will Smith, Kevin Kline, Kenneth Branagh, Salma Hayek","Action, Western, Comedy",10 wins & 11 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNDI5NDk5MjgxMl5BMl5BanBnXkFtZTcwNjI1MTUyMQ@@._V1_SX300.jpg,"108,272",NA
1999,tt0131646,Wing Commander,men,men,FAIL,30000000,11578022,11578022,1999FAIL,41953861,16191424,16191424,4,3,0131646,"Blair, a fighter pilot, joins an interstellar war to fight the evil Kilrathi who are trying to destroy the universe.",PG-13,True,English,"USA, Luxembourg","Chris Roberts (characters), Chris Roberts (story), Kevin Droney (screen story), Kevin Droney (screenplay)",21,4,Chris Roberts,12 Mar 1999,"Freddie Prinze Jr., Saffron Burrows, Matthew Lillard, Tchéky Karyo","Action, Adventure, Sci-Fi",N/A,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1MDI1MDMyN15BMl5BanBnXkFtZTcwMzgzMTIyMQ@@._V1_SX300.jpg,"13,013",NA
1998,tt0120577,54,notalk,notalk,FAIL,13000000,16757163,16757163,1998FAIL,18578720,23948203,23948203,4,3,0120577,Famous 70s NYC nightclub seen and told through the eyes of a young employee.,R,True,English,USA,Mark Christopher,33,5.7,Mark Christopher,28 Aug 1998,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers","Drama, History",7 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NDI0NjUyOF5BMl5BanBnXkFtZTcwMzM0NDMzMQ@@._V1_SX300.jpg,"24,613",NA
1998,tt0120623,A Bug&#39;s Life,ok,ok,PASS,45000000,162798565,363095319,1998PASS,64310954,232660690,518911253,4,3,0120623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,tt0120586,American History X,men-disagree,men,FAIL,10000000,6719864,6719864,1998FAIL,14291323,9603575,9603575,4,3,0120586,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,R,True,English,USA,David McKenna,62,8.6,Tony Kaye,18 Dec 1998,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien","Crime, Drama",Nominated for 1 Oscar. Another 3 wins & 9 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMzNDUwNTIyMF5BMl5BanBnXkFtZTcwNjMwNDg3OA@@._V1_SX300.jpg,"549,494",NA
1998,tt0120591,Armageddon,notalk,notalk,FAIL,140000000,201578182,554600000,1998FAIL,200078524,288081893,792596781,4,3,0120591,"After discovering that an asteroid the size of Texas is going to impact Earth in less than a month, N.A.S.A. recruits a misfit team of deep core drillers to save the planet.",PG-13,True,"English, Russian, Indonesian",USA,"Jonathan Hensleigh (screenplay), J.J. Abrams (screenplay), Tony Gilroy (adaptation), Shane Salerno (adaptation), Robert Roy Pool (story), Jonathan Hensleigh (story)",42,6.6,Michael Bay,01 Jul 1998,"Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler","Action, Adventure, Sci-Fi",Nominated for 4 Oscars. Another 12 wins & 27 nominations.,151 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc3NzA4MDIyNV5BMl5BanBnXkFtZTcwMzc1OTM2MQ@@._V1_SX300.jpg,"252,343",NA
1998,tt0120603,Beloved,ok,ok,PASS,53000000,22852487,22852487,1998PASS,75744013,32659228,32659228,4,3,0120603,"Based on the book by Toni Morrison, in which a slave is visited by the spirit of her deceased daughter.",R,True,English,USA,"Toni Morrison (novel), Akosua Busia (screenplay), Richard LaGravenese (screenplay), Adam Brooks (screenplay)",57,5.8,Jonathan Demme,16 Oct 1998,"Yada Beener, Emil Pinnock, Calen Johnson, Oprah Winfrey","Drama, Horror, Mystery",Nominated for 1 Oscar. Another 3 wins & 20 nominations.,172 min,movie,http://ia.media-imdb.com/images/M/MV5BNjUyOTEzMzI5MV5BMl5BanBnXkFtZTcwNTY0MzQyMQ@@._V1_SX300.jpg,"5,469",NA
1998,tt0120611,Blade,notalk,notalk,FAIL,45000000,70141876,131237688,1998FAIL,64310954,100242021,187556021,4,3,0120611,"A half-vampire, half-mortal man becomes a protector of the mortal race, while slaying evil vampires.",R,True,"English, Russian",USA,David S. Goyer,45,7.1,Stephen Norrington,21 Aug 1998,"Wesley Snipes, Stephen Dorff, Kris Kristofferson, N'Bushe Wright","Action, Fantasy, Horror",4 wins & 7 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4MzkzNjcxNV5BMl5BanBnXkFtZTcwNzk4NTU0Mg@@._V1_SX300.jpg,"144,929",NA
1998,tt0144120,Bride of Chucky,notalk,notalk,FAIL,25000000,32404188,50692188,1998FAIL,35728308,46309872,72445844,4,3,0144120,"Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll.",R,True,English,"Canada, USA","Don Mancini (characters), Don Mancini",NA,5.3,Ronny Yu,16 Oct 1998,"Jennifer Tilly, Brad Dourif, Katherine Heigl, Nick Stabile","Comedy, Horror, Thriller",3 wins & 4 nominations.,89 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3NTYwNjcyMF5BMl5BanBnXkFtZTcwODE5NjIyMQ@@._V1_SX300.jpg,"31,763",NA
1998,tt0118789,Buffalo &#39;66,notalk,notalk,FAIL,1500000,2380606,2380606,1998FAIL,2143698,3402201,3402201,4,3,0118789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,tt0118929,Dark City,notalk-disagree,notalk,FAIL,27000000,14435076,27257061,1998FAIL,38586572,20629634,38953947,4,3,0118929,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",R,True,English,"Australia, USA","Alex Proyas (story), Alex Proyas (screenplay), Lem Dobbs (screenplay), David S. Goyer (screenplay)",66,7.8,Alex Proyas,27 Feb 1998,"Rufus Sewell, William Hurt, Kiefer Sutherland, Jennifer Connelly","Mystery, Sci-Fi",6 wins & 7 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg3MjI3NjYxM15BMl5BanBnXkFtZTcwODIyMzA4MQ@@._V1_SX300.jpg,"125,902",NA
1998,tt0120647,Deep Impact,ok,ok,PASS,80000000,140464664,349464664,1998PASS,114330585,200742590,499431243,4,3,0120647,"Unless a comet can be destroyed before colliding with Earth, only those allowed into shelters will survive. Which people will survive?",PG-13,True,English,USA,"Bruce Joel Rubin, Michael Tolkin",40,6.1,Mimi Leder,08 May 1998,"Robert Duvall, Téa Leoni, Elijah Wood, Vanessa Redgrave","Action, Drama, Sci-Fi",5 wins & 7 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE4NDE3MjA1NV5BMl5BanBnXkFtZTYwMjQxMDM5._V1_SX300.jpg,"113,121",NA
1998,tt0134619,Disturbing Behavior,notalk,notalk,FAIL,15000000,17507368,17507368,1998FAIL,21436985,25020345,25020345,4,3,0134619,The new kid in town stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens.,R,True,English,"Australia, USA, Canada",Scott Rosenberg,NA,5.5,David Nutter,24 Jul 1998,"James Marsden, Katie Holmes, Tobias Mehler, Nick Stahl","Horror, Mystery, Sci-Fi",1 win & 1 nomination.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzOTc1ODUzOF5BMl5BanBnXkFtZTYwMzA0OTE5._V1_SX300.jpg,"14,764",NA
1998,tt0127536,Elizabeth,ok,ok,PASS,25000000,30082699,82150642,1998PASS,35728308,42992157,117404137,4,3,0127536,A film of the early years of the reign of Elizabeth I of England and her difficult task of learning what is necessary to be a monarch.,R,True,"English, French",UK,Michael Hirst,75,7.6,Shekhar Kapur,22 Nov 1998,"Cate Blanchett, Geoffrey Rush, Christopher Eccleston, Joseph Fiennes","Biography, Drama, History",Won 1 Oscar. Another 32 wins & 32 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA2NjM1MzUwOF5BMl5BanBnXkFtZTYwMDIxMTU5._V1_SX300.jpg,"63,659",NA
1998,tt0120660,Enemy of the State,notalk,notalk,FAIL,85000000,111549836,250649836,1998FAIL,121476247,159419475,358211780,4,3,0120660,A lawyer becomes a target by a corrupt politician and his NSA goons when he accidentally receives key evidence to a serious politically motivated crime.,R,True,English,USA,David Marconi,67,7.3,Tony Scott,20 Nov 1998,"Will Smith, Gene Hackman, Jon Voight, Lisa Bonet","Action, Crime, Mystery",5 wins & 12 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4MTU5OTI5MF5BMl5BanBnXkFtZTcwMzczOTgxMQ@@._V1_SX300.jpg,"153,279",NA
