"season","episode","line","raw_text","stage_direction","dialogue","start_time","end_time"
4,2,1194,"[police radio squawks]","[police radio squawks]","","01:06:40","01:06:42"
4,2,1195,"Hi, officer?","","Hi, officer?","01:06:42","01:06:43"
4,2,1196,"-Officer? -What are you still doing here?","","Officer? What are you still doing here?","01:06:43","01:06:45"
4,2,1197,"My… My friend from the car earlier, I… I can't find him.","","My… My friend from the car earlier, I… I can't find him.","01:06:45","01:06:48"
4,2,1198,"What do you mean?","","What do you mean?","01:06:48","01:06:49"
4,2,1199,"He was there and then he was just gone and…","","He was there and then he was just gone and…","01:06:50","01:06:52"
4,2,1200,"Did you maybe see him leave with somebody or…?","","Did you maybe see him leave with somebody or…?","01:06:52","01:06:55"
4,2,1201,"I told you kids to go home. Jesus Christ.","","I told you kids to go home. Jesus Christ.","01:06:55","01:06:57"
4,2,1202,"This is Glenn. We might have a situation here.","","This is Glenn. We might have a situation here.","01:06:58","01:07:00"
4,2,1203,"[ominous music intensifies]","[ominous music intensifies]","","01:07:00","01:07:02"
4,2,1204,"[Fred panting]","[Fred panting]","","01:07:03","01:07:04"
4,2,1205,"-[breathes shakily] -[crackling]","[breathes shakily] [crackling]"," ","01:07:09","01:07:12"
4,2,1206,"[Eddie] Her body just, like,","[Eddie]","Her body just, like,","01:07:23","01:07:24"
4,2,1207,"lifted up into the air and, uh…","","lifted up into the air and, uh…","01:07:25","01:07:29"
4,2,1208,"And she just, like, hung there.","","And she just, like, hung there.","01:07:31","01:07:33"
4,2,1209,"In the air.","","In the air.","01:07:34","01:07:35"
4,2,1210,"And her bones… Uh, she… [whimpers]","[whimpers]","And her bones… Uh, she…","01:07:36","01:07:38"
4,2,1211,"Her bones started to snap.","","Her bones started to snap.","01:07:40","01:07:43"
4,2,1212,"[bones cracking]","[bones cracking]","","01:07:43","01:07:44"
4,2,1213,"Her eyes, man.","","Her eyes, man.","01:07:45","01:07:46"
4,2,1214,"It… It was like there was something,","","It… It was like there was something,","01:07:46","01:07:48"
4,2,1215,"like, inside her head, pulling.","","like, inside her head, pulling.","01:07:49","01:07:51"
4,2,1216,"-[bones cracking] -[Eddie screaming]","[bones cracking] [Eddie screaming]"," ","01:07:52","01:07:54"
4,2,1217,"I… I didn't know what to do, so I…","","I… I didn't know what to do, so I…","01:07:54","01:07:57"
4,2,1218,"I ran away.","","I ran away.","01:08:00","01:08:01"
4,2,1219,"I left her there.","","I left her there.","01:08:04","01:08:05"
4,2,1220,"[scoffs] You all think I'm crazy, right?","[scoffs]","You all think I'm crazy, right?","01:08:08","01:08:11"
4,2,1221,"No. We don't think you're crazy.","","No. We don't think you're crazy.","01:08:12","01:08:14"
4,2,1222,"Don't bullshit me, man! I know how this sounds.","","Don't bullshit me, man! I know how this sounds.","01:08:14","01:08:17"
4,2,1223,"-We're not bullshitting you. -We believe you.","","We're not bullshitting you. We believe you.","01:08:17","01:08:19"
4,2,1224,"[exhales]","[exhales]","","01:08:19","01:08:20"
4,2,1225,"[Dustin] Look,","[Dustin]","Look,","01:08:21","01:08:22"
4,2,1226,"what I'm about to tell you might be","","what I'm about to tell you might be","01:08:22","01:08:24"
4,2,1227,"a little… difficult to take.","","a little… difficult to take.","01:08:24","01:08:28"
4,2,1228,"Okay.","","Okay.","01:08:30","01:08:31"
4,2,1229,"You know how people say Hawkins is…","","You know how people say Hawkins is…","01:08:31","01:08:33"
4,2,1230,"cursed?","","cursed?","01:08:34","01:08:35"
4,2,1231,"They're not","","They're not","01:08:37","01:08:38"
4,2,1232,"way off.","","way off.","01:08:39","01:08:40"
4,2,1233,"[eerie music playing]","[eerie music playing]","","01:08:40","01:08:43"
4,2,1234,"[Dustin] There's another world.","[Dustin]","There's another world.","01:08:43","01:08:44"
4,2,1235,"[echoing screams]","[echoing screams]","","01:08:44","01:08:47"
4,2,1236,"[Dustin] A world hidden beneath Hawkins.","[Dustin]","A world hidden beneath Hawkins.","01:08:47","01:08:50"
4,2,1237,"Sometimes it bleeds into ours.","","Sometimes it bleeds into ours.","01:08:52","01:08:56"
4,2,1238,"Like ghosts and shit?","","Like ghosts and shit?","01:08:57","01:08:59"
4,2,1239,"There are some things","","There are some things","01:08:59","01:09:00"
4,2,1240,"worse than ghosts.","","worse than ghosts.","01:09:02","01:09:03"
4,2,1241,"-[glass shattering] -[gasps]","[glass shattering] [gasps]"," ","01:09:03","01:09:05"
4,2,1242,"[moaning]","[moaning]","","01:09:05","01:09:08"
4,2,1243,"Help me!","","Help me!","01:09:08","01:09:10"
4,2,1244,"[moaning continues]","[moaning continues]","","01:09:10","01:09:12"
4,2,1245,"[yells]","[yells]","","01:09:15","01:09:16"
4,2,1246,"[groans, grunts]","[groans, grunts]","","01:09:16","01:09:19"
4,2,1247,"[disembodied high-pitched shrieking]","[disembodied high-pitched shrieking]","","01:09:21","01:09:22"
4,2,1248,"[panicked gasping]","[panicked gasping]","","01:09:23","01:09:25"
4,2,1249,"No, no, no…","","No, no, no…","01:09:32","01:09:33"
4,2,1250,"[Dustin] These monsters from this other world…","[Dustin]","These monsters from this other world…","01:09:33","01:09:37"
4,2,1251,"-Help! Somebody! -…we thought they were gone.","","Help! Somebody! …we thought they were gone.","01:09:37","01:09:39"
4,2,1252,"-Nancy, please! -But they've come back before.","","Nancy, please! But they've come back before.","01:09:39","01:09:42"
4,2,1253,"That's why we needed to find you.","","That's why we needed to find you.","01:09:42","01:09:43"
4,2,1254,"If they're back again, we need to know.","","If they're back again, we need to know.","01:09:44","01:09:47"
4,2,1255,"[sinister voice] Fred.","[sinister voice]","Fred.","01:09:48","01:09:50"
4,2,1256,"[guttural growling]","[guttural growling]","","01:09:52","01:09:55"
4,2,1257,"[Robin] That night,","[Robin]","That night,","01:09:57","01:09:58"
4,2,1258,"did you see anything?","","did you see anything?","01:09:58","01:10:00"
4,2,1259,"Dark particles, maybe?","","Dark particles, maybe?","01:10:00","01:10:02"
4,2,1260,"[wet squelching]","[wet squelching]","","01:10:03","01:10:06"
4,2,1261,"[creature growling]","[creature growling]","","01:10:06","01:10:09"
4,2,1262,"It would almost look like dust, swirling dust.","","It would almost look like dust, swirling dust.","01:10:09","01:10:12"
4,2,1263,"No, man, there was nothing you could see or, uh…","","No, man, there was nothing you could see or, uh…","01:10:12","01:10:15"
4,2,1264,"or touch.","","or touch.","01:10:17","01:10:18"
4,2,1265,"[snarling]","[snarling]","","01:10:18","01:10:21"
4,2,1266,"[whimpering] What do you want?","[whimpering]","What do you want?","01:10:21","01:10:24"
4,2,1267,"I want you","","I want you","01:10:29","01:10:31"
4,2,1268,"to join me.","","to join me.","01:10:33","01:10:34"
4,2,1269,"No, no, no, no.","","No, no, no, no.","01:10:35","01:10:37"
4,2,1270,"[malevolent music playing]","[malevolent music playing]","","01:10:39","01:10:42"
4,2,1271,"[eerie choral music playing]","[eerie choral music playing]","","01:10:47","01:10:49"
4,2,1272,"[Eddie] You know, I tried to wake her, man.","[Eddie]","You know, I tried to wake her, man.","01:10:54","01:10:56"
4,2,1273,"She couldn't move.","","She couldn't move.","01:10:57","01:10:58"
4,2,1274,"It was like she… she was in a trance or something.","","It was like she… she was in a trance or something.","01:11:00","01:11:03"
4,2,1275,"Or under a spell.","","Or under a spell.","01:11:04","01:11:06"
4,2,1276,"A curse.","","A curse.","01:11:07","01:11:08"
4,2,1277,"Vecna's curse.","","Vecna's curse.","01:11:08","01:11:10"
4,2,1278,"[bones cracking]","[bones cracking]","","01:11:12","01:11:13"
4,2,1279,"Who's Vecna?","","Who's Vecna?","01:11:26","01:11:27"
4,2,1280,"An undead creature of great power.","","An undead creature of great power.","01:11:28","01:11:33"
4,2,1281,"A spell caster.","","A spell caster.","01:11:34","01:11:35"
4,2,1282,"A dark wizard.","","A dark wizard.","01:11:36","01:11:38"
4,2,1283,"[snarling]","[snarling]","","01:11:41","01:11:45"
4,2,1284,"[creatures cracking, slithering]","[creatures cracking, slithering]","","01:12:01","01:12:05"
4,2,1285,"[creature scuttling]","[creature scuttling]","","01:12:16","01:12:18"
4,2,1286,"[eerie music builds]","[eerie music builds]","","01:12:23","01:12:26"
4,2,1287,"[creature squawking]","[creature squawking]","","01:12:26","01:12:27"
4,2,1288,"[ominous closing music playing]","[ominous closing music playing]","","01:12:31","01:12:33"
4,3,1,"[faucet running]","[faucet running]","","00:00:13","00:00:15"
4,3,2,"[faint rumbling]","[faint rumbling]","","00:00:17","00:00:21"
4,3,3,"[dishware rattling]","[dishware rattling]","","00:00:21","00:00:23"
4,3,4,"[ominous rumbling building]","[ominous rumbling building]","","00:00:25","00:00:27"
4,3,5,"[pots and pans clanging]","[pots and pans clanging]","","00:00:27","00:00:28"
4,3,6,"-[helicopter blades whirring] -[woman gasps]","[helicopter blades whirring] [woman gasps]"," ","00:00:28","00:00:30"
4,3,7,"[dramatic music playing]","[dramatic music playing]","","00:00:31","00:00:32"
4,3,8,"[woman grunts]","[woman grunts]","","00:00:33","00:00:34"
4,3,9,"Sam.","","Sam.","00:00:39","00:00:40"
4,3,10,"[blades slowing]","[blades slowing]","","00:01:01","00:01:03"
4,3,11,"[dramatic musical flourish]","[dramatic musical flourish]","","00:01:08","00:01:11"
4,3,12,"[Sullivan] There were no signs of any attacker. No bruises.","[Sullivan]","There were no signs of any attacker. No bruises.","00:01:12","00:01:16"
4,3,13,"No signs of any struggle.","","No signs of any struggle.","00:01:16","00:01:17"
4,3,14,"It's as if her attacker was a ghost.","","It's as if her attacker was a ghost.","00:01:18","00:01:20"
4,3,15,"Does this remind you of anything, Doctor?","","Does this remind you of anything, Doctor?","00:01:22","00:01:24"
4,3,16,"No, it doesn't.","","No, it doesn't.","00:01:24","00:01:26"
4,3,17,"Are you sure?","","Are you sure?","00:01:27","00:01:28"
4,3,18,"Why are you here?","","Why are you here?","00:01:29","00:01:31"
4,3,19,"Really.","","Really.","00:01:31","00:01:32"
4,3,20,"I'd like your opinion.","","I'd like your opinion.","00:01:32","00:01:33"
4,3,21,"I was fired, in case you forgot.","","I was fired, in case you forgot.","00:01:34","00:01:35"
4,3,22,"A foreign government invaded our country, all under your watch.","","A foreign government invaded our country, all under your watch.","00:01:35","00:01:40"
4,3,23,"There had to be consequences. Certainly you understand that.","","There had to be consequences. Certainly you understand that.","00:01:40","00:01:43"
4,3,24,"What I understand is that something… something is going on in that town","","What I understand is that something… something is going on in that town","00:01:43","00:01:47"
4,3,25,"that nobody… nobody fully comprehends.","","that nobody… nobody fully comprehends.","00:01:47","00:01:50"
4,3,26,"And I also understand that military strength is not the answer.","","And I also understand that military strength is not the answer.","00:01:50","00:01:54"
4,3,27,"So what is the answer, Doctor?","","So what is the answer, Doctor?","00:01:54","00:01:56"
4,3,28,"More scientists?","","More scientists?","00:01:57","00:01:58"
4,3,29,"Because it was men of science, men like you,","","Because it was men of science, men like you,","00:01:58","00:02:00"
4,3,30,"who created this problem in the first place.","","who created this problem in the first place.","00:02:00","00:02:02"
4,3,31,"[tense music playing]","[tense music playing]","","00:02:02","00:02:04"
4,3,32,"Everything that has happened in Hawkins","","Everything that has happened in Hawkins","00:02:05","00:02:07"
4,3,33,"can be traced back to Brenner's little pet.","","can be traced back to Brenner's little pet.","00:02:07","00:02:09"
4,3,34,"Wouldn't you agree?","","Wouldn't you agree?","00:02:10","00:02:10"
4,3,35,"[tense music intensifies]","[tense music intensifies]","","00:02:14","00:02:16"
4,3,36,"[energy thrumming]","[energy thrumming]","","00:02:16","00:02:17"
4,3,37,"[bones snapping]","[bones snapping]","","00:02:18","00:02:19"
4,3,38,"[tense music continues]","[tense music continues]","","00:02:19","00:02:21"
4,3,39,"Dr. Brenner trained her for this very thing.","","Dr. Brenner trained her for this very thing.","00:02:21","00:02:24"
4,3,40,"Remote assassinations.","","Remote assassinations.","00:02:24","00:02:26"
4,3,41,"What you're suggesting is impossible.","","What you're suggesting is impossible.","00:02:27","00:02:30"
4,3,42,"-Is it? -Eleven is dead.","","Is it? Eleven is dead.","00:02:30","00:02:32"
4,3,43,"-I'm not convinced. -So, where has she been all this time?","","I'm not convinced. So, where has she been all this time?","00:02:32","00:02:35"
4,3,44,"There are rumors she's alive","","There are rumors she's alive","00:02:35","00:02:36"
4,3,45,"and receiving help from someone on the inside.","","and receiving help from someone on the inside.","00:02:36","00:02:39"
4,3,46,"Are you saying I'm helping her? Is that what you're saying?","","Are you saying I'm helping her? Is that what you're saying?","00:02:39","00:02:42"
4,3,47,"If I wanted to chat, Doctor, I would've picked up the damn phone.","","If I wanted to chat, Doctor, I would've picked up the damn phone.","00:02:42","00:02:45"
4,3,48,"Now, you can make this easy and tell us where she is, or…","","Now, you can make this easy and tell us where she is, or…","00:02:46","00:02:50"
4,3,49,"we can do this the hard way.","","we can do this the hard way.","00:02:51","00:02:53"
4,3,50,"-[door clattering] -[soldier 1] Not in here. Go! Go! Go!","[door clattering] [soldier 1]"," Not in here. Go! Go! Go!","00:02:58","00:03:00"
4,3,51,"-[soldier 2] Move! -[soldier 1] Nothing.","[soldier 2] [soldier 1]","Move! Nothing.","00:03:02","00:03:03"
4,3,52,"[soldiers speaking indistinctly]","[soldiers speaking indistinctly]","","00:03:05","00:03:06"
4,3,53,"[woman] Why are you taking that box?","[woman]","Why are you taking that box?","00:03:08","00:03:10"
4,3,54,"Those are Peter's old school projects.","","Those are Peter's old school projects.","00:03:10","00:03:12"
4,3,55,"You do not need those. Hey!","","You do not need those. Hey!","00:03:12","00:03:14"
4,3,56,"I'm talking to you!","","I'm talking to you!","00:03:14","00:03:16"
4,3,57,"Sam, do something.","","Sam, do something.","00:03:16","00:03:18"
4,3,58,"[tense music building]","[tense music building]","","00:03:21","00:03:23"
4,3,59,"[helicopter whirring]","[helicopter whirring]","","00:03:24","00:03:26"
4,3,60,"[Sullivan] I wanna know everything he's done,","[Sullivan]","I wanna know everything he's done,","00:03:36","00:03:38"
4,3,61,"everyone he's spoken to in the past year.","","everyone he's spoken to in the past year.","00:03:38","00:03:40"
4,3,62,"And if we're lucky,","","And if we're lucky,","00:03:40","00:03:41"
4,3,63,"he'll lead us right to the girl.","","he'll lead us right to the girl.","00:03:42","00:03:44"
4,3,64,"[tense music swells, fades]","[tense music swells, fades]","","00:03:49","00:03:51"
4,3,65,"[theme music playing]","[theme music playing]","","00:03:52","00:03:54"
4,3,66,"[siren wailing in distance]","[siren wailing in distance]","","00:04:54","00:04:56"
4,3,67,"[eerie, unsettling music playing]","[eerie, unsettling music playing]","","00:04:56","00:04:58"
4,3,68,"-[Angela shudders] -[EMT] Can you tell me your name?","[Angela shudders] [EMT]"," Can you tell me your name?","00:04:58","00:05:00"
4,3,69,"-Um, Angela. -Angela.","","Um, Angela. Angela.","00:05:00","00:05:03"
4,3,70,"Do you know where you are, Angela?","","Do you know where you are, Angela?","00:05:03","00:05:05"
4,3,71,"-Um, Rink… Rink-O-Mania, I think? -Rink-O-Mania. Very good.","","Um, Rink… RinkOMania, I think? RinkOMania. Very good.","00:05:05","00:05:08"
4,3,72,"-Now, where does it hurt, sweetie? -My head.","","Now, where does it hurt, sweetie? My head.","00:05:08","00:05:11"
4,3,73,"[EMT] Your head hurts?","[EMT]","Your head hurts?","00:05:11","00:05:12"
4,3,74,"And my nose. [Angela whimpering, crying]","[Angela whimpering, crying]","And my nose.","00:05:12","00:05:15"
4,3,75,"-[eerie, unsettling music continues] -[Angela] I can't breathe.","[eerie, unsettling music continues] [Angela]"," I can't breathe.","00:05:15","00:05:18"
4,3,76,"[EMT] Just try to take some deep breaths.","[EMT]","Just try to take some deep breaths.","00:05:18","00:05:20"
4,3,77,"Breathe slow for me, okay? That's it.","","Breathe slow for me, okay? That's it.","00:05:20","00:05:24"
