Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
01/16/2015 10:00:00 AM,51,15,15,10,11
01/16/2015 09:00:00 AM,57,16,20,4,17
01/16/2015 08:00:00 AM,56,9,7,13,27
01/16/2015 07:00:00 AM,71,7,15,8,41
01/16/2015 06:00:00 AM,29,2,4,6,17
01/16/2015 05:00:00 AM,14,1,0,0,13
01/16/2015 04:00:00 AM,5,1,1,1,2
01/16/2015 03:00:00 AM,0,0,0,0,0
01/16/2015 02:00:00 AM,2,0,0,1,1
01/16/2015 01:00:00 AM,0,0,0,0,0
01/16/2015 12:00:00 AM,1,0,0,1,0
01/15/2015 11:00:00 PM,2,1,1,0,0
01/15/2015 10:00:00 PM,3,1,1,1,0
01/15/2015 09:00:00 PM,5,1,0,3,1
01/15/2015 08:00:00 PM,6,1,2,3,0
01/15/2015 07:00:00 PM,8,0,1,5,2
01/15/2015 06:00:00 PM,31,4,4,16,7
01/15/2015 05:00:00 PM,48,1,2,36,9
01/15/2015 04:00:00 PM,46,7,2,27,10
01/15/2015 03:00:00 PM,47,7,7,22,11
01/15/2015 02:00:00 PM,22,3,5,7,7
01/15/2015 01:00:00 PM,29,10,6,7,6
01/15/2015 12:00:00 PM,29,11,9,5,4
01/15/2015 11:00:00 AM,30,6,7,5,12
01/15/2015 10:00:00 AM,33,11,10,5,7
01/15/2015 09:00:00 AM,38,10,12,6,10
01/15/2015 08:00:00 AM,56,7,10,22,17
01/15/2015 07:00:00 AM,55,8,3,7,37
01/15/2015 06:00:00 AM,26,1,3,7,15
01/15/2015 05:00:00 AM,22,4,5,0,13
01/15/2015 04:00:00 AM,7,1,1,0,5
01/15/2015 03:00:00 AM,1,0,0,0,1
01/15/2015 02:00:00 AM,0,0,0,0,0
01/15/2015 01:00:00 AM,0,0,0,0,0
01/15/2015 12:00:00 AM,0,0,0,0,0
01/14/2015 11:00:00 PM,0,0,0,0,0
01/14/2015 10:00:00 PM,5,4,1,0,0
01/14/2015 09:00:00 PM,4,0,2,1,1
01/14/2015 08:00:00 PM,11,1,1,7,2
01/14/2015 07:00:00 PM,18,4,1,11,2
01/14/2015 06:00:00 PM,38,1,2,22,13
01/14/2015 05:00:00 PM,79,6,6,50,17
01/14/2015 04:00:00 PM,89,8,8,46,27
01/14/2015 03:00:00 PM,133,21,19,51,42
01/14/2015 02:00:00 PM,66,9,9,26,22
01/14/2015 01:00:00 PM,66,9,11,30,16
01/14/2015 12:00:00 PM,71,13,13,21,24
01/14/2015 11:00:00 AM,65,19,14,19,13
01/14/2015 10:00:00 AM,68,21,12,17,18
01/14/2015 09:00:00 AM,64,10,14,20,20
01/14/2015 08:00:00 AM,88,14,20,20,34
01/14/2015 07:00:00 AM,92,12,10,15,55
01/14/2015 06:00:00 AM,57,12,9,8,28
01/14/2015 05:00:00 AM,30,4,4,4,18
01/14/2015 04:00:00 AM,9,2,0,0,7
01/14/2015 03:00:00 AM,2,0,0,0,2
01/14/2015 02:00:00 AM,1,0,0,1,0
01/14/2015 01:00:00 AM,0,0,0,0,0
01/14/2015 12:00:00 AM,0,0,0,0,0
01/13/2015 11:00:00 PM,1,1,0,0,0
01/13/2015 10:00:00 PM,5,1,2,1,1
01/13/2015 09:00:00 PM,3,0,0,3,0
01/13/2015 08:00:00 PM,10,0,0,2,8
01/13/2015 07:00:00 PM,7,1,0,6,0
01/13/2015 06:00:00 PM,35,1,2,25,7
01/13/2015 05:00:00 PM,74,4,4,47,19
01/13/2015 04:00:00 PM,105,10,15,60,20
01/13/2015 03:00:00 PM,89,18,9,42,20
01/13/2015 02:00:00 PM,94,18,17,30,29
01/13/2015 01:00:00 PM,71,9,15,25,22
01/13/2015 12:00:00 PM,59,15,10,17,17
01/13/2015 11:00:00 AM,56,9,8,19,20
01/13/2015 10:00:00 AM,47,7,5,16,19
01/13/2015 09:00:00 AM,60,10,10,18,22
01/13/2015 08:00:00 AM,65,6,5,18,36
01/13/2015 07:00:00 AM,79,10,8,16,45
01/13/2015 06:00:00 AM,59,3,6,15,35
01/13/2015 05:00:00 AM,32,8,7,2,15
01/13/2015 04:00:00 AM,9,1,1,3,4
01/13/2015 03:00:00 AM,1,0,0,0,1
01/13/2015 02:00:00 AM,0,0,0,0,0
01/13/2015 01:00:00 AM,0,0,0,0,0
01/13/2015 12:00:00 AM,1,0,0,1,0
01/12/2015 11:00:00 PM,1,1,0,0,0
01/12/2015 10:00:00 PM,1,0,1,0,0
01/12/2015 09:00:00 PM,6,3,1,2,0
01/12/2015 08:00:00 PM,7,1,0,3,3
01/12/2015 07:00:00 PM,18,0,1,10,7
01/12/2015 06:00:00 PM,45,4,5,29,7
01/12/2015 05:00:00 PM,79,7,5,49,18
01/12/2015 04:00:00 PM,90,11,8,51,20
01/12/2015 03:00:00 PM,94,13,16,41,24
01/12/2015 02:00:00 PM,74,16,9,28,21
01/12/2015 01:00:00 PM,81,16,11,24,30
01/12/2015 12:00:00 PM,58,12,14,19,13
01/12/2015 11:00:00 AM,52,14,11,14,13
01/12/2015 10:00:00 AM,46,14,11,8,13
01/12/2015 09:00:00 AM,66,9,16,14,27
01/12/2015 08:00:00 AM,77,6,7,20,44
01/12/2015 07:00:00 AM,89,12,8,19,50
01/12/2015 06:00:00 AM,59,10,10,11,28
01/12/2015 05:00:00 AM,20,1,6,3,10
01/12/2015 04:00:00 AM,5,1,0,0,4
01/12/2015 03:00:00 AM,4,1,0,0,3
01/12/2015 02:00:00 AM,0,0,0,0,0
01/12/2015 01:00:00 AM,0,0,0,0,0
01/12/2015 12:00:00 AM,0,0,0,0,0
01/11/2015 11:00:00 PM,0,0,0,0,0
01/11/2015 10:00:00 PM,4,2,2,0,0
01/11/2015 09:00:00 PM,1,0,1,0,0
01/11/2015 08:00:00 PM,2,0,0,1,1
01/11/2015 07:00:00 PM,2,0,1,1,0
01/11/2015 06:00:00 PM,2,1,1,0,0
01/11/2015 05:00:00 PM,10,2,2,4,2
01/11/2015 04:00:00 PM,30,6,6,3,15
01/11/2015 03:00:00 PM,67,18,12,16,21
01/11/2015 02:00:00 PM,118,18,24,28,48
01/11/2015 01:00:00 PM,103,16,24,39,24
01/11/2015 12:00:00 PM,141,24,27,43,47
01/11/2015 11:00:00 AM,113,26,18,35,34
01/11/2015 10:00:00 AM,111,28,23,32,28
01/11/2015 09:00:00 AM,94,15,29,29,21
01/11/2015 08:00:00 AM,56,16,15,12,13
01/11/2015 07:00:00 AM,56,17,15,19,5
01/11/2015 06:00:00 AM,9,1,2,2,4
01/11/2015 05:00:00 AM,7,1,2,2,2
01/11/2015 04:00:00 AM,0,0,0,0,0
01/11/2015 03:00:00 AM,0,0,0,0,0
01/11/2015 02:00:00 AM,0,0,0,0,0
01/11/2015 01:00:00 AM,0,0,0,0,0
01/11/2015 12:00:00 AM,0,0,0,0,0
01/10/2015 11:00:00 PM,1,0,1,0,0
01/10/2015 10:00:00 PM,2,0,1,0,1
01/10/2015 09:00:00 PM,2,1,0,1,0
01/10/2015 08:00:00 PM,9,3,5,0,1
01/10/2015 07:00:00 PM,4,0,1,0,3
01/10/2015 06:00:00 PM,1,0,0,1,0
01/10/2015 05:00:00 PM,4,0,1,0,3
01/10/2015 04:00:00 PM,36,14,12,4,6
01/10/2015 03:00:00 PM,72,21,9,9,33
01/10/2015 02:00:00 PM,69,14,21,16,18
01/10/2015 01:00:00 PM,77,18,12,21,26
01/10/2015 12:00:00 PM,103,19,20,27,37
01/10/2015 11:00:00 AM,130,19,22,40,49
01/10/2015 10:00:00 AM,97,19,15,32,31
01/10/2015 09:00:00 AM,86,19,18,31,18
01/10/2015 08:00:00 AM,108,26,31,27,24
01/10/2015 07:00:00 AM,38,7,10,13,8
01/10/2015 06:00:00 AM,10,1,2,5,2
01/10/2015 05:00:00 AM,6,2,1,2,1
01/10/2015 04:00:00 AM,0,0,0,0,0
01/10/2015 03:00:00 AM,1,0,1,0,0
01/10/2015 02:00:00 AM,0,0,0,0,0
01/10/2015 01:00:00 AM,0,0,0,0,0
01/10/2015 12:00:00 AM,0,0,0,0,0
01/09/2015 11:00:00 PM,1,0,0,1,0
01/09/2015 10:00:00 PM,6,1,1,4,0
01/09/2015 09:00:00 PM,0,0,0,0,0
01/09/2015 08:00:00 PM,6,0,1,4,1
01/09/2015 07:00:00 PM,11,2,0,8,1
01/09/2015 06:00:00 PM,21,4,1,11,5
01/09/2015 05:00:00 PM,66,1,3,43,19
01/09/2015 04:00:00 PM,73,7,8,37,21
01/09/2015 03:00:00 PM,81,12,15,37,17
01/09/2015 02:00:00 PM,55,10,8,20,17
01/09/2015 01:00:00 PM,38,6,4,17,11
01/09/2015 12:00:00 PM,32,11,2,6,13
01/09/2015 11:00:00 AM,56,15,11,19,11
01/09/2015 10:00:00 AM,37,6,8,12,11
01/09/2015 09:00:00 AM,52,14,15,9,14
01/09/2015 08:00:00 AM,84,5,17,19,43
01/09/2015 07:00:00 AM,97,17,21,19,40
01/09/2015 06:00:00 AM,42,3,3,8,28
01/09/2015 05:00:00 AM,27,8,5,1,13
01/09/2015 04:00:00 AM,7,1,0,1,5
01/09/2015 03:00:00 AM,0,0,0,0,0
01/09/2015 02:00:00 AM,0,0,0,0,0
01/09/2015 01:00:00 AM,0,0,0,0,0
01/09/2015 12:00:00 AM,0,0,0,0,0
01/08/2015 11:00:00 PM,0,0,0,0,0
01/08/2015 10:00:00 PM,3,1,1,1,0
01/08/2015 09:00:00 PM,3,1,0,2,0
01/08/2015 08:00:00 PM,11,1,2,5,3
01/08/2015 07:00:00 PM,15,0,0,13,2
01/08/2015 06:00:00 PM,33,6,3,16,8
01/08/2015 05:00:00 PM,69,5,8,43,13
01/08/2015 04:00:00 PM,82,9,8,46,19
01/08/2015 03:00:00 PM,90,9,12,40,29
01/08/2015 02:00:00 PM,55,8,9,24,14
01/08/2015 01:00:00 PM,73,11,12,28,22
01/08/2015 12:00:00 PM,59,9,10,16,24
01/08/2015 11:00:00 AM,65,14,17,19,15
01/08/2015 10:00:00 AM,33,8,7,11,7
01/08/2015 09:00:00 AM,49,12,7,9,21
01/08/2015 08:00:00 AM,73,9,13,16,35
01/08/2015 07:00:00 AM,88,11,7,24,46
01/08/2015 06:00:00 AM,44,7,8,4,25
01/08/2015 05:00:00 AM,21,3,5,1,12
01/08/2015 04:00:00 AM,7,1,1,2,3
01/08/2015 03:00:00 AM,0,0,0,0,0
01/08/2015 02:00:00 AM,0,0,0,0,0
01/08/2015 01:00:00 AM,0,0,0,0,0
01/08/2015 12:00:00 AM,0,0,0,0,0
01/07/2015 11:00:00 PM,1,1,0,0,0
01/07/2015 10:00:00 PM,3,1,1,1,0
01/07/2015 09:00:00 PM,9,1,2,4,2
01/07/2015 08:00:00 PM,14,1,1,9,3
01/07/2015 07:00:00 PM,9,0,0,9,0
01/07/2015 06:00:00 PM,43,3,5,22,13
01/07/2015 05:00:00 PM,80,6,1,52,21
01/07/2015 04:00:00 PM,102,12,9,56,25
01/07/2015 03:00:00 PM,106,18,18,45,25
01/07/2015 02:00:00 PM,72,13,12,23,24
01/07/2015 01:00:00 PM,60,4,12,29,15
01/07/2015 12:00:00 PM,49,8,8,20,13
01/07/2015 11:00:00 AM,72,18,14,22,18
01/07/2015 10:00:00 AM,51,11,7,16,17
01/07/2015 09:00:00 AM,48,11,15,6,16
01/07/2015 08:00:00 AM,89,13,11,19,46
01/07/2015 07:00:00 AM,104,10,12,21,61
01/07/2015 06:00:00 AM,51,2,5,12,32
01/07/2015 05:00:00 AM,24,2,2,4,16
01/07/2015 04:00:00 AM,8,1,0,1,6
01/07/2015 03:00:00 AM,4,0,0,0,4
01/07/2015 02:00:00 AM,2,0,0,1,1
01/07/2015 01:00:00 AM,1,0,0,1,0
01/07/2015 12:00:00 AM,0,0,0,0,0
01/06/2015 11:00:00 PM,4,1,1,1,1
01/06/2015 10:00:00 PM,5,2,2,1,0
01/06/2015 09:00:00 PM,3,0,0,2,1
01/06/2015 08:00:00 PM,9,2,2,3,2
01/06/2015 07:00:00 PM,13,2,1,7,3
01/06/2015 06:00:00 PM,45,5,5,21,14
01/06/2015 05:00:00 PM,100,9,7,57,27
01/06/2015 04:00:00 PM,107,10,10,67,20
01/06/2015 03:00:00 PM,94,14,11,38,31
01/06/2015 02:00:00 PM,84,15,12,32,25
01/06/2015 01:00:00 PM,78,9,14,24,31
01/06/2015 12:00:00 PM,57,11,4,22,20
01/06/2015 11:00:00 AM,53,12,16,12,13
01/06/2015 10:00:00 AM,59,13,14,15,17
01/06/2015 09:00:00 AM,55,11,12,12,20
01/06/2015 08:00:00 AM,91,8,10,27,46
01/06/2015 07:00:00 AM,80,11,7,23,39
01/06/2015 06:00:00 AM,43,2,4,9,28
01/06/2015 05:00:00 AM,34,7,6,2,19
01/06/2015 04:00:00 AM,8,1,1,0,6
01/06/2015 03:00:00 AM,1,0,0,1,0
01/06/2015 02:00:00 AM,0,0,0,0,0
01/06/2015 01:00:00 AM,0,0,0,0,0
01/06/2015 12:00:00 AM,0,0,0,0,0
01/05/2015 11:00:00 PM,0,0,0,0,0
01/05/2015 10:00:00 PM,1,0,0,1,0
01/05/2015 09:00:00 PM,4,2,1,1,0
01/05/2015 08:00:00 PM,7,1,1,4,1
01/05/2015 07:00:00 PM,8,0,1,5,2
01/05/2015 06:00:00 PM,20,2,3,11,4
01/05/2015 05:00:00 PM,57,5,6,36,10
01/05/2015 04:00:00 PM,64,9,8,35,12
01/05/2015 03:00:00 PM,52,13,9,22,8
01/05/2015 02:00:00 PM,37,8,9,12,8
01/05/2015 01:00:00 PM,36,6,5,13,12
01/05/2015 12:00:00 PM,26,8,8,7,3
01/05/2015 11:00:00 AM,19,6,9,2,2
01/05/2015 10:00:00 AM,23,6,5,4,8
01/05/2015 09:00:00 AM,32,8,6,5,13
01/05/2015 08:00:00 AM,61,9,8,14,30
01/05/2015 07:00:00 AM,45,7,6,6,26
01/05/2015 06:00:00 AM,33,4,4,4,21
01/05/2015 05:00:00 AM,17,2,5,3,7
01/05/2015 04:00:00 AM,5,1,0,1,3
01/05/2015 03:00:00 AM,2,0,0,0,2
01/05/2015 02:00:00 AM,0,0,0,0,0
01/05/2015 01:00:00 AM,0,0,0,0,0
01/05/2015 12:00:00 AM,1,0,0,0,1
01/04/2015 11:00:00 PM,2,1,1,0,0
01/04/2015 10:00:00 PM,0,0,0,0,0
01/04/2015 09:00:00 PM,0,0,0,0,0
01/04/2015 08:00:00 PM,1,1,0,0,0
01/04/2015 07:00:00 PM,6,1,1,2,2
01/04/2015 06:00:00 PM,1,0,0,1,0
01/04/2015 05:00:00 PM,5,1,2,1,1
01/04/2015 04:00:00 PM,11,4,1,0,6
01/04/2015 03:00:00 PM,42,15,14,7,6
01/04/2015 02:00:00 PM,31,11,4,6,10
01/04/2015 01:00:00 PM,50,17,16,10,7
01/04/2015 12:00:00 PM,47,14,13,10,10
01/04/2015 11:00:00 AM,53,16,21,10,6
01/04/2015 10:00:00 AM,48,18,17,6,7
01/04/2015 09:00:00 AM,40,13,14,7,6
01/04/2015 08:00:00 AM,45,15,13,8,9
01/04/2015 07:00:00 AM,20,5,6,6,3
01/04/2015 06:00:00 AM,6,0,1,2,3
01/04/2015 05:00:00 AM,2,0,1,1,0
01/04/2015 04:00:00 AM,2,1,1,0,0
01/04/2015 03:00:00 AM,0,0,0,0,0
01/04/2015 02:00:00 AM,0,0,0,0,0
01/04/2015 01:00:00 AM,0,0,0,0,0
01/04/2015 12:00:00 AM,2,1,1,0,0
01/03/2015 11:00:00 PM,1,1,0,0,0
01/03/2015 10:00:00 PM,1,0,1,0,0
01/03/2015 09:00:00 PM,1,0,0,0,1
01/03/2015 08:00:00 PM,6,2,2,2,0
01/03/2015 07:00:00 PM,7,2,2,1,2
01/03/2015 06:00:00 PM,4,1,1,1,1
01/03/2015 05:00:00 PM,19,5,4,4,6
01/03/2015 04:00:00 PM,31,11,8,4,8
01/03/2015 03:00:00 PM,114,25,25,20,44
01/03/2015 02:00:00 PM,118,18,19,32,49
01/03/2015 01:00:00 PM,111,14,14,45,38
01/03/2015 12:00:00 PM,121,23,21,47,30
01/03/2015 11:00:00 AM,125,19,17,44,45
01/03/2015 10:00:00 AM,77,15,12,29,21
01/03/2015 09:00:00 AM,90,23,20,25,22
01/03/2015 08:00:00 AM,64,19,18,11,16
01/03/2015 07:00:00 AM,56,12,21,16,7
01/03/2015 06:00:00 AM,10,2,2,2,4
01/03/2015 05:00:00 AM,2,0,0,0,2
01/03/2015 04:00:00 AM,2,0,0,1,1
01/03/2015 03:00:00 AM,0,0,0,0,0
01/03/2015 02:00:00 AM,0,0,0,0,0
01/03/2015 01:00:00 AM,0,0,0,0,0
01/03/2015 12:00:00 AM,1,0,0,1,0
01/02/2015 11:00:00 PM,1,0,0,0,1
01/02/2015 10:00:00 PM,5,0,1,3,1
01/02/2015 09:00:00 PM,1,1,0,0,0
01/02/2015 08:00:00 PM,4,1,1,2,0
01/02/2015 07:00:00 PM,5,2,1,2,0
01/02/2015 06:00:00 PM,12,1,1,7,3
01/02/2015 05:00:00 PM,20,3,0,9,8
01/02/2015 04:00:00 PM,33,3,8,16,6
01/02/2015 03:00:00 PM,59,16,7,20,16
01/02/2015 02:00:00 PM,64,9,13,23,19
01/02/2015 01:00:00 PM,69,7,11,28,23
01/02/2015 12:00:00 PM,45,12,5,15,13
01/02/2015 11:00:00 AM,45,8,12,15,10
01/02/2015 10:00:00 AM,45,12,11,14,8
01/02/2015 09:00:00 AM,33,9,7,4,13
01/02/2015 08:00:00 AM,36,3,6,10,17
01/02/2015 07:00:00 AM,18,2,1,6,9
01/02/2015 06:00:00 AM,5,1,2,0,2
01/02/2015 05:00:00 AM,1,1,0,0,0
01/02/2015 04:00:00 AM,0,0,0,0,0
01/02/2015 03:00:00 AM,0,0,0,0,0
01/02/2015 02:00:00 AM,1,0,1,0,0
01/02/2015 01:00:00 AM,0,0,0,0,0
01/02/2015 12:00:00 AM,1,1,0,0,0
01/01/2015 11:00:00 PM,1,0,1,0,0
01/01/2015 10:00:00 PM,0,0,0,0,0
01/01/2015 09:00:00 PM,1,0,0,1,0
01/01/2015 08:00:00 PM,2,0,1,1,0
01/01/2015 07:00:00 PM,4,3,1,0,0
01/01/2015 06:00:00 PM,6,1,3,2,0
01/01/2015 05:00:00 PM,33,11,9,3,10
01/01/2015 04:00:00 PM,88,20,17,18,33
01/01/2015 03:00:00 PM,121,28,21,30,42
01/01/2015 02:00:00 PM,117,21,17,47,32
01/01/2015 01:00:00 PM,153,41,30,47,35
01/01/2015 12:00:00 PM,118,21,29,47,21
01/01/2015 11:00:00 AM,83,16,19,33,15
01/01/2015 10:00:00 AM,42,9,14,9,10
01/01/2015 09:00:00 AM,24,6,7,5,6
01/01/2015 08:00:00 AM,8,2,2,3,1
01/01/2015 07:00:00 AM,4,1,1,0,2
01/01/2015 06:00:00 AM,2,0,0,2,0
01/01/2015 05:00:00 AM,0,0,0,0,0
01/01/2015 04:00:00 AM,1,0,0,0,1
01/01/2015 03:00:00 AM,1,0,0,1,0
01/01/2015 02:00:00 AM,1,0,1,0,0
01/01/2015 01:00:00 AM,6,2,0,4,0
01/01/2015 12:00:00 AM,1,1,0,0,0
12/31/2014 11:00:00 PM,1,0,0,0,1
12/31/2014 10:00:00 PM,1,0,0,1,0
12/31/2014 09:00:00 PM,1,0,1,0,0
12/31/2014 08:00:00 PM,3,0,0,0,3
12/31/2014 07:00:00 PM,10,0,1,7,2
12/31/2014 06:00:00 PM,20,4,1,12,3
12/31/2014 05:00:00 PM,20,5,3,7,5
12/31/2014 04:00:00 PM,61,11,10,28,12
12/31/2014 03:00:00 PM,78,21,15,18,24
12/31/2014 02:00:00 PM,80,14,15,26,25
12/31/2014 01:00:00 PM,89,25,14,23,27
12/31/2014 12:00:00 PM,73,17,17,22,17
12/31/2014 11:00:00 AM,64,20,14,11,19
12/31/2014 10:00:00 AM,43,12,13,7,11
12/31/2014 09:00:00 AM,28,5,8,8,7
12/31/2014 08:00:00 AM,37,6,11,6,14
12/31/2014 07:00:00 AM,16,3,2,3,8
12/31/2014 06:00:00 AM,7,0,1,1,5
12/31/2014 05:00:00 AM,3,1,0,0,2
12/31/2014 04:00:00 AM,0,0,0,0,0
12/31/2014 03:00:00 AM,0,0,0,0,0
12/31/2014 02:00:00 AM,0,0,0,0,0
12/31/2014 01:00:00 AM,0,0,0,0,0
12/31/2014 12:00:00 AM,0,0,0,0,0
12/30/2014 11:00:00 PM,0,0,0,0,0
12/30/2014 10:00:00 PM,4,1,1,2,0
12/30/2014 09:00:00 PM,6,1,1,2,2
12/30/2014 08:00:00 PM,12,4,3,5,0
12/30/2014 07:00:00 PM,11,0,1,8,2
12/30/2014 06:00:00 PM,26,1,1,10,14
12/30/2014 05:00:00 PM,44,8,9,18,9
12/30/2014 04:00:00 PM,63,12,13,22,16
12/30/2014 03:00:00 PM,79,7,13,33,26
12/30/2014 02:00:00 PM,62,11,15,16,20
12/30/2014 01:00:00 PM,63,13,10,24,16
12/30/2014 12:00:00 PM,62,16,10,20,16
12/30/2014 11:00:00 AM,52,14,18,15,5
12/30/2014 10:00:00 AM,41,9,8,11,13
12/30/2014 09:00:00 AM,37,10,10,7,10
12/30/2014 08:00:00 AM,47,9,9,8,21
12/30/2014 07:00:00 AM,17,3,4,4,6
12/30/2014 06:00:00 AM,7,0,1,0,6
12/30/2014 05:00:00 AM,5,1,0,0,4
12/30/2014 04:00:00 AM,3,0,0,1,2
12/30/2014 03:00:00 AM,0,0,0,0,0
12/30/2014 02:00:00 AM,0,0,0,0,0
12/30/2014 01:00:00 AM,0,0,0,0,0
12/30/2014 12:00:00 AM,0,0,0,0,0
12/29/2014 11:00:00 PM,1,0,0,1,0
12/29/2014 10:00:00 PM,1,0,0,1,0
12/29/2014 09:00:00 PM,4,1,0,1,2
12/29/2014 08:00:00 PM,8,0,0,8,0
12/29/2014 07:00:00 PM,8,1,0,6,1
12/29/2014 06:00:00 PM,28,1,2,20,5
12/29/2014 05:00:00 PM,66,6,6,30,24
12/29/2014 04:00:00 PM,67,9,14,27,17
12/29/2014 03:00:00 PM,58,0,16,23,19
12/29/2014 02:00:00 PM,61,15,10,18,18
12/29/2014 01:00:00 PM,63,10,15,14,24
12/29/2014 12:00:00 PM,71,22,12,19,18
12/29/2014 11:00:00 AM,59,11,18,10,20
12/29/2014 10:00:00 AM,58,9,11,10,28
12/29/2014 09:00:00 AM,58,14,14,9,21
12/29/2014 08:00:00 AM,50,12,10,9,19
12/29/2014 07:00:00 AM,30,2,5,7,16
12/29/2014 06:00:00 AM,11,1,2,1,7
12/29/2014 05:00:00 AM,5,1,0,1,3
12/29/2014 04:00:00 AM,2,0,0,0,2
12/29/2014 03:00:00 AM,0,0,0,0,0
12/29/2014 02:00:00 AM,0,0,0,0,0
12/29/2014 01:00:00 AM,0,0,0,0,0
12/29/2014 12:00:00 AM,0,0,0,0,0
12/28/2014 11:00:00 PM,0,0,0,0,0
12/28/2014 10:00:00 PM,0,0,0,0,0
12/28/2014 09:00:00 PM,1,0,1,0,0
12/28/2014 08:00:00 PM,1,0,0,1,0
12/28/2014 07:00:00 PM,4,1,0,1,2
12/28/2014 06:00:00 PM,9,5,2,1,1
12/28/2014 05:00:00 PM,18,4,5,3,6
12/28/2014 04:00:00 PM,47,16,13,7,11
12/28/2014 03:00:00 PM,44,13,11,11,9
12/28/2014 02:00:00 PM,63,13,16,14,20
12/28/2014 01:00:00 PM,98,24,16,24,34
12/28/2014 12:00:00 PM,100,16,26,33,25
12/28/2014 11:00:00 AM,94,17,21,28,28
12/28/2014 10:00:00 AM,99,20,25,28,26
12/28/2014 09:00:00 AM,72,23,23,15,11
12/28/2014 08:00:00 AM,38,14,12,8,4
12/28/2014 07:00:00 AM,4,0,1,3,0
12/28/2014 06:00:00 AM,6,0,0,4,2
12/28/2014 05:00:00 AM,4,1,0,3,0
12/28/2014 04:00:00 AM,0,0,0,0,0
12/28/2014 03:00:00 AM,0,0,0,0,0
12/28/2014 02:00:00 AM,0,0,0,0,0
12/28/2014 01:00:00 AM,4,3,0,1,0
12/28/2014 12:00:00 AM,3,0,3,0,0
12/27/2014 11:00:00 PM,2,1,1,0,0
12/27/2014 10:00:00 PM,1,0,0,1,0
12/27/2014 09:00:00 PM,1,0,0,1,0
12/27/2014 08:00:00 PM,4,0,1,1,2
12/27/2014 07:00:00 PM,2,1,1,0,0
12/27/2014 06:00:00 PM,10,2,2,1,5
12/27/2014 05:00:00 PM,20,3,4,9,4
12/27/2014 04:00:00 PM,45,20,10,9,6
12/27/2014 03:00:00 PM,38,10,11,6,11
12/27/2014 02:00:00 PM,78,12,12,22,32
12/27/2014 01:00:00 PM,61,20,12,14,15
12/27/2014 12:00:00 PM,63,21,18,10,14
12/27/2014 11:00:00 AM,72,14,22,24,12
12/27/2014 10:00:00 AM,47,15,13,7,12
12/27/2014 09:00:00 AM,44,18,12,10,4
12/27/2014 08:00:00 AM,32,8,13,6,5
12/27/2014 07:00:00 AM,2,0,0,0,2
12/27/2014 06:00:00 AM,2,0,0,1,1
12/27/2014 05:00:00 AM,0,0,0,0,0
12/27/2014 04:00:00 AM,0,0,0,0,0
12/27/2014 03:00:00 AM,0,0,0,0,0
12/27/2014 02:00:00 AM,0,0,0,0,0
12/27/2014 01:00:00 AM,2,1,1,0,0
12/27/2014 12:00:00 AM,1,1,0,0,0
12/26/2014 11:00:00 PM,1,0,0,0,1
12/26/2014 10:00:00 PM,4,1,1,2,0
12/26/2014 09:00:00 PM,2,0,0,2,0
12/26/2014 08:00:00 PM,9,1,1,3,4
12/26/2014 07:00:00 PM,5,0,1,3,1
12/26/2014 06:00:00 PM,10,1,1,6,2
12/26/2014 05:00:00 PM,39,6,3,13,17
12/26/2014 04:00:00 PM,94,21,16,31,26
12/26/2014 03:00:00 PM,102,9,17,36,40
12/26/2014 02:00:00 PM,99,15,16,30,38
12/26/2014 01:00:00 PM,103,23,18,31,31
12/26/2014 12:00:00 PM,84,13,21,33,17
12/26/2014 11:00:00 AM,46,9,7,22,8
12/26/2014 10:00:00 AM,60,21,13,12,14
12/26/2014 09:00:00 AM,64,20,23,9,12
12/26/2014 08:00:00 AM,38,5,9,3,21
12/26/2014 07:00:00 AM,22,1,4,5,12
12/26/2014 06:00:00 AM,8,2,1,1,4
12/26/2014 05:00:00 AM,7,1,0,4,2
12/26/2014 04:00:00 AM,0,0,0,0,0
12/26/2014 03:00:00 AM,0,0,0,0,0
12/26/2014 02:00:00 AM,0,0,0,0,0
12/26/2014 01:00:00 AM,7,2,5,0,0
12/26/2014 12:00:00 AM,0,0,0,0,0
12/25/2014 11:00:00 PM,1,0,1,0,0
12/25/2014 10:00:00 PM,0,0,0,0,0
12/25/2014 09:00:00 PM,4,0,0,0,4
12/25/2014 08:00:00 PM,0,0,0,0,0
12/25/2014 07:00:00 PM,1,0,0,0,1
12/25/2014 06:00:00 PM,1,0,0,0,1
12/25/2014 05:00:00 PM,14,3,2,3,6
12/25/2014 04:00:00 PM,83,27,17,17,22
12/25/2014 03:00:00 PM,98,20,23,31,24
12/25/2014 02:00:00 PM,97,19,14,27,37
12/25/2014 01:00:00 PM,85,23,14,27,21
12/25/2014 12:00:00 PM,92,26,24,20,22
12/25/2014 11:00:00 AM,69,19,19,19,12
12/25/2014 10:00:00 AM,37,8,11,12,6
12/25/2014 09:00:00 AM,33,8,13,7,5
12/25/2014 08:00:00 AM,21,8,10,2,1
12/25/2014 07:00:00 AM,3,1,0,1,1
12/25/2014 06:00:00 AM,1,0,0,1,0
12/25/2014 05:00:00 AM,1,0,0,1,0
12/25/2014 04:00:00 AM,0,0,0,0,0
12/25/2014 03:00:00 AM,0,0,0,0,0
12/25/2014 02:00:00 AM,1,0,0,1,0
