Date,Elliott Bay Trail in Myrtle Edwards Park Total,Ped North,Ped South,Bike North,Bike South
03/29/2015 09:00:00 PM,0,0,0,0,0
03/29/2015 08:00:00 PM,0,0,0,0,0
03/29/2015 07:00:00 PM,0,0,0,0,0
03/29/2015 06:00:00 PM,0,0,0,0,0
03/29/2015 05:00:00 PM,0,0,0,0,0
03/29/2015 04:00:00 PM,0,0,0,0,0
03/29/2015 03:00:00 PM,0,0,0,0,0
03/29/2015 02:00:00 PM,0,0,0,0,0
03/29/2015 01:00:00 PM,0,0,0,0,0
03/29/2015 12:00:00 PM,0,0,0,0,0
03/29/2015 11:00:00 AM,0,0,0,0,0
03/29/2015 10:00:00 AM,0,0,0,0,0
03/29/2015 09:00:00 AM,0,0,0,0,0
03/29/2015 08:00:00 AM,0,0,0,0,0
03/29/2015 07:00:00 AM,0,0,0,0,0
03/29/2015 06:00:00 AM,0,0,0,0,0
03/29/2015 05:00:00 AM,0,0,0,0,0
03/29/2015 04:00:00 AM,0,0,0,0,0
03/29/2015 03:00:00 AM,0,0,0,0,0
03/29/2015 02:00:00 AM,0,0,0,0,0
03/29/2015 01:00:00 AM,0,0,0,0,0
03/29/2015 12:00:00 AM,0,0,0,0,0
03/28/2015 11:00:00 PM,0,0,0,0,0
03/28/2015 10:00:00 PM,0,0,0,0,0
03/28/2015 09:00:00 PM,0,0,0,0,0
03/28/2015 08:00:00 PM,0,0,0,0,0
03/28/2015 07:00:00 PM,0,0,0,0,0
03/28/2015 06:00:00 PM,0,0,0,0,0
03/28/2015 05:00:00 PM,0,0,0,0,0
03/28/2015 04:00:00 PM,0,0,0,0,0
03/28/2015 03:00:00 PM,0,0,0,0,0
03/28/2015 02:00:00 PM,0,0,0,0,0
03/28/2015 01:00:00 PM,0,0,0,0,0
03/28/2015 12:00:00 PM,0,0,0,0,0
03/28/2015 11:00:00 AM,0,0,0,0,0
03/28/2015 10:00:00 AM,0,0,0,0,0
03/28/2015 09:00:00 AM,0,0,0,0,0
03/28/2015 08:00:00 AM,0,0,0,0,0
03/28/2015 07:00:00 AM,0,0,0,0,0
03/28/2015 06:00:00 AM,0,0,0,0,0
03/28/2015 05:00:00 AM,0,0,0,0,0
03/28/2015 04:00:00 AM,0,0,0,0,0
03/28/2015 03:00:00 AM,0,0,0,0,0
03/28/2015 02:00:00 AM,0,0,0,0,0
03/28/2015 01:00:00 AM,0,0,0,0,0
03/28/2015 12:00:00 AM,0,0,0,0,0
03/27/2015 11:00:00 PM,0,0,0,0,0
03/27/2015 10:00:00 PM,0,0,0,0,0
03/27/2015 09:00:00 PM,0,0,0,0,0
03/27/2015 08:00:00 PM,0,0,0,0,0
03/27/2015 07:00:00 PM,0,0,0,0,0
03/27/2015 06:00:00 PM,0,0,0,0,0
03/27/2015 05:00:00 PM,0,0,0,0,0
03/27/2015 04:00:00 PM,0,0,0,0,0
03/27/2015 03:00:00 PM,0,0,0,0,0
03/27/2015 02:00:00 PM,0,0,0,0,0
03/27/2015 01:00:00 PM,0,0,0,0,0
03/27/2015 12:00:00 PM,0,0,0,0,0
03/27/2015 11:00:00 AM,0,0,0,0,0
03/27/2015 10:00:00 AM,0,0,0,0,0
03/27/2015 09:00:00 AM,0,0,0,0,0
03/27/2015 08:00:00 AM,0,0,0,0,0
03/27/2015 07:00:00 AM,0,0,0,0,0
03/27/2015 06:00:00 AM,0,0,0,0,0
03/27/2015 05:00:00 AM,0,0,0,0,0
03/27/2015 04:00:00 AM,0,0,0,0,0
03/27/2015 03:00:00 AM,0,0,0,0,0
03/27/2015 02:00:00 AM,0,0,0,0,0
03/27/2015 01:00:00 AM,0,0,0,0,0
03/27/2015 12:00:00 AM,0,0,0,0,0
03/26/2015 11:00:00 PM,0,0,0,0,0
03/26/2015 10:00:00 PM,0,0,0,0,0
03/26/2015 09:00:00 PM,0,0,0,0,0
03/26/2015 08:00:00 PM,0,0,0,0,0
03/26/2015 07:00:00 PM,0,0,0,0,0
03/26/2015 06:00:00 PM,0,0,0,0,0
03/26/2015 05:00:00 PM,0,0,0,0,0
03/26/2015 04:00:00 PM,0,0,0,0,0
03/26/2015 03:00:00 PM,0,0,0,0,0
03/26/2015 02:00:00 PM,0,0,0,0,0
03/26/2015 01:00:00 PM,0,0,0,0,0
03/26/2015 12:00:00 PM,0,0,0,0,0
03/26/2015 11:00:00 AM,0,0,0,0,0
03/26/2015 10:00:00 AM,0,0,0,0,0
03/26/2015 09:00:00 AM,0,0,0,0,0
03/26/2015 08:00:00 AM,0,0,0,0,0
03/26/2015 07:00:00 AM,0,0,0,0,0
03/26/2015 06:00:00 AM,0,0,0,0,0
03/26/2015 05:00:00 AM,0,0,0,0,0
03/26/2015 04:00:00 AM,0,0,0,0,0
03/26/2015 03:00:00 AM,0,0,0,0,0
03/26/2015 02:00:00 AM,0,0,0,0,0
03/26/2015 01:00:00 AM,0,0,0,0,0
03/26/2015 12:00:00 AM,0,0,0,0,0
03/25/2015 11:00:00 PM,0,0,0,0,0
03/25/2015 10:00:00 PM,0,0,0,0,0
03/25/2015 09:00:00 PM,0,0,0,0,0
03/25/2015 08:00:00 PM,0,0,0,0,0
03/25/2015 07:00:00 PM,0,0,0,0,0
03/25/2015 06:00:00 PM,0,0,0,0,0
03/25/2015 05:00:00 PM,0,0,0,0,0
03/25/2015 04:00:00 PM,0,0,0,0,0
03/25/2015 03:00:00 PM,0,0,0,0,0
03/25/2015 02:00:00 PM,0,0,0,0,0
03/25/2015 01:00:00 PM,0,0,0,0,0
03/25/2015 12:00:00 PM,0,0,0,0,0
03/25/2015 11:00:00 AM,0,0,0,0,0
03/25/2015 10:00:00 AM,0,0,0,0,0
03/25/2015 09:00:00 AM,0,0,0,0,0
03/25/2015 08:00:00 AM,0,0,0,0,0
03/25/2015 07:00:00 AM,0,0,0,0,0
03/25/2015 06:00:00 AM,0,0,0,0,0
03/25/2015 05:00:00 AM,0,0,0,0,0
03/25/2015 04:00:00 AM,0,0,0,0,0
03/25/2015 03:00:00 AM,0,0,0,0,0
03/25/2015 02:00:00 AM,0,0,0,0,0
03/25/2015 01:00:00 AM,0,0,0,0,0
03/25/2015 12:00:00 AM,0,0,0,0,0
03/24/2015 11:00:00 PM,0,0,0,0,0
03/24/2015 10:00:00 PM,0,0,0,0,0
03/24/2015 09:00:00 PM,0,0,0,0,0
03/24/2015 08:00:00 PM,0,0,0,0,0
03/24/2015 07:00:00 PM,0,0,0,0,0
03/24/2015 06:00:00 PM,0,0,0,0,0
03/24/2015 05:00:00 PM,0,0,0,0,0
03/24/2015 04:00:00 PM,0,0,0,0,0
03/24/2015 03:00:00 PM,0,0,0,0,0
03/24/2015 02:00:00 PM,0,0,0,0,0
03/24/2015 01:00:00 PM,0,0,0,0,0
03/24/2015 12:00:00 PM,0,0,0,0,0
03/24/2015 11:00:00 AM,0,0,0,0,0
03/24/2015 10:00:00 AM,0,0,0,0,0
03/24/2015 09:00:00 AM,0,0,0,0,0
03/24/2015 08:00:00 AM,0,0,0,0,0
03/24/2015 07:00:00 AM,0,0,0,0,0
03/24/2015 06:00:00 AM,0,0,0,0,0
03/24/2015 05:00:00 AM,0,0,0,0,0
03/24/2015 04:00:00 AM,0,0,0,0,0
03/24/2015 03:00:00 AM,0,0,0,0,0
03/24/2015 02:00:00 AM,0,0,0,0,0
03/24/2015 01:00:00 AM,0,0,0,0,0
03/24/2015 12:00:00 AM,0,0,0,0,0
03/23/2015 11:00:00 PM,0,0,0,0,0
03/23/2015 10:00:00 PM,0,0,0,0,0
03/23/2015 09:00:00 PM,0,0,0,0,0
03/23/2015 08:00:00 PM,0,0,0,0,0
03/23/2015 07:00:00 PM,0,0,0,0,0
03/23/2015 06:00:00 PM,0,0,0,0,0
03/23/2015 05:00:00 PM,0,0,0,0,0
03/23/2015 04:00:00 PM,0,0,0,0,0
03/23/2015 03:00:00 PM,0,0,0,0,0
03/23/2015 02:00:00 PM,0,0,0,0,0
03/23/2015 01:00:00 PM,0,0,0,0,0
03/23/2015 12:00:00 PM,0,0,0,0,0
03/23/2015 11:00:00 AM,0,0,0,0,0
03/23/2015 10:00:00 AM,0,0,0,0,0
03/23/2015 09:00:00 AM,0,0,0,0,0
03/23/2015 08:00:00 AM,0,0,0,0,0
03/23/2015 07:00:00 AM,0,0,0,0,0
03/23/2015 06:00:00 AM,0,0,0,0,0
03/23/2015 05:00:00 AM,0,0,0,0,0
03/23/2015 04:00:00 AM,0,0,0,0,0
03/23/2015 03:00:00 AM,0,0,0,0,0
03/23/2015 02:00:00 AM,0,0,0,0,0
03/23/2015 01:00:00 AM,0,0,0,0,0
03/23/2015 12:00:00 AM,0,0,0,0,0
03/22/2015 11:00:00 PM,0,0,0,0,0
03/22/2015 10:00:00 PM,0,0,0,0,0
03/22/2015 09:00:00 PM,0,0,0,0,0
03/22/2015 08:00:00 PM,0,0,0,0,0
03/22/2015 07:00:00 PM,0,0,0,0,0
03/22/2015 06:00:00 PM,0,0,0,0,0
03/22/2015 05:00:00 PM,0,0,0,0,0
03/22/2015 04:00:00 PM,0,0,0,0,0
03/22/2015 03:00:00 PM,0,0,0,0,0
03/22/2015 02:00:00 PM,0,0,0,0,0
03/22/2015 01:00:00 PM,0,0,0,0,0
03/22/2015 12:00:00 PM,0,0,0,0,0
03/22/2015 11:00:00 AM,0,0,0,0,0
03/22/2015 10:00:00 AM,0,0,0,0,0
03/22/2015 09:00:00 AM,0,0,0,0,0
03/22/2015 08:00:00 AM,0,0,0,0,0
03/22/2015 07:00:00 AM,0,0,0,0,0
03/22/2015 06:00:00 AM,0,0,0,0,0
03/22/2015 05:00:00 AM,0,0,0,0,0
03/22/2015 04:00:00 AM,0,0,0,0,0
03/22/2015 03:00:00 AM,0,0,0,0,0
03/22/2015 02:00:00 AM,0,0,0,0,0
03/22/2015 01:00:00 AM,0,0,0,0,0
03/22/2015 12:00:00 AM,0,0,0,0,0
03/21/2015 11:00:00 PM,0,0,0,0,0
03/21/2015 10:00:00 PM,0,0,0,0,0
03/21/2015 09:00:00 PM,0,0,0,0,0
03/21/2015 08:00:00 PM,0,0,0,0,0
03/21/2015 07:00:00 PM,0,0,0,0,0
03/21/2015 06:00:00 PM,0,0,0,0,0
03/21/2015 05:00:00 PM,0,0,0,0,0
03/21/2015 04:00:00 PM,0,0,0,0,0
03/21/2015 03:00:00 PM,0,0,0,0,0
03/21/2015 02:00:00 PM,0,0,0,0,0
03/21/2015 01:00:00 PM,0,0,0,0,0
03/21/2015 12:00:00 PM,0,0,0,0,0
03/21/2015 11:00:00 AM,0,0,0,0,0
03/21/2015 10:00:00 AM,0,0,0,0,0
03/21/2015 09:00:00 AM,0,0,0,0,0
03/21/2015 08:00:00 AM,0,0,0,0,0
03/21/2015 07:00:00 AM,0,0,0,0,0
03/21/2015 06:00:00 AM,0,0,0,0,0
03/21/2015 05:00:00 AM,0,0,0,0,0
03/21/2015 04:00:00 AM,0,0,0,0,0
03/21/2015 03:00:00 AM,0,0,0,0,0
03/21/2015 02:00:00 AM,0,0,0,0,0
03/21/2015 01:00:00 AM,0,0,0,0,0
03/21/2015 12:00:00 AM,0,0,0,0,0
03/20/2015 11:00:00 PM,0,0,0,0,0
03/20/2015 10:00:00 PM,0,0,0,0,0
03/20/2015 09:00:00 PM,0,0,0,0,0
03/20/2015 08:00:00 PM,0,0,0,0,0
03/20/2015 07:00:00 PM,0,0,0,0,0
03/20/2015 06:00:00 PM,0,0,0,0,0
03/20/2015 05:00:00 PM,0,0,0,0,0
03/20/2015 04:00:00 PM,0,0,0,0,0
03/20/2015 03:00:00 PM,0,0,0,0,0
03/20/2015 02:00:00 PM,0,0,0,0,0
03/20/2015 01:00:00 PM,0,0,0,0,0
03/20/2015 12:00:00 PM,0,0,0,0,0
03/20/2015 11:00:00 AM,0,0,0,0,0
03/20/2015 10:00:00 AM,0,0,0,0,0
03/20/2015 09:00:00 AM,0,0,0,0,0
03/20/2015 08:00:00 AM,0,0,0,0,0
03/20/2015 07:00:00 AM,0,0,0,0,0
03/20/2015 06:00:00 AM,0,0,0,0,0
03/20/2015 05:00:00 AM,0,0,0,0,0
03/20/2015 04:00:00 AM,0,0,0,0,0
03/20/2015 03:00:00 AM,0,0,0,0,0
03/20/2015 02:00:00 AM,0,0,0,0,0
03/20/2015 01:00:00 AM,0,0,0,0,0
03/20/2015 12:00:00 AM,0,0,0,0,0
03/19/2015 11:00:00 PM,0,0,0,0,0
03/19/2015 10:00:00 PM,0,0,0,0,0
03/19/2015 09:00:00 PM,0,0,0,0,0
03/19/2015 08:00:00 PM,0,0,0,0,0
03/19/2015 07:00:00 PM,0,0,0,0,0
03/19/2015 06:00:00 PM,0,0,0,0,0
03/19/2015 05:00:00 PM,0,0,0,0,0
03/19/2015 04:00:00 PM,0,0,0,0,0
03/19/2015 03:00:00 PM,0,0,0,0,0
03/19/2015 02:00:00 PM,0,0,0,0,0
03/19/2015 01:00:00 PM,0,0,0,0,0
03/19/2015 12:00:00 PM,0,0,0,0,0
03/19/2015 11:00:00 AM,0,0,0,0,0
03/19/2015 10:00:00 AM,0,0,0,0,0
03/19/2015 09:00:00 AM,0,0,0,0,0
03/19/2015 08:00:00 AM,0,0,0,0,0
03/19/2015 07:00:00 AM,0,0,0,0,0
03/19/2015 06:00:00 AM,0,0,0,0,0
03/19/2015 05:00:00 AM,0,0,0,0,0
03/19/2015 04:00:00 AM,0,0,0,0,0
03/19/2015 03:00:00 AM,0,0,0,0,0
03/19/2015 02:00:00 AM,0,0,0,0,0
03/19/2015 01:00:00 AM,0,0,0,0,0
03/19/2015 12:00:00 AM,0,0,0,0,0
03/18/2015 11:00:00 PM,0,0,0,0,0
03/18/2015 10:00:00 PM,0,0,0,0,0
03/18/2015 09:00:00 PM,0,0,0,0,0
03/18/2015 08:00:00 PM,0,0,0,0,0
03/18/2015 07:00:00 PM,0,0,0,0,0
03/18/2015 06:00:00 PM,0,0,0,0,0
03/18/2015 05:00:00 PM,0,0,0,0,0
03/18/2015 04:00:00 PM,0,0,0,0,0
03/18/2015 03:00:00 PM,0,0,0,0,0
03/18/2015 02:00:00 PM,0,0,0,0,0
03/18/2015 01:00:00 PM,0,0,0,0,0
03/18/2015 12:00:00 PM,0,0,0,0,0
03/18/2015 11:00:00 AM,0,0,0,0,0
03/18/2015 10:00:00 AM,0,0,0,0,0
03/18/2015 09:00:00 AM,0,0,0,0,0
03/18/2015 08:00:00 AM,0,0,0,0,0
03/18/2015 07:00:00 AM,0,0,0,0,0
03/18/2015 06:00:00 AM,0,0,0,0,0
03/18/2015 05:00:00 AM,0,0,0,0,0
03/18/2015 04:00:00 AM,0,0,0,0,0
03/18/2015 03:00:00 AM,0,0,0,0,0
03/18/2015 02:00:00 AM,0,0,0,0,0
03/18/2015 01:00:00 AM,0,0,0,0,0
03/18/2015 12:00:00 AM,0,0,0,0,0
03/17/2015 11:00:00 PM,0,0,0,0,0
03/17/2015 10:00:00 PM,0,0,0,0,0
03/17/2015 09:00:00 PM,0,0,0,0,0
03/17/2015 08:00:00 PM,0,0,0,0,0
03/17/2015 07:00:00 PM,0,0,0,0,0
03/17/2015 06:00:00 PM,0,0,0,0,0
03/17/2015 05:00:00 PM,0,0,0,0,0
03/17/2015 04:00:00 PM,0,0,0,0,0
03/17/2015 03:00:00 PM,0,0,0,0,0
03/17/2015 02:00:00 PM,0,0,0,0,0
03/17/2015 01:00:00 PM,0,0,0,0,0
03/17/2015 12:00:00 PM,0,0,0,0,0
03/17/2015 11:00:00 AM,0,0,0,0,0
03/17/2015 10:00:00 AM,0,0,0,0,0
03/17/2015 09:00:00 AM,0,0,0,0,0
03/17/2015 08:00:00 AM,0,0,0,0,0
03/17/2015 07:00:00 AM,0,0,0,0,0
03/17/2015 06:00:00 AM,0,0,0,0,0
03/17/2015 05:00:00 AM,0,0,0,0,0
03/17/2015 04:00:00 AM,0,0,0,0,0
03/17/2015 03:00:00 AM,0,0,0,0,0
03/17/2015 02:00:00 AM,0,0,0,0,0
03/17/2015 01:00:00 AM,0,0,0,0,0
03/17/2015 12:00:00 AM,0,0,0,0,0
03/16/2015 11:00:00 PM,0,0,0,0,0
03/16/2015 10:00:00 PM,0,0,0,0,0
03/16/2015 09:00:00 PM,0,0,0,0,0
03/16/2015 08:00:00 PM,0,0,0,0,0
03/16/2015 07:00:00 PM,0,0,0,0,0
03/16/2015 06:00:00 PM,0,0,0,0,0
03/16/2015 05:00:00 PM,0,0,0,0,0
03/16/2015 04:00:00 PM,0,0,0,0,0
03/16/2015 03:00:00 PM,0,0,0,0,0
03/16/2015 02:00:00 PM,0,0,0,0,0
03/16/2015 01:00:00 PM,0,0,0,0,0
03/16/2015 12:00:00 PM,0,0,0,0,0
03/16/2015 11:00:00 AM,0,0,0,0,0
03/16/2015 10:00:00 AM,0,0,0,0,0
03/16/2015 09:00:00 AM,0,0,0,0,0
03/16/2015 08:00:00 AM,0,0,0,0,0
03/16/2015 07:00:00 AM,0,0,0,0,0
03/16/2015 06:00:00 AM,0,0,0,0,0
03/16/2015 05:00:00 AM,0,0,0,0,0
03/16/2015 04:00:00 AM,0,0,0,0,0
03/16/2015 03:00:00 AM,0,0,0,0,0
03/16/2015 02:00:00 AM,0,0,0,0,0
03/16/2015 01:00:00 AM,0,0,0,0,0
03/16/2015 12:00:00 AM,0,0,0,0,0
03/15/2015 11:00:00 PM,0,0,0,0,0
03/15/2015 10:00:00 PM,0,0,0,0,0
03/15/2015 09:00:00 PM,0,0,0,0,0
03/15/2015 08:00:00 PM,0,0,0,0,0
03/15/2015 07:00:00 PM,0,0,0,0,0
03/15/2015 06:00:00 PM,0,0,0,0,0
03/15/2015 05:00:00 PM,0,0,0,0,0
03/15/2015 04:00:00 PM,0,0,0,0,0
03/15/2015 03:00:00 PM,0,0,0,0,0
03/15/2015 02:00:00 PM,0,0,0,0,0
03/15/2015 01:00:00 PM,0,0,0,0,0
03/15/2015 12:00:00 PM,0,0,0,0,0
03/15/2015 11:00:00 AM,0,0,0,0,0
03/15/2015 10:00:00 AM,0,0,0,0,0
03/15/2015 09:00:00 AM,0,0,0,0,0
03/15/2015 08:00:00 AM,0,0,0,0,0
03/15/2015 07:00:00 AM,0,0,0,0,0
03/15/2015 06:00:00 AM,0,0,0,0,0
03/15/2015 05:00:00 AM,0,0,0,0,0
03/15/2015 04:00:00 AM,0,0,0,0,0
03/15/2015 03:00:00 AM,0,0,0,0,0
03/15/2015 02:00:00 AM,0,0,0,0,0
03/15/2015 01:00:00 AM,0,0,0,0,0
03/15/2015 12:00:00 AM,0,0,0,0,0
03/14/2015 11:00:00 PM,0,0,0,0,0
03/14/2015 10:00:00 PM,0,0,0,0,0
03/14/2015 09:00:00 PM,0,0,0,0,0
03/14/2015 08:00:00 PM,0,0,0,0,0
03/14/2015 07:00:00 PM,0,0,0,0,0
03/14/2015 06:00:00 PM,0,0,0,0,0
03/14/2015 05:00:00 PM,0,0,0,0,0
03/14/2015 04:00:00 PM,0,0,0,0,0
03/14/2015 03:00:00 PM,0,0,0,0,0
03/14/2015 02:00:00 PM,0,0,0,0,0
03/14/2015 01:00:00 PM,0,0,0,0,0
03/14/2015 12:00:00 PM,0,0,0,0,0
03/14/2015 11:00:00 AM,0,0,0,0,0
03/14/2015 10:00:00 AM,0,0,0,0,0
03/14/2015 09:00:00 AM,0,0,0,0,0
03/14/2015 08:00:00 AM,0,0,0,0,0
03/14/2015 07:00:00 AM,0,0,0,0,0
03/14/2015 06:00:00 AM,0,0,0,0,0
03/14/2015 05:00:00 AM,0,0,0,0,0
03/14/2015 04:00:00 AM,0,0,0,0,0
03/14/2015 03:00:00 AM,0,0,0,0,0
03/14/2015 02:00:00 AM,0,0,0,0,0
03/14/2015 01:00:00 AM,0,0,0,0,0
03/14/2015 12:00:00 AM,0,0,0,0,0
03/13/2015 11:00:00 PM,0,0,0,0,0
03/13/2015 10:00:00 PM,0,0,0,0,0
03/13/2015 09:00:00 PM,0,0,0,0,0
03/13/2015 08:00:00 PM,0,0,0,0,0
03/13/2015 07:00:00 PM,0,0,0,0,0
03/13/2015 06:00:00 PM,0,0,0,0,0
03/13/2015 05:00:00 PM,0,0,0,0,0
03/13/2015 04:00:00 PM,0,0,0,0,0
03/13/2015 03:00:00 PM,0,0,0,0,0
03/13/2015 02:00:00 PM,0,0,0,0,0
03/13/2015 01:00:00 PM,0,0,0,0,0
03/13/2015 12:00:00 PM,0,0,0,0,0
03/13/2015 11:00:00 AM,0,0,0,0,0
03/13/2015 10:00:00 AM,0,0,0,0,0
03/13/2015 09:00:00 AM,0,0,0,0,0
03/13/2015 08:00:00 AM,0,0,0,0,0
03/13/2015 07:00:00 AM,0,0,0,0,0
03/13/2015 06:00:00 AM,0,0,0,0,0
03/13/2015 05:00:00 AM,0,0,0,0,0
03/13/2015 04:00:00 AM,0,0,0,0,0
03/13/2015 03:00:00 AM,0,0,0,0,0
03/13/2015 02:00:00 AM,0,0,0,0,0
03/13/2015 01:00:00 AM,0,0,0,0,0
03/13/2015 12:00:00 AM,0,0,0,0,0
03/12/2015 11:00:00 PM,0,0,0,0,0
03/12/2015 10:00:00 PM,0,0,0,0,0
03/12/2015 09:00:00 PM,0,0,0,0,0
03/12/2015 08:00:00 PM,0,0,0,0,0
03/12/2015 07:00:00 PM,0,0,0,0,0
03/12/2015 06:00:00 PM,0,0,0,0,0
03/12/2015 05:00:00 PM,0,0,0,0,0
03/12/2015 04:00:00 PM,0,0,0,0,0
03/12/2015 03:00:00 PM,0,0,0,0,0
03/12/2015 02:00:00 PM,0,0,0,0,0
03/12/2015 01:00:00 PM,0,0,0,0,0
03/12/2015 12:00:00 PM,0,0,0,0,0
03/12/2015 11:00:00 AM,0,0,0,0,0
03/12/2015 10:00:00 AM,0,0,0,0,0
03/12/2015 09:00:00 AM,0,0,0,0,0
03/12/2015 08:00:00 AM,0,0,0,0,0
03/12/2015 07:00:00 AM,0,0,0,0,0
03/12/2015 06:00:00 AM,0,0,0,0,0
03/12/2015 05:00:00 AM,0,0,0,0,0
03/12/2015 04:00:00 AM,0,0,0,0,0
03/12/2015 03:00:00 AM,0,0,0,0,0
03/12/2015 02:00:00 AM,0,0,0,0,0
03/12/2015 01:00:00 AM,0,0,0,0,0
03/12/2015 12:00:00 AM,0,0,0,0,0
03/11/2015 11:00:00 PM,0,0,0,0,0
03/11/2015 10:00:00 PM,0,0,0,0,0
03/11/2015 09:00:00 PM,0,0,0,0,0
03/11/2015 08:00:00 PM,0,0,0,0,0
03/11/2015 07:00:00 PM,0,0,0,0,0
03/11/2015 06:00:00 PM,0,0,0,0,0
03/11/2015 05:00:00 PM,0,0,0,0,0
03/11/2015 04:00:00 PM,0,0,0,0,0
03/11/2015 03:00:00 PM,0,0,0,0,0
03/11/2015 02:00:00 PM,0,0,0,0,0
03/11/2015 01:00:00 PM,0,0,0,0,0
03/11/2015 12:00:00 PM,0,0,0,0,0
03/11/2015 11:00:00 AM,0,0,0,0,0
03/11/2015 10:00:00 AM,0,0,0,0,0
03/11/2015 09:00:00 AM,0,0,0,0,0
03/11/2015 08:00:00 AM,0,0,0,0,0
03/11/2015 07:00:00 AM,0,0,0,0,0
03/11/2015 06:00:00 AM,0,0,0,0,0
03/11/2015 05:00:00 AM,0,0,0,0,0
03/11/2015 04:00:00 AM,0,0,0,0,0
03/11/2015 03:00:00 AM,0,0,0,0,0
03/11/2015 02:00:00 AM,0,0,0,0,0
03/11/2015 01:00:00 AM,0,0,0,0,0
03/11/2015 12:00:00 AM,0,0,0,0,0
03/10/2015 11:00:00 PM,0,0,0,0,0
03/10/2015 10:00:00 PM,0,0,0,0,0
03/10/2015 09:00:00 PM,0,0,0,0,0
03/10/2015 08:00:00 PM,0,0,0,0,0
03/10/2015 07:00:00 PM,0,0,0,0,0
03/10/2015 06:00:00 PM,0,0,0,0,0
03/10/2015 05:00:00 PM,0,0,0,0,0
03/10/2015 04:00:00 PM,0,0,0,0,0
03/10/2015 03:00:00 PM,0,0,0,0,0
03/10/2015 02:00:00 PM,0,0,0,0,0
03/10/2015 01:00:00 PM,0,0,0,0,0
03/10/2015 12:00:00 PM,0,0,0,0,0
03/10/2015 11:00:00 AM,0,0,0,0,0
03/10/2015 10:00:00 AM,0,0,0,0,0
03/10/2015 09:00:00 AM,0,0,0,0,0
03/10/2015 08:00:00 AM,0,0,0,0,0
03/10/2015 07:00:00 AM,0,0,0,0,0
03/10/2015 06:00:00 AM,0,0,0,0,0
03/10/2015 05:00:00 AM,0,0,0,0,0
03/10/2015 04:00:00 AM,0,0,0,0,0
03/10/2015 03:00:00 AM,0,0,0,0,0
03/10/2015 02:00:00 AM,0,0,0,0,0
03/10/2015 01:00:00 AM,0,0,0,0,0
03/10/2015 12:00:00 AM,0,0,0,0,0
03/09/2015 11:00:00 PM,0,0,0,0,0
03/09/2015 10:00:00 PM,49,24,25,0,0
03/09/2015 09:00:00 PM,36,32,4,0,0
03/09/2015 08:00:00 PM,4,2,2,0,0
03/09/2015 07:00:00 PM,4,2,2,0,0
03/09/2015 06:00:00 PM,44,3,41,0,0
03/09/2015 05:00:00 PM,2,1,1,0,0
03/09/2015 04:00:00 PM,3,0,3,0,0
03/09/2015 03:00:00 PM,0,0,0,0,0
03/09/2015 02:00:00 PM,0,0,0,0,0
03/09/2015 01:00:00 PM,0,0,0,0,0
03/09/2015 12:00:00 PM,0,0,0,0,0
03/09/2015 11:00:00 AM,0,0,0,0,0
03/09/2015 10:00:00 AM,0,0,0,0,0
03/09/2015 09:00:00 AM,26,21,5,0,0
03/09/2015 08:00:00 AM,45,17,28,0,0
03/09/2015 07:00:00 AM,1,0,1,0,0
03/09/2015 06:00:00 AM,0,0,0,0,0
03/09/2015 05:00:00 AM,0,0,0,0,0
03/09/2015 04:00:00 AM,84,53,31,0,0
03/09/2015 03:00:00 AM,4,2,2,0,0
03/09/2015 02:00:00 AM,0,0,0,0,0
03/09/2015 01:00:00 AM,0,0,0,0,0
03/09/2015 12:00:00 AM,0,0,0,0,0
03/08/2015 11:00:00 PM,0,0,0,0,0
03/08/2015 10:00:00 PM,0,0,0,0,0
03/08/2015 09:00:00 PM,0,0,0,0,0
03/08/2015 08:00:00 PM,0,0,0,0,0
03/08/2015 07:00:00 PM,0,0,0,0,0
03/08/2015 06:00:00 PM,0,0,0,0,0
03/08/2015 05:00:00 PM,0,0,0,0,0
03/08/2015 04:00:00 PM,0,0,0,0,0
03/08/2015 03:00:00 PM,0,0,0,0,0
03/08/2015 02:00:00 PM,2,1,1,0,0
03/08/2015 01:00:00 PM,0,0,0,0,0
03/08/2015 12:00:00 PM,0,0,0,0,0
03/08/2015 11:00:00 AM,44,37,7,0,0
03/08/2015 10:00:00 AM,6,3,3,0,0
03/08/2015 09:00:00 AM,0,0,0,0,0
03/08/2015 08:00:00 AM,4,2,2,0,0
03/08/2015 07:00:00 AM,0,0,0,0,0
03/08/2015 06:00:00 AM,0,0,0,0,0
03/08/2015 05:00:00 AM,0,0,0,0,0
03/08/2015 04:00:00 AM,0,0,0,0,0
03/08/2015 03:00:00 AM,0,0,0,0,0
03/08/2015 02:00:00 AM,,,,,
03/08/2015 01:00:00 AM,0,0,0,0,0
03/08/2015 12:00:00 AM,0,0,0,0,0
03/07/2015 11:00:00 PM,0,0,0,0,0
03/07/2015 10:00:00 PM,0,0,0,0,0
03/07/2015 09:00:00 PM,0,0,0,0,0
03/07/2015 08:00:00 PM,0,0,0,0,0
03/07/2015 07:00:00 PM,0,0,0,0,0
03/07/2015 06:00:00 PM,0,0,0,0,0
03/07/2015 05:00:00 PM,0,0,0,0,0
03/07/2015 04:00:00 PM,0,0,0,0,0
03/07/2015 03:00:00 PM,0,0,0,0,0
03/07/2015 02:00:00 PM,0,0,0,0,0
