Date,MTS Trail West of I-90 Bridge Total,Ped East,Ped West,Bike East,Bike West
05/13/2015 11:00:00 PM,4,0,0,1,3
05/13/2015 11:00:00 PM,4,0,0,1,3
05/13/2015 10:00:00 PM,0,0,0,0,0
05/13/2015 10:00:00 PM,0,0,0,0,0
05/13/2015 09:00:00 PM,8,0,0,7,1
05/13/2015 09:00:00 PM,8,0,0,7,1
05/13/2015 08:00:00 PM,11,1,1,5,4
05/13/2015 08:00:00 PM,11,1,1,5,4
05/13/2015 07:00:00 PM,34,3,1,22,8
05/13/2015 07:00:00 PM,34,3,1,22,8
05/13/2015 06:00:00 PM,52,4,5,23,20
05/13/2015 06:00:00 PM,52,4,5,23,20
05/13/2015 05:00:00 PM,53,3,10,18,22
05/13/2015 05:00:00 PM,53,3,10,18,22
05/13/2015 04:00:00 PM,24,1,3,9,11
05/13/2015 04:00:00 PM,24,1,3,9,11
05/13/2015 03:00:00 PM,11,3,1,4,3
05/13/2015 03:00:00 PM,11,3,1,4,3
05/13/2015 02:00:00 PM,8,2,2,3,1
05/13/2015 02:00:00 PM,8,2,2,3,1
05/13/2015 01:00:00 PM,14,2,3,5,4
05/13/2015 01:00:00 PM,14,2,3,5,4
05/13/2015 12:00:00 PM,10,0,0,1,9
05/13/2015 12:00:00 PM,10,0,0,1,9
05/13/2015 11:00:00 AM,13,2,1,4,6
05/13/2015 11:00:00 AM,13,2,1,4,6
05/13/2015 10:00:00 AM,16,0,1,5,10
05/13/2015 10:00:00 AM,16,0,1,5,10
05/13/2015 09:00:00 AM,41,3,3,15,20
05/13/2015 09:00:00 AM,41,3,3,15,20
05/13/2015 08:00:00 AM,53,7,5,22,19
05/13/2015 08:00:00 AM,53,7,5,22,19
05/13/2015 07:00:00 AM,48,3,4,18,23
05/13/2015 07:00:00 AM,48,3,4,18,23
05/13/2015 06:00:00 AM,26,0,2,17,7
05/13/2015 06:00:00 AM,26,0,2,17,7
05/13/2015 05:00:00 AM,9,0,2,4,3
05/13/2015 05:00:00 AM,9,0,2,4,3
05/13/2015 04:00:00 AM,2,1,0,1,0
05/13/2015 04:00:00 AM,2,1,0,1,0
05/13/2015 03:00:00 AM,0,0,0,0,0
05/13/2015 03:00:00 AM,0,0,0,0,0
05/13/2015 02:00:00 AM,0,0,0,0,0
05/13/2015 02:00:00 AM,0,0,0,0,0
05/13/2015 01:00:00 AM,0,0,0,0,0
05/13/2015 01:00:00 AM,0,0,0,0,0
05/13/2015 12:00:00 AM,1,0,0,1,0
05/13/2015 12:00:00 AM,1,0,0,1,0
05/12/2015 11:00:00 PM,1,0,0,0,1
05/12/2015 11:00:00 PM,1,0,0,0,1
05/12/2015 10:00:00 PM,2,0,0,1,1
05/12/2015 10:00:00 PM,2,0,0,1,1
05/12/2015 09:00:00 PM,9,1,2,5,1
05/12/2015 09:00:00 PM,9,1,2,5,1
05/12/2015 08:00:00 PM,37,4,1,21,11
05/12/2015 08:00:00 PM,37,4,1,21,11
05/12/2015 07:00:00 PM,84,4,3,49,28
05/12/2015 07:00:00 PM,84,4,3,49,28
05/12/2015 06:00:00 PM,126,12,11,53,50
05/12/2015 06:00:00 PM,126,12,11,53,50
05/12/2015 05:00:00 PM,112,11,13,35,53
05/12/2015 05:00:00 PM,112,11,13,35,53
05/12/2015 04:00:00 PM,34,3,5,13,13
05/12/2015 04:00:00 PM,34,3,5,13,13
05/12/2015 03:00:00 PM,22,3,2,8,9
05/12/2015 03:00:00 PM,22,3,2,8,9
05/12/2015 02:00:00 PM,16,1,3,6,6
05/12/2015 02:00:00 PM,16,1,3,6,6
05/12/2015 01:00:00 PM,17,1,1,12,3
05/12/2015 01:00:00 PM,17,1,1,12,3
05/12/2015 12:00:00 PM,19,2,1,9,7
05/12/2015 12:00:00 PM,19,2,1,9,7
05/12/2015 11:00:00 AM,17,2,3,6,6
05/12/2015 11:00:00 AM,17,2,3,6,6
05/12/2015 10:00:00 AM,23,1,0,12,10
05/12/2015 10:00:00 AM,23,1,0,12,10
05/12/2015 09:00:00 AM,62,4,4,25,29
05/12/2015 09:00:00 AM,62,4,4,25,29
05/12/2015 08:00:00 AM,86,7,7,37,35
05/12/2015 08:00:00 AM,86,7,7,37,35
05/12/2015 07:00:00 AM,73,4,5,37,27
05/12/2015 07:00:00 AM,73,4,5,37,27
05/12/2015 06:00:00 AM,34,1,2,14,17
05/12/2015 06:00:00 AM,34,1,2,14,17
05/12/2015 05:00:00 AM,3,0,0,3,0
05/12/2015 05:00:00 AM,3,0,0,3,0
05/12/2015 04:00:00 AM,2,0,0,2,0
05/12/2015 04:00:00 AM,2,0,0,2,0
05/12/2015 03:00:00 AM,0,0,0,0,0
05/12/2015 03:00:00 AM,0,0,0,0,0
05/12/2015 02:00:00 AM,1,0,0,1,0
05/12/2015 02:00:00 AM,1,0,0,1,0
05/12/2015 01:00:00 AM,0,0,0,0,0
05/12/2015 01:00:00 AM,0,0,0,0,0
05/12/2015 12:00:00 AM,3,0,0,1,2
05/12/2015 12:00:00 AM,3,0,0,1,2
05/11/2015 11:00:00 PM,3,2,1,0,0
05/11/2015 11:00:00 PM,3,2,1,0,0
05/11/2015 10:00:00 PM,4,2,1,0,1
05/11/2015 10:00:00 PM,4,2,1,0,1
05/11/2015 09:00:00 PM,13,5,4,3,1
05/11/2015 09:00:00 PM,13,5,4,3,1
05/11/2015 08:00:00 PM,24,1,2,14,7
05/11/2015 08:00:00 PM,24,1,2,14,7
05/11/2015 07:00:00 PM,85,10,6,39,30
05/11/2015 07:00:00 PM,85,10,6,39,30
05/11/2015 06:00:00 PM,151,19,25,60,47
05/11/2015 06:00:00 PM,151,19,25,60,47
05/11/2015 05:00:00 PM,112,15,9,34,54
05/11/2015 05:00:00 PM,112,15,9,34,54
05/11/2015 04:00:00 PM,44,2,8,11,23
05/11/2015 04:00:00 PM,44,2,8,11,23
05/11/2015 03:00:00 PM,21,0,2,7,12
05/11/2015 03:00:00 PM,21,0,2,7,12
05/11/2015 02:00:00 PM,27,5,4,12,6
05/11/2015 02:00:00 PM,27,5,4,12,6
05/11/2015 01:00:00 PM,25,4,5,10,6
05/11/2015 01:00:00 PM,25,4,5,10,6
05/11/2015 12:00:00 PM,19,1,1,7,10
05/11/2015 12:00:00 PM,19,1,1,7,10
05/11/2015 11:00:00 AM,22,3,6,7,6
05/11/2015 11:00:00 AM,22,3,6,7,6
05/11/2015 10:00:00 AM,31,3,3,11,14
05/11/2015 10:00:00 AM,31,3,3,11,14
05/11/2015 09:00:00 AM,55,1,5,28,21
05/11/2015 09:00:00 AM,55,1,5,28,21
05/11/2015 08:00:00 AM,103,2,8,53,40
05/11/2015 08:00:00 AM,103,2,8,53,40
05/11/2015 07:00:00 AM,71,7,6,36,22
05/11/2015 07:00:00 AM,71,7,6,36,22
05/11/2015 06:00:00 AM,40,3,1,26,10
05/11/2015 06:00:00 AM,40,3,1,26,10
05/11/2015 05:00:00 AM,9,0,0,3,6
05/11/2015 05:00:00 AM,9,0,0,3,6
05/11/2015 04:00:00 AM,2,0,0,2,0
05/11/2015 04:00:00 AM,2,0,0,2,0
05/11/2015 03:00:00 AM,1,0,0,1,0
05/11/2015 03:00:00 AM,1,0,0,1,0
05/11/2015 02:00:00 AM,2,1,0,1,0
05/11/2015 02:00:00 AM,2,1,0,1,0
05/11/2015 01:00:00 AM,3,0,1,1,1
05/11/2015 01:00:00 AM,3,0,1,1,1
05/11/2015 12:00:00 AM,3,1,1,1,0
05/11/2015 12:00:00 AM,3,1,1,1,0
05/10/2015 11:00:00 PM,1,1,0,0,0
05/10/2015 11:00:00 PM,1,1,0,0,0
05/10/2015 10:00:00 PM,2,0,0,1,1
05/10/2015 10:00:00 PM,2,0,0,1,1
05/10/2015 09:00:00 PM,8,5,0,2,1
05/10/2015 09:00:00 PM,8,5,0,2,1
05/10/2015 08:00:00 PM,9,2,1,4,2
05/10/2015 08:00:00 PM,9,2,1,4,2
05/10/2015 07:00:00 PM,50,9,15,17,9
05/10/2015 07:00:00 PM,50,9,15,17,9
05/10/2015 06:00:00 PM,56,9,5,30,12
05/10/2015 06:00:00 PM,56,9,5,30,12
05/10/2015 05:00:00 PM,104,13,12,54,25
05/10/2015 05:00:00 PM,104,13,12,54,25
05/10/2015 04:00:00 PM,143,16,11,59,57
05/10/2015 04:00:00 PM,143,16,11,59,57
05/10/2015 03:00:00 PM,150,22,15,83,30
05/10/2015 03:00:00 PM,150,22,15,83,30
05/10/2015 02:00:00 PM,157,24,20,53,60
05/10/2015 02:00:00 PM,157,24,20,53,60
05/10/2015 01:00:00 PM,139,19,15,63,42
05/10/2015 01:00:00 PM,139,19,15,63,42
05/10/2015 12:00:00 PM,189,20,14,88,67
05/10/2015 12:00:00 PM,189,20,14,88,67
05/10/2015 11:00:00 AM,184,23,24,80,57
05/10/2015 11:00:00 AM,184,23,24,80,57
05/10/2015 10:00:00 AM,132,18,10,43,61
05/10/2015 10:00:00 AM,132,18,10,43,61
05/10/2015 09:00:00 AM,107,10,11,43,43
05/10/2015 09:00:00 AM,107,10,11,43,43
05/10/2015 08:00:00 AM,64,5,8,11,40
05/10/2015 08:00:00 AM,64,5,8,11,40
05/10/2015 07:00:00 AM,33,6,7,7,13
05/10/2015 07:00:00 AM,33,6,7,7,13
05/10/2015 06:00:00 AM,7,3,2,2,0
05/10/2015 06:00:00 AM,7,3,2,2,0
05/10/2015 05:00:00 AM,2,0,2,0,0
05/10/2015 05:00:00 AM,2,0,2,0,0
05/10/2015 04:00:00 AM,0,0,0,0,0
05/10/2015 04:00:00 AM,0,0,0,0,0
05/10/2015 03:00:00 AM,2,0,0,1,1
05/10/2015 03:00:00 AM,2,0,0,1,1
05/10/2015 02:00:00 AM,1,0,0,0,1
05/10/2015 02:00:00 AM,1,0,0,0,1
05/10/2015 01:00:00 AM,1,0,0,1,0
05/10/2015 01:00:00 AM,1,0,0,1,0
05/10/2015 12:00:00 AM,10,2,4,2,2
05/10/2015 12:00:00 AM,10,2,4,2,2
05/09/2015 11:00:00 PM,0,0,0,0,0
05/09/2015 11:00:00 PM,0,0,0,0,0
05/09/2015 10:00:00 PM,3,0,0,2,1
05/09/2015 10:00:00 PM,3,0,0,2,1
05/09/2015 09:00:00 PM,14,1,0,6,7
05/09/2015 09:00:00 PM,14,1,0,6,7
05/09/2015 08:00:00 PM,22,5,3,10,4
05/09/2015 08:00:00 PM,22,5,3,10,4
05/09/2015 07:00:00 PM,56,7,6,27,16
05/09/2015 07:00:00 PM,56,7,6,27,16
05/09/2015 06:00:00 PM,84,19,6,35,24
05/09/2015 06:00:00 PM,84,19,6,35,24
05/09/2015 05:00:00 PM,131,22,19,59,31
05/09/2015 05:00:00 PM,131,22,19,59,31
05/09/2015 04:00:00 PM,115,13,10,64,28
05/09/2015 04:00:00 PM,115,13,10,64,28
05/09/2015 03:00:00 PM,193,23,24,84,62
05/09/2015 03:00:00 PM,193,23,24,84,62
05/09/2015 02:00:00 PM,228,24,12,124,68
05/09/2015 02:00:00 PM,228,24,12,124,68
05/09/2015 01:00:00 PM,230,25,17,100,88
05/09/2015 01:00:00 PM,230,25,17,100,88
05/09/2015 12:00:00 PM,213,14,18,114,67
05/09/2015 12:00:00 PM,213,14,18,114,67
05/09/2015 11:00:00 AM,247,24,28,113,82
05/09/2015 11:00:00 AM,247,24,28,113,82
05/09/2015 10:00:00 AM,254,14,32,91,117
05/09/2015 10:00:00 AM,254,14,32,91,117
05/09/2015 09:00:00 AM,168,13,19,65,71
05/09/2015 09:00:00 AM,168,13,19,65,71
05/09/2015 08:00:00 AM,126,13,20,27,66
05/09/2015 08:00:00 AM,126,13,20,27,66
05/09/2015 07:00:00 AM,61,12,15,14,20
05/09/2015 07:00:00 AM,61,12,15,14,20
05/09/2015 06:00:00 AM,8,2,0,1,5
05/09/2015 06:00:00 AM,8,2,0,1,5
05/09/2015 05:00:00 AM,6,2,1,1,2
05/09/2015 05:00:00 AM,6,2,1,1,2
05/09/2015 04:00:00 AM,0,0,0,0,0
05/09/2015 04:00:00 AM,0,0,0,0,0
05/09/2015 03:00:00 AM,1,0,0,1,0
05/09/2015 03:00:00 AM,1,0,0,1,0
05/09/2015 02:00:00 AM,0,0,0,0,0
05/09/2015 02:00:00 AM,0,0,0,0,0
05/09/2015 01:00:00 AM,6,2,2,2,0
05/09/2015 01:00:00 AM,6,2,2,2,0
05/09/2015 12:00:00 AM,8,3,5,0,0
05/09/2015 12:00:00 AM,8,3,5,0,0
05/08/2015 11:00:00 PM,4,1,0,3,0
05/08/2015 11:00:00 PM,4,1,0,3,0
05/08/2015 10:00:00 PM,9,1,1,6,1
05/08/2015 10:00:00 PM,9,1,1,6,1
05/08/2015 09:00:00 PM,9,2,1,5,1
05/08/2015 09:00:00 PM,9,2,1,5,1
05/08/2015 08:00:00 PM,44,6,7,17,14
05/08/2015 08:00:00 PM,44,6,7,17,14
05/08/2015 07:00:00 PM,103,19,5,50,29
05/08/2015 07:00:00 PM,103,19,5,50,29
05/08/2015 06:00:00 PM,184,19,15,77,73
05/08/2015 06:00:00 PM,184,19,15,77,73
05/08/2015 05:00:00 PM,208,27,12,95,74
05/08/2015 05:00:00 PM,208,27,12,95,74
05/08/2015 04:00:00 PM,138,27,23,57,31
05/08/2015 04:00:00 PM,138,27,23,57,31
05/08/2015 03:00:00 PM,70,11,7,33,19
05/08/2015 03:00:00 PM,70,11,7,33,19
05/08/2015 02:00:00 PM,66,6,6,33,21
05/08/2015 02:00:00 PM,66,6,6,33,21
05/08/2015 01:00:00 PM,68,9,8,26,25
05/08/2015 01:00:00 PM,68,9,8,26,25
05/08/2015 12:00:00 PM,52,4,4,24,20
05/08/2015 12:00:00 PM,52,4,4,24,20
05/08/2015 11:00:00 AM,40,6,3,20,11
05/08/2015 11:00:00 AM,40,6,3,20,11
05/08/2015 10:00:00 AM,61,5,7,23,26
05/08/2015 10:00:00 AM,61,5,7,23,26
05/08/2015 09:00:00 AM,106,11,7,54,34
05/08/2015 09:00:00 AM,106,11,7,54,34
05/08/2015 08:00:00 AM,125,2,11,69,43
05/08/2015 08:00:00 AM,125,2,11,69,43
05/08/2015 07:00:00 AM,115,10,13,53,39
05/08/2015 07:00:00 AM,115,10,13,53,39
05/08/2015 06:00:00 AM,26,1,4,12,9
05/08/2015 06:00:00 AM,26,1,4,12,9
05/08/2015 05:00:00 AM,10,0,0,6,4
05/08/2015 05:00:00 AM,10,0,0,6,4
05/08/2015 04:00:00 AM,1,0,0,1,0
05/08/2015 04:00:00 AM,1,0,0,1,0
05/08/2015 03:00:00 AM,0,0,0,0,0
05/08/2015 03:00:00 AM,0,0,0,0,0
05/08/2015 02:00:00 AM,0,0,0,0,0
05/08/2015 02:00:00 AM,0,0,0,0,0
05/08/2015 01:00:00 AM,0,0,0,0,0
05/08/2015 01:00:00 AM,0,0,0,0,0
05/08/2015 12:00:00 AM,4,1,1,1,1
05/08/2015 12:00:00 AM,4,1,1,1,1
05/07/2015 11:00:00 PM,2,0,0,1,1
05/07/2015 11:00:00 PM,2,0,0,1,1
05/07/2015 10:00:00 PM,4,0,0,3,1
05/07/2015 10:00:00 PM,4,0,0,3,1
05/07/2015 09:00:00 PM,15,1,0,11,3
05/07/2015 09:00:00 PM,15,1,0,11,3
05/07/2015 08:00:00 PM,85,8,8,43,26
05/07/2015 08:00:00 PM,85,8,8,43,26
05/07/2015 07:00:00 PM,146,7,25,67,47
05/07/2015 07:00:00 PM,146,7,25,67,47
05/07/2015 06:00:00 PM,255,20,24,115,96
05/07/2015 06:00:00 PM,255,20,24,115,96
05/07/2015 05:00:00 PM,235,20,23,98,94
05/07/2015 05:00:00 PM,235,20,23,98,94
05/07/2015 04:00:00 PM,141,40,11,47,43
05/07/2015 04:00:00 PM,141,40,11,47,43
05/07/2015 03:00:00 PM,108,33,32,22,21
05/07/2015 03:00:00 PM,108,33,32,22,21
05/07/2015 02:00:00 PM,48,4,4,26,14
05/07/2015 02:00:00 PM,48,4,4,26,14
05/07/2015 01:00:00 PM,39,4,1,20,14
05/07/2015 01:00:00 PM,39,4,1,20,14
05/07/2015 12:00:00 PM,33,1,4,14,14
05/07/2015 12:00:00 PM,33,1,4,14,14
05/07/2015 11:00:00 AM,44,2,5,14,23
05/07/2015 11:00:00 AM,44,2,5,14,23
05/07/2015 10:00:00 AM,44,7,8,16,13
05/07/2015 10:00:00 AM,44,7,8,16,13
05/07/2015 09:00:00 AM,86,3,3,43,37
05/07/2015 09:00:00 AM,86,3,3,43,37
05/07/2015 08:00:00 AM,122,14,7,71,30
05/07/2015 08:00:00 AM,122,14,7,71,30
05/07/2015 07:00:00 AM,135,9,10,79,37
05/07/2015 07:00:00 AM,135,9,10,79,37
05/07/2015 06:00:00 AM,51,5,4,31,11
05/07/2015 06:00:00 AM,51,5,4,31,11
05/07/2015 05:00:00 AM,6,0,0,4,2
05/07/2015 05:00:00 AM,6,0,0,4,2
05/07/2015 04:00:00 AM,1,0,0,1,0
05/07/2015 04:00:00 AM,1,0,0,1,0
05/07/2015 03:00:00 AM,0,0,0,0,0
05/07/2015 03:00:00 AM,0,0,0,0,0
05/07/2015 02:00:00 AM,0,0,0,0,0
05/07/2015 02:00:00 AM,0,0,0,0,0
05/07/2015 01:00:00 AM,0,0,0,0,0
05/07/2015 01:00:00 AM,0,0,0,0,0
05/07/2015 12:00:00 AM,1,0,0,1,0
05/07/2015 12:00:00 AM,1,0,0,1,0
05/06/2015 11:00:00 PM,9,2,1,5,1
05/06/2015 11:00:00 PM,9,2,1,5,1
05/06/2015 10:00:00 PM,4,0,1,1,2
05/06/2015 10:00:00 PM,4,0,1,1,2
05/06/2015 09:00:00 PM,13,2,2,7,2
05/06/2015 09:00:00 PM,13,2,2,7,2
05/06/2015 08:00:00 PM,41,5,3,21,12
05/06/2015 08:00:00 PM,41,5,3,21,12
05/06/2015 07:00:00 PM,129,11,13,69,36
05/06/2015 07:00:00 PM,129,11,13,69,36
05/06/2015 06:00:00 PM,169,24,18,71,56
05/06/2015 06:00:00 PM,169,24,18,71,56
05/06/2015 05:00:00 PM,170,27,28,46,69
05/06/2015 05:00:00 PM,170,27,28,46,69
05/06/2015 04:00:00 PM,100,35,15,22,28
05/06/2015 04:00:00 PM,100,35,15,22,28
05/06/2015 03:00:00 PM,26,5,1,11,9
05/06/2015 03:00:00 PM,26,5,1,11,9
05/06/2015 02:00:00 PM,31,5,2,15,9
05/06/2015 02:00:00 PM,31,5,2,15,9
05/06/2015 01:00:00 PM,19,5,1,7,6
05/06/2015 01:00:00 PM,19,5,1,7,6
05/06/2015 12:00:00 PM,28,3,2,12,11
05/06/2015 12:00:00 PM,28,3,2,12,11
05/06/2015 11:00:00 AM,20,3,3,3,11
05/06/2015 11:00:00 AM,20,3,3,3,11
05/06/2015 10:00:00 AM,21,0,1,5,15
05/06/2015 10:00:00 AM,21,0,1,5,15
05/06/2015 09:00:00 AM,49,3,2,18,26
05/06/2015 09:00:00 AM,49,3,2,18,26
05/06/2015 08:00:00 AM,94,7,8,43,36
05/06/2015 08:00:00 AM,94,7,8,43,36
05/06/2015 07:00:00 AM,86,7,9,43,27
05/06/2015 07:00:00 AM,86,7,9,43,27
05/06/2015 06:00:00 AM,34,1,3,16,14
05/06/2015 06:00:00 AM,34,1,3,16,14
05/06/2015 05:00:00 AM,10,0,1,4,5
05/06/2015 05:00:00 AM,10,0,1,4,5
05/06/2015 04:00:00 AM,2,0,0,2,0
05/06/2015 04:00:00 AM,2,0,0,2,0
05/06/2015 03:00:00 AM,0,0,0,0,0
05/06/2015 03:00:00 AM,0,0,0,0,0
05/06/2015 02:00:00 AM,0,0,0,0,0
05/06/2015 02:00:00 AM,0,0,0,0,0
05/06/2015 01:00:00 AM,4,0,1,2,1
05/06/2015 01:00:00 AM,4,0,1,2,1
05/06/2015 12:00:00 AM,1,0,0,1,0
05/06/2015 12:00:00 AM,1,0,0,1,0
05/05/2015 11:00:00 PM,3,0,0,2,1
05/05/2015 11:00:00 PM,3,0,0,2,1
05/05/2015 10:00:00 PM,5,1,2,1,1
05/05/2015 10:00:00 PM,5,1,2,1,1
05/05/2015 09:00:00 PM,3,0,0,3,0
05/05/2015 09:00:00 PM,3,0,0,3,0
05/05/2015 08:00:00 PM,12,1,0,6,5
05/05/2015 08:00:00 PM,12,1,0,6,5
05/05/2015 07:00:00 PM,33,0,6,18,9
05/05/2015 07:00:00 PM,33,0,6,18,9
05/05/2015 06:00:00 PM,53,1,2,34,16
05/05/2015 06:00:00 PM,53,1,2,34,16
05/05/2015 05:00:00 PM,78,19,10,19,30
05/05/2015 05:00:00 PM,78,19,10,19,30
05/05/2015 04:00:00 PM,90,69,8,6,7
05/05/2015 04:00:00 PM,90,69,8,6,7
05/05/2015 03:00:00 PM,123,96,13,8,6
05/05/2015 03:00:00 PM,123,96,13,8,6
05/05/2015 02:00:00 PM,157,141,7,4,5
05/05/2015 02:00:00 PM,157,141,7,4,5
05/05/2015 01:00:00 PM,240,197,28,9,6
05/05/2015 01:00:00 PM,240,197,28,9,6
05/05/2015 12:00:00 PM,146,111,20,11,4
05/05/2015 12:00:00 PM,146,111,20,11,4
05/05/2015 11:00:00 AM,41,18,6,13,4
05/05/2015 11:00:00 AM,41,18,6,13,4
05/05/2015 10:00:00 AM,110,93,6,7,4
05/05/2015 10:00:00 AM,110,93,6,7,4
05/05/2015 09:00:00 AM,74,19,4,17,34
05/05/2015 09:00:00 AM,74,19,4,17,34
05/05/2015 08:00:00 AM,57,17,5,17,18
05/05/2015 08:00:00 AM,57,17,5,17,18
05/05/2015 07:00:00 AM,31,2,6,16,7
05/05/2015 07:00:00 AM,31,2,6,16,7
05/05/2015 06:00:00 AM,23,2,0,14,7
05/05/2015 06:00:00 AM,23,2,0,14,7
05/05/2015 05:00:00 AM,4,0,1,3,0
05/05/2015 05:00:00 AM,4,0,1,3,0
05/05/2015 04:00:00 AM,1,0,0,1,0
05/05/2015 04:00:00 AM,1,0,0,1,0
05/05/2015 03:00:00 AM,1,0,0,0,1
05/05/2015 03:00:00 AM,1,0,0,0,1
05/05/2015 02:00:00 AM,0,0,0,0,0
05/05/2015 02:00:00 AM,0,0,0,0,0
05/05/2015 01:00:00 AM,2,0,0,2,0
05/05/2015 01:00:00 AM,2,0,0,2,0
05/05/2015 12:00:00 AM,3,0,3,0,0
05/05/2015 12:00:00 AM,3,0,3,0,0
05/04/2015 11:00:00 PM,5,4,0,0,1
05/04/2015 11:00:00 PM,5,4,0,0,1
05/04/2015 10:00:00 PM,5,2,0,2,1
05/04/2015 10:00:00 PM,5,2,0,2,1
05/04/2015 09:00:00 PM,11,5,0,5,1
05/04/2015 09:00:00 PM,11,5,0,5,1
05/04/2015 08:00:00 PM,64,25,0,28,11
05/04/2015 08:00:00 PM,64,25,0,28,11
05/04/2015 07:00:00 PM,141,35,14,65,27
05/04/2015 07:00:00 PM,141,35,14,65,27
05/04/2015 06:00:00 PM,223,31,29,84,79
05/04/2015 06:00:00 PM,223,31,29,84,79
05/04/2015 05:00:00 PM,270,111,39,54,66
05/04/2015 05:00:00 PM,270,111,39,54,66
05/04/2015 04:00:00 PM,250,122,56,30,42
05/04/2015 04:00:00 PM,250,122,56,30,42
05/04/2015 03:00:00 PM,304,206,72,18,8
05/04/2015 03:00:00 PM,304,206,72,18,8
05/04/2015 02:00:00 PM,296,197,65,23,11
05/04/2015 02:00:00 PM,296,197,65,23,11
05/04/2015 01:00:00 PM,358,255,70,11,22
05/04/2015 01:00:00 PM,358,255,70,11,22
05/04/2015 12:00:00 PM,253,172,54,13,14
05/04/2015 12:00:00 PM,253,172,54,13,14
05/04/2015 11:00:00 AM,232,161,41,18,12
05/04/2015 11:00:00 AM,232,161,41,18,12
05/04/2015 10:00:00 AM,303,254,20,12,17
05/04/2015 10:00:00 AM,303,254,20,12,17
05/04/2015 09:00:00 AM,175,92,18,40,25
05/04/2015 09:00:00 AM,175,92,18,40,25
05/04/2015 08:00:00 AM,147,38,19,64,26
05/04/2015 08:00:00 AM,147,38,19,64,26
05/04/2015 07:00:00 AM,134,31,13,48,42
05/04/2015 07:00:00 AM,134,31,13,48,42
05/04/2015 06:00:00 AM,51,5,2,35,9
05/04/2015 06:00:00 AM,51,5,2,35,9
05/04/2015 05:00:00 AM,13,0,1,3,9
05/04/2015 05:00:00 AM,13,0,1,3,9
05/04/2015 04:00:00 AM,2,0,0,2,0
05/04/2015 04:00:00 AM,2,0,0,2,0
05/04/2015 03:00:00 AM,0,0,0,0,0
05/04/2015 03:00:00 AM,0,0,0,0,0
05/04/2015 02:00:00 AM,1,0,0,1,0
05/04/2015 02:00:00 AM,1,0,0,1,0
05/04/2015 01:00:00 AM,0,0,0,0,0
05/04/2015 01:00:00 AM,0,0,0,0,0
05/04/2015 12:00:00 AM,0,0,0,0,0
05/04/2015 12:00:00 AM,0,0,0,0,0
05/03/2015 11:00:00 PM,5,2,1,2,0
05/03/2015 11:00:00 PM,5,2,1,2,0
05/03/2015 10:00:00 PM,2,1,1,0,0
05/03/2015 10:00:00 PM,2,1,1,0,0
05/03/2015 09:00:00 PM,8,2,1,3,2
05/03/2015 09:00:00 PM,8,2,1,3,2
05/03/2015 08:00:00 PM,9,0,2,2,5
05/03/2015 08:00:00 PM,9,0,2,2,5
05/03/2015 07:00:00 PM,42,6,3,25,8
05/03/2015 07:00:00 PM,42,6,3,25,8
05/03/2015 06:00:00 PM,82,10,9,40,23
05/03/2015 06:00:00 PM,82,10,9,40,23
05/03/2015 05:00:00 PM,146,22,11,62,51
05/03/2015 05:00:00 PM,146,22,11,62,51
05/03/2015 04:00:00 PM,179,39,16,77,47
05/03/2015 04:00:00 PM,179,39,16,77,47
05/03/2015 03:00:00 PM,204,33,22,81,68
05/03/2015 03:00:00 PM,204,33,22,81,68
05/03/2015 02:00:00 PM,294,42,37,114,101
05/03/2015 02:00:00 PM,294,42,37,114,101
05/03/2015 01:00:00 PM,275,27,31,149,68
05/03/2015 01:00:00 PM,275,27,31,149,68
05/03/2015 12:00:00 PM,244,28,27,110,79
05/03/2015 12:00:00 PM,244,28,27,110,79
05/03/2015 11:00:00 AM,264,37,24,117,86
05/03/2015 11:00:00 AM,264,37,24,117,86
05/03/2015 10:00:00 AM,199,34,23,67,75
05/03/2015 10:00:00 AM,199,34,23,67,75
05/03/2015 09:00:00 AM,187,20,20,70,77
05/03/2015 09:00:00 AM,187,20,20,70,77
05/03/2015 08:00:00 AM,65,8,9,21,27
05/03/2015 08:00:00 AM,65,8,9,21,27
05/03/2015 07:00:00 AM,39,6,4,7,22
05/03/2015 07:00:00 AM,39,6,4,7,22
05/03/2015 06:00:00 AM,10,0,0,3,7
05/03/2015 06:00:00 AM,10,0,0,3,7
05/03/2015 05:00:00 AM,1,0,0,1,0
05/03/2015 05:00:00 AM,1,0,0,1,0
05/03/2015 04:00:00 AM,3,1,2,0,0
05/03/2015 04:00:00 AM,3,1,2,0,0
05/03/2015 03:00:00 AM,0,0,0,0,0
05/03/2015 03:00:00 AM,0,0,0,0,0
05/03/2015 02:00:00 AM,2,2,0,0,0
05/03/2015 02:00:00 AM,2,2,0,0,0
05/03/2015 01:00:00 AM,2,0,0,0,2
05/03/2015 01:00:00 AM,2,0,0,0,2
05/03/2015 12:00:00 AM,0,0,0,0,0
05/03/2015 12:00:00 AM,0,0,0,0,0
05/02/2015 11:00:00 PM,1,0,1,0,0
05/02/2015 11:00:00 PM,1,0,1,0,0
05/02/2015 10:00:00 PM,4,1,2,0,1
05/02/2015 10:00:00 PM,4,1,2,0,1
05/02/2015 09:00:00 PM,9,3,1,2,3
05/02/2015 09:00:00 PM,9,3,1,2,3
05/02/2015 08:00:00 PM,22,3,2,14,3
05/02/2015 08:00:00 PM,22,3,2,14,3
