tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday
tt5265662,tvMovie,Christmas Land,Christmas Land,2015,84,"Comedy,Drama,Family",christmas land,5.8,2883,TRUE,FALSE,FALSE,FALSE
tt5266444,tvMovie,Last Chance for Christmas,Last Chance for Christmas,2015,87,"Family,Fantasy,Romance",last chance for christmas,6.1,833,TRUE,FALSE,FALSE,FALSE
tt5269490,tvMovie,The Curse of Clara: A Holiday Tale,The Curse of Clara: A Holiday Tale,2015,30,"Animation,Family",the curse of clara a holiday tale,7.7,13,FALSE,FALSE,FALSE,TRUE
tt5269968,tvMovie,Wish Upon a Christmas,Wish Upon a Christmas,2015,86,"Drama,Fantasy,Romance",wish upon a christmas,5.8,780,TRUE,FALSE,FALSE,FALSE
tt5271120,movie,The Christmas Project,The Christmas Project,2016,92,"Comedy,Family",the christmas project,5.5,536,TRUE,FALSE,FALSE,FALSE
tt5273610,video,The Hypothetical Star Wars Holiday Special,The Hypothetical Star Wars Holiday Special,2015,10,"Comedy,Short",the hypothetical star wars holiday special,6.3,45,FALSE,FALSE,FALSE,TRUE
tt5283212,tvMovie,A Norman Rockwell Christmas Story,A Norman Rockwell Christmas Story,1995,52,Family,a norman rockwell christmas story,6.9,364,TRUE,FALSE,FALSE,FALSE
tt5295412,movie,Christmas with Cookie,Christmas with Cookie,2016,53,"Comedy,Horror,Sci-Fi",christmas with cookie,4.7,82,TRUE,FALSE,FALSE,FALSE
tt5299374,video,A Christmas Eve Conversation with Quentin Tarantino & Paul Thomas Anderson,A Christmas Eve Conversation with Quentin Tarantino & Paul Thomas Anderson,2015,41,"Short,Talk-Show",a christmas eve conversation with quentin tarantino  paul thomas anderson,5.5,36,TRUE,FALSE,FALSE,FALSE
tt5310622,tvMovie,Disney Parks Unforgettable Christmas Celebration,Disney Parks Unforgettable Christmas Celebration,2015,85,"Family,Musical,News",disney parks unforgettable christmas celebration,6.6,18,TRUE,FALSE,FALSE,FALSE
tt5314484,movie,Project: Puppies for Christmas,Project: Puppies for Christmas,2019,93,Family,project puppies for christmas,7.4,61,TRUE,FALSE,FALSE,FALSE
tt5334126,movie,Christmas in New York,Christmas in New York,2005,88,"Adventure,Animation,Family",christmas in new york,5.3,75,TRUE,FALSE,FALSE,FALSE
tt5343450,video,Little Angels: The Brightest Christmas,Little Angels: The Brightest Christmas,2004,42,"Animation,Family,Fantasy",little angels the brightest christmas,2.1,1045,TRUE,FALSE,FALSE,FALSE
tt5485456,tvMovie,The Rooftop Christmas Tree,The Rooftop Christmas Tree,2016,88,"Family,Romance",the rooftop christmas tree,6.2,1117,TRUE,FALSE,FALSE,FALSE
tt5514880,video,Spotlight on Location: The Making of 'How the Grinch Stole Christmas',Spotlight on Location: The Making of 'How the Grinch Stole Christmas',2001,7,Short,spotlight on location the making of how the grinch stole christmas,6.2,11,TRUE,FALSE,FALSE,FALSE
tt5514902,video,How the Grinch Stole Christmas: Who School,How the Grinch Stole Christmas: Who School,2001,6,Short,how the grinch stole christmas who school,4.3,10,TRUE,FALSE,FALSE,FALSE
tt5515624,video,How the Grinch Stole Christmas: Makeup Application and Design,How the Grinch Stole Christmas: Makeup Application and Design,2001,7,"Documentary,Short",how the grinch stole christmas makeup application and design,5.9,11,TRUE,FALSE,FALSE,FALSE
tt5531536,movie,Santa Swap: Merry Christmas Mr. Andersen,Snekker Andersen og Julenissen,2016,70,"Adventure,Comedy,Family",santa swap merry christmas mr andersen,6.3,820,TRUE,FALSE,FALSE,FALSE
tt5565200,movie,Let's Kill Grandpa This Christmas,Let's Kill Grandpa,2017,79,"Comedy,Thriller",lets kill grandpa this christmas,4.2,215,TRUE,FALSE,FALSE,FALSE
tt5574012,tvMovie,Falling for Christmas,Snowcapped Christmas,2016,87,"Drama,Romance,Sport",falling for christmas,6.2,1644,TRUE,FALSE,FALSE,FALSE
tt5599940,tvMovie,Terrific Trucks Save Christmas,Terrific Trucks Save Christmas,2016,NA,Family,terrific trucks save christmas,5.6,27,TRUE,FALSE,FALSE,FALSE
tt5637212,movie,Christmas Apparition,Christmas Apparition,2018,72,Thriller,christmas apparition,4.3,62,TRUE,FALSE,FALSE,FALSE
tt5675936,tvMovie,Christmas Cookies,Christmas Cookies,2016,84,"Drama,Romance",christmas cookies,6.4,2541,TRUE,FALSE,FALSE,FALSE
tt5676118,tvMovie,A Wish For Christmas,A Wish for Christmas,2016,84,"Drama,Family,Fantasy",a wish for christmas,5.9,5042,TRUE,FALSE,FALSE,FALSE
tt5713426,tvMovie,Dolly Parton's Christmas of Many Colors: Circle of Love,Dolly Parton's Christmas of Many Colors: Circle of Love,2016,85,"Drama,Family",dolly partons christmas of many colors circle of love,7.7,1009,TRUE,FALSE,FALSE,FALSE
tt5732522,movie,Holiday Makers,Holiday Makers,2016,121,Comedy,holiday makers,6.8,351,FALSE,FALSE,FALSE,TRUE
tt5757556,movie,A Unicorn for Christmas,A Unicorn for Christmas,2021,87,"Drama,Family,Fantasy",a unicorn for christmas,6.3,290,TRUE,FALSE,FALSE,FALSE
tt5801302,movie,Santa Stole Our Dog: A Merry Doggone Christmas!,Santa Stole Our Dog: A Merry Doggone Christmas!,2017,94,Family,santa stole our dog a merry doggone christmas,4.4,188,TRUE,FALSE,FALSE,FALSE
tt5813808,movie,A Detour for Christmas,Christmas Crime Story,2016,96,"Action,Crime,Drama",a detour for christmas,4.6,228,TRUE,FALSE,FALSE,FALSE
tt5822856,movie,The Christmas Family 2,Familien Jul i nissernes land,2016,90,"Adventure,Family",the christmas family 2,4.5,120,TRUE,FALSE,FALSE,FALSE
tt5845712,tvMovie,A Firehouse Christmas,A Firehouse Christmas,2016,88,"Comedy,Drama,Romance",a firehouse christmas,5.1,960,TRUE,FALSE,FALSE,FALSE
tt5853124,movie,A Doggone Christmas,A Doggone Christmas,2016,82,Family,a doggone christmas,4.2,229,TRUE,FALSE,FALSE,FALSE
tt5860940,tvMovie,I'll Be Home for Christmas,I'll Be Home for Christmas,2016,84,"Drama,Family,Romance",ill be home for christmas,6.1,2677,TRUE,FALSE,FALSE,FALSE
tt5863634,tvMovie,A Perfect Christmas,A Perfect Christmas,2016,84,"Comedy,Family,Romance",a perfect christmas,6.1,1405,TRUE,FALSE,FALSE,FALSE
tt5876496,movie,Last Christmas,Last Christmas,2016,NA,Comedy,last christmas,5,14,TRUE,FALSE,FALSE,FALSE
tt5882474,video,Punitive psychiatry: Antichristmas,Punitive psychiatry: Antichristmas,2015,2,"Animation,Horror,Short",punitive psychiatry antichristmas,8.9,26,TRUE,FALSE,FALSE,FALSE
tt5902138,tvMovie,Christmas List,Christmas List,2016,84,"Comedy,Romance",christmas list,6.2,2139,TRUE,FALSE,FALSE,FALSE
tt5918710,tvMovie,Hank Zipzer's Christmas Catastrophe,Hank Zipzer's Christmas Catastrophe,2016,84,"Comedy,Family",hank zipzers christmas catastrophe,6.5,117,TRUE,FALSE,FALSE,FALSE
tt5944496,tvMovie,Christmas Homecoming,Christmas Homecoming,2017,85,"Drama,Romance",christmas homecoming,6.5,1576,TRUE,FALSE,FALSE,FALSE
tt5949946,tvMovie,My Christmas Dream,My Christmas Dream,2016,82,"Comedy,Romance",my christmas dream,6.2,2094,TRUE,FALSE,FALSE,FALSE
tt5952626,tvMovie,"Merry Christmas, Baby","Merry Christmas, Baby",2015,82,Family,merry christmas baby,5.4,148,TRUE,FALSE,FALSE,FALSE
tt5981802,tvMovie,A Christmas in Vermont,A Christmas in Vermont,2016,86,"Comedy,Romance",a christmas in vermont,5.5,1207,TRUE,FALSE,FALSE,FALSE
tt5990458,tvMovie,Holiday Joy,Holiday Joy,2016,87,"Comedy,Fantasy",holiday joy,5.4,1017,FALSE,FALSE,FALSE,TRUE
tt5997848,tvMovie,The Christmas Cottage,The Christmas Cottage,2017,90,"Comedy,Drama,Romance",the christmas cottage,6.3,2310,TRUE,FALSE,FALSE,FALSE
tt6014166,movie,This Is Our Christmas,This Is Our Christmas,2018,79,Family,this is our christmas,3.3,188,TRUE,FALSE,FALSE,FALSE
tt6047156,movie,Christmas with the Mormon Tabernacle Choir,Christmas with the Mormon Tabernacle Choir,2015,NA,Music,christmas with the mormon tabernacle choir,7.5,14,TRUE,FALSE,FALSE,FALSE
tt6066786,movie,Tom and Jerry: Paws for a Holiday,Tom and Jerry: Paws for a Holiday,2003,46,Animation,tom and jerry paws for a holiday,7.6,44,FALSE,FALSE,FALSE,TRUE
tt6077642,video,Lego Star Wars: Christmas Special,Lego Star Wars: Christmas Special,2008,2,"Animation,Comedy,Short",lego star wars christmas special,6.8,10,TRUE,FALSE,FALSE,FALSE
tt6095976,movie,Merry Christmas Mr. Mo,Merry Christmas Mr. Mo,2016,101,"Comedy,Drama,Family",merry christmas mr mo,6.9,77,TRUE,FALSE,FALSE,FALSE
tt6098946,video,A Classic Christmas from the Ed Sullivan Show,A Classic Christmas from the Ed Sullivan Show,2005,48,Music,a classic christmas from the ed sullivan show,8.3,12,TRUE,FALSE,FALSE,FALSE
tt6104760,tvMovie,My Christmas Love,My Christmas Love,2016,85,"Comedy,Romance",my christmas love,6.3,2848,TRUE,FALSE,FALSE,FALSE
tt6111830,tvMovie,A Husband for Christmas,A Husband for Christmas,2016,87,"Comedy,Drama,Romance",a husband for christmas,5,661,TRUE,FALSE,FALSE,FALSE
tt6119048,tvMovie,An American Girl Story: Maryellen 1955 - Extraordinary Christmas,An American Girl Story: Maryellen 1955 - Extraordinary Christmas,2016,48,Family,an american girl story maryellen 1955  extraordinary christmas,6.7,160,TRUE,FALSE,FALSE,FALSE
tt6131148,tvMovie,Love You Like Christmas,Love You Like Christmas,2016,90,"Drama,Romance",love you like christmas,6.4,2113,TRUE,FALSE,FALSE,FALSE
tt6132948,tvMovie,A Nutcracker Christmas,A Nutcracker Christmas,2016,86,"Adventure,Drama,Family",a nutcracker christmas,6.5,1712,TRUE,FALSE,FALSE,FALSE
tt6144460,movie,Smart Christmas,Smart Christmas,2018,90,"Comedy,Family",smart christmas,4.5,156,TRUE,FALSE,FALSE,FALSE
tt6167116,tvMovie,Broadcasting Christmas,Broadcasting Christmas,2016,84,"Comedy,Drama,Family",broadcasting christmas,6,1992,TRUE,FALSE,FALSE,FALSE
tt6172696,movie,Once Upon a Time at Christmas,Once Upon a Time at Christmas,2017,97,Horror,once upon a time at christmas,3.5,642,TRUE,FALSE,FALSE,FALSE
tt6185074,tvMovie,A Cinderella Christmas,A Cinderella Christmas,2016,93,"Comedy,Romance",a cinderella christmas,6.2,3448,TRUE,FALSE,FALSE,FALSE
tt6201840,video,Christmas Demolition,Christmas Demolition,2012,NA,"Comedy,Short",christmas demolition,6.5,13,TRUE,FALSE,FALSE,FALSE
tt6215212,tvMovie,Every Christmas Has a Story,Every Christmas Has a Story,2016,82,"Comedy,Romance",every christmas has a story,6.1,1919,TRUE,FALSE,FALSE,FALSE
tt6217490,tvMovie,Looks Like Christmas,Looks Like Christmas,2016,84,"Comedy,Drama,Romance",looks like christmas,5.8,1094,TRUE,FALSE,FALSE,FALSE
tt6225520,movie,The Man Who Invented Christmas,The Man Who Invented Christmas,2017,104,"Biography,Comedy,Drama",the man who invented christmas,7,17908,TRUE,FALSE,FALSE,FALSE
tt6228890,movie,Christmas Blood,Juleblod,2017,104,"Comedy,Crime,Horror",christmas blood,4.2,465,TRUE,FALSE,FALSE,FALSE
tt6243612,tvMovie,The Christmas Swap,The Christmas Swap,2016,NA,"Comedy,Fantasy",the christmas swap,5.6,153,TRUE,FALSE,FALSE,FALSE
tt6243722,tvMovie,Merry Ex-Mas,Merry Ex-Mas,2016,NA,Comedy,merry exmas,6.4,86,TRUE,FALSE,FALSE,FALSE
tt6245488,tvMovie,Finding Father Christmas,Finding Father Christmas,2016,86,"Drama,Romance",finding father christmas,6.8,2558,TRUE,FALSE,FALSE,FALSE
tt6253814,tvMovie,A Christmas Carol,A Christmas Carol,1962,60,"Drama,Musical",a christmas carol,6.4,22,TRUE,FALSE,FALSE,FALSE
tt6260218,tvMovie,Sound of Christmas,Sound of Christmas,2016,84,"Drama,Music,Romance",sound of christmas,6.4,1187,TRUE,FALSE,FALSE,FALSE
tt6263260,tvMovie,A Heavenly Christmas,A Heavenly Christmas,2016,93,"Drama,Fantasy,Romance",a heavenly christmas,6.4,2048,TRUE,FALSE,FALSE,FALSE
tt6268168,video,Four Christmases: Gag Reel,Four Christmases: Gag Reel,2009,3,"Comedy,Short",four christmases gag reel,6.4,744,TRUE,FALSE,FALSE,FALSE
tt6268170,video,Four Christmases: Holiday Moments,Four Christmases: Holiday Moments,2009,11,"Comedy,Documentary,Short",four christmases holiday moments,6.4,23,TRUE,FALSE,FALSE,TRUE
tt6269192,tvMovie,Journey Back to Christmas,Journey Back to Christmas,2016,84,"Drama,Family,Fantasy",journey back to christmas,7,3145,TRUE,FALSE,FALSE,FALSE
tt6269700,tvMovie,Operation Christmas,Operation Christmas,2016,84,Romance,operation christmas,6.8,1792,TRUE,FALSE,FALSE,FALSE
tt6273004,tvMovie,Christmas in Homestead,Christmas in Homestead,2016,84,Romance,christmas in homestead,6.6,2648,TRUE,FALSE,FALSE,FALSE
tt6275674,tvMovie,A Puppy for Christmas,A Puppy for Christmas,2016,85,"Comedy,Drama,Romance",a puppy for christmas,5.9,1149,TRUE,FALSE,FALSE,FALSE
tt6278764,movie,Red Christmas: Making 'Better Watch Out',Red Christmas: Making Better Watch Out,2017,56,Documentary,red christmas making better watch out,7.5,12,TRUE,FALSE,FALSE,FALSE
tt6279602,tvMovie,A Dream of Christmas,A Dream of Christmas,2016,84,"Comedy,Drama,Family",a dream of christmas,6.7,2655,TRUE,FALSE,FALSE,FALSE
tt6279922,tvMovie,A Christmas Adventure,A Christmas Adventure,1991,NA,Animation,a christmas adventure,5.8,10,TRUE,FALSE,FALSE,FALSE
tt6280318,video,The Christmas Dinosaur,The Christmas Dinosaur,2004,47,"Animation,Comedy,Family",the christmas dinosaur,6.9,58,TRUE,FALSE,FALSE,FALSE
tt6284950,tvMovie,A Rose for Christmas,A Rose for Christmas,2017,84,"Drama,Romance",a rose for christmas,6,1676,TRUE,FALSE,FALSE,FALSE
tt6285546,tvMovie,"Ruff-Ruff, Tweet and Dave: A Christmas Adventure",Ruff Ruff Tweet and Dave's Christmas Adventure,2016,22,"Animation,Family",ruffruff tweet and dave a christmas adventure,7.2,12,TRUE,FALSE,FALSE,FALSE
tt6287174,movie,Pixi Saves Christmas,Pixi Post eta opari-emaileak,2016,91,"Adventure,Animation,Family",pixi saves christmas,7.2,81,TRUE,FALSE,FALSE,FALSE
tt6288876,tvMovie,A Christmas to Remember,A Christmas to Remember,2016,84,"Comedy,Drama,Romance",a christmas to remember,6.5,2648,TRUE,FALSE,FALSE,FALSE
tt6299366,movie,Lilly's Bewitched Christmas,Hexe Lillis eingesacktes Weihnachtsfest,2017,100,"Comedy,Drama,Family",lillys bewitched christmas,5.6,93,TRUE,FALSE,FALSE,FALSE
tt6301524,tvMovie,Christmas Cookie Challenge,Christmas Cookie Challenge,2015,60,Family,christmas cookie challenge,6.6,10,TRUE,FALSE,FALSE,FALSE
tt6306564,movie,Wild Kratts: A Creature Christmas,Wild Kratts: A Creature Christmas,2015,47,Family,wild kratts a creature christmas,6.4,34,TRUE,FALSE,FALSE,FALSE
tt6319942,tvMovie,Once Upon a Sesame Street Christmas,Once Upon a Sesame Street Christmas,2016,51,"Comedy,Drama,Family",once upon a sesame street christmas,6.5,118,TRUE,FALSE,FALSE,FALSE
tt6321108,tvMovie,Hearts of Christmas,Hearts of Christmas,2016,84,"Drama,Romance",hearts of christmas,6.8,1895,TRUE,FALSE,FALSE,FALSE
tt6339052,tvMovie,Joe Pera Helps You Find the Perfect Christmas Tree,Joe Pera Helps You Find the Perfect Christmas Tree,2016,23,Comedy,joe pera helps you find the perfect christmas tree,8.3,154,TRUE,FALSE,FALSE,FALSE
tt6359956,movie,A Bad Moms Christmas,A Bad Moms Christmas,2017,104,Comedy,a bad moms christmas,5.6,56205,TRUE,FALSE,FALSE,FALSE
tt6397364,movie,Faith Filled Christmas,Faith Filled Christmas,2017,95,Drama,faith filled christmas,4.7,38,TRUE,FALSE,FALSE,FALSE
tt6398464,tvMovie,The Perfect Christmas Present,The Perfect Christmas Present,2017,82,"Drama,Romance",the perfect christmas present,6.3,1838,TRUE,FALSE,FALSE,FALSE
tt6406650,video,Christmas Truce of 1914,Christmas Truce of 1914,2014,4,"History,Short,War",christmas truce of 1914,8.9,91,TRUE,FALSE,FALSE,FALSE
tt6411322,movie,Irving Berlin's Holiday Inn The Broadway Musical,Holiday Inn: The New Irving Berlin Musical - Live,2017,128,Musical,irving berlins holiday inn the broadway musical,7.3,252,FALSE,FALSE,FALSE,TRUE
tt6420742,movie,The Keys of Christmas,The Keys of Christmas,2016,47,"Comedy,Musical",the keys of christmas,5.9,86,TRUE,FALSE,FALSE,FALSE
tt6436270,movie,Christmas Time,My Brother the Time Traveler,2017,90,Comedy,christmas time,5.9,486,TRUE,FALSE,FALSE,FALSE
tt6456768,movie,Killer Christmas,Killer Christmas,2017,84,Horror,killer christmas,3.1,200,TRUE,FALSE,FALSE,FALSE
tt6478538,tvMovie,A Taste of Christmas,The Christmas Calendar,2017,84,"Comedy,Mystery,Romance",a taste of christmas,5.9,1543,TRUE,FALSE,FALSE,FALSE
tt6540706,tvMovie,Sister Swap: A Hometown Holiday,Sister Swap: A Hometown Holiday,2021,83,Romance,sister swap a hometown holiday,6.3,1393,FALSE,FALSE,FALSE,TRUE
tt6540724,tvMovie,Sister Swap: Christmas in the City,Sister Swap: Christmas in the City,2021,84,"Comedy,Romance",sister swap christmas in the city,5.9,1028,TRUE,FALSE,FALSE,FALSE
tt6569946,movie,Christmas with Cookie: Locked Away,Christmas with Cookie: Locked Away,2017,64,Comedy,christmas with cookie locked away,5.5,20,TRUE,FALSE,FALSE,FALSE
tt6594244,movie,Megan's Christmas Miracle,Megan's Christmas Miracle,2018,87,Family,megans christmas miracle,5,76,TRUE,FALSE,FALSE,FALSE
tt6605352,tvMovie,Christmas in the Air,Christmas in the Air,2017,84,"Comedy,Romance",christmas in the air,6.2,1458,TRUE,FALSE,FALSE,FALSE
tt6615240,tvMovie,Second Chance Christmas,Second Chance Christmas,2017,90,"Comedy,Drama,Romance",second chance christmas,5.6,818,TRUE,FALSE,FALSE,FALSE
tt6634632,tvMovie,Home for Christmas Day,Home for Christmas Day,2017,84,"Drama,Family,Romance",home for christmas day,6.3,1551,TRUE,FALSE,FALSE,FALSE
tt6645614,tvMovie,Trolls Holiday,Trolls Holiday,2017,26,"Adventure,Animation,Comedy",trolls holiday,6.1,3175,FALSE,FALSE,FALSE,TRUE
tt6646106,movie,Clara's Ultimate Christmas,Clara's Ultimate Christmas,2018,77,Family,claras ultimate christmas,4.2,28,TRUE,FALSE,FALSE,FALSE
tt6649794,movie,Sunday Holiday,Sunday Holiday,2017,135,"Comedy,Drama",sunday holiday,7.1,1513,FALSE,FALSE,FALSE,TRUE
tt6658510,tvMovie,A Song for Christmas,Christmas Solo,2017,89,"Comedy,Drama,Family",a song for christmas,5.9,956,TRUE,FALSE,FALSE,FALSE
tt6661438,video,Sainsbury's: Mog's Christmas Calamity,Sainsbury's: Mog's Christmas Calamity,2015,4,"Comedy,Short",sainsburys mogs christmas calamity,7.8,46,TRUE,FALSE,FALSE,FALSE
tt6672584,movie,Christmas in July,Christmas in July,2019,99,Family,christmas in july,7.6,41,TRUE,FALSE,FALSE,FALSE
tt6678950,video,All I Want for Christmas Is You,All I Want for Christmas Is You,2017,91,"Animation,Comedy,Family",all i want for christmas is you,5.4,1014,TRUE,FALSE,FALSE,FALSE
tt6709502,movie,Christmas on the Coast,Christmas on the Coast,2017,92,"Drama,Romance",christmas on the coast,5.8,409,TRUE,FALSE,FALSE,FALSE
tt6710606,movie,Kiwi Christmas,Kiwi Christmas,2017,89,"Family,Fantasy",kiwi christmas,5.1,257,TRUE,FALSE,FALSE,FALSE
tt6727816,tvMovie,Tiny Christmas,Tiny Christmas,2017,66,"Comedy,Family,Fantasy",tiny christmas,4.8,290,TRUE,FALSE,FALSE,FALSE
tt6759380,tvMovie,A Song for Christmas,A Song for Christmas,2017,84,"Drama,Romance",a song for christmas,6.5,1771,TRUE,FALSE,FALSE,FALSE
tt6791000,tvMovie,Marry Me at Christmas,Marry Me at Christmas,2017,84,"Comedy,Family,Romance",marry me at christmas,6.5,2247,TRUE,FALSE,FALSE,FALSE
tt6799142,video,Christmas Dress,Christmas Dress,2016,26,"Family,Short",christmas dress,7.6,36,TRUE,FALSE,FALSE,FALSE
tt6803170,movie,Saving Christmas,Saving Christmas,2017,88,Family,saving christmas,3.3,279,TRUE,FALSE,FALSE,FALSE
tt6853830,video,Winslow the Christmas Bear,Winslow the Christmas Bear,1996,45,"Adventure,Drama,Mystery",winslow the christmas bear,5.4,14,TRUE,FALSE,FALSE,FALSE
tt6877088,movie,Dreaming of a Jewish Christmas,Dreaming of a Jewish Christmas,2017,51,"Drama,History,Music",dreaming of a jewish christmas,7.3,121,TRUE,FALSE,FALSE,FALSE
tt6881890,tvMovie,A Christmas Story Live!,A Christmas Story Live!,2017,133,Musical,a christmas story live,4.8,1607,TRUE,FALSE,FALSE,FALSE
tt6899068,tvMovie,2nd Chance for Christmas,2nd Chance for Christmas,2019,85,"Drama,Family,Fantasy",2nd chance for christmas,4.9,414,TRUE,FALSE,FALSE,FALSE
tt6958760,tvMovie,Engaging Father Christmas,Engaging Father Christmas,2017,85,"Drama,Romance",engaging father christmas,6.7,1789,TRUE,FALSE,FALSE,FALSE
tt6979738,video,DreamWorks Holiday Classics,DreamWorks Holiday Classics,2011,70,"Animation,Comedy,Family",dreamworks holiday classics,6.2,146,FALSE,FALSE,FALSE,TRUE
tt6998650,movie,Christmas Presence,Why Hide?,2018,85,"Comedy,Horror",christmas presence,3.8,545,TRUE,FALSE,FALSE,FALSE
tt7001906,tvMovie,A Very Country Christmas,A Very Country Christmas,2017,84,"Comedy,Drama,Romance",a very country christmas,6.1,1941,TRUE,FALSE,FALSE,FALSE
tt7006938,tvMovie,A Gift for Christmas,A Gift to Remember,2017,89,"Comedy,Drama,Family",a gift for christmas,6.6,2473,TRUE,FALSE,FALSE,FALSE
tt7014694,movie,Lost Holiday,Lost Holiday,2019,75,"Comedy,Mystery",lost holiday,4.5,396,FALSE,FALSE,FALSE,TRUE
tt7029820,movie,Scream for Christmas,Scream for Christmas,2000,67,Horror,scream for christmas,3.2,19,TRUE,FALSE,FALSE,FALSE
tt7030416,tvMovie,Enchanted Christmas,Enchanted Christmas,2017,84,Romance,enchanted christmas,5.9,1429,TRUE,FALSE,FALSE,FALSE
tt7030432,tvMovie,The Sweetest Christmas,The Sweetest Christmas,2017,90,"Comedy,Drama,Romance",the sweetest christmas,6.3,2621,TRUE,FALSE,FALSE,FALSE
tt7038606,tvMovie,Switched for Christmas,Switched for Christmas,2017,83,"Drama,Romance",switched for christmas,6.6,3293,TRUE,FALSE,FALSE,FALSE
tt7038614,tvMovie,Coming Home for Christmas,Coming Home for Christmas,2017,86,"Drama,Romance",coming home for christmas,6.7,2349,TRUE,FALSE,FALSE,FALSE
