"","species","id","name","sex","accuracy","birthYear","acquisition","originDate","originLocation","mother","father","transfers","currently","region","status","statusDate","COD","notes","transferDate","transfer","entryDate"
"1574","Commerson's","NOA0000951","Carmelita","F","e","1976","Unknown",1978-12-15,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1981-07-26,"PNEUMONIA",NA,NA,"US",1978-12-15
"1575","Commerson's","NOA0000952","Don Juan","M","e","1973","Unknown",1978-12-15,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1978-12-25,"PNEUMONIA; PANCREATITIS",NA,NA,"US",1978-12-15
"1576","Commerson's","NOA0000953",NA,"F","e","1976","Unknown",1978-12-15,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1978-12-15,"DROWNING; PNEUMONIA",NA,NA,"US",1978-12-15
"1577","Commerson's","NOA0000954",NA,"F","e","1976","Unknown",1978-12-15,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1978-12-15,"PNEUMONIA; PANCREATITIS",NA,NA,"US",1978-12-15
"1578","Long-Finned Pilot Whale","NOA0000955","Whale","M","e","1978","Rescue",1979-06-11,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1979-11-30,"CANDIDIASIS, HEPATITIS",NA,NA,"US",1979-06-11
"1579","Bottlenose","NOA0000964","Kimo","M","e","1970","Capture",1972-06-01,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-04-20,"STAPHLYCOCCAL PNEUMONIA; BACTEREMIA",NA,NA,"US",1972-06-01
"1580","Bottlenose","NOA0000965","Sunny","M","e","1971","Capture",1972-06-01,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1976-03-12,"DROWNING",NA,NA,"US",1972-06-01
"1581","Bottlenose","NOA0000966","Sandy","F","e","1970","Capture",1972-06-01,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1977-01-06,"LUNG ABSCESS",NA,NA,"US",1972-06-01
"1582","Bottlenose","NOA0000967","Sassy","F","e","1970","Capture",1972-06-01,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1987-02-18,"DYSTOCIA & UTERINE HEMORRHAGE",NA,NA,"US",1972-06-01
"1583","Bottlenose","NOA0000968","Lea","F","e","1976","Capture",1977-11-25,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1978-02-10,"HEPATITIS",NA,NA,"US",1977-11-25
"1584","Bottlenose","NOA0000969","Daphne","F","e","1967","Unknown",NA,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1986-05-10,"CLOSTRIDIAL INFECTION",NA,NA,"US",NA
"1585","Long-Finned Pilot Whale","NOA0001030",NA,"F","e","1981","Rescue",1981-12-07,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1981-12-10,"",NA,NA,"US",1981-12-07
"1586","White-Beaked","NOA0001041",NA,"F","u",NA,"Capture",1983-03-28,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-05-11,"STAPH, PNEUMONIA.",NA,NA,"US",1983-03-28
"1587","White-Beaked","NOA0001042",NA,"F","u",NA,"Capture",1983-03-28,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-07-07,"ERYSIPELAS",NA,NA,"US",1983-03-28
"1588","White-Beaked","NOA0001043",NA,"F","u",NA,"Capture",1983-03-28,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-04-01,"STAPHLYCOCCAL PNEUMONIA",NA,NA,"US",1983-03-28
"1589","White-Beaked","NOA0001044",NA,"F","u",NA,"Capture",1983-03-28,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-04-07,"SEPTICEMIA; PANCREATITIS",NA,NA,"US",1983-03-28
"1590","White-Beaked","NOA0001046",NA,"F","u",NA,"Capture",1983-03-28,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-03-28,"SHOCK SYNDROME; IN TRANSIT",NA,NA,"US",1983-03-28
"1591","Long-Finned Pilot Whale","NOA0001048",NA,"F","e","1982","Rescue",1982-11-16,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1982-12-18,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",1982-11-16
"1592","Atlantic White- Sided","NOA0001049",NA,"M","e","1980","Rescue",1983-12-07,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Released",1984-04-11,"",NA,NA,"US",1983-12-07
"1593","Atlantic White- Sided","NOA0001050",NA,"M","e","1980","Rescue",1983-12-17,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1983-12-26,"PNEUMONIA",NA,NA,"US",1983-12-17
"1594","Atlantic White- Sided","NOA0001051",NA,"F","e","1979","Rescue",1983-12-17,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1984-04-05,"PNEUMONIA, SEPTICEMIA",NA,NA,"US",1983-12-17
"1595","Beluga Whale","NOA0001071","Nanuk","M","e","1980","Capture",1984-07-16,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1984-11-22,"GASTROENTERITIS",NA,NA,"US",1984-07-16
"1596","Beluga Whale","NOA0001072","Aurora","F","e","1981","Capture",1984-07-17,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",1999-09-06,"Aortic rupture",NA,NA,"US",1984-07-17
"1597","Beluga Whale","NOA0001079","Nakungayok","F","e","1981","Capture",1985-07-29,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",2014-03-09,"cardiac event",NA,NA,"US",1985-07-29
"1598","Bottlenose","NOA0005798","Stormy","M","e","1997","Rescue",1998-09-15,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",2001-01-16,"Staphylococcal Toxemia",NA,NA,"US",1998-09-15
"1599","Harbor Porpoise","NOA0006227",NA,"F","e","2001","Rescue",2002-02-18,"Unknown",NA,NA,NA,"Mystic Aquarium","US","Died",2005-08-03,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",2002-02-18
"1600","Bottlenose","NOA0001086","Arrow","F","e","1984","Capture",1987-09-03,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1997-12-11,"Septicemia (Vibrio)",NA,NA,"US",1987-09-03
"1601","Short-Finned Pilot Whale","NOA0006063","Amelia","F","e","2001","Rescue",2001-10-11,"Unknown",NA,NA,NA,"Gulf World Marine Park, Inc.","US","Died",2002-10-09,"Peritonitis",NA,NA,"US",2001-10-11
"1602","Bottlenose","NOA0005007","Sir","M","e",NA,"Capture",1984-07-26,"Unknown",NA,NA,NA,"Hawaii Institute of Marine Biology","US","Died",2002-01-02,"Acute Pneumonia",NA,NA,"US",1984-07-26
"1603","Bottlenose","NOA0002115","Gretel","F","u",NA,"Capture",1981-04-21,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",1981-10-01,"gastroenteritis,interstitial pneumonia,drowning",NA,NA,"US",1981-04-21
"1604","Beluga Whale","NOA0002127","Illamar","F","e","1982","Capture",1985-07-29,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",1989-08-10,"SEPTICEMIA",NA,NA,"US",1985-07-29
"1605","Bottlenose","NOA0002132",NA,"F","e","1979","Capture",1982-10-27,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",1999-05-22,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",1982-10-27
"1606","Bottlenose","NOA0002133",NA,"F","e","1979","Capture",1982-10-27,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2010-09-26,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",1982-10-27
"1607","Bottlenose","NOA0002139","Nani's Calf","M","a",NA,"Born",1993-03-20,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",1993-04-06,"SEVERE STAPHYLOCOCCAL INFECTION",NA,NA,"US",1993-03-20
"1608","Bottlenose","NOA0003093","Nalu","M","e","1972","Capture",1975-07-30,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2002-09-23,"acute viral broncho-interstitial pneumonia",NA,NA,"US",1975-07-30
"1609","Bottlenose","NOA0005946","Mara","F","u","1999","Rescue",2000-11-08,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2001-06-16,"fiberous adhesions in small intestines",NA,NA,"US",2000-11-08
"1610","Bottlenose","NOA0005957","Raven","M","a","2001","Born",2001-05-06,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2005-06-04,"bacteremia;pneumonia",NA,NA,"US",2001-05-06
"1611","Bottlenose","NOA0006028",NA,"F","a",NA,"Born",2002-05-20,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2008-01-04,"prolonged illness",NA,NA,"US",2002-05-20
"1612","Bottlenose","NOA0006181","Nco4","M","a",NA,"Born",2004-04-17,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2004-04-25,"septicemia; bacterial meningitis",NA,NA,"US",2004-04-17
"1613","Bottlenose","NOA0006484","Sco8","F","a",NA,"Born",2008-07-15,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2008-07-15,"Premature/Still birth",NA,NA,"US",2008-07-15
"1614","Bottlenose","NOA0006606","Jc10","F","a","2010","Born",2010-03-10,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2010-03-21,"Infection",NA,NA,"US",2010-03-10
"1615","Bottlenose","NOA0006732","Sc11","F","a",NA,"Born",2011-04-14,"Unknown",NA,NA,NA,"National Aquarium in Baltimore","US","Died",2011-06-25,"open; no cause determined at this time",NA,NA,"US",2011-04-14
"1616","Bottlenose","NOA0004463","Buck","M","e",NA,"Capture",1989-08-07,"Unknown",NA,NA,NA,"Dolphin Research Center","US","Released",1996-05-23,"",NA,NA,"US",1989-08-07
"1617","Risso's","NOA0004974","Lou","F","e",NA,"Rescue",1980-08-30,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Died",1996-01-16,"Intestinal Obstruction/Impaction",NA,NA,"US",1980-08-30
"1618","Bottlenose","NOA0004898",NA,"F","u",NA,"Capture",1974-07-09,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1974-07-15,"",NA,NA,"US",1974-07-09
"1619","Bottlenose","NOA0004899",NA,"U","u",NA,"Capture",1974-07-09,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1974-07-15,"",NA,NA,"US",1974-07-09
"1620","Bottlenose","NOA0004900",NA,"U","u",NA,"Capture",1974-07-09,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1974-07-15,"",NA,NA,"US",1974-07-09
"1621","Bottlenose","NOA0004901","Jake","M","e",NA,"Unknown",NA,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Died",1980-07-20,"SEPTICEMIA",NA,NA,"US",NA
"1622","Bottlenose","NOA0004906","Nwy","M","e",NA,"Capture",1974-07-11,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1975-10-10,"",NA,NA,"US",1974-07-11
"1623","Bottlenose","NOA0004909","Blk","M","e",NA,"Capture",1974-07-13,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1975-08-25,"",NA,NA,"US",1974-07-13
"1624","Bottlenose","NOA0004911","Pap","M","e",NA,"Capture",1975-09-30,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Died",1978-05-27,"SEPTICEMIA",NA,NA,"US",1975-09-30
"1625","Bottlenose","NOA0004914","Leo","M","u",NA,"Capture",1977-01-20,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1978-01-15,"",NA,NA,"US",1977-01-20
"1626","Bottlenose","NOA0004915",NA,"F","u",NA,"Capture",1977-01-21,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1977-01-21,"",NA,NA,"US",1977-01-21
"1627","Bottlenose","NOA0004925",NA,"F","u",NA,"Capture",1977-08-19,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1977-08-24,"",NA,NA,"US",1977-08-19
"1628","Bottlenose","NOA0004926",NA,"F","u",NA,"Capture",1978-04-04,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1978-04-05,"",NA,NA,"US",1978-04-04
"1629","Bottlenose","NOA0004949",NA,"M","e",NA,"Capture",1974-07-09,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1974-07-15,"",NA,NA,"US",1974-07-09
"1630","Bottlenose","NOA0004979",NA,"M","u",NA,"Capture",1984-02-24,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-03-16,"",NA,NA,"US",1984-02-24
"1631","Bottlenose","NOA0004981","Bud","M","e",NA,"Capture",1984-02-24,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1990-06-04,"",NA,NA,"US",1984-02-24
"1632","Bottlenose","NOA0004982",NA,"F","u",NA,"Capture",1984-03-03,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-03-15,"",NA,NA,"US",1984-03-03
"1633","Bottlenose","NOA0004985",NA,"M","u",NA,"Capture",1984-03-04,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-03-05,"",NA,NA,"US",1984-03-04
"1634","Bottlenose","NOA0004986",NA,"F","u",NA,"Capture",1984-03-23,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-04-02,"",NA,NA,"US",1984-03-23
"1635","Bottlenose","NOA0004990","Eco","F","u",NA,"Capture",1984-03-30,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1986-07-11,"",NA,NA,"US",1984-03-30
"1636","Bottlenose","NOA0004992",NA,"M","u",NA,"Capture",1984-07-26,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-08-14,"",NA,NA,"US",1984-07-26
"1637","Bottlenose","NOA0004993",NA,"M","u",NA,"Capture",1984-07-27,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-08-14,"",NA,NA,"US",1984-07-27
"1638","Bottlenose","NOA0004995",NA,"M","u",NA,"Capture",1984-08-06,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1984-09-14,"",NA,NA,"US",1984-08-06
"1639","Bottlenose","NOA0005000","Scn","M","e",NA,"Capture",1984-08-30,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1992-05-01,"",NA,NA,"US",1984-08-30
"1640","Bottlenose","NOA0005004",NA,"M","u",NA,"Capture",1984-09-06,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1985-08-02,"",NA,NA,"US",1984-09-06
"1641","Bottlenose","NOA0005061","Opu","M","e",NA,"Capture",1988-07-20,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1992-06-02,"",NA,NA,"US",1988-07-20
"1642","Bottlenose","NOA0005089","Pok","F","e",NA,"Capture",1987-07-24,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1989-09-08,"",NA,NA,"US",1987-07-24
"1643","False Killer Whale","NOA0005100","Tanoshi","F","e",NA,"Unknown",NA,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Died",1993-07-28,"EXTENSIVE SEVERE DERMAL VASCULITIS",NA,NA,"US",NA
"1644","Risso's","NOA0005040","Han","F","e",NA,"Unknown",NA,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Died",1999-09-20,"Bacterial Septicemia",NA,NA,"US",NA
"1645","Bottlenose","NOA0005073","Kak","M","e",NA,"Capture",1988-08-29,"Unknown",NA,NA,NA,"Navy, U.S. (SPAWAR)","US","Released",1992-12-23,"",NA,NA,"US",1988-08-29
"1646","Harbor Porpoise","NOA0005669",NA,"U","e","1994","Rescue",1997-01-09,"Unknown",NA,NA,NA,"Massachusetts Audubon Society","US","Released",1997-01-09,"MMPA 109h",NA,NA,"US",1997-01-09
"1647","Bottlenose","NOA0003910","Old Spit (Spitty)","F","e","1966","Capture",1972-06-09,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1983-12-18,"DIAGNOSIS OPEN",NA,NA,"US",1972-06-09
"1648","Bottlenose","NOA0003911","Cathy","F","e","1966","Capture",1972-06-01,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1982-10-06,"ACUTE & CHRONIC BRONCHO PNEUMONIA",NA,NA,"US",1972-06-01
"1649","Bottlenose","NOA0003912","Apollo","M","e","1969","Unknown",NA,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1980-04-21,"BACTERIAL PNEUMONIA",NA,NA,"US",NA
"1650","Bottlenose","NOA0003913","Neptune","M","e","1969","Unknown",NA,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1981-12-13,"BRONCHOPNEUMONIA",NA,NA,"US",NA
"1651","Bottlenose","NOA0003914","Peach","F","e","1973","Capture",1975-10-19,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1979-05-10,"ALLERGIC REACTION TO VACCINATION",NA,NA,"US",1975-10-19
"1652","Bottlenose","NOA0003915","Calf","F","a",NA,"Born",1979-11-18,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1979-11-18,"Premature/Still birth",NA,NA,"US",1979-11-18
"1653","Bottlenose","NOA0003916","Echo","M","a",NA,"Born",1979-11-20,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1981-01-08,"CHRONIC BRONCHIAL PNEUMONIA",NA,NA,"US",1979-11-20
"1654","Bottlenose","NOA0003928",NA,"F","a","1981","Born",1981-02-01,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1981-02-01,"Premature/Still birth",NA,NA,"US",1981-02-01
"1655","Bottlenose","NOA0003929",NA,"F","a",NA,"Born",1981-04-26,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1981-04-26,"Premature/Still birth",NA,NA,"US",1981-04-26
"1656","Bottlenose","NOA0003938","Orion","M","a",NA,"Born",1982-02-22,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1984-01-10,"DIAGNOSIS OPEN",NA,NA,"US",1982-02-22
"1657","Bottlenose","NOA0003939","Gin","F","e",NA,"Capture",1972-06-21,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1983-06-15,"ANEMIA, LIVER FAILURE; ETOLOGY",NA,NA,"US",1972-06-21
"1658","Bottlenose","NOA0003972","Capri","F","u",NA,"Capture",1988-08-30,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1989-05-30,"MYOSITIS, HEPATITIS, & TRACHEITIS",NA,NA,"US",1988-08-30
"1659","Bottlenose","NOA0004077",NA,"M","a",NA,"Born",1992-04-27,"Unknown",NA,NA,NA,"New England Aquarium","US","Died",1992-05-03,"",NA,NA,"US",1992-04-27
"1660","Atlantic White- Sided","NOA0005786",NA,"M","e","1994","Rescue",1996-04-05,"Unknown",NA,NA,NA,"New England Aquarium","US","Released",1996-04-05,"MMPA 109h",NA,NA,"US",1996-04-05
"1661","Harbor Porpoise","NOA0005789",NA,"M","e","1994","Rescue",1996-10-09,"Unknown",NA,NA,NA,"New England Aquarium","US","Released",1996-10-09,"MMPA 109h",NA,NA,"US",1996-10-09
"1662","Atlantic White- Sided","NOA0005790",NA,"U","e","1994","Rescue",1996-12-22,"Unknown",NA,NA,NA,"New England Aquarium","US","Released",1996-12-22,"MMPA 109h",NA,NA,"US",1996-12-22
"1663","Amazon River; Boto","NOA0005412","Buster","M","e","1961","Unknown",NA,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1985-08-26,"GOUT, ESOPHAGEAL & GASTRIC ULCERATION",NA,NA,"US",NA
"1664","Bottlenose","NOA0005415","Misty I","F","e","1965","Capture",1966-02-01,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1976-08-15,"CANDIDIASIS",NA,NA,"US",1966-02-01
"1665","Bottlenose","NOA0005416","Sailor","M","e","1965","Capture",1966-05-01,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1976-06-21,"GASTRIC FOREIGN BODIES ANESTHETIC SHOCK",NA,NA,"US",1966-05-01
"1666","Bottlenose","NOA0005417","Spray","F","a",NA,"Born",1974-07-25,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1983-05-08,"BRONCHOPNEUMONIA PULMONARY ABSCESSES",NA,NA,"US",1974-07-25
"1667","Bottlenose","NOA0005418","Christmas","F","a",NA,"Born",1979-12-25,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1980-01-06,"PULMONARY PNEUMOCYSTOSIS",NA,NA,"US",1979-12-25
"1668","Bottlenose","NOA0005426","X","F","u",NA,"Capture",1983-06-23,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1983-06-23,"PSYCOGENIC SHOCK",NA,NA,"US",1983-06-23
"1669","Bottlenose","NOA0005427","X","F","u",NA,"Capture",1983-06-22,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Released",1983-07-07,"",NA,NA,"US",1983-06-22
"1670","Bottlenose","NOA0005428","Splash","F","u",NA,"Capture",1983-07-12,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1995-02-10,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",1983-07-12
"1671","Bottlenose","NOA0005431","Charlie","F","u",NA,"Capture",1988-02-03,"Unknown",NA,NA,NA,"Niagara, Aquarium of","US","Died",1988-04-19,"ACUTE GASTRITIS WITH LEUKOCYTOSIS",NA,NA,"US",1988-02-03
"1672","Bottlenose","NOA0001705",NA,"M","e","1982","Capture",1988-07-13,"Unknown",NA,NA,NA,"Long Marine Laboratory","US","Released",1990-10-06,"",NA,NA,"US",1988-07-13
"1673","Bottlenose","NOA0001706",NA,"M","e","1982","Capture",1988-07-12,"Unknown",NA,NA,NA,"Long Marine Laboratory","US","Released",1990-10-06,"",NA,NA,"US",1988-07-12
"1674","Bottlenose","NOA0000279","Punahele","M","e","1968","Capture",1972-12-31,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2013-04-01,"cardiomyopathy; gastric neoplasm",NA,NA,"US",1972-12-31
"1675","Bottlenose","NOA0000289","Itsy Bitsy","F","a",NA,"Born",1978-06-15,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2013-03-26,"acute severe pulmonary effusion",NA,NA,"US",1978-06-15
"1676","Bottlenose","NOA0000290","Keola","M","a",NA,"Born",1976-03-23,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2004-04-27,"chronic pulmonary and renal disease, senility",NA,NA,"US",1976-03-23
"1677","Bottlenose","NOA0000355",NA,"F","u",NA,"Capture",1984-09-06,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2003-10-23,"Dystocia",NA,NA,"US",1984-09-06
"1678","Unspecified Or Porpoise","NOA0000411","Pohaikealoha","F","a","1991","Born",1991-11-08,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",1999-09-21,"Post mortem results pending histology & cultures",NA,NA,"US",1991-11-08
"1679","Bottlenose","NOA0000418","Ahi","M","a","1994","Born",1994-06-07,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2015-03-13,"pleuropneumonia; pending final results of histopathology",NA,NA,"US",1994-06-07
"1680","Bottlenose","NOA0000277","Amiko","M","e","1962","Unknown",NA,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2009-07-11,"cardiac failure, pulmonary edema, pending histopathologyresults",NA,NA,"US",NA
"1681","Bottlenose","NOA0000343",NA,"F","e",NA,"Capture",1969-01-15,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",1998-06-19,"Euthanasia: Life threatening condition involvingpain/suffering",NA,NA,"US",1969-01-15
"1682","Bottlenose","NOA0006317","Lupita","F","a",NA,"Born",2006-03-22,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2012-07-12,"complications to foreign object ingestion; histopathologypending",NA,NA,"US",2006-03-22
"1683","Bottlenose","NOA0006370","Poliahu's Calf","U","a",NA,"Born",2007-01-18,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2007-08-11,"failure to thrive; general organ failure; histology pending",NA,NA,"US",2007-01-18
"1684","Unspecified Or Porpoise","NOA0006429","Kekaimalu's Calf","U","a",NA,"Born",2007-10-20,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2008-11-20,"Pathology pending, no significant findings; abnormal grossadrenal gland architecture",NA,NA,"US",2007-10-20
"1685","Bottlenose","NOA0006573","Naia's Calf","M","a",NA,"Born",2006-10-31,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2006-10-31,"lived only 5-6 minutes",NA,NA,"US",2006-10-31
"1686","Bottlenose","NOA0006574","Polianu's Fetus","F","a","2009","Born",2009-02-06,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2009-02-06,"Premature/Still birth",NA,NA,"US",2009-02-06
"1687","Bottlenose","NOA0006576","Waiohakaupo","F","a","2009","Born",2009-07-06,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2009-08-04,"sudden death, pending histopathology results",NA,NA,"US",2009-07-06
"1688","Bottlenose","NOA0006784","Hi'iaka's Calf","F","a",NA,"Born",2012-02-13,"Unknown",NA,NA,NA,"Sea Life Park Hawaii","US","Died",2012-02-22,"acute distress secondary to maternal trauma",NA,NA,"US",2012-02-13
"1689","Bottlenose","NOA0003690","Lady","F","e","1954","Capture",1967-01-04,"Unknown",NA,NA,NA,"Ocean Reef Club","US","Died",1993-09-23,"CHRONIC-ACTIVE HEPATITIS",NA,NA,"US",1967-01-04
"1690","Bottlenose","NOA0003691","Caesar","F","u",NA,"Capture",1967-01-04,"Unknown",NA,NA,NA,"Ocean Reef Club","US","Died",1986-09-12,"SEPTICEMIA & TOXEMIA",NA,NA,"US",1967-01-04
"1691","Bottlenose","NOA0010127","Mirabella","F","a","2014","Born",2014-01-09,"Unknown",NA,NA,NA,"Six Flags Discovery Kingdom","US","Died",2014-04-18,"bacterial pneumonia",NA,NA,"US",2014-01-09
