name,category,row_id,ingredient_number,ingredient,measure
Fancy Brandy Cocktail,Cocktail Classics,879,3,Old Mr. Boston Triple Sec,1/4 oz
Fancy Brandy Cocktail,Cocktail Classics,879,4,Powdered Sugar,1/4 oz
Fallen Angel Cocktail,Cocktail Classics,880,1,Juice of a Lime,1 oz
Fallen Angel Cocktail,Cocktail Classics,880,2,Old Mr. Boston Dry Gin,1 1/2 oz
Fallen Angel Cocktail,Cocktail Classics,880,3,Bitters,1 oz
Fallen Angel Cocktail,Cocktail Classics,880,4,Old Mr. Boston White Creme de Menthe,1/2 oz
The Poncho,Tequila,881,1,Reposado tequila,2 oz
The Poncho,Tequila,881,2,Dry Vermouth,1/2 oz
The Poncho,Tequila,881,3,Maraschino liqueur,1/2 oz
The Poncho,Tequila,881,4,Peychaud's Bitters,2 oz
Hai Karate,Rum - Daiquiris,882,1,Dark rum,2 oz
Hai Karate,Rum - Daiquiris,882,2,Fresh Lime Juice,1 oz
Hai Karate,Rum - Daiquiris,882,3,Pineapple Juice,1 oz
Hai Karate,Rum - Daiquiris,882,4,Orange juice,1 oz
Hai Karate,Rum - Daiquiris,882,5,Maple Syrup,1 oz
Hai Karate,Rum - Daiquiris,882,6,Angostura Bitters,1 oz
Cara Sposa,Brandy,883,1,Coffee-flavored brandy,1 oz
Cara Sposa,Brandy,883,2,Triple Sec,3/4 oz
Cara Sposa,Brandy,883,3,half-and-half,1/2 oz
Traditional Martini (Dry),Cocktail Classics,884,1,Gin,1 oz
Traditional Martini (Dry),Cocktail Classics,884,2,Dry Vermouth,1 oz
Traditional Martini (Dry),Cocktail Classics,884,3,Orange Bitters,1 oz
Pina Agave,Tequila,885,1,Cucumber,2 oz
Pina Agave,Tequila,885,2,Blanco tequila,1 1/2 oz
Pina Agave,Tequila,885,3,Pineapple Juice,1 oz
Pina Agave,Tequila,885,4,Fresh lemon juice,3/4 oz
Pina Agave,Tequila,885,5,Agave nectar,1/2 oz
Grande Guignol,Rum - Daiquiris,886,1,Dark rum,1 1/2 oz
Grande Guignol,Rum - Daiquiris,886,2,Yellow Chartreuse,3/4 oz
Grande Guignol,Rum - Daiquiris,886,3,Cherry Heering,3/4 oz
Grande Guignol,Rum - Daiquiris,886,4,Fresh Lime Juice,3/4 oz
Pancho Villa,Tequila,887,1,Anejo tequila,1 oz
Pancho Villa,Tequila,887,2,Aperol,3/4 oz
Pancho Villa,Tequila,887,3,Sweet Vermouth,3/4 oz
Pancho Villa,Tequila,887,4,Peach bitters,1 oz
Paloma (Natural),Tequila,888,1,Blanco tequila,2 oz
Paloma (Natural),Tequila,888,2,Fresh white or ruby red grapefruit juice,2 oz
Golden Friendship,Rum - Daiquiris,889,1,Light Rum,1 oz
Golden Friendship,Rum - Daiquiris,889,2,Sweet Vermouth,1 oz
Golden Friendship,Rum - Daiquiris,889,3,Amaretto,1 oz
Paloma,Tequila,890,1,Blanco tequila,2 oz
Pacific Sunshine,Tequila,891,1,"Lemon wheel, coarse salt",For glass
Pacific Sunshine,Tequila,891,2,Blanco tequila,1 1/2 oz
Pacific Sunshine,Tequila,891,3,Blue curacao,1 1/2 oz
Pacific Sunshine,Tequila,891,4,Simple Syrup,3/4 oz
Pacific Sunshine,Tequila,891,5,Fresh lemon juice,3/4 oz
Pacific Sunshine,Tequila,891,6,Angostura Bitters,1 oz
Golden Eclipse,Rum - Daiquiris,892,1,Dark rum,1 1/2 oz
Golden Eclipse,Rum - Daiquiris,892,2,Amaro,1/4 oz
Golden Eclipse,Rum - Daiquiris,892,3,Fresh lemon juice,1/2 oz
Golden Eclipse,Rum - Daiquiris,892,4,Orange Bitters,1 oz
Golden Eclipse,Rum - Daiquiris,892,5,Sparkling apple cider,3 oz
Diplomat Cocktail,Cocktail Classics,893,1,Dry Vermouth,1 1/2 oz
Diplomat Cocktail,Cocktail Classics,893,2,Sweet Vermouth,1/2 oz
Diplomat Cocktail,Cocktail Classics,893,3,Bitters,2 oz
Diplomat Cocktail,Cocktail Classics,893,4,Maraschino,1/2 oz
Oldest Temptation,Tequila,894,1,Anejo tequila,2 oz
Oldest Temptation,Tequila,894,2,Apple juice,1 oz
Oldest Temptation,Tequila,894,3,Fresh lemon juice,1/2 oz
Oldest Temptation,Tequila,894,4,Triple Sec,1/2 oz
Oldest Temptation,Tequila,894,5,Simple Syrup,1/4 oz
Oldest Temptation,Tequila,894,6,"Angostura Bitters, flamed lemon twist",1 oz
Ginger Grapefruit Rickey,Rum - Daiquiris,895,1,Light Rum,2 oz
Ginger Grapefruit Rickey,Rum - Daiquiris,895,2,Fresh grapefruit juice,2 oz
Ginger Grapefruit Rickey,Rum - Daiquiris,895,3,Ginger liqueur,1 oz
Ginger Grapefruit Rickey,Rum - Daiquiris,895,4,Fresh Lime Juice,1/2 oz
Calvados Cocktail,Brandy,896,1,Calvados,1 1/2 oz
Calvados Cocktail,Brandy,896,2,Orange juice,1 1/2 oz
Calvados Cocktail,Brandy,896,3,Triple Sec,3/4 oz
Calvados Cocktail,Brandy,896,4,Orange Bitters,1 oz
Daiquiri Cocktail,Cocktail Classics,897,1,Juice of a Lime,1 oz
Daiquiri Cocktail,Cocktail Classics,897,2,Powdered Sugar,1 oz
Daiquiri Cocktail,Cocktail Classics,897,3,Old Mr. Boston Rum,1 1/2 oz
The Oaxaca Old-Fashioned,Tequila,898,1,Reposado tequila,1 1/2 oz
The Oaxaca Old-Fashioned,Tequila,898,2,Mezcal,1/2 oz
The Oaxaca Old-Fashioned,Tequila,898,3,Agave nectar,1/4 oz
The Oaxaca Old-Fashioned,Tequila,898,4,Angostura Bitters,2 oz
Cuban Special Cocktail,Cocktail Classics,899,1,Pineapple Juice,1 oz
Cuban Special Cocktail,Cocktail Classics,899,2,Juice of a Lime,1/2 oz
Cuban Special Cocktail,Cocktail Classics,899,3,Old Mr. Boston Rum,1 oz
Cuban Special Cocktail,Cocktail Classics,899,4,Old Mr. Boston Triple Sec,1/2 oz
Gaugin,Rum - Daiquiris,900,1,Light Rum,2 oz
Gaugin,Rum - Daiquiris,900,2,Fresh lemon juice,1/2 oz
Gaugin,Rum - Daiquiris,900,3,Fresh Lime Juice,1/2 oz
Gaugin,Rum - Daiquiris,900,4,Passion Fruit Syrup,1/2 oz
The Nomad South,Tequila,901,1,Blanco tequila,2 oz
The Nomad South,Tequila,901,2,Orange juice,1 oz
The Nomad South,Tequila,901,3,Blood orange juice,1/2 oz
The Nomad South,Tequila,901,4,Agave nectar,1/2 oz
The Nomad South,Tequila,901,5,Fresh Lime Juice,1/2 oz
The Nomad South,Tequila,901,6,Whiskey barrel bitters,1 oz
Creole Lady Cocktail,Cocktail Classics,902,1,Old Kentucky Tavern Bourbon Whiskey,1 1/2 oz
Creole Lady Cocktail,Cocktail Classics,902,2,Madeira,1 1/2 oz
Creole Lady Cocktail,Cocktail Classics,902,3,Grenadine,1 oz
No. 8,Tequila,903,1,Reposado tequila,2 oz
No. 8,Tequila,903,2,Palo cortado or oloroso sherry,3/4 oz
No. 8,Tequila,903,3,Honey liqueur,1/2 oz
No. 8,Tequila,903,4,Orange Bitters,2 oz
Fog Cutter,Rum - Daiquiris,904,1,Light Rum,1 1/2 oz
Fog Cutter,Rum - Daiquiris,904,2,Brandy,1/2 oz
Fog Cutter,Rum - Daiquiris,904,3,Gin,1/2 oz
Fog Cutter,Rum - Daiquiris,904,4,Fresh lemon juice,1 1/2 oz
Fog Cutter,Rum - Daiquiris,904,5,each Orange juice and sweet sherry,1 oz
Fog Cutter,Rum - Daiquiris,904,6,Almond or orgeat syrup,1 1/2 oz
Mexicola,Tequila,905,1,Blanco tequila,2 oz
Mexicola,Tequila,905,2,Fresh Lime Juice,1/2 oz
Floridita No. 3,Rum - Daiquiris,906,1,Light Rum,2 oz
Floridita No. 3,Rum - Daiquiris,906,2,Fresh Lime Juice,3/4 oz
Floridita No. 3,Rum - Daiquiris,906,3,Grapefruit Juice,1/2 oz
Floridita No. 3,Rum - Daiquiris,906,4,Maraschino liqueur,1/2 oz
Floridita No. 3,Rum - Daiquiris,906,5,Simple Syrup,1/2 oz
Mexican Monk,Tequila,907,1,Reposado tequila,2 oz
Mexican Monk,Tequila,907,2,Dry Sherry,1/2 oz
Mexican Monk,Tequila,907,3,Coffee liqueur,1/4 oz
Mexican Monk,Tequila,907,4,Benedictine,1/4 oz
Floridita No. 1,Rum - Daiquiris,908,1,Light Rum,1 1/2 oz
Floridita No. 1,Rum - Daiquiris,908,2,Fresh Lime Juice,1/2 oz
Floridita No. 1,Rum - Daiquiris,908,3,Sweet Vermouth,1/2 oz
Floridita No. 1,Rum - Daiquiris,908,4,White creme de cacao,1 oz
Floridita No. 1,Rum - Daiquiris,908,5,Grenadine,1 oz
Mexican Madras,Tequila,909,1,Blanco tequila,1 1/2 oz
Mexican Madras,Tequila,909,2,Cranberry Juice,2 oz
Mexican Madras,Tequila,909,3,Orange juice,1 oz
Mexican Madras,Tequila,909,4,Fresh Lime Juice,1/4 oz
Cadiz,Brandy,910,1,Blackberry-flavored brandy,1/4 oz
Cadiz,Brandy,910,2,Dry Sherry,1/4 oz
Cadiz,Brandy,910,3,Triple Sec,1/2 oz
Cadiz,Brandy,910,4,half-and-half,1/2 oz
Chocolate Soldier Cocktail,Cocktail Classics,911,1,Juice of a Lime,1/2 oz
Chocolate Soldier Cocktail,Cocktail Classics,911,2,Dubonnet,3/4 oz
Chocolate Soldier Cocktail,Cocktail Classics,911,3,Old Mr. Boston Dry Gin,1 1/2 oz
Fireman's Sour,Rum - Daiquiris,912,1,Light Rum,2 oz
Fireman's Sour,Rum - Daiquiris,912,2,Fresh Lime Juice,2 oz
Fireman's Sour,Rum - Daiquiris,912,3,Simple Syrup,1/4 oz
Fireman's Sour,Rum - Daiquiris,912,4,Grenadine,1/4 oz
Fat Like Buddha,Rum - Daiquiris,913,1,Dark rum,2 oz
Fat Like Buddha,Rum - Daiquiris,913,2,Dubonnet Rouge,3/4 oz
Fat Like Buddha,Rum - Daiquiris,913,3,Benedictine,1/4 oz
Fat Like Buddha,Rum - Daiquiris,913,4,Triple Sec,1/4 oz
Cherry Blossom Cocktail,Cocktail Classics,914,1,Old Mr. Boston Five Star Brandy,1 1/2 oz
Cherry Blossom Cocktail,Cocktail Classics,914,2,Old Mr. Boston Wild Cherry Flavored Brandy,1/2 oz
Cherry Blossom Cocktail,Cocktail Classics,914,3,Old Mr. Boston Triple Sec,1 1/2 oz
Cherry Blossom Cocktail,Cocktail Classics,914,4,Grenadine,1 1/2 oz
Cherry Blossom Cocktail,Cocktail Classics,914,5,Lemon Juice,2 oz
Fair-and-Warmer Cocktail,Rum - Daiquiris,915,1,Light Rum,1 1/2 oz
Fair-and-Warmer Cocktail,Rum - Daiquiris,915,2,Sweet Vermouth,3/4 oz
Fair-and-Warmer Cocktail,Rum - Daiquiris,915,3,Triple Sec,1/2 oz
Chelsea Sidecar Cocktail,Cocktail Classics,916,1,Juice of a Lemon,1/4 oz
Chelsea Sidecar Cocktail,Cocktail Classics,916,2,Old Mr. Boston Triple Sec,3/4 oz
Chelsea Sidecar Cocktail,Cocktail Classics,916,3,Old Mr. Boston Dry Gin,3/4 oz
Mexican Firing Squad,Tequila,917,1,Blanco tequila,2 oz
Mexican Firing Squad,Tequila,917,2,Simple Syrup,1 oz
Mexican Firing Squad,Tequila,917,3,Fresh Lime Juice,3/4 oz
Mexican Firing Squad,Tequila,917,4,pomegranate molasses (available at Middle Eastern grocers),1 oz
Mexican Firing Squad,Tequila,917,5,Angostura Bitters,2 oz
Mexicana,Tequila,918,1,Blanco tequila,1/2 oz
Mexicana,Tequila,918,2,Fresh lemon juice,1 oz
Mexicana,Tequila,918,3,Pineapple Juice,1/2 oz
Mexicana,Tequila,918,4,Grenadine,1 oz
El Presidente Cocktail No. 2,Rum - Daiquiris,919,1,Light Rum,1 1/2 oz
El Presidente Cocktail No. 2,Rum - Daiquiris,919,2,Dry Vermouth,3/4 oz
El Presidente Cocktail No. 2,Rum - Daiquiris,919,3,Angostura Bitters,1 oz
Margarita Tequila,Shooters,920,2,Blanco tequila,1 1/2 oz
Margarita Tequila,Shooters,920,3,Cointreau triple sec,3/4 oz
Margarita Tequila,Shooters,920,4,Fresh Lime Juice,3/4 oz
Lillypad,Tequila,921,1,Blanco tequila,1 1/2 oz
Lillypad,Tequila,921,2,each Lillet Blanc and Lillet Rouge,1/2 oz
Lillypad,Tequila,921,3,Apple juice,1 1/2 oz
Lillypad,Tequila,921,4,Fresh Lime Juice,3/4 oz
Lillypad,Tequila,921,5,Agave nectar,1/4 oz
X. Y. Z. Cocktail,Cocktail Classics,922,1,Lemon Juice,1 oz
X. Y. Z. Cocktail,Cocktail Classics,922,2,Old Mr. Boston Triple Sec,1/2 oz
X. Y. Z. Cocktail,Cocktail Classics,922,3,Old Mr. Boston Rum,1 oz
La Ultima Palabra,Tequila,923,1,Blanco tequila,3/4 oz
La Ultima Palabra,Tequila,923,2,Fresh grapefruit juice,3/4 oz
La Ultima Palabra,Tequila,923,3,Fresh Lime Juice,3/4 oz
La Ultima Palabra,Tequila,923,4,Yellow Chartreuse,3/4 oz
La Ultima Palabra,Tequila,923,5,Maraschino liqueur,3/4 oz
La Perla,Tequila,924,1,Reposado tequila,1 1/2 oz
La Perla,Tequila,924,2,Manzanilla sherry,1 1/2 oz
La Perla,Tequila,924,3,Pear liqueur,3/4 oz
Bull's Milk,Brandy,925,1,Brandy,1 1/2 oz
Bull's Milk,Brandy,925,2,Light Rum,1 oz
Bull's Milk,Brandy,925,3,Simple Syrup,1/4 oz
Bull's Milk,Brandy,925,4,Milk,3 oz
La Bomba,Tequila,926,2,Gold tequila,1 1/4 oz
La Bomba,Tequila,926,3,Triple Sec,3/4 oz
La Bomba,Tequila,926,4,Pineapple Juice,1 1/2 oz
La Bomba,Tequila,926,5,Orange juice,1 1/2 oz
La Bomba,Tequila,926,6,"Grenadine, lime wheel",2 oz
Jinx Cocktail,Tequila,927,1,Blanco tequila,1 oz
Jinx Cocktail,Tequila,927,2,Blood orange liqueur,3/4 oz
Jinx Cocktail,Tequila,927,3,Becherovka (Czech digestif),3/4 oz
Jinx Cocktail,Tequila,927,4,Fresh grapefruit juice,1 oz
The Interesting Cocktail,Tequila,928,1,Blanco tequila,2 oz
The Interesting Cocktail,Tequila,928,2,Aperol,1/2 oz
The Interesting Cocktail,Tequila,928,3,Dark creme de cacao,1/2 oz
The Interesting Cocktail,Tequila,928,4,Fresh lemon juice,3/4 oz
The Interesting Cocktail,Tequila,928,5,Grapefruit twist,1 oz
Hot Pants,Tequila,929,2,Blanco tequila,1 1/2 oz
Hot Pants,Tequila,929,3,Peppermint schnapps,1/2 oz
Hot Pants,Tequila,929,4,Grapefruit Juice,1/2 oz
Hot Pants,Tequila,929,5,Simple Syrup,2 oz
High Plains Drifter No. 1,Tequila,930,1,Campari,1 oz
High Plains Drifter No. 1,Tequila,930,2,Blanco tequila,2 oz
High Plains Drifter No. 1,Tequila,930,3,Fresh Lime Juice,3/4 oz
High Plains Drifter No. 1,Tequila,930,4,Honey Syrup,3/4 oz
High Plains Drifter No. 1,Tequila,930,5,Angostura Bitters,1 oz
Hairy Sunrise,Tequila,931,1,Blanco tequila,3/4 oz
Hairy Sunrise,Tequila,931,2,Vodka,3/4 oz
Hairy Sunrise,Tequila,931,3,Triple Sec,1/2 oz
Hairy Sunrise,Tequila,931,4,Orange juice,3 oz
Hairy Sunrise,Tequila,931,5,Fresh grenadine,1 oz
Guadalajara,Tequila,932,1,Blanco tequila,2 oz
Guadalajara,Tequila,932,2,Dry Vermouth,1 oz
Guadalajara,Tequila,932,3,Benedictine,1/2 oz
Frostbite,Tequila,933,1,Blanco tequila,1 oz
Frostbite,Tequila,933,2,White creme de cacao,3/4 oz
Frostbite,Tequila,933,3,Heavy cream,3/4 oz
Flower Power,Tequila,934,1,Blanco tequila,2 oz
Flower Power,Tequila,934,2,Grapefruit Juice,1 oz
Flower Power,Tequila,934,3,Agave nectar,1/2 oz
Flower Power,Tequila,934,4,Egg White,1 oz
Flower Power,Tequila,934,5,Orange blossom water,3 oz
Flower Power,Tequila,934,6,Peychaud's Bitters,2 oz
Cablegram Highball,Cocktail Classics,935,1,Juice of a Lemon,1/2 oz
Cablegram Highball,Cocktail Classics,935,2,Powdered Sugar,1 oz
Cablegram Highball,Cocktail Classics,935,3,Old Thompson Blended Whiskey,2 oz
Cabaret Cocktail,Cocktail Classics,936,1,Old Mr. Boston Dry Gin,1 1/2 oz
Cabaret Cocktail,Cocktail Classics,936,2,Bitters,2 oz
Cabaret Cocktail,Cocktail Classics,936,3,Dry Vermouth,1/2 oz
Cabaret Cocktail,Cocktail Classics,936,4,Benedictine,1/4 oz
Bulla's Eye,Brandy,937,1,Brandy,1 oz
Bulla's Eye,Brandy,937,2,Hard cider,2 oz
El Oso (The Bear),Tequila,938,1,Anejo tequila,1  3/4 oz
El Oso (The Bear),Tequila,938,2,Honey liqueur,3/4 oz
El Oso (The Bear),Tequila,938,3,Maraschino liqueur,1/2 oz
El Oso (The Bear),Tequila,938,4,The Bitter Truth's Jerry Thomas' Own Decanter Bitters,2 oz
El Ni_o,Tequila,939,1,Lime wedges,6
El Ni_o,Tequila,939,2,Whole strawberry,1 oz
El Ni_o,Tequila,939,3,Simple Syrup,3/4 oz
El Ni_o,Tequila,939,4,Blanco tequila,2 oz
El Ni_o,Tequila,939,5,Rose water,5 oz
El Molino,Tequila,940,1,Mezcal,1 1/2 oz
El Molino,Tequila,940,2,Palo cortado or oloroso sherry,3/4 oz
El Molino,Tequila,940,3,Allspice liqueur (pimento dram),1/4 oz
El Molino,Tequila,940,4,White creme de cacao,1/4 oz
Bucks Fizz,Cocktail Classics,941,1,orange juice,2 oz
Dirty Daisy,Tequila,942,1,Reposado tequila,1 1/2 oz
Dirty Daisy,Tequila,942,2,White Curacao,1 oz
Dirty Daisy,Tequila,942,3,Olive brine,1/2 oz
Dirty Daisy,Tequila,942,4,Balsamic vinegar,1 oz
Dirty Daisy,Tequila,942,5,Fresh Lime Juice,1 oz
Diablo,Tequila,943,1,Blanco tequila,1 1/2 oz
Diablo,Tequila,943,2,Creme de Cassis,3/4 oz
Diablo,Tequila,943,3,Fresh Lime Juice,1/2 oz
Count Camillo's Paloma,Tequila,944,1,Blanco tequila,3/4 oz
Count Camillo's Paloma,Tequila,944,2,Sweet Vermouth,3/4 oz
Count Camillo's Paloma,Tequila,944,3,Campari,3/4 oz
Count Camillo's Paloma,Tequila,944,4,Grapefruit soda,2 oz
Company B,Tequila,945,1,"Whole strawberry, hulled",1 oz
Company B,Tequila,945,2,Blanco tequila,1 1/2 oz
Company B,Tequila,945,3,Campari,1/2 oz
Company B,Tequila,945,4,Triple Sec,1/2 oz
Company B,Tequila,945,5,Fresh lemon juice,1/2 oz
Company B,Tequila,945,6,"Agave nectar, strawberry slice",1/4 oz
Chupa Cabra,Tequila,946,1,Blanco tequila,2 oz
Chupa Cabra,Tequila,946,2,Fresh grapefruit juice,3/4 oz
Chupa Cabra,Tequila,946,3,Fresh Lime Juice,1/2 oz
Chupa Cabra,Tequila,946,4,Campari,1/2 oz
Chupa Cabra,Tequila,946,5,Simple Syrup,1/2 oz
Chupa Cabra,Tequila,946,6,"Angostura Bitters, lime wheel",1 oz
Chinchona,Tequila,947,1,Anejo tequila,1 1/2 oz
Chinchona,Tequila,947,2,Lillet Rouge,3/4 oz
Chinchona,Tequila,947,3,Orange curacao,1/2 oz
Chinchona,Tequila,947,4,Orange Bitters,2 oz
Chapala,Tequila,948,1,Reposado tequila,1 1/2 oz
Chapala,Tequila,948,2,Orange juice,1 1/2 oz
Chapala,Tequila,948,3,Fresh lemon juice,3/4 oz
Chapala,Tequila,948,4,Grenadine,1/4 oz
Bulldog Cocktail,Brandy,949,1,cherry-flavored brandy,1 1/2 oz
Bulldog Cocktail,Brandy,949,2,Gin,3/4 oz
Bulldog Cocktail,Brandy,949,3,Fresh lemon juice,1/2 oz
Boston Sidecar Cocktail,Cocktail Classics,950,1,Old Mr. Boston Five Star Brandy,3/4 oz
Boston Sidecar Cocktail,Cocktail Classics,950,2,Old Mr. Boston Rum,3/4 oz
Boston Sidecar Cocktail,Cocktail Classics,950,3,Old Mr. Boston Triple Sec,3/4 oz
Boston Sidecar Cocktail,Cocktail Classics,950,4,Juice of a Lime,1/2 oz
Catalina Margarita,Tequila,951,1,Blanco tequila,1 1/2 oz
Catalina Margarita,Tequila,951,2,Peach schnapps,1 oz
Catalina Margarita,Tequila,951,3,Blue curacao,1 oz
Catalina Margarita,Tequila,951,4,Simple Syrup,2 oz
Catalina Margarita,Tequila,951,5,Fresh lemon juice,2 oz
Camino Del Ray,Tequila,952,1,Anejo tequila,1 3/4 oz
Camino Del Ray,Tequila,952,2,Oloroso sherry,1 oz
Camino Del Ray,Tequila,952,3,Drambuie,1/2 oz
Camino Del Ray,Tequila,952,4,Rhubarb bitters,1 oz
Cactus Berry,Tequila,953,2,Blanco tequila,1 1/4 oz
Cactus Berry,Tequila,953,3,Red wine,1 1/4 oz
Cactus Berry,Tequila,953,4,"each Triple Sec, simple syrup",1/2 oz
Cactus Berry,Tequila,953,5,"each Fresh lemon juice, fresh lime juice",1/4 oz
Cactus Berry,Tequila,953,6,Lemon-lime soda,1 oz
Bolero Cocktail,Cocktail Classics,954,1,Old Mr. Boston Rum,1 1/2 oz
Bolero Cocktail,Cocktail Classics,954,2,Apple Brandy,3/4 oz
Bolero Cocktail,Cocktail Classics,954,3,Sweet Vermouth,1/4 oz
Bum's Rush,Tequila,955,1,Blanco tequila,1 1/2 oz
Bum's Rush,Tequila,955,2,Triple Sec,3/4 oz
Bum's Rush,Tequila,955,3,Honey liqueur,3/4 oz
Bum's Rush,Tequila,955,4,Fresh Lime Juice,1 oz
Bum's Rush,Tequila,955,5,Fresh apple cider,1 oz
Brave Bull,Tequila,956,1,Blanco tequila,1 1/2 oz
Brave Bull,Tequila,956,2,Coffee liqueur,1 oz
Blue Margarita,Tequila,957,1,"Lime juice, coarse salt",For glass
Blue Margarita,Tequila,957,2,Blanco tequila,1 1/2 oz
Blue Margarita,Tequila,957,3,Blue curacao,1/2 oz
Blue Margarita,Tequila,957,4,Fresh Lime Juice,1 oz
Bloody Maria,Tequila,958,1,Blanco tequila,1 oz
Bloody Maria,Tequila,958,2,Tomato Juice,2 oz
Bloody Maria,Tequila,958,3,Fresh lemon juice,1/4 oz
Bloody Maria,Tequila,958,4,Hot red pepper sauce,1 oz
Bloody Maria,Tequila,958,5,Celery Salt,1 oz
Pineapple Dream Cocktail,Cocktail Classics,959,1,Pineapple Juice,1/2 oz
Pineapple Dream Cocktail,Cocktail Classics,959,2,Juice of a Lime,1/2 oz
Pineapple Dream Cocktail,Cocktail Classics,959,3,Old Mr. Boston Imported Rum,1 oz
Big Red Hooter,Tequila,960,1,Blanco tequila,1 oz
Big Red Hooter,Tequila,960,2,Amaretto,3/4 oz
Big Red Hooter,Tequila,960,3,Pineapple Juice,2 oz
Big Red Hooter,Tequila,960,4,Grenadine,1/2 oz
Blood Bronx Cocktail,Cocktail Classics,961,1,Old Mr. Boston Dry Gin,1 1/2 oz
Blood Bronx Cocktail,Cocktail Classics,961,2,Dry Vermouth,1 1/2 oz
Blood Bronx Cocktail,Cocktail Classics,961,3,Juice of a Blood Orange,1/4 oz
Bravo,Tequila,962,1,Anejo tequila,2 oz
Bravo,Tequila,962,2,Agave nectar,1/4 oz
Bravo,Tequila,962,3,Angostura Bitters,2 oz
Bravo,Tequila,962,4,Orange Bitters,1 oz
Amante Picante,Tequila,963,1,Cucumber,2 oz
Amante Picante,Tequila,963,2,Fresh cilantro sprigs,2 oz
Amante Picante,Tequila,963,3,Blanco tequila,2 oz
Amante Picante,Tequila,963,4,Fresh Lime Juice,1 oz
Amante Picante,Tequila,963,5,Simple Syrup,1 oz
Amante Picante,Tequila,963,6,"Jalapeno hot pepper sauce, cucumber slice",2 oz
Brunswick Street Cocktail,Brandy,964,1,Cognac,1 1/2 oz
Brunswick Street Cocktail,Brandy,964,2,"Sweet sherry, preferably Pedro Ximenez",1 1/2 oz
Brunswick Street Cocktail,Brandy,964,3,Egg Yolk,1 oz
Black Hawk Cocktail,Cocktail Classics,965,1,Old Thompson Blended Whiskey,1 1/4 oz
Black Hawk Cocktail,Cocktail Classics,965,2,Old Mr. Boston Sloe Gin,1 1/4 oz
Alamo Splash,Tequila,966,1,Blanco tequila,1 1/2 oz
Alamo Splash,Tequila,966,2,Orange juice,1 oz
Alamo Splash,Tequila,966,3,Pineapple Juice,1/2 oz
Alamo Splash,Tequila,966,4,Lemon-lime soda,1 oz
Betsy Ross Cocktail,Cocktail Classics,967,1,Old Mr. Boston Five Star Brandy,1 1/2 oz
Betsy Ross Cocktail,Cocktail Classics,967,2,Port,1 1/2 oz
Betsy Ross Cocktail,Cocktail Classics,967,3,Old Mr. Boston Triple Sec,1 oz
Betsy Ross Cocktail,Cocktail Classics,967,6,Old Mr. Boston Dry Gin,1 1/4 oz
Bermuda Rose Cocktail,Cocktail Classics,968,1,Old Mr. Boston Dry Gin,1 1/4 oz
Bermuda Rose Cocktail,Cocktail Classics,968,2,Old Mr. Boston Apricot Flavored Brandy,1 1/2 oz
Bermuda Rose Cocktail,Cocktail Classics,968,3,Grenadine,1 1/2 oz
Yokahama Romance,Gin,969,1,Sake,2 1/2 oz
Yokahama Romance,Gin,969,2,Gin,1 oz
Yokahama Romance,Gin,969,3,Maraschino liqueur,1/4 oz
Yokahama Romance,Gin,969,4,Unsprayed rose petal,1 oz
Yale Cocktail,Gin,970,1,Gin,1 1/2 oz
Yale Cocktail,Gin,970,2,Dry Vermouth,1/2 oz
Yale Cocktail,Gin,970,3,Blue curacao,1 oz
Yale Cocktail,Gin,970,4,Angostura Bitters,1 oz
Xanthia Cocktail,Gin,971,1,Gin,3/4 oz
Xanthia Cocktail,Gin,971,2,cherry-flavored brandy,3/4 oz
Xanthia Cocktail,Gin,971,3,Yellow Chartreuse,3/4 oz
Woodstock,Gin,972,1,Gin,1 1/2 oz
Woodstock,Gin,972,2,Fresh lemon juice,1 oz
Woodstock,Gin,972,3,Maple Syrup,1 1/2 oz
Woodstock,Gin,972,4,Orange Bitters,1 oz
Wolf's Bite,Gin,973,1,Gin,1 1/2 oz
Wolf's Bite,Gin,973,2,Grapefruit Juice,1 oz
Wolf's Bite,Gin,973,3,Green Chartreuse,1/2 oz
Barbary Coast Cocktail,Cocktail Classics,974,1,Old Mr. Boston Dry Gin,1/2 oz
Barbary Coast Cocktail,Cocktail Classics,974,2,Old Mr. Boston Rum,1/2 oz
Barbary Coast Cocktail,Cocktail Classics,974,3,Old Mr. Boston Creme de Cacao,1/2 oz
Barbary Coast Cocktail,Cocktail Classics,974,4,Desmond & Duff Scotch Whisky,1/2 oz
Barbary Coast Cocktail,Cocktail Classics,974,5,Sweet Cream,1/2 oz
The Winkle,Gin,975,1,Fresh sage leaves,3 oz
The Winkle,Gin,975,2,Gin,2 oz
The Winkle,Gin,975,3,Fresh Lime Juice,1 oz
The Winkle,Gin,975,4,Limoncello,1/2 oz
The Winkle,Gin,975,5,Simple Syrup,1/2 oz
The Winkle,Gin,975,6,"Raspberries, lemon twist",4 oz
The Wink,Gin,976,1,Absinthe,1 splash
The Wink,Gin,976,2,Gin,2 oz
The Wink,Gin,976,3,Triple Sec,1/4 oz
The Wink,Gin,976,4,Simple Syrup,1/4 oz
The Wink,Gin,976,5,Peychaud's Bitters,2 oz
Will Rogers,Gin,977,1,Gin,1 1/2 oz
Will Rogers,Gin,977,2,Dry Vermouth,1/2 oz
Will Rogers,Gin,977,3,Orange juice,1/2 oz
Will Rogers,Gin,977,4,Triple Sec,1 oz
