season_name,season,episode,title,day,challenge_type,winners,winning_tribe
Survivor: All-Stars,8,1,They're Back!,3,immunity,Kathy,Mogo Mogo
Survivor: All-Stars,8,1,They're Back!,3,immunity,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,reward,Rudy,Saboga
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,reward,Ethan,Saboga
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,reward,Jerri,Saboga
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,reward,Rupert,Saboga
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,reward,Jenna L.,Saboga
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Rob C.,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Sue,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Alicia,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Tom,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Rob M.,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Amber,Chapera
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Jenna,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Richard,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Colby,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Lex,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Kathy,Mogo Mogo
Survivor: All-Stars,8,2,"Panicked, Desperate, Thirsty as Hell",6,immunity,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Rob C.,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Sue,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Alicia,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Tom,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Rob M.,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Amber,Chapera
Survivor: All-Stars,8,3,Shark Attack,9,reward,Jenna,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Richard,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Colby,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Lex,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Kathy,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,reward,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,3,Shark Attack,9,immunity,None,NA
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Rob C.,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Sue,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Alicia,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Tom,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Rob M.,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Amber,Chapera
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Ethan,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Jerri,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Rupert,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,reward,Jenna L.,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Ethan,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Jerri,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Rupert,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Jenna L.,Saboga
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Richard,Mogo Mogo
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Colby,Mogo Mogo
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Lex,Mogo Mogo
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Kathy,Mogo Mogo
Survivor: All-Stars,8,4,Wipe Out!,12,immunity,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Richard,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Colby,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Ethan,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Jerri,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Lex,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Kathy,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Sue,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Alicia,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Tom,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Rupert,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Jenna L.,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Rob M.,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,reward,Amber,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Sue,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Alicia,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Tom,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Rupert,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Jenna L.,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Rob M.,Chapera
Survivor: All-Stars,8,5,I've Been Bamboozled!,15,immunity,Amber,Chapera
Survivor: All-Stars,8,6,Outraged,17,reward,Colby,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,reward,Ethan,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,reward,Jerri,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,reward,Lex,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,reward,Kathy,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,reward,Shii Ann,Mogo Mogo
Survivor: All-Stars,8,6,Outraged,17,immunity,None,NA
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Alicia,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Tom,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Rupert,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Jenna L.,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Rob M.,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,reward,Amber,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Alicia,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Tom,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Rupert,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Jenna L.,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Rob M.,Chapera
Survivor: All-Stars,8,7,Sorry...I Blew It,19,immunity,Amber,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Alicia,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Tom,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Rupert,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Jenna L.,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Rob M.,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,reward,Amber,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Alicia,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Tom,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Rupert,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Jenna L.,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Rob M.,Chapera
Survivor: All-Stars,8,8,Pick A Tribemate,21,immunity,Amber,Chapera
Survivor: All-Stars,8,10,Mad Scramble and Broken Hearts,24,immunity,Alicia,Mogo Mogo
Survivor: All-Stars,8,10,Mad Scramble and Broken Hearts,24,immunity,Tom,Mogo Mogo
Survivor: All-Stars,8,10,Mad Scramble and Broken Hearts,24,immunity,Rupert,Mogo Mogo
Survivor: All-Stars,8,10,Mad Scramble and Broken Hearts,24,immunity,Jenna L.,Mogo Mogo
Survivor: All-Stars,8,10,Mad Scramble and Broken Hearts,24,immunity,Rob M.,Mogo Mogo
Survivor: All-Stars,8,11,"Anger, Tears and Chaos",27,reward,Rupert,NA
Survivor: All-Stars,8,11,"Anger, Tears and Chaos",27,reward,Jenna L.,NA
Survivor: All-Stars,8,11,"Anger, Tears and Chaos",27,reward,Amber,NA
Survivor: All-Stars,8,11,"Anger, Tears and Chaos",27,immunity,Kathy,NA
Survivor: All-Stars,8,11,"Anger, Tears and Chaos",27,immunity,Rob M.,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Alicia,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Amber,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Rob M.,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Shii Ann,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Rob M.(Jenna L.Kathy,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Rupert,NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,reward,Tom),NA
Survivor: All-Stars,8,12,A Thoughtful Gesture or a Deceptive Plan,28,immunity,Rob M.,NA
Survivor: All-Stars,8,13,"Stupid People, Stupid, Stupid People",30,reward,Rupert,NA
Survivor: All-Stars,8,13,"Stupid People, Stupid, Stupid People",30,immunity,Shii Ann,NA
Survivor: All-Stars,8,14,A Chapera Surprise,33,reward,Tom,NA
Survivor: All-Stars,8,14,A Chapera Surprise,33,reward,Rob M.,NA
Survivor: All-Stars,8,14,A Chapera Surprise,33,immunity,Tom,NA
Survivor: All-Stars,8,15,The Instigator,36,reward,Rob M.,NA
Survivor: All-Stars,8,15,The Instigator,36,reward,Amber,NA
Survivor: All-Stars,8,15,The Instigator,36,immunity,Rob M.,NA
Survivor: All-Stars,8,16,The Sole Surviving All-Star,37,immunity,Amber,NA
Survivor: All-Stars,8,16,The Sole Surviving All-Star,38,immunity,Rob M.,NA
Survivor: Pearl Islands,7,1,"Beg, Barter, Steal",3,immunity,Shawn,Drake
Survivor: Pearl Islands,7,1,"Beg, Barter, Steal",3,immunity,Rupert,Drake
Survivor: Pearl Islands,7,1,"Beg, Barter, Steal",3,immunity,Christa,Drake
Survivor: Pearl Islands,7,1,"Beg, Barter, Steal",3,immunity,Jon,Drake
Survivor: Pearl Islands,7,1,"Beg, Barter, Steal",3,immunity,Sandra,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,reward,Shawn,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,reward,Rupert,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,reward,Christa,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,reward,Jon,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,reward,Sandra,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,immunity,Shawn,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,immunity,Rupert,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,immunity,Christa,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,immunity,Jon,Drake
Survivor: Pearl Islands,7,2,To Quit or Not to Quit,6,immunity,Sandra,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,reward,Shawn,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,reward,Rupert,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,reward,Christa,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,reward,Jon,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,reward,Sandra,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,immunity,Shawn,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,immunity,Rupert,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,immunity,Christa,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,immunity,Jon,Drake
Survivor: Pearl Islands,7,3,"United We Stand, Divided We...?",9,immunity,Sandra,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,reward,Shawn,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,reward,Rupert,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,reward,Christa,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,reward,Jon,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,reward,Sandra,Drake
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Osten,Morgan
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Andrew,Morgan
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Ryan O.,Morgan
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Tijuana,Morgan
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Darrah,Morgan
Survivor: Pearl Islands,7,4,Pick a Castaway...Any Castaway,12,immunity,Rupert,NA
Survivor: Pearl Islands,7,5,Everyone's Hero,15,reward,Osten,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,reward,Andrew,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,reward,Ryan O.,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,reward,Tijuana,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,reward,Darrah,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,immunity,Osten,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,immunity,Andrew,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,immunity,Ryan O.,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,immunity,Tijuana,Morgan
Survivor: Pearl Islands,7,5,Everyone's Hero,15,immunity,Darrah,Morgan
Survivor: Pearl Islands,7,6,Me and My Snake,18,reward,Shawn,Drake
Survivor: Pearl Islands,7,6,Me and My Snake,18,reward,Rupert,Drake
Survivor: Pearl Islands,7,6,Me and My Snake,18,reward,Christa,Drake
Survivor: Pearl Islands,7,6,Me and My Snake,18,reward,Jon,Drake
Survivor: Pearl Islands,7,6,Me and My Snake,18,reward,Sandra,Drake
Survivor: Pearl Islands,7,6,Me and My Snake,18,immunity,Osten,Morgan
Survivor: Pearl Islands,7,6,Me and My Snake,18,immunity,Andrew,Morgan
Survivor: Pearl Islands,7,6,Me and My Snake,18,immunity,Ryan O.,Morgan
Survivor: Pearl Islands,7,6,Me and My Snake,18,immunity,Tijuana,Morgan
Survivor: Pearl Islands,7,6,Me and My Snake,18,immunity,Darrah,Morgan
Survivor: Pearl Islands,7,7,"What the...?, Part 1",19,immunity,Outcasts,NA
Survivor: Pearl Islands,7,7,"What the...?, Part 1",19,immunity,Outcasts,NA
Survivor: Pearl Islands,7,8,"What the...?, Part 2",21,immunity,Burton,NA
Survivor: Pearl Islands,7,9,Shocking! Simply Shocking!,24,reward,Rupert(Burton),NA
Survivor: Pearl Islands,7,9,Shocking! Simply Shocking!,24,reward,Lillian,NA
Survivor: Pearl Islands,7,9,Shocking! Simply Shocking!,24,immunity,Rupert,NA
Survivor: Pearl Islands,7,10,Swimming With Sharks,27,reward,Burton(Jon),NA
Survivor: Pearl Islands,7,10,Swimming With Sharks,27,reward,Lillian,NA
Survivor: Pearl Islands,7,10,Swimming With Sharks,27,immunity,Burton,NA
Survivor: Pearl Islands,7,11,The Great Lie,30,reward,Jon,NA
Survivor: Pearl Islands,7,11,The Great Lie,30,immunity,Darrah,NA
Survivor: Pearl Islands,7,12,Would You Be My Brutus Today?,33,reward,Darrah,NA
Survivor: Pearl Islands,7,12,Would You Be My Brutus Today?,33,reward,Jon,NA
Survivor: Pearl Islands,7,12,Would You Be My Brutus Today?,33,reward,Lillian,NA
Survivor: Pearl Islands,7,12,Would You Be My Brutus Today?,33,immunity,Darrah,NA
Survivor: Pearl Islands,7,13,Mutiny,36,reward,Burton,NA
Survivor: Pearl Islands,7,13,Mutiny,36,reward,Jon,NA
Survivor: Pearl Islands,7,13,Mutiny,36,immunity,Darrah,NA
Survivor: Pearl Islands,7,14,Flames and Endurance,37,immunity,The Jury,NA
Survivor: Pearl Islands,7,14,Flames and Endurance,38,immunity,Lillian,NA
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Janet,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,JoAnna,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Jeanne,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Shawna,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Deena,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Christy,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Heidi,Jaburu
Survivor: The Amazon,6,1,Boys vs. Girls,3,immunity,Jenna,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Janet,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,JoAnna,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Jeanne,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Shawna,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Deena,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Christy,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Heidi,Jaburu
Survivor: The Amazon,6,2,Storms,6,reward,Jenna,Jaburu
Survivor: The Amazon,6,2,Storms,6,immunity,Daniel,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Roger,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Dave,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Alex,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Butch,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Rob,Tambaqui
Survivor: The Amazon,6,2,Storms,6,immunity,Matthew,Tambaqui
Survivor: The Amazon,6,3,Girl Power,9,reward,JoAnna,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Jeanne,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Shawna,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Deena,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Christy,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Heidi,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,reward,Jenna,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,JoAnna,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Jeanne,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Shawna,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Deena,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Christy,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Heidi,Jaburu
Survivor: The Amazon,6,3,Girl Power,9,immunity,Jenna,Jaburu
Survivor: The Amazon,6,4,Trapped,12,reward,Roger,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,reward,Dave,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,reward,Alex,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,reward,Butch,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,reward,Rob,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,reward,Matthew,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Roger,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Dave,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Alex,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Butch,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Rob,Tambaqui
Survivor: The Amazon,6,4,Trapped,12,immunity,Matthew,Tambaqui
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Shawna,Jaburu
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Deena,Jaburu
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Alex,Jaburu
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Rob,Jaburu
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Matthew,Jaburu
Survivor: The Amazon,6,5,Pick-up Sticks,15,immunity,Jenna,Jaburu
Survivor: The Amazon,6,6,More Than Meats the Eye,18,reward,Roger,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,reward,Dave,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,reward,Christy,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,reward,Heidi,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,reward,Butch,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,immunity,Roger,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,immunity,Dave,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,immunity,Christy,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,immunity,Heidi,Tambaqui
Survivor: The Amazon,6,6,More Than Meats the Eye,18,immunity,Butch,Tambaqui
Survivor: The Amazon,6,7,Girls Gone Wilder,21,immunity,Deena,NA
Survivor: The Amazon,6,8,Sleeping With the Enemy,24,reward,Dave,NA
Survivor: The Amazon,6,8,Sleeping With the Enemy,24,reward, ,NA
Survivor: The Amazon,6,8,Sleeping With the Enemy,24,reward,Deena,NA
Survivor: The Amazon,6,8,Sleeping With the Enemy,24,immunity,Jenna,NA
Survivor: The Amazon,6,9,The Chain,27,reward,Alex,NA
Survivor: The Amazon,6,9,The Chain,27,reward, ,NA
Survivor: The Amazon,6,9,The Chain,27,reward,Jenna,NA
Survivor: The Amazon,6,9,The Chain,27,immunity,Matthew,NA
Survivor: The Amazon,6,11,Q and A,30,reward,SurvivorAuction,NA
Survivor: The Amazon,6,11,Q and A,30,immunity,Rob,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Matthew,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Butch,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Christy,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Heidi,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Jenna,NA
Survivor: The Amazon,6,12,Sour Grapes,33,reward,Rob,NA
Survivor: The Amazon,6,12,Sour Grapes,33,immunity,Jenna ,NA
Survivor: The Amazon,6,13,The Amazon Heats Up,36,reward,Matthew ,NA
Survivor: The Amazon,6,13,The Amazon Heats Up,36,reward,Rob,NA
Survivor: The Amazon,6,13,The Amazon Heats Up,36,immunity,Matthew,NA
Survivor: The Amazon,6,14,...And Then There Were Four,37,immunity,Jenna,NA
Survivor: The Amazon,6,14,...And Then There Were Four,38,immunity,Jenna,NA
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Jed,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Stephanie,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Robb,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Shii Ann,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Erin,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Ken,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Penny,Sook Jai
Survivor: Thailand,5,1,The Importance of Being Eldest,3,immunity,Jake,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Jed,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Stephanie,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Robb,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Shii Ann,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Erin,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Ken,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Penny,Sook Jai
Survivor: Thailand,5,2,The Great Divide,6,reward,Jake,Sook Jai
